line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
648,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Acier ; brut,,,4857.8999,,16193,Livres,.30000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
649,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Acier ; ouvré,,,90,,90,Livres,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
650,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Agaric,,,64,,32,Livres,2,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,2,,,,,Laura Moutou,,,,,,,,,,,,
651,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Bas ; de coton,,,2448,,204,Douzaines,12,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,3,,,,,Laura Moutou,,,,,,,,,,,,
652,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Beure,,,745.5,,2130,Livres,.34999999,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
653,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Bijouterie,,,2250,,15,Livres,150,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
654,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Bijouterie en croix,,,18,,12,nombre,1.5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,4,,,,,Laura Moutou,,,,,,,,,,,,
655,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Bouteilles ; de verre,,,2.25,,,,,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,5,,,,,Laura Moutou,,,,,,,,,,,,
656,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Caffé ; des isles,,,328,,328,Livres,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,6,,,,,Laura Moutou,,,,,,,,,,,,
657,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Chataignes,,,280,,2800,Livres,.1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,,,,,,,,,,,
658,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Chevaux ; de selle,,,14900,,149,Pièces,100,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,7,,,,,Laura Moutou,,,,,,,,,,,,
659,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Cire ; jaune,,,192,,120,Livres,1.6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
660,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Clous ; de fer,,,13.2,,88,Livres,.15000001,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
661,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Coton ; filé,,,515.25,,229,Livres,2.25,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
662,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Coton ; filé ; rouge,,,4205,,841,Livres,5,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,8,,,,,Laura Moutou,,,,,,,,,,,,
663,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Cuivre ; brut,,,3468,,3468,Livres,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,10,,,,,Laura Moutou,,,,,,,,,,,,
664,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Cuivre ; ouvré,,,288,,180,Livres,1.6,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,10,,,,,Laura Moutou,,,,,,,,,,,,
665,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Dentelle ; de fil ; grosse,,,8820,,882,Livres,10,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,10,,,,,Laura Moutou,,,,,,,,,,,,
666,National toutes directions partenaires manquants,1749,Bourgogne,,Suisse,Imports,Etaim ; en bloc,,,570,,570,Livres,1,sources/National toutes directions partenaires manquants/BNF_N._Acq._20541_partner_Suisse_Imports_1749.csv,BNF N. Acq. 20541,12,,,,,Laura Moutou,,,,,,,,,,,,
