line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Alun,,,27580,,157600,Livres,"0,175",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
2,National toutes directions partenaires manquants,1777,Marseille,,Angleterre,Imports,Alun,,,12800,,64000,Livres,"0,2",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
3,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Alun,,,116946,,584732,Livres,"0,2",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,4",,,,,,,,
4,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Argenterie,,,24924,,519,Marcs,48,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,erreur de calcul,12,,,,,,,,
5,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Argenterie,,,400,,8,Marcs,50,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
6,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Avoine,,,41617,,832346,Livres,"0,05",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,3",,,,,,,,
7,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Bas de laine,,,215,,43,Paires,5,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
8,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Bœuf salé,,,436,,1455,Livres,"0,3",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,5",,,,,,,,
9,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Imports,Bœuf salé,,,11121,,37070,Livres,"0,3",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
10,National toutes directions partenaires manquants,1777,La Rochelle,,Angleterre,Imports,Bœuf salé,,,7830,,26100,Livres,"0,3",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
11,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Bœuf salé,,,83532,,351717,Livres,"0,2375",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,79",,,,,,,,
12,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Bœuf salé,,,7200,,120,tierçons,60,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
13,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Bœuf salé,,,15000,,300,Barils,50,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
14,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Bœuf salé,,,905220,,"18858,75",Barils,48,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
15,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Imports,Beurre,,,57006,,63340,Livres,"0,9",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
16,National toutes directions partenaires manquants,1777,La Rochelle,,Angleterre,Imports,Beurre,,,77964,,119945,Livres,"0,65",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,25",,,,,,,,
17,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Beurre,,,378,,420,Livres,"0,9",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
18,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Beurre,,,1241307,,2256923,Livres,"0,55",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,65",,,,,,,,
19,National toutes directions partenaires manquants,1777,Paris,,Angleterre,Imports,Bierre,,,375,,1500,Pintes,"0,25",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
20,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Imports,Bled froment,,,67123,,671230,Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,0,,,,,,,,
21,National toutes directions partenaires manquants,1777,Marseille,,Angleterre,Imports,Bled froment,,,41580,,"415800,33",Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,03",,,,,,,,
22,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Bled froment,,,290949,,"2909496,33",Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,3,,,,,Laura,,,"-0,63",,,,,,,,
47,National toutes directions partenaires manquants,1777,Caen,,Angleterre,Imports,Bois campeche,,,6945,,46300,Livres,"0,15",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
48,National toutes directions partenaires manquants,1777,Marseille,,Angleterre,Imports,Bois campeche,,,11770,,78470,Livres,"0,15",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,"-0,5",,,,,,,,
49,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Bois campeche,,,1062,,2124,Livres,"0,5",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
50,National toutes directions partenaires manquants,1777,Rennes,,Angleterre,Imports,Bois campeche,,,9750,,97500,Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
51,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Imports,Bois de construction,,,21615,,,,,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
52,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Imports,Bois merrain,,,5692,,"17,25",Milliers,330,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,"-0,5",,,,,,,,
53,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Bois merrain douelles,,,600,,3000,en nombre,"0,2",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
54,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Bois de sandal,,,16340,,81700,Livres,"0,2",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
55,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Bois à teindre,,,79592,,795920,Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
56,National toutes directions partenaires manquants,1777,Rennes,,Angleterre,Imports,Bray et goudron,,,9840,,98400,Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
57,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Cartes geographiques,,,10920,,1820,Livres,6,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
58,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Chaises de poste,,,9600,,,,,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,4,,,,,Laura,,,0,,,,,,,,
89,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Chandelles,,,655,,1310,Livres,"0,5",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
90,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Chapeaux de feutre,,,275,,55,en nombre,5,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
91,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Charbon de terre,,,9196,,"262,75",Tonneaux,35,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,"-0,25",,,,,,,,
92,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Charbon de terre,,,1623,,541,razières,3,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
93,National toutes directions partenaires manquants,1777,Bayonne,,Angleterre,Imports,Charbon de terre,,,19387,,16156,conques,"1,2",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,"-0,2",,,,,,,,
94,National toutes directions partenaires manquants,1777,Bordeaux,,Angleterre,Imports,Charbon de terre,,,618700,,"1345,25",Tonneaux,460,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,erreur de calcul,-115,,,,,,,,
95,National toutes directions partenaires manquants,1777,Caen,,Angleterre,Imports,Charbon de terre,,,23728,,"772,25",Tonneaux,32,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,quantités non certaines,-984,,,,,,,,
96,National toutes directions partenaires manquants,1777,La Rochelle,,Angleterre,Imports,Charbon de terre,,,99050,,1981,Tonneaux,50,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
97,National toutes directions partenaires manquants,1777,La Rochelle,,Angleterre,Imports,Charbon de terre,,,4750,,9,muids,500,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,erreur de calcul,250,,,,,,,,
98,National toutes directions partenaires manquants,1777,Marseille,,Angleterre,Imports,Charbon de terre,,,9000,,300000,Livres,"0,03",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
99,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Charbon de terre,,,1170,,39,Tonneaux,30,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
100,National toutes directions partenaires manquants,1777,Rennes,,Angleterre,Imports,Charbon de terre,,,45210,,1507,Barils,30,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
101,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Charbon de terre,,,23822,,5955,Barils,4,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,2,,,,,,,,
102,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Charbon de terre,,,174432,,5451,Tonneaux,32,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
103,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Charbon de terre,,,16000,,4,Greniers,4000,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
104,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Chevaux,,,615300,,879,Nombre,700,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
105,National toutes directions partenaires manquants,1777,Caen,,Angleterre,Imports,Chevaux,,,750,,3,Nombre,250,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
106,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Chevaux,,,7500,,30,Nombre,250,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
107,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Chiens,,,5880,,588,Nombre,10,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
108,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Chiens,,,500,,50,Nombre,10,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
109,National toutes directions partenaires manquants,1777,Caen,,Angleterre,Imports,Cire jaune,,,150,,75,Livres,2,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
110,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Cordages de chanvre,,,1428,,4760,Livres,"0,3",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
111,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Cornes de beuf,,,236,,2360,Nombre,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,,0,,,,,,,,
112,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Cornes de beuf,,,11891,,59456,Nombre,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,5,,,,,Laura,,erreur de calcul; calcul exact avec un prix unitaire de 2£ le cent,"5945,4",,,,,,,,
136,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Couperose,,,967,,12900,Livres,"0,075",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,6,,,,,Laura,,,"-0,5",,,,,,,,
137,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Couperose,,,1192,,11928,Livres,"0,1",sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,6,,,,,Laura,,,"-0,8",,,,,,,,
138,National toutes directions partenaires manquants,1777,Nantes,,Angleterre,Imports,Cuirs de beuf en poil,,,97308,,2703,Nombre,36,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,6,,,,,Laura,,,0,,,,,,,,
139,National toutes directions partenaires manquants,1777,Rouen,,Angleterre,Imports,Cuivre vieux,,,405,,405,Livres,1,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,6,,,,,Laura,,,0,,,,,,,,
140,National toutes directions partenaires manquants,1777,Amiens,,Angleterre,Imports,Estampes,,,32690,,3269,Livres,10,sources/National toutes directions partenaires manquants/IIHS-133_partner_Angleterre_Imports_1777.csv,IIHS-133,6,,,,,Laura,,,0,,,,,,,,
