source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Tableau Général,1716,,,Nord,Exports,,,,2822831,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,allemagne,Exports,,,,1376649,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,angleterre,Exports,,,,3235012,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,espagne,Exports,,,,9227877,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,flandre,Exports,,,,3361833,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,geneve,Exports,,,,550062,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,hollande,Exports,,,,16657560,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,ilesamer,Exports,,,,2106899,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,italie,Exports,,,,1585938,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,levant,Exports,,,,704070,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,portugal,Exports,,,,308031,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,savpie,Exports,,,,1371349,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1716,,,suisse,Exports,,,,5857817,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,allemagne,Exports,,,,2846046,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,angleterre,Exports,,,,3345468,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,espagne,Exports,,,,12745658,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,flandre,Exports,,,,3594850,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,geneve,Exports,,,,765796,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,hollande,Exports,,,,11789764,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,ilesamer,Exports,,,,5613999,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,indes,Exports,,,,632091,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,italie,Exports,,,,3266897,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,levant,Exports,,,,2794358,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,nord,Exports,,,,2360559,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,portugal,Exports,,,,514400,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,savpie,Exports,,,,6556540,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1717,,,suisse,Exports,,,,2138684,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1718,,,allemagne,Exports,,,,4245678,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
Tableau Général,1718,,,angleterre,Exports,,,,4726695,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,
