source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Tableau Général,1792,,,Espagne - par mer,Imports,,,,73975000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,1,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Espagne - par terre,Imports,,,,3226000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,2,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Portugal,Imports,,,,6147000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,5,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,États du Roi de Sardaigne - par mer,Imports,,,,8766000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,7,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,États du Roi de Sardaigne - par terre,Imports,,,,9783000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,8,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,République de Gênes,Imports,,,,29739000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,11,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Milanès et Toscane,Imports,,,,10258000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,13,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Naples et Sicile,Imports,,,,28064000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,15,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Rome et Venise,Imports,,,,3779000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,17,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,"Angleterre, Ecosse et Irlande",Imports,,,,86401000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,19,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Hollande,Imports,,,,30996000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,21,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Villes Anséatiques,Imports,,,,13842000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,23,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,"États de l'Empereur, en Flandre et Allemagne - par mer",Imports,,,,13911000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,25,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,"États de l'Empereur, en Flandre et Allemagne - par terre",Imports,,,,16693000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,26,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Allemagne et Pologne - par terre,Imports,,,,19781000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,29,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,"Suisse, ses Alliées et Genève",Imports,,,,10087000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,31,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
Tableau Général,1792,,,Danemarck et Norwège,Imports,,,,2380000,,,,,sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,AN F12 252 et F12 1843B,5,33,,,,,Guillaume Daudin,,"Commerce européen : 720188000 dont 293 084000 denrées des Isles Françaises de l'Amérique, 30029000 de Marchandises provenantes du Commerce Française dans l'Inde et 397075000 en articles de toutes autres espèces",,,,,,,,,
