line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
14,Tableau Général,1716,,,allemagne,Imports,,,,1184451,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
15,Tableau Général,1716,,,angleterre,Imports,,,,5745604,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
16,Tableau Général,1716,,,espagne,Imports,,,,10768771,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
17,Tableau Général,1716,,,flandre,Imports,,,,1727602,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
18,Tableau Général,1716,,,hollande,Imports,,,,5856458,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
19,Tableau Général,1716,,,ilesamer,Imports,,,,4484561,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
20,Tableau Général,1716,,,indes,Imports,,,,720216,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
21,Tableau Général,1716,,,italie,Imports,,,,997434,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
22,Tableau Général,1716,,,levant,Imports,,,,2224557,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
23,Tableau Général,1716,,,nord,Imports,,,,1512517,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
24,Tableau Général,1716,,,portugal,Imports,,,,222337,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
25,Tableau Général,1716,,,savpie,Imports,,,,3003365,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
26,Tableau Général,1716,,,suisse,Imports,,,,143629,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
41,Tableau Général,1717,,,allemagne,Imports,,,,1622349,0,,,,sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,Romano1957+Velde+IIHS-128,,,,,,,,,,,,,,,,,,,
