line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3278,National toutes directions tous partenaires,1750,La Rochelle,,"Isles Françoises de l'Amerique, le Canada et Terre-neuves",Imports,Barbe ; de baleine,,,560,0,280,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,181,,,,,Jérémy Hervelin,,,,,,,,,,,,
3279,National toutes directions tous partenaires,1750,Nantes,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Baume ; de Copabu,,,64,0,32,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,181,,,,,Jérémy Hervelin,,,,,,,,,,,,
3280,National toutes directions tous partenaires,1750,La Rochelle,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Blanc ; de baleine,,,600,0,300,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,,,,Jérémy Hervelin,,,,,,,,,,,,
3281,National toutes directions tous partenaires,1750,Bordeaux,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou en madriers,,,19580,0,979,nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
3282,National toutes directions tous partenaires,1750,Flandre,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou en madriers,,,480,0,24,nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
3283,National toutes directions tous partenaires,1750,Flandre,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou,,,1925,0,5500,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
3284,National toutes directions tous partenaires,1750,La Rochelle,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou,,,45,0,9,bines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
3285,National toutes directions tous partenaires,1750,La Rochelle,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou en madriers,,,2100,0,140,nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
3286,National toutes directions tous partenaires,1750,La Rochelle,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou en planches,,,400,0,160,nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
3287,National toutes directions tous partenaires,1750,Nantes,,"Isles Françoises de l'Amerique, le Canada et Terre-neuve",Imports,Bois ; d'Accajou en madriers,,,5588.5,0,277,nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M84,184,,31063.801,,,Jérémy Hervelin,,,,,,,,,,,,
