line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
2424,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Acier,,,46.5,0,155,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,46.5,,,,Jérémy Hervelin,,,,,,,,,,,,,
2425,National toutes directions tous partenaires,1750,Saint-Quentin,,Flandre Autrichienne,Exports,Agrément ; de soye,,,1776,0,37,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,1776,,,,Jérémy Hervelin,,,,,,,,,,,,,
2426,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Ails,,,30.3,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,30.3,,,,Jérémy Hervelin,,,,,,,,,,,,,
2427,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Alun,,,288,0,1920,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,288,,,,Jérémy Hervelin,,,,,,,,,,,,,
2428,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Amandes ; cassées,,,474.8,0,1055,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,1135.7,520.7,,,Jérémy Hervelin,,,,,,,,,,,,,
2429,National toutes directions tous partenaires,1750,Rouen,,Flandre Autrichienne,Exports,Amandes ; cassées,,,15.9,0,102,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,1135.7,520.7,,,Jérémy Hervelin,,,,,,,,,,,,,
2430,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Amandes ; en coques,,,615,0,2050,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,1135.7,615,,,Jérémy Hervelin,,,,,,,,,,,,,
2431,National toutes directions tous partenaires,1750,Châlons,,Flandre Autrichienne,Exports,Amidon,,,97.40000000000001,0,487,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,50196.2,,,,Jérémy Hervelin,,,,,,,,,,,,,
2432,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Amidon,,,50075.8,0,250379,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,50196.2,,,,Jérémy Hervelin,,,,,,,,,,,,,
2433,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Amidon,,,23,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,50196.2,,,,Jérémy Hervelin,,,,,,,,,,,,,
2434,National toutes directions tous partenaires,1750,Bourgogne,,Flandre Autrichienne,Exports,Anchois,,,183,0,383,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,968,,,,Jérémy Hervelin,,,,,,,,,,,,,
2435,National toutes directions tous partenaires,1750,Châlons,,Flandre Autrichienne,Exports,Anchois,,,15,0,15,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,968,,,,Jérémy Hervelin,,,,,,,,,,,,,
2436,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Anchois,,,570,0,760,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,5,968,,,,Jérémy Hervelin,,,,,,,,,,,,,
2437,National toutes directions tous partenaires,1750,Flandre,,Flandre Autrichienne,Exports,Anis,,,.7,0,2,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,6,0.7,,,,Jérémy Hervelin,,,,,,,,,,,,,
2438,National toutes directions tous partenaires,1750,Nantes,,Flandre Autrichienne,Exports,Anisette,,,18,0,6,pots,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,6,18,,,,Jérémy Hervelin,,,,,,,,,,,,,
2439,National toutes directions tous partenaires,1750,Bourgogne,,Flandre Autrichienne,Exports,Arbres ; à planter,,,25,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,6,174.5,,,,Jérémy Hervelin,,,,,,,,,,,,,
