line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions tous partenaires,1750,Bourgogne,,"Allemagne, Lorraine et Païs de Liege",Imports,Acier ; brut,,,14110.1,0,47033,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,24483.5,,,,Jérémy Hervelin,,,,,,,,,,,,
2,National toutes directions tous partenaires,1750,Châlons,,"Allemagne, Lorraine et Païs de Liege",Imports,Acier ; ouvré,,,9872.5996,0,21939,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,24483.5,,,,Jérémy Hervelin,,,,,,,,,,,,
3,National toutes directions tous partenaires,1750,Charleville,,"Allemagne, Lorraine et Païs de Liege",Imports,Acier ; ouvré,,,423.5,0,941,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,24483.5,,,,Jérémy Hervelin,,,,,,,,,,,,
4,National toutes directions tous partenaires,1750,Langres,,"Allemagne, Lorraine et Païs de Liege",Imports,Acier ; ouvré,,,77.400002,0,172,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,24483.5,,,,Jérémy Hervelin,,,,,,,,,,,,
5,National toutes directions tous partenaires,1750,Bourgogne,,"Allemagne, Lorraine et Païs de Liege",Imports,Aiguilles,,,240,0,40,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,297375,,,,Jérémy Hervelin,,,,,,,,,,,,
6,National toutes directions tous partenaires,1750,Charleville,,"Allemagne, Lorraine et Païs de Liege",Imports,Aiguilles,,,296980,0,59396,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,297375,,,,Jérémy Hervelin,,,,,,,,,,,,
7,National toutes directions tous partenaires,1750,Flandre,,"Allemagne, Lorraine et Païs de Liege",Imports,Aiguilles,,,155,0,31,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,297375,,,,Jérémy Hervelin,,,,,,,,,,,,
8,National toutes directions tous partenaires,1750,Châlons,,"Allemagne, Lorraine et Païs de Liege",Imports,Airain,,,412.5,0,330,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,1044,,,,Jérémy Hervelin,,,,,,,,,,,,
9,National toutes directions tous partenaires,1750,Châlons,,"Allemagne, Lorraine et Païs de Liege",Imports,Airain,,,631.5,0,421,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,1044,,,,Jérémy Hervelin,,,,,,,,,,,,
10,National toutes directions tous partenaires,1750,Bourgogne,,"Allemagne, Lorraine et Païs de Liege",Imports,Alun,,,13722,0,68610,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,17019.3,,,,Jérémy Hervelin,,,,,,,,,,,,
11,National toutes directions tous partenaires,1750,Châlons,,"Allemagne, Lorraine et Païs de Liege",Imports,Alun,,,2069.5,0,8278,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,17019.3,,,,Jérémy Hervelin,,,,,,,,,,,,
12,National toutes directions tous partenaires,1750,Charleville,,"Allemagne, Lorraine et Païs de Liege",Imports,Alun,,,787.29999,0,3149,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,17019.3,,,,Jérémy Hervelin,,,,,,,,,,,,
13,National toutes directions tous partenaires,1750,Langres,,"Allemagne, Lorraine et Païs de Liege",Imports,Alun,,,250,0,1000,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,17019.3,,,,Jérémy Hervelin,,,,,,,,,,,,
14,National toutes directions tous partenaires,1750,Saint-Quentin,,"Allemagne, Lorraine et Païs de Liege",Imports,Alun,,,190.5,0,1270,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,58,17019.3,,,,Jérémy Hervelin,,,,,,,,,,,,
15,National toutes directions tous partenaires,1750,Flandre,,"Allemagne, Lorraine et Païs de Liege",Imports,Ardoises,,,47814,0,1839,milliers,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,59,47814,,,,Jérémy Hervelin,,,,,,,,,,,,
16,National toutes directions tous partenaires,1750,Charleville,,"Allemagne, Lorraine et Païs de Liege",Imports,Armes ; à feu,,,206010,0,68671,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,59,206010,,,,Jérémy Hervelin,,,,,,,,,,,,
17,National toutes directions tous partenaires,1750,Langres,,"Allemagne, Lorraine et Païs de Liege",Imports,Armoire,,,40,0,1,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,59,40,,,,Jérémy Hervelin,,,,,,,,,,,,
18,National toutes directions tous partenaires,1750,Châlons,,"Allemagne, Lorraine et Païs de Liege",Imports,Asnes,,,60,0,2,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,59,60,,,,Jérémy Hervelin,,,,,,,,,,,,
