line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4375,National toutes directions tous partenaires,1750,Nantes,,"Portugal, Isles Madere, Terceres et Acores",Imports,Balais ; de palmes,,,360,0,90,douzaines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,,,,,Jérémy Hervelin,,,,,,,,,,,
4376,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Baleine ; coupée,,,26125,0,5500,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,,,,,Jérémy Hervelin,,,,,,,,,,,
4377,National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Imports,Baleine ; en fanon,,,83325,0,27775,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,,,,,Jérémy Hervelin,,,,,,,,,,,
4378,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Beure,,,3840,0,9600,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,,,,,Jérémy Hervelin,,,,,,,,,,,
4379,National toutes directions tous partenaires,1750,Nantes,,"Portugal, Isles Madere, Terceres et Acores",Imports,Bois ; de Brezil,,,8808,0,48934,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,,,,,Jérémy Hervelin,,,,,,,,,,,
4380,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Bois ; de campêche,,,30240,0,201600,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,,,,,Jérémy Hervelin,,,,,,,,,,,
4381,National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Imports,Bois ; de fernambourg,,,44800,0,89600,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,,,,,Jérémy Hervelin,,,,,,,,,,,
4382,National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Imports,Bois ; de jaraconda,,,22,0,55,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,,,,,Jérémy Hervelin,,,,,,,,,,,
4383,National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Imports,Bois ; de marqueterie,,,10548.6,0,35162,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,,,,,Jérémy Hervelin,,,,,,,,,,,
4384,National toutes directions tous partenaires,1750,Bayonne,,"Portugal, Isles Madere, Terceres et Acores",Imports,Cacao,,,6500,0,6500,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,326,,,,,Jérémy Hervelin,,,,,,,,,,,
4385,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Cacao,,,44525,0,34250,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,326,,,,,Jérémy Hervelin,,,,,,,,,,,
4386,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Canelle,,,36000,0,6000,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,326,,,,,Jérémy Hervelin,,,,,,,,,,,
4387,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Canelle ; gerofflée,,,12900,0,21500,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,327,,,,,Jérémy Hervelin,,,,,,,,,,,
4388,National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Imports,Chanvre,,,29448,0,163600,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,327,,,,,Jérémy Hervelin,,,,,,,,,,,
4389,National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Imports,Chocolat,,,192.5,0,55,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,328,,,,,Jérémy Hervelin,,,,,,,,,,,
4390,National toutes directions tous partenaires,1750,Amiens,,"Portugal, Isles Madere, Terceres et Acores",Imports,Citrons,,,214,0,4280,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,328,,,,,Jérémy Hervelin,,,,,,,,,,,
4391,National toutes directions tous partenaires,1750,Nantes,,"Portugal, Isles Madere, Terceres et Acores",Imports,Citrons,,,200,0,8,caisses,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,328,,,,,Jérémy Hervelin,,,,,,,,,,,
