line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3097,National toutes directions tous partenaires,1750,Rennes,,Hollande,Exports,Acier,,,250,0,10,barils,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,103,250,,,,Jérémy Hervelin,,,,,,,,,,,,
3098,National toutes directions tous partenaires,1750,Marseille,,Hollande,Exports,Amandes,,,8290.2002,0,41451,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,104,21900.2,,,,Jérémy Hervelin,,,,,,,,,,,,
3099,National toutes directions tous partenaires,1750,Montpellier,,Hollande,Exports,Amandes,,,9868.2002,0,32894,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,104,21900.2,,,,Jérémy Hervelin,,,,,,,,,,,,
3100,National toutes directions tous partenaires,1750,Rouen,,Hollande,Exports,Amandes,,,3741.8,0,8315,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,104,21900.2,,,,Jérémy Hervelin,,,,,,,,,,,,
3101,National toutes directions tous partenaires,1750,Montpellier,,Hollande,Exports,Anchois,,,3894.3999,0,9736,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,105,3894.4,,,,Jérémy Hervelin,,,,,,,,,,,,
3102,National toutes directions tous partenaires,1750,Montpellier,,Hollande,Exports,Anis,,,990,0,3300,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,105,990,,,,Jérémy Hervelin,,,,,,,,,,,,
3103,National toutes directions tous partenaires,1750,Nantes,,Hollande,Exports,Arbres ; à planter,,,3,0,6,pieds,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,105,69.3,,,,Jérémy Hervelin,,,,,,,,,,,,
3104,National toutes directions tous partenaires,1750,Rouen,,Hollande,Exports,Arbres ; à planter,,,66.300003,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,105,69.3,,,,Jérémy Hervelin,,,,,,,,,,,,
3105,National toutes directions tous partenaires,1750,Rouen,,Hollande,Exports,Argenterie,,,570,0,10,marcs,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,106,570,,,,Jérémy Hervelin,,,,,,,,,,,,
3106,National toutes directions tous partenaires,1750,Marseille,,Hollande,Exports,Aristoche,,,55,0,550,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,106,55,,,,Jérémy Hervelin,,,,,,,,,,,,
3107,National toutes directions tous partenaires,1750,Bayonne,,Hollande,Exports,Avirons,,,400,0,100,traques,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,106,400,,,,Jérémy Hervelin,,,,,,,,,,,,
3108,National toutes directions tous partenaires,1750,Nantes,,Hollande,Exports,Bajutapeau,,,3240,0,135,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,107,3840,,,,Jérémy Hervelin,,,,,,,,,,,,
3109,National toutes directions tous partenaires,1750,Rennes,,Hollande,Exports,Bajutapeau,,,600,0,25,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,107,3840,,,,Jérémy Hervelin,,,,,,,,,,,,
3110,National toutes directions tous partenaires,1750,Nantes,,Hollande,Exports,Bas ; de laine,,,12,0,3,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,108,7372,12,,,Jérémy Hervelin,,,,,,,,,,,,
3111,National toutes directions tous partenaires,1750,Bordeaux,,Hollande,Exports,Bas ; de soye,,,180,0,12,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,108,7372,7360,,,Jérémy Hervelin,,,,,,,,,,,,
3112,National toutes directions tous partenaires,1750,Lyon,,Hollande,Exports,Bas ; de soye,,,160,0,4,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,108,7372,7360,,,Jérémy Hervelin,,,,,,,,,,,,
3113,National toutes directions tous partenaires,1750,Rouen,,Hollande,Exports,Bas ; de soye,,,4220,0,105,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,108,7372,7360,,,Jérémy Hervelin,,,,,,,,,,,,
3114,National toutes directions tous partenaires,1750,Saint-Quentin,,Hollande,Exports,Bas ; de soye,,,2800,0,70,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,108,7372,7360,,,Jérémy Hervelin,,,,,,,,,,,,
3115,National toutes directions tous partenaires,1750,Nantes,,Hollande,Exports,Beure,,,14032.5,0,56130,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,109,18649.5,,,,Jérémy Hervelin,,,,,,,,,,,,
3116,National toutes directions tous partenaires,1750,Rennes,,Hollande,Exports,Beure,,,4152,0,10380,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,109,18649.5,,,,Jérémy Hervelin,,,,,,,,,,,,
3117,National toutes directions tous partenaires,1750,Rouen,,Hollande,Exports,Beure,,,465,0,775,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,109,18649.5,,,,Jérémy Hervelin,,,,,,,,,,,,
3118,National toutes directions tous partenaires,1750,Amiens,,Hollande,Exports,Bierre,,,99,0,2,muids,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,110,351,,,,Jérémy Hervelin,,,,,,,,,,,,
3119,National toutes directions tous partenaires,1750,Amiens,,Hollande,Exports,Bierre,,,252,0,240,veltes,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,110,351,,,,Jérémy Hervelin,,,,,,,,,,,,
3120,National toutes directions tous partenaires,1750,Bayonne,,Hollande,Exports,Bois ; de buis,,,1485,0,59400,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,111,34889.1,1485,,,Jérémy Hervelin,,,,,,,,,,,,
3121,National toutes directions tous partenaires,1750,Bayonne,,Hollande,Exports,Bois ; de geroffle,,,1200,0,400,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,112,34889.1,1200,,,Jérémy Hervelin,,,,,,,,,,,,
3122,National toutes directions tous partenaires,1750,Marseille,,Hollande,Exports,Bois ; d'olivier,,,39,0,975,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,112,34889.1,39,,,Jérémy Hervelin,,,,,,,,,,,,
