line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
5706,National toutes directions tous partenaires,1750,Marseille,,Nord avec villes Anseatiques,Exports,Amandes,,,51135,0,255675,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,254,52178.4,,,,Jérémy Hervelin,,,,,,,,,,,,
5707,National toutes directions tous partenaires,1750,Montpellier,,Nord avec villes Anseatiques,Exports,Amandes,,,1043.4,0,3478,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,254,52178.4,,,,Jérémy Hervelin,,,,,,,,,,,,
5708,National toutes directions tous partenaires,1750,Montpellier,,Nord avec villes Anseatiques,Exports,Anchois,,,1600.4,0,4001,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,255,1600.4,,,,Jérémy Hervelin,,,,,,,,,,,,
5709,National toutes directions tous partenaires,1750,Marseille,,Nord avec villes Anseatiques,Exports,Anis,,,2545.8,0,12729,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,255,2545.8,,,,Jérémy Hervelin,,,,,,,,,,,,
5710,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Arbres ; à planter,,,139.5,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,255,139.5,,,,Jérémy Hervelin,,,,,,,,,,,,
5711,National toutes directions tous partenaires,1750,Amiens,,Nord avec villes Anseatiques,Exports,Bas,,,60,0,1.5,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,256,730,,,,Jérémy Hervelin,,,,,,,,,,,,
5712,National toutes directions tous partenaires,1750,Bordeaux,,Nord avec villes Anseatiques,Exports,Bas,,,540,0,36,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,256,730,,,,Jérémy Hervelin,,,,,,,,,,,,
5713,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Bas,,,130,0,3.25,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,256,730,,,,Jérémy Hervelin,,,,,,,,,,,,
5714,National toutes directions tous partenaires,1750,Nantes,,Nord avec villes Anseatiques,Exports,Baudriers,,,107,0,107,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,256,107,,,,Jérémy Hervelin,,,,,,,,,,,,
5715,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Beurre,,,375,0,625,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,256,375,,,,Jérémy Hervelin,,,,,,,,,,,,
5716,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Bijouterie,,,76,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,76,,,,Jérémy Hervelin,,,,,,,,,,,,
5717,National toutes directions tous partenaires,1750,Marseille,,Nord avec villes Anseatiques,Exports,Bois ; de campêche,,,62.400002,0,390,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,18787.4,62.400002,,,Jérémy Hervelin,,,,,,,,,,,,
5718,National toutes directions tous partenaires,1750,Nantes,,Nord avec villes Anseatiques,Exports,Bois ; de Fernambourg,,,8100,0,20250,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,18787.4,8100,,,Jérémy Hervelin,,,,,,,,,,,,
5719,National toutes directions tous partenaires,1750,Nantes,,Nord avec villes Anseatiques,Exports,Bois ; rouge,,,600,0,2000,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,18787.4,6600,,,Jérémy Hervelin,,,,,,,,,,,,
5720,National toutes directions tous partenaires,1750,Rennes,,Nord avec villes Anseatiques,Exports,Bois ; rouge,,,6000,0,20000,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,18787.4,6600,,,Jérémy Hervelin,,,,,,,,,,,,
5721,National toutes directions tous partenaires,1750,Rennes,,Nord avec villes Anseatiques,Exports,Bois ; de sapan,,,4025,0,16100,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,18787.4,4025,,,Jérémy Hervelin,,,,,,,,,,,,
5722,National toutes directions tous partenaires,1750,Bayonne,,Nord avec villes Anseatiques,Exports,Bouchons ; de liege,,,498,0,166,milliers,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,510,,,,Jérémy Hervelin,,,,,,,,,,,,
5723,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Bouchons ; de liege,,,12,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,257,510,,,,Jérémy Hervelin,,,,,,,,,,,,
5724,National toutes directions tous partenaires,1750,Bayonne,,Nord avec villes Anseatiques,Exports,Bray ;sec,,,5880,0,168000,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,258,5880,,,,Jérémy Hervelin,,,,,,,,,,,,
5725,National toutes directions tous partenaires,1750,Bordeaux,,Nord avec villes Anseatiques,Exports,Cacao,,,1874.8,0,4687,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,258,5324.1,,,,Jérémy Hervelin,,,,,,,,,,,,
5726,National toutes directions tous partenaires,1750,Nantes,,Nord avec villes Anseatiques,Exports,Cacao,,,2761.8,0,4603,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,258,5324.1,,,,Jérémy Hervelin,,,,,,,,,,,,
5727,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Cacao,,,687.5,0,625,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,258,5324.1,,,,Jérémy Hervelin,,,,,,,,,,,,
5728,National toutes directions tous partenaires,1750,Bayonne,,Nord avec villes Anseatiques,Exports,Caffé ; des Isles,,,29583,0,32870,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,4589646,,,Jérémy Hervelin,,,,,,,,,,,,
5729,National toutes directions tous partenaires,1750,Bordeaux,,Nord avec villes Anseatiques,Exports,Caffé ; des Isles,,,1935246.6,0,2150274,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,4589646,,,Jérémy Hervelin,,,,,,,,,,,,
5730,National toutes directions tous partenaires,1750,La Rochelle,,Nord avec villes Anseatiques,Exports,Caffé ; des Isles,,,74540.203,0,106486,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,4589646,,,Jérémy Hervelin,,,,,,,,,,,,
5731,National toutes directions tous partenaires,1750,Nantes,,Nord avec villes Anseatiques,Exports,Caffé ; des Isles,,,797088.81,0,996361,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,4589646,,,Jérémy Hervelin,,,,,,,,,,,,
5732,National toutes directions tous partenaires,1750,Rennes,,Nord avec villes Anseatiques,Exports,Caffé ; des Isles,,,370291.19,0,462864,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,4589646,,,Jérémy Hervelin,,,,,,,,,,,,
5733,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Caffé ; des Isles,,,1382896.3,0,1106317,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,4589646,,,Jérémy Hervelin,,,,,,,,,,,,
5734,National toutes directions tous partenaires,1750,Marseille,,Nord avec villes Anseatiques,Exports,Caffé ; de Levant,,,6873,0,4582,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4596519.1,6873,,,Jérémy Hervelin,,,,,,,,,,,,
5735,National toutes directions tous partenaires,1750,Marseille,,Nord avec villes Anseatiques,Exports,Canefice,,,762.40002,0,3812,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,5542.6,,,,Jérémy Hervelin,,,,,,,,,,,,
5736,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Canefice,,,4780.2002,0,7967,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,5542.6,,,,Jérémy Hervelin,,,,,,,,,,,,
5737,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Caneva,,,80,0,20,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,80,,,,Jérémy Hervelin,,,,,,,,,,,,
5738,National toutes directions tous partenaires,1750,Marseille,,Nord avec villes Anseatiques,Exports,Capres,,,54868,0,249400,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,54883.8,,,,Jérémy Hervelin,,,,,,,,,,,,
5739,National toutes directions tous partenaires,1750,Montpellier,,Nord avec villes Anseatiques,Exports,Capres,,,15.8,0,45,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,54883.8,,,,Jérémy Hervelin,,,,,,,,,,,,
5740,National toutes directions tous partenaires,1750,Rennes,,Nord avec villes Anseatiques,Exports,Cardamomum,,,13240,0,5296,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,13240,,,,Jérémy Hervelin,,,,,,,,,,,,
5741,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Cartes ; à joüer,,,4800,0,1600,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,259,4800,,,,Jérémy Hervelin,,,,,,,,,,,,
5742,National toutes directions tous partenaires,1750,Amiens,,Nord avec villes Anseatiques,Exports,Chair ; salée,,,82.5,0,275,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,260,2040,,,,Jérémy Hervelin,,,,,,,,,,,,
5743,National toutes directions tous partenaires,1750,Rouen,,Nord avec villes Anseatiques,Exports,Chardon ; à drapier,,,2040,0,34,mannes,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,260,2040,,,,Jérémy Hervelin,,,,,,,,,,,,
5744,National toutes directions tous partenaires,1750,Montpellier,,Nord avec villes Anseatiques,Exports,Chataignes,,,5,0,50,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,260,89.40000000000001,,,,Jérémy Hervelin,,,,,,,,,,,,
5745,National toutes directions tous partenaires,1750,Nantes,,Nord avec villes Anseatiques,Exports,Chataignes,,,84.400002,0,211,boisseaux,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,260,89.40000000000001,,,,Jérémy Hervelin,,,,,,,,,,,,
