line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
729,National toutes directions tous partenaires,1750,Marseille,,Angleterre,Exports,Ajamis,,,486,0,54,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,486,,,,Jérémy Hervelin,,,,,,,,,,,,
730,National toutes directions tous partenaires,1750,Rennes,,Angleterre,Exports,Aigrettes,,,42,0,21,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,42,,,,Jérémy Hervelin,,,,,,,,,,,,
731,National toutes directions tous partenaires,1750,Marseille,,Angleterre,Exports,Alun,,,521.79999,0,5218,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,521.8,,,,Jérémy Hervelin,,,,,,,,,,,,
732,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Amandes,,,10,0,40,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,274,,,,Jérémy Hervelin,,,,,,,,,,,,
733,National toutes directions tous partenaires,1750,Rennes,,Angleterre,Exports,Amandes,,,244,0,122,milliers,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,274,,,,Jérémy Hervelin,,,,,,,,,,,,
734,National toutes directions tous partenaires,1750,Saint-Quentin,,Angleterre,Exports,Amandes,,,20,0,80,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,274,,,,Jérémy Hervelin,,,,,,,,,,,,
735,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Amidon,,,273,0,1365,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,801,,,,Jérémy Hervelin,,,,,,,,,,,,
736,National toutes directions tous partenaires,1750,Marseille,,Angleterre,Exports,Amidon,,,46,0,230,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,801,,,,Jérémy Hervelin,,,,,,,,,,,,
737,National toutes directions tous partenaires,1750,Rennes,,Angleterre,Exports,Amidon,,,460,0,2300,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,801,,,,Jérémy Hervelin,,,,,,,,,,,,
738,National toutes directions tous partenaires,1750,Rouen,,Angleterre,Exports,Amidon,,,22,0,110,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,801,,,,Jérémy Hervelin,,,,,,,,,,,,
739,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Anchois,,,61.799999,0,65,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,109.8,,,,Jérémy Hervelin,,,,,,,,,,,,
740,National toutes directions tous partenaires,1750,Rennes,,Angleterre,Exports,Anchois,,,48,0,24,pots,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,109.8,,,,Jérémy Hervelin,,,,,,,,,,,,
741,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Ancres ; de fer,,,192.60001,0,963,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,192.6,,,,Jérémy Hervelin,,,,,,,,,,,,
742,National toutes directions tous partenaires,1750,Marseille,,Angleterre,Exports,Anis,,,1023.8,0,5119,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,288,1023.8,,,,Jérémy Hervelin,,,,,,,,,,,,
743,National toutes directions tous partenaires,1750,Rouen,,Angleterre,Exports,Arbres ; à planter,,,1204,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,1204,,,,Jérémy Hervelin,,,,,,,,,,,,
744,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Argenterie,,,3078,0,54,marcs,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,3610,,,,Jérémy Hervelin,,,,,,,,,,,,
745,National toutes directions tous partenaires,1750,Rouen,,Angleterre,Exports,Argenterie,,,532,0,9,marcs,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,3610,,,,Jérémy Hervelin,,,,,,,,,,,,
746,National toutes directions tous partenaires,1750,Caen,,Angleterre,Exports,Armoire,,,22,0,1,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,22,,,,Jérémy Hervelin,,,,,,,,,,,,
747,National toutes directions tous partenaires,1750,Rennes,,Angleterre,Exports,Balais,,,12.5,0,100,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,52.1,,,,Jérémy Hervelin,,,,,,,,,,,,
748,National toutes directions tous partenaires,1750,Rouen,,Angleterre,Exports,Balais,,,39.599998,0,22,douzaines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,52.1,,,,Jérémy Hervelin,,,,,,,,,,,,
749,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Baleine ; coupée,,,450,0,100,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,450,,,,Jérémy Hervelin,,,,,,,,,,,,
750,National toutes directions tous partenaires,1750,Bordeaux,,Angleterre,Exports,Bas ; de fleuret,,,300,0,60,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,7320,300,,,Jérémy Hervelin,,,,,,,,,,,,
751,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Bas ; de laine,,,300,0,60,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,7320,552,,,Jérémy Hervelin,,,,,,,,,,,,
752,National toutes directions tous partenaires,1750,Bordeaux,,Angleterre,Exports,Bas ; de laine,,,252,0,14,douzaines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,289,7320,552,,,Jérémy Hervelin,,,,,,,,,,,,
753,National toutes directions tous partenaires,1750,Bordeaux,,Angleterre,Exports,Bas ; de soye,,,2160,0,144,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,7320,6468,,,Jérémy Hervelin,,,,,,,,,,,,
754,National toutes directions tous partenaires,1750,Lyon,,Angleterre,Exports,Bas ; de soye,,,320,0,8,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,7320,6468,,,Jérémy Hervelin,,,,,,,,,,,,
755,National toutes directions tous partenaires,1750,Marseille,,Angleterre,Exports,Bas ; de soye,,,1000,0,25,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,7320,6468,,,Jérémy Hervelin,,,,,,,,,,,,
756,National toutes directions tous partenaires,1750,Rennes,,Angleterre,Exports,Bas ; de soye,,,48,0,3,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,7320,6468,,,Jérémy Hervelin,,,,,,,,,,,,
757,National toutes directions tous partenaires,1750,Rouen,,Angleterre,Exports,Bas ; de soye,,,2940,0,73,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,7320,6468,,,Jérémy Hervelin,,,,,,,,,,,,
758,National toutes directions tous partenaires,1750,Marseille,,Angleterre,Exports,Batanonis,,,1600,0,400,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,1600,,,,Jérémy Hervelin,,,,,,,,,,,,
759,National toutes directions tous partenaires,1750,Rouen,,Angleterre,Exports,Beuf ; salé,,,420,0,1200,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,290,420,,,,Jérémy Hervelin,,,,,,,,,,,,
760,National toutes directions tous partenaires,1750,Amiens,,Angleterre,Exports,Beure,,,132,0,528,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M86,291,7306.8,,,,Jérémy Hervelin,,,,,,,,,,,,
