line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
6580,National toutes directions tous partenaires,1750,Montpellier,,Suede,Exports,Amandes,,,24,0,80,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,144,24,,,,Jérémy Hervelin,,,,,,,,,,,,,
6581,National toutes directions tous partenaires,1750,Montpellier,,Suede,Exports,Anchois,,,394.4,0,986,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,144,585.4,,,,Jérémy Hervelin,,,,,,,,,,,,,
6582,National toutes directions tous partenaires,1750,Nantes,,Suede,Exports,Anchois,,,16,0,8,pots,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,144,585.4,,,,Jérémy Hervelin,,,,,,,,,,,,,
6583,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Anchois,,,175,0,140,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,144,585.4,,,,Jérémy Hervelin,,,,,,,,,,,,,
6584,National toutes directions tous partenaires,1750,Nantes,,Suede,Exports,Anis,,,66,0,330,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,144,66,,,,Jérémy Hervelin,,,,,,,,,,,,,
6585,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Bas ; de soye,,,300,0,7.5,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,145,300,,,,Jérémy Hervelin,,,,,,,,,,,,,
6586,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Beure,,,505.2,0,842,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,145,505.2,,,,Jérémy Hervelin,,,,,,,,,,,,,
6587,National toutes directions tous partenaires,1750,Bordeaux,,Suede,Exports,Caffé ; des Isles,,,18186.3,0,20207,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,56222.8,,,,Jérémy Hervelin,,,,,,,,,,,,,
6588,National toutes directions tous partenaires,1750,Nantes,,Suede,Exports,Caffé ; des Isles,,,4190.3,0,5587,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,56222.8,,,,Jérémy Hervelin,,,,,,,,,,,,,
6589,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Caffé ; des Isles,,,33846.3,0,27077,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,56222.8,,,,Jérémy Hervelin,,,,,,,,,,,,,
6590,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Caneva,,,120,0,30,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,120,,,,Jérémy Hervelin,,,,,,,,,,,,,
6591,National toutes directions tous partenaires,1750,Nantes,,Suede,Exports,Capres,,,8,0,8,pots,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,8,,,,Jérémy Hervelin,,,,,,,,,,,,,
6592,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Chardon,,,1560,0,26,mannes,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,1560,,,,Jérémy Hervelin,,,,,,,,,,,,,
6593,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Chataignes,,,45,0,300,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,45,,,,Jérémy Hervelin,,,,,,,,,,,,,
6594,National toutes directions tous partenaires,1750,Rennes,,Suede,Exports,Chemises ; garnies,,,150,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,150,,,,Jérémy Hervelin,,,,,,,,,,,,,
6595,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Cidre,,,50,0,1.25,muids,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,146,50,,,,Jérémy Hervelin,,,,,,,,,,,,,
6596,National toutes directions tous partenaires,1750,Montpellier,,Suede,Exports,Citrons,,,774,0,51600,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,147,774,,,,Jérémy Hervelin,,,,,,,,,,,,,
6597,National toutes directions tous partenaires,1750,Nantes,,Suede,Exports,Confitures,,,126,0,126,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,147,126,,,,Jérémy Hervelin,,,,,,,,,,,,,
6598,National toutes directions tous partenaires,1750,Rouen,,Suede,Exports,Confitures,,,1798.5,0,1635,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,147,1798.5,,,,Jérémy Hervelin,,,,,,,,,,,,,
