line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4743,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Acier ; brut,,,197.4,0,658,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,5,,7400.4,,,Jérémy Hervelin,,,,,,,,,,,,,
4744,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Acier ; brut,,,7203,0,24010,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,5,,7400.4,,,Jérémy Hervelin,,,,,,,,,,,,,
4745,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Acier ; ouvré,,,20,0,20,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,5,,20,,,Jérémy Hervelin,,,,,,,,,,,,,
4746,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Agaric,,,680,0,680,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,5,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4747,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Argenterie,,,228,0,4,marcs,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,6,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4748,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Azur ; commun,,,404.3,0,1155,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,6,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4749,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Bagues,,,9,0,18,douzaines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,6,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4750,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Baleine ; coupée,,,35,0,10,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,6,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4751,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Bas ; de coton,,,72,0,72,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4752,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Bas ; de coton,,,3843,0,2562,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,3915,,,Jérémy Hervelin,,,,,,,,,,,,,
4753,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Bas ; de fil,,,24,0,12,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,5968,,,Jérémy Hervelin,,,,,,,,,,,,,
4754,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Bas ; de fil,,,5725,0,2290,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,5968,,,Jérémy Hervelin,,,,,,,,,,,,,
4755,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Bas ; de fil,,,219,0,73,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,5968,,,Jérémy Hervelin,,,,,,,,,,,,,
4756,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Bas ; de soye,,,16,0,2,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,16,,,Jérémy Hervelin,,,,,,,,,,,,,
4757,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Bazin,,,165,0,110,aunes,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4758,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Bazin,,,239525,0,47905,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4759,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Beufs ; en vie,,,360,0,3,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4760,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Beure,,,448,0,1280,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4761,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Beure,,,57,0,190,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4762,National toutes directions tous partenaires,1750,Bourgogne,,Suisse et Geneve,Imports,Bijouterie,,,600,0,4,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4763,National toutes directions tous partenaires,1750,Langres,,Suisse et Geneve,Imports,Bijouterie,,,310,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4764,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Bijouterie,,,10252.6,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4765,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Biscuits,,,8,0,8,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,7,,,,,Jérémy Hervelin,,,,,,,,,,,,,
4766,National toutes directions tous partenaires,1750,Lyon,,Suisse et Geneve,Imports,Boëles ; blanche,,,140,0,8,ballots,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,8,,,,,Jérémy Hervelin,,,,,,,,,,,,,
