line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3497,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Acier,,,33210.1,0,94886,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3498,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Agaric,,,803,0,803,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3499,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Ajamis,,,495,0,55,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3500,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Ails,,,75,0,7,charges,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3501,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Alumettes,,,38.8,0,194,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3502,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Alun,,,116169,0,968075,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3503,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Amadou,,,3267.5,0,4668,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3504,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Amandes,,,4442,0,22210,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3505,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Ambre ; jaune,,,605,0,605,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
3506,National toutes directions tous partenaires,1750,Marseille,,Italie,Imports,Ameçons ; cassées,,,20,0,100,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,69,,,,,Jérémy Hervelin,,,,,,,,,,,
