line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1246,National toutes directions tous partenaires,1750,Amiens,,Danemark,Exports,Amandes,,,30,0,120,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,103,,,,Jérémy Hervelin,,,,,,,,,,,,
1247,National toutes directions tous partenaires,1750,Montpellier,,Danemark,Exports,Amandes,,,33,0,110,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,103,,,,Jérémy Hervelin,,,,,,,,,,,,
1248,National toutes directions tous partenaires,1750,Nantes,,Danemark,Exports,Amandes,,,40,0,100,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,103,,,,Jérémy Hervelin,,,,,,,,,,,,
1249,National toutes directions tous partenaires,1750,Amiens,,Danemark,Exports,Amidon,,,24,0,120,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,24,,,,Jérémy Hervelin,,,,,,,,,,,,
1250,National toutes directions tous partenaires,1750,Montpellier,,Danemark,Exports,Anchois,,,26.799999,0,67,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,26.8,,,,Jérémy Hervelin,,,,,,,,,,,,
1251,National toutes directions tous partenaires,1750,Amiens,,Danemark,Exports,Bierre,,,99,0,2,muids,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,99,,,,Jérémy Hervelin,,,,,,,,,,,,
1252,National toutes directions tous partenaires,1750,Amiens,,Danemark,Exports,Biscuit ; de mer,,,15,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,15,,,,Jérémy Hervelin,,,,,,,,,,,,
1253,National toutes directions tous partenaires,1750,Amiens,,Danemark,Exports,Bouchons ; de liege,,,17.5,0,14,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,17.5,,,,Jérémy Hervelin,,,,,,,,,,,,
1254,National toutes directions tous partenaires,1750,Bayonne,,Danemark,Exports,Bray ; sec,,,420,0,12000,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,420,,,,Jérémy Hervelin,,,,,,,,,,,,
1255,National toutes directions tous partenaires,1750,Bordeaux,,Danemark,Exports,Cacao,,,524.40002,0,1311,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,524.4,,,,Jérémy Hervelin,,,,,,,,,,,,
1256,National toutes directions tous partenaires,1750,Bayonne,,Danemark,Exports,Caffé ; des Isles,,,450,0,500,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,156786.1,,,,Jérémy Hervelin,,,,,,,,,,,,
1257,National toutes directions tous partenaires,1750,Bordeaux,,Danemark,Exports,Caffé ; des Isles,,,108926.1,0,121029,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,156786.1,,,,Jérémy Hervelin,,,,,,,,,,,,
1258,National toutes directions tous partenaires,1750,La Rochelle,,Danemark,Exports,Caffé ; des Isles,,,40418.699,0,57741,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,156786.1,,,,Jérémy Hervelin,,,,,,,,,,,,
1259,National toutes directions tous partenaires,1750,Nantes,,Danemark,Exports,Caffé ; des Isles,,,379.5,0,506,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,156786.1,,,,Jérémy Hervelin,,,,,,,,,,,,
1260,National toutes directions tous partenaires,1750,Rennes,,Danemark,Exports,Caffé ; des Isles,,,2528,0,3160,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,156786.1,,,,Jérémy Hervelin,,,,,,,,,,,,
1261,National toutes directions tous partenaires,1750,Rouen,,Danemark,Exports,Caffé ; des Isles,,,4083.8,0,3267,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,156786.1,,,,Jérémy Hervelin,,,,,,,,,,,,
1262,National toutes directions tous partenaires,1750,Amiens,,Danemark,Exports,Chandelle,,,7.1999998,0,16,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,202,7.2,,,,Jérémy Hervelin,,,,,,,,,,,,
