line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
675,National toutes directions tous partenaires,1750,Bordeaux,,Danemark,Imports,Acier,,,378,0,1260,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,378,,,,Jérémy Hervelin,,,,,,,,,,,,,
676,National toutes directions tous partenaires,1750,Amiens,,Danemark,Imports,Ancres ; de fer,,,837.5,0,2792,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,837.5,,,,Jérémy Hervelin,,,,,,,,,,,,,
677,National toutes directions tous partenaires,1750,Rouen,,Danemark,Imports,Anspects,,,189,0,756,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,189,,,,Jérémy Hervelin,,,,,,,,,,,,,
678,National toutes directions tous partenaires,1750,Amiens,,Danemark,Imports,Avirons,,,859.3,0,491,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,1336.3,,,,Jérémy Hervelin,,,,,,,,,,,,,
679,National toutes directions tous partenaires,1750,Rennes,,Danemark,Imports,Avirons,,,60,0,40,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,1336.3,,,,Jérémy Hervelin,,,,,,,,,,,,,
680,National toutes directions tous partenaires,1750,Rouen,,Danemark,Imports,Avirons,,,417,0,139,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,1336.3,,,,Jérémy Hervelin,,,,,,,,,,,,,
681,National toutes directions tous partenaires,1750,Nantes,,Danemark,Imports,Barres ; d'anspects,,,734.4,0,612,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,200,734.4,,,,Jérémy Hervelin,,,,,,,,,,,,,
682,National toutes directions tous partenaires,1750,Nantes,,Danemark,Imports,Batons ; de Gabares,,,1443,0,1443,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,1747.2,,,,Jérémy Hervelin,,,,,,,,,,,,,
683,National toutes directions tous partenaires,1750,Nantes,,Danemark,Imports,Batons ; de Gaffes,,,304.2,0,1014,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,1747.2,,,,Jérémy Hervelin,,,,,,,,,,,,,
684,National toutes directions tous partenaires,1750,La Rochelle,,Danemark,Imports,Beure,,,285,0,6,barils,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,BM Saint-Brieuc Fonds Gournay - M87,201,855,,,,Jérémy Hervelin,,,,,,,,,,,,,
