line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
23,Local,1751,Nantes,,Angleterre,Imports,Saumon Salé,,,,,10,gonnes,25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,autre prix à 30 livres,0,,,,,,,,,
24,Local,1751,Nantes,,Angleterre,Imports,Saumon Salé,,,,,99,demi-barils,20,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,autre prix à 25 livres,0,,,,,,,,,
25,Local,1751,Nantes,,Angleterre,Imports,Suif,,,,,23983,livres,0.3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,autre prix à 0.35 livre,0,,,,,,,,,
26,Local,1751,Nantes,,Danemark,Imports,Amidon,,,,,4840,livres,0.2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
27,Local,1751,Nantes,,Danemark,Imports,Bâtons de gaffe de 10 pieds,,,,,801,pièces,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
28,Local,1751,Nantes,,Danemark,Imports,Cabillaux,,,,,4816,livres,0.15,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
29,Local,1751,Nantes,,Danemark,Imports,gaudron,,,,,50,barils,20,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,autre prix à 22 livres,0,,,,,,,,,
30,Local,1751,Nantes,,Danemark,Imports,harangs blancs,,,,,19,barils,35,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
31,Local,1751,Nantes,,Danemark,Imports,Huile de Poisson,,,,,3720,livres,0.2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
32,Local,1751,Nantes,,Danemark,Imports,matreaux de 28,,,,,6,pièces,30,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
33,Local,1751,Nantes,,Danemark,Imports,Planches de sapin de 8 à 10 pieds,,,,,9384,pièces,0.75,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
34,Local,1751,Nantes,,Danemark,Imports,raves de moruë,,,,,141,barils,25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
35,Local,1751,Nantes,,Espagne,Imports,ancres de der,,,,,14300,livres,0.26,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
36,Local,1751,Nantes,,Espagne,Imports,avirons,,,,,152,traques,2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
37,Local,1751,Nantes,,Espagne,Imports,avirons,,,,,180,pièces,0.6,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,2,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
38,Local,1751,Nantes,,Espagne,Imports,Chataignes,,,,,60,tonneaux,20,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
39,Local,1751,Nantes,,Espagne,Imports,citrons verts,,,,,44.5,milliers,10,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 15 livres,0,,,,,,,,,
40,Local,1751,Nantes,,Espagne,Imports,fer en barre,,,,,591850,livres,0.13,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
41,Local,1751,Nantes,,Espagne,Imports,figues,,,,,21141,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
42,Local,1751,Nantes,,Espagne,Imports,huile d'olive,,,,,113789,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
43,Local,1751,Nantes,,Espagne,Imports,Jambons,,,,,870,livres,0.4,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
44,Local,1751,Nantes,,Espagne,Imports,Laine d'Espagne,,,,,367931,livres,1.5,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 3 livres,0,,,,,,,,,
45,Local,1751,Nantes,,Espagne,Imports,meules batardes,,,,,590,pièces,9,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 4 livres,0,,,,,,,,,
46,Local,1751,Nantes,,Espagne,Imports,Noisettes,,,,,3390,boisseaux,0.9,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 1 livre,0,,,,,,,,,
47,Local,1751,Nantes,,Espagne,Imports,Oranges aigres,,,,,44,milliers,10,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 15 livres,0,,,,,,,,,
48,Local,1751,Nantes,,Espagne,Imports,Oranges douces,,,,,50,milliers,10,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 18 livres,0,,,,,,,,,
49,Local,1751,Nantes,,Espagne,Imports,Raisins Secs,,,,,11717,livres,,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
50,Local,1751,Nantes,,Espagne,Imports,Vin de Canarie,,,,,1,pipe,400,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
51,Local,1751,Nantes,,Espagne,Imports,Vin d'Espagne,,,,,2,boucs,100,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
52,Local,1751,Nantes,,Espagne,Imports,Vin d'Espagne,,,,,248,pots,2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
53,Local,1751,Nantes,,Espagne,Imports,vin hors,,,,,44,bariques,70,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
54,Local,1751,Nantes,,Espagne,Imports,vin de rancio,,,,,205,pots,2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
55,Local,1751,Nantes,,D'hollande,Imports,acier,,,,,25234,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,Autre prix à 0.25 livre,0,,,,,,,,,
56,Local,1751,Nantes,,D'hollande,Imports,aiguilles a voile ,,,,,326,livres,3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
57,Local,1751,Nantes,,D'hollande,Imports,alun,,,,,30729,livres,0.2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
58,Local,1751,Nantes,,D'hollande,Imports,amidon,,,,,48098,livres,0.2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
59,Local,1751,Nantes,,D'hollande,Imports,anabas,,,,,2000,pièces,1.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 1.5 livres,0,,,,,,,,,
60,Local,1751,Nantes,,D'hollande,Imports,ancres de fer,,,,,5250,livres,0.28,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
61,Local,1751,Nantes,,D'hollande,Imports,azur,,,,,41275,livres,0.75,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 0.8 livre,0,,,,,,,,,
62,Local,1751,Nantes,,D'hollande,Imports,bajutapaux,,,,,140,pièces,22,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,3,,,,,Marion Mercier & Jules Oudot,,autre prix à 24 livres,0,,,,,,,,,
63,Local,1751,Nantes,,D'hollande,Imports,Balais de Crin,,,,,6,livres,5,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
64,Local,1751,Nantes,,D'hollande,Imports,baleine coupée,,,,,3120,livres,3.75,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
65,Local,1751,Nantes,,D'hollande,Imports,baleine en fanon,,,,,521,livres,3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
66,Local,1751,Nantes,,D'hollande,Imports,barbançons de grez,,,,,930,livres,0.15,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
67,Local,1751,Nantes,,D'hollande,Imports,batons de sapin ,,,,,1,paquet,,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
68,Local,1751,Nantes,,D'hollande,Imports,batons de sapin,,,,,922,pièces,0.3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
69,Local,1751,Nantes,,D'hollande,Imports,beuf salé,,,,,2161,barils,24,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 30 livres,0,,,,,,,,,
70,Local,1751,Nantes,,D'hollande,Imports,beuf salé,,,,,93,tierçons,36,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 37 livres,0,,,,,,,,,
71,Local,1751,Nantes,,D'hollande,Imports,beuf salé,,,,,28125,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
72,Local,1751,Nantes,,D'hollande,Imports,beure,,,,,27635,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
73,Local,1751,Nantes,,D'hollande,Imports,bierre,,,,,2137,bariques,24,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 25 livres,0,,,,,,,,,
74,Local,1751,Nantes,,D'hollande,Imports,bierre,,,,,56,tierçons,16,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
75,Local,1751,Nantes,,D'hollande,Imports,bled froment,,,,,879,tonneaux,150,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 160 livres,0,,,,,,,,,
76,Local,1751,Nantes,,D'hollande,Imports,Bled Seigle,,,,,1620,tonneaux,100,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
77,Local,1751,Nantes,,D'hollande,Imports,bois de calliatour moulu,,,,,672,livres,0.3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
78,Local,1751,Nantes,,D'hollande,Imports,bois de campesche en buches,,,,,64245,livres,0.18,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,0.15,0,,,,,,,,,
79,Local,1751,Nantes,,D'hollande,Imports,bois de campesche moulu,,,,,1538,livres,0.18,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,0.25,0,,,,,,,,,
80,Local,1751,Nantes,,D'hollande,Imports,bois à faire foureaux d’epée,,,,,30,paquets,,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
81,Local,1751,Nantes,,D'hollande,Imports,bois jaune,,,,,10560,livres,0.15,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 0.2 livre,0,,,,,,,,,
82,Local,1751,Nantes,,D'hollande,Imports,bois d’inde en buches,,,,,35550,livres,0.15,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 0.3 livre,0,,,,,,,,,
83,Local,1751,Nantes,,D'hollande,Imports,bois d’inde rapé,,,,,10252,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,0.3,0,,,,,,,,,
84,Local,1751,Nantes,,D'hollande,Imports,bois de sainte marthe,,,,,1096,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
85,Local,1751,Nantes,,D'hollande,Imports,Bois Sandal,,,,,72525,livres,0.3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
86,Local,1751,Nantes,,D'hollande,Imports,bois à teindre moulu,,,,,15050,livres,0.3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
87,Local,1751,Nantes,,D'hollande,Imports,bouteilles de verre,,,,,671,livres,0.2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
88,Local,1751,Nantes,,D'hollande,Imports,brosserie,,,,,4676,livres,1,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
89,Local,1751,Nantes,,D'hollande,Imports,cabarets vernis,,,,,12,pièces,5,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,autre prix à 6 livres,0,,,,,,,,,
90,Local,1751,Nantes,,D'hollande,Imports,cabillaux,,,,,19209,livres,0.15,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,4,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
91,Local,1751,Nantes,,D'hollande,Imports,cadenats,,,,,38,pièces,0.4,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
92,Local,1751,Nantes,,D'hollande,Imports,cannettes de grez,,,,,1200,pièces,0.2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
93,Local,1751,Nantes,,D'hollande,Imports,carreaux de marbre,,,,,100,pièces,2,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,, ,0,,,,,,,,,
94,Local,1751,Nantes,,D'hollande,Imports,caves garnies de 6 flacons,,,,,150,pièces,4,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
95,Local,1751,Nantes,,D'hollande,Imports,caves garnies de 6 flacons,,,,,6269,pièces,4,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,,,,,,,,,,
96,Local,1751,Nantes,,D'hollande,Imports,cauris,,,,,38789,livres,0.7,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,autre prix à 0.75 livre,0,,,,,,,,,
97,Local,1751,Nantes,,D'hollande,Imports,cendre potasse,,,,,8850,livres,,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
98,Local,1751,Nantes,,D'hollande,Imports,cendre vedasse,,,,,1800,livres,,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
99,Local,1751,Nantes,,D'hollande,Imports,ceruze,,,,,1404,livres,0.3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
100,Local,1751,Nantes,,D'hollande,Imports,chaises de commoditées,,,,,129,pièces,6,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
101,Local,1751,Nantes,,D'hollande,Imports,chandelle,,,,,672,livres,0.45,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
102,Local,1751,Nantes,,D'hollande,Imports,chanvre cru,,,,,232100,livres,0.18,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
103,Local,1751,Nantes,,D'hollande,Imports,Charbon de terre,,,,,150,bariques,10,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
104,Local,1751,Nantes,,D'hollande,Imports,chasselas,,,,,200,pièces,24,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,autre prix à 25 livres,0,,,,,,,,,
105,Local,1751,Nantes,,D'hollande,Imports,Chauffepieds,,,,,104,pièces,0.5,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
106,Local,1751,Nantes,,D'hollande,Imports,Cire d'Espagne,,,,,4,livres,3,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,autre prix à 4 livres,0,,,,,,,,,
107,Local,1751,Nantes,,D'hollande,Imports,Cire Jaune,,,,,3184,livres,1.5,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
108,Local,1751,Nantes,,D'hollande,Imports,Citrons Verts,,,,,58,caisses,6,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
109,Local,1751,Nantes,,D'hollande,Imports,Cloche de fonte,,,,,170,pièces,0.9,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
110,Local,1751,Nantes,,D'hollande,Imports,coffres forts de fer,,,,,4,pièces,120,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,autre prix à 150 livres,0,,,,,,,,,
111,Local,1751,Nantes,,D'hollande,Imports,coffres de sapin,,,,,4,pièces,1.5,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
112,Local,1751,Nantes,,D'hollande,Imports,commodes de sapin,,,,,3,pièces,15,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
113,Local,1751,Nantes,,D'hollande,Imports,cordage,,,,,27728,livres,0.25,sources/Local/Nantes -- 1751 -- Imports -- AD44_C716,AD44 C716,5,,,,,Marion Mercier & Jules Oudot,,,0,,,,,,,,,
