line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
6492,Local,1753,Rennes,,Dannemark,Imports,maquereaux salés,,,,,14,quarts,9,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6493,Local,1753,Rennes,,Dannemark,Imports,orge ,,,,,299,boisseaux,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,la valeur unitaire est donnée à 50 livres le tonneau,0,,,,,,,,,
6494,Local,1753,Rennes,,Dannemark,Imports,planches de chesne,,,,,10960,pièces,"2,5",Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6495,Local,1753,Rennes,,Dannemark,Imports,planches de sapin,,,,,123373,pièces,1,190,,3,,,,,,,,0,,,,,,,,,
6495,Local,1753,Rennes,,Dannemark,Imports,planches de sapin,,,,,"1200,5",pièces,"0,5",190,,3,,,,,,,,0,,,,,,,,,
6496,Local,1753,Rennes,,Dannemark,Imports,coutreaux de sapin,,,,,2121,pièces,3,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6497,Local,1753,Rennes,,Dannemark,Imports,rogue de morue,,,,,150,bariques,36,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6498,Local,1753,Rennes,,Dannemark,Imports,rogue de stocfiche,,,,,2818,barils,50,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6499,Local,1753,Rennes,,Dannemark,Imports,saumons salés,,,,,43,barils,40,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6500,Local,1753,Rennes,,D'Espagne,Imports,amandes,,,,,1,barils,18,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6500,Local,1753,Rennes,,D'Espagne,Imports,amandes,,,,,8,cabats,12,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6501,Local,1753,Rennes,,D'Espagne,Imports,avirons,,,,,342,traques,3,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6502,Local,1753,Rennes,,D'Espagne,Imports,capres,,,,,4,flacons,4,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6503,Local,1753,Rennes,,D'Espagne,Imports,charbon de terre,,,,,268,barils,6,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6504,Local,1753,Rennes,,D'Espagne,Imports,chocolas,,,,,118,livres,"3,5",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6505,Local,1753,Rennes,,D'Espagne,Imports,citrons,,,,,10,caisses,10,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6505,Local,1753,Rennes,,D'Espagne,Imports,citrons,,,,,900,pièces,"0,01",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6506,Local,1753,Rennes,,D'Espagne,Imports,coriandre,,,,,7,barils,"0,6",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6507,Local,1753,Rennes,,D'Espagne,Imports,fer en barres,,,,,507488,livres,"0,13",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6508,Local,1753,Rennes,,D'Espagne,Imports,figues,,,,,524,barils,12,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6508,Local,1753,Rennes,,D'Espagne,Imports,figues,,,,,1993,cabarets,4,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6508,Local,1753,Rennes,,D'Espagne,Imports,figues,,,,,"131,5",livres,"0,25",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6509,Local,1753,Rennes,,D'Espagne,Imports,fruis sec,,,,,1864,barils,16,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6510,Local,1753,Rennes,,D'Espagne,Imports,huile d’olive,,,,,300,livres,"0,75",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6511,Local,1753,Rennes,,D'Espagne,Imports,jambons,,,,,120,pièces,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6512,Local,1753,Rennes,,D'Espagne,Imports,laine brute,,,,,46,livres,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6513,Local,1753,Rennes,,D'Espagne,Imports,liege,,,,,1200,livres,"0,1",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6514,Local,1753,Rennes,,D'Espagne,Imports,liqueur,,,,,1,caisse,4,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6515,Local,1753,Rennes,,D'Espagne,Imports,olives,,,,,101,barils,12,24s,,4,,,,,,,,0,,,,,,,,,
6515,Local,1753,Rennes,,D'Espagne,Imports,olives,,,,,1,caisse,24,24s,,4,,,,,,,,0,,,,,,,,,
6515,Local,1753,Rennes,,D'Espagne,Imports,olives,,,,,570,cabats,12,24s,,4,,,,,,,,0,,,,,,,,,
6515,Local,1753,Rennes,,D'Espagne,Imports,olives,,,,,55,potiches,"1,5",24s,,4,,,,,,,,0,,,,,,,,,
6516,Local,1753,Rennes,,D'Espagne,Imports,oranges,,,,,93,caisses,10,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6516,Local,1753,Rennes,,D'Espagne,Imports,oranges,,,,,900,livres,"0,01",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6517,Local,1753,Rennes,,D'Espagne,Imports,piastre,,,,,"117,25",marc,50,50000,,4,,,,,,,« marc et 2 onces » ?,0,,,,,,,,,
6517,Local,1753,Rennes,,D'Espagne,Imports,piastre,,,,,500000,pièces,"5,2",50000,,4,,,,,,,,0,,,,,,,,,
6518,Local,1753,Rennes,,D'Espagne,Imports,pimens,,,,,1500,livres,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,le baril pèse 50 livres,0,,,,,,,,,
6519,Local,1753,Rennes,,D'Espagne,Imports,raisin sec,,,,,1538,barils,20,15s,,4,,,,,,,,0,,,,,,,,,
6519,Local,1753,Rennes,,D'Espagne,Imports,raisin sec,,,,,1003,cabats,5,15s,,4,,,,,,,,0,,,,,,,,,
6520,Local,1753,Rennes,,D'Espagne,Imports,Rozeaux ,,,,,11000,pièces,"0,06",Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6521,Local,1753,Rennes,,D'Espagne,Imports,sirop de capilaire,,,,,1,caisse,100,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6522,Local,1753,Rennes,,D'Espagne,Imports,tabac d’espagne en poudre,,,,,18,livres,15,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6523,Local,1753,Rennes,,D'Espagne,Imports,Vin d'Espagne,,,,,12,tonneaux,500,01/02/25,,5,,,,,,,,0,,,,,,,,,
6523,Local,1753,Rennes,,D'Espagne,Imports,Vin d'Espagne,,,,,"33,5",bariques,150,01/02/25,,5,,,,,,,,0,,,,,,,,,
6523,Local,1753,Rennes,,D'Espagne,Imports,Vin d'Espagne,,,,,97,barils,40,01/02/25,,5,,,,,,,,0,,,,,,,,,
6523,Local,1753,Rennes,,D'Espagne,Imports,Vin d'Espagne,,,,,51,bottes,250,01/02/25,,5,,,,,,,,0,,,,,,,,,
6523,Local,1753,Rennes,,D'Espagne,Imports,Vin d'Espagne,,,17000,,,,,01/02/25,,5,,,,,,,,0,,,,,,,,,
6524,Local,1753,Rennes,,D'Espagne,Imports,vin de cap,,,,,"152,5",bottes,200,pipes,,5,,,,,,,,0,,,,,,,,,
6525,Local,1753,Rennes,,D'Espagne,Imports,vin de xeres,,,,,590,piques,250,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6525,Local,1753,Rennes,,D'Espagne,Imports,vin de xeres,,,,,2,barils,40,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6526,Local,1753,Rennes,,De hollande,Imports,acier,,,,,118,barils,25,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6526,Local,1753,Rennes,,De hollande,Imports,acier,,,,,4450,livres,"0,25",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6527,Local,1753,Rennes,,De hollande,Imports,aiguilles à voille,,,,,100,livres,5,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6528,Local,1753,Rennes,,De hollande,Imports,alun,,,,,3200,livres,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6529,Local,1753,Rennes,,De hollande,Imports,amidon,,,,,4,barils,40,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6529,Local,1753,Rennes,,De hollande,Imports,amidon,,,,,600,livres,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6530,Local,1753,Rennes,,De hollande,Imports,anabas,,,,,50,pièces,25,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,doute sur la quantité « 11.50. »,0,,,,,,,,,
6531,Local,1753,Rennes,,De hollande,Imports,anis,,,,,100,livres,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6532,Local,1753,Rennes,,De hollande,Imports,argens vif,,,,,200,livres,"4,5",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6533,Local,1753,Rennes,,De hollande,Imports,azur,,,,,866,livres,"0,75",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6534,Local,1753,Rennes,,De hollande,Imports,bajutapeaux,,,,,261,pièces,22,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6535,Local,1753,Rennes,,De hollande,Imports,baleine coupée,,,,,95,livres,"3,75",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6536,Local,1753,Rennes,,De hollande,Imports,bœuf salé,,,,,15,barils,"0,15",Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6537,Local,1753,Rennes,,De hollande,Imports,bierre,,,,,589,bariques,15,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6538,Local,1753,Rennes,,De hollande,Imports,bled fromens,,,,,2,leths,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,valeur unitaire manquante,0,,,,,,,,,
6538,Local,1753,Rennes,,De hollande,Imports,bled fromens,,,,,180,tonneaux,120,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6539,Local,1753,Rennes,,De hollande,Imports,bled seigle ,,,,,183,leths,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,valeur unitaire manquante,0,,,,,,,,,
6539,Local,1753,Rennes,,De hollande,Imports,bled seigle ,,,,,140,tonneaux ,90,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6540,Local,1753,Rennes,,De hollande,Imports,bois de campeche,,,,,2175,livres,"0,15",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6541,Local,1753,Rennes,,De hollande,Imports,bois a bottes,,,,,1220,merrains,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6542,Local,1753,Rennes,,De hollande,Imports,borax,,,,,2,livres,"1,5",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6543,Local,1753,Rennes,,De hollande,Imports,boulange,,,,,30,pièces,15,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6544,Local,1753,Rennes,,De hollande,Imports,boutons d’or,,,,,1,caisse,80,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6545,Local,1753,Rennes,,De hollande,Imports,boutons d’os,,,,,339,livres,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6546,Local,1753,Rennes,,De hollande,Imports,braules,,,,,60,pièces,"2,25",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6547,Local,1753,Rennes,,De hollande,Imports,bray,,,,,78,barils,22,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6548,Local,1753,Rennes,,De hollande,Imports,canelle,,,,,6,livres,6,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6549,Local,1753,Rennes,,De hollande,Imports,canettes de grez,,,,,1392,pièces,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6550,Local,1753,Rennes,,De hollande,Imports,cartes marines,,,,,2,pièces,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,valeur unitaire manquante ; « il y en a de tout prix »,0,,,,,,,,,
6551,Local,1753,Rennes,,De hollande,Imports,cartons,,,,,20,livres,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6552,Local,1753,Rennes,,De hollande,Imports,caves garnies de 9 flacons,,,,,50,pièces,9,815l,,6,,,,,,,,0,,,,,,,,,
6552,Local,1753,Rennes,,De hollande,Imports,caves garnies de 6 flacons,,,,,815,pièces,6,815l,,6,,,,,,,,0,,,,,,,,,
6553,Local,1753,Rennes,,De hollande,Imports,ceruze,,,,,1000,livres,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6554,Local,1753,Rennes,,De hollande,Imports,chanvre peigné,,,,,220,livres,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6555,Local,1753,Rennes,,De hollande,Imports,chasselas,,,,,130,pièces,25,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6556,Local,1753,Rennes,,De hollande,Imports,chouquelas,,,,,5,pièces,25,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6557,Local,1753,Rennes,,De hollande,Imports,colle forte,,,,,600,livres,"0,4",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6558,Local,1753,Rennes,,De hollande,Imports,corail faux,,,,,1200,livres,10,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6559,Local,1753,Rennes,,De hollande,Imports,cornes à lanterne ,,,,,50,livres,"0,5",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6560,Local,1753,Rennes,,De hollande,Imports,coroos,,,,,550,pièces,4,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6561,Local,1753,Rennes,,De hollande,Imports,couperoze,,,,,5600,livres,"0,08",Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6562,Local,1753,Rennes,,De hollande,Imports,coupis,,,,,145,pièces,15,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6563,Local,1753,Rennes,,De hollande,Imports,couteaux,,,,,2,barils,150,20l},,6,,,,,,,,0,,,,,,,,,
6563,Local,1753,Rennes,,De hollande,Imports,couteaux,,,,,2625,douzaines,"1,5",20l},,6,,,,,,,,0,,,,,,,,,
6564,Local,1753,Rennes,,De hollande,Imports,creusets ,,,,,560,livres,36,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6565,Local,1753,Rennes,,De hollande,Imports,cuivre en bassins,,,,,200,en nombre,"1,5",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6566,Local,1753,Rennes,,De hollande,Imports,cuivre ouvré,,,,,972,livres,"1,5",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6567,Local,1753,Rennes,,De hollande,Imports,cuivre à soudure,,,,,100,livres,"1,5",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6568,Local,1753,Rennes,,De hollande,Imports,dames jeannes,,,,,24,pièces,"2,5",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6569,Local,1753,Rennes,,De hollande,Imports,douelles à tonneaux,,,,,1184,pièces,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6570,Local,1753,Rennes,,De hollande,Imports,drogueries,,,,,500,livres,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6571,Local,1753,Rennes,,De hollande,Imports,eau forte,,,,,6,livres,,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,la valeur unitaire est donnée à 10 livres le pot,0,,,,,,,,,
6572,Local,1753,Rennes,,De hollande,Imports,epicerie,,,,,959,livres,2,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6573,Local,1753,Rennes,,De hollande,Imports,fayance en assiettes,,,,,10,douzaines,3,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6574,Local,1753,Rennes,,De hollande,Imports,fer en barres,,,,,86722,livres,"0,13",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6575,Local,1753,Rennes,,De hollande,Imports,fer blanc,,,,,40,barils,90,Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6576,Local,1753,Rennes,,De hollande,Imports,fer en feuillards,,,,,1838,livres,"0,18",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6577,Local,1753,Rennes,,De hollande,Imports,fer ouvre,,,,,1600,livres,"0,2",Rennes -- 1753 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
6578,Local,1753,Rennes,,De hollande,Imports,feves,,,,,32,leths,120,de,,7,,,,,,,,0,,,,,,,,,
