"line number","source_type","year","customs_region","customs_office","partner","export_import","product","origin","width_in_line","value","value_part_of_bundle","quantity","quantity_unit","value_per_unit","filepath","source","sheet","value_total","value_sub_total_1","value_sub_total_2","value_sub_total_3","data_collector","unverified","remarks","value_minus_unit_val_x_qty","absurd_observation","trade_deficit","trade_surplus","duty_quantity","duty_quantity_unit","duty_by_unit","duty_total","duty_part_of_bundle","duty_remarks"
36,"Local",1775,"Nantes",,"Espagne","Exports","Chapeaux communs",,,,,60,"douzaine",50,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
37,"Local",1775,"Nantes",,"Espagne","Exports","chemises garnies",,,,,24,"pièces",130,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
38,"Local",1775,"Nantes",,"Espagne","Exports","chemises unies",,,,,600,"pièces",5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
39,"Local",1775,"Nantes",,"Espagne","Exports","Cidre",,,,,396,"bouteilles",0.4,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
40,"Local",1775,"Nantes",,"Espagne","Exports","Cire jaune",,,,,6820,"livres",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
41,"Local",1775,"Nantes",,"Espagne","Exports","confitures",,,,,130,"livres",1.2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
42,"Local",1775,"Nantes",,"Espagne","Exports","Cuire de boeuf tanné",,,,,1249,"livres",1.05,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
43,"Local",1775,"Nantes",,"Espagne","Exports","dentelle",,,,,78,"livres",70,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
44,"Local",1775,"Nantes",,"Espagne","Exports","draps d’elbeuf",,,,,530,"livres",5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
45,"Local",1775,"Nantes",,"Espagne","Exports","draperie ordinaire",,,,,160,"livres",4,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",2,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
46,"Local",1775,"Nantes",,"Espagne","Exports","droguerie",,,,,2610,"livres",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
47,"Local",1775,"Nantes",,"Espagne","Exports","etamine de laine",,,,,5109,"livres",3.5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
48,"Local",1775,"Nantes",,"Espagne","Exports","Estampes",,,,,1490,"livres",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
49,"Local",1775,"Nantes",,"Espagne","Exports","Etoffe de soye",,,,,35,"piece",60,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
50,"Local",1775,"Nantes",,"Espagne","Exports","fayance",,,,,365,"douzaine",4,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
51,"Local",1775,"Nantes",,"Espagne","Exports","fil de rennes",,,,,480,"livres",2.25,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
52,"Local",1775,"Nantes",,"Espagne","Exports","gingembre",,,,,350,"livres",0.16,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
53,"Local",1775,"Nantes",,"Espagne","Exports","guinée",,,,,1042,"pièces",25,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
54,"Local",1775,"Nantes",,"Espagne","Exports","indigo",,,,,100,,7.25,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
55,"Local",1775,"Nantes",,"Espagne","Exports","lamproye",,,,,302,,3,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
56,"Local",1775,"Nantes",,"Espagne","Exports","liziere de drap",,,,,660,,0.5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
57,"Local",1775,"Nantes",,"Espagne","Exports","lustrine",,,,,11,"piece",80,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
58,"Local",1775,"Nantes",,"Espagne","Exports","marchandises meslées",,,238,,,,238,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,,,,,,,,,,
59,"Local",1775,"Nantes",,"Espagne","Exports","miel",,,,,13300,"livres",0.65,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
60,"Local",1775,"Nantes",,"Espagne","Exports","morüe verte",,,,,160,"pièces",1.25,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
61,"Local",1775,"Nantes",,"Espagne","Exports","mouchoirs à vignettes",,,,,109,"pièces",36,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
62,"Local",1775,"Nantes",,"Espagne","Exports","nankin",,,,,1226,"pièces",5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
63,"Local",1775,"Nantes",,"Espagne","Exports","papier blanc",,,,,8190,"livres",1.5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
64,"Local",1775,"Nantes",,"Espagne","Exports","papier peinte",,,,,11848,"livres",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
65,"Local",1775,"Nantes",,"Espagne","Exports","parasols",,,200,,1,"pièce",200,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,,,,,,,,,,
66,"Local",1775,"Nantes",,"Espagne","Exports","peaux de mouton aprestées",,,,,288,"pièces",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
67,"Local",1775,"Nantes",,"Espagne","Exports","peaux de veau corroyées",,,,,1220.5,"douzaine",45,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
68,"Local",1775,"Nantes",,"Espagne","Exports","peintures",,,,,300,"livres",0.4,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
69,"Local",1775,"Nantes",,"Espagne","Exports","peluches",,,,,1205,"livres",3,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
70,"Local",1775,"Nantes",,"Espagne","Exports","pierres à fusil",,,,,39282,"livres",0.05,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
71,"Local",1775,"Nantes",,"Espagne","Exports","planches de sapin",,,,,640,"en nombre",0.9,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
72,"Local",1775,"Nantes",,"Espagne","Exports","poivre",,,,,150,"livres",1.4,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
73,"Local",1775,"Nantes",,"Espagne","Exports","porcelaine",,,,,100,"livres",1,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
74,"Local",1775,"Nantes",,"Espagne","Exports","poudre à poudrer",,,,,660,"livres",0.35,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
75,"Local",1775,"Nantes",,"Espagne","Exports","quincaille et mercerie",,,,,42162,"livres",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
76,"Local",1775,"Nantes",,"Espagne","Exports","rogues   ",,,,,203,"baril",45,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
77,"Local",1775,"Nantes",,"Espagne","Exports","satin",,,,,1,"piece",140,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",3,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
78,"Local",1775,"Nantes",,"Espagne","Exports","savon",,,,,600,"livres",0.45,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
79,"Local",1775,"Nantes",,"Espagne","Exports","sel",,,,,52,"muids",84,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
80,"Local",1775,"Nantes",,"Espagne","Exports","sirop de melasse",,,,,9000,"livres","0.095","sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
81,"Local",1775,"Nantes",,"Espagne","Exports","sistresaye",,,,,2,"piece",40,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
82,"Local",1775,"Nantes",,"Espagne","Exports","sucre terré",,,,,24920,"livres",0.43,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
83,"Local",1775,"Nantes",,"Espagne","Exports","thé",,,,,1086,"livres",1.75,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
84,"Local",1775,"Nantes",,"Espagne","Exports","toile de bretagne",,,,,179516,"livres",3,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
85,"Local",1775,"Nantes",,"Espagne","Exports","toile blanche",,,,,170614,"livres",10,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
86,"Local",1775,"Nantes",,"Espagne","Exports","toile cholet",,,,,14634,"livres",3.75,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
87,"Local",1775,"Nantes",,"Espagne","Exports","toile coutil",,,,,1000,"livres",2.25,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
88,"Local",1775,"Nantes",,"Espagne","Exports","toilette de chine",,,,,1,"en nombre",50,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
89,"Local",1775,"Nantes",,"Espagne","Exports","vin de frontignan",,,,,1380,"bouteille",1,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
90,"Local",1775,"Nantes",,"Espagne","Exports","vinaigre",,,,,7,"tonneaux",116,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
91,"Local",1775,"Nantes",,"Espagne","Exports","vinaigre",,,,,8,"barils",15,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
92,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Bois Acajoux",,,,,38,"madriers",40,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
93,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Bougie",,,,,80,"livres",2.7,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
94,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Cacao",,,,,8914,"livres",0.52,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
95,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Caffé Des Isles",,,,,2252332,"livres",0.85,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
96,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Chataignes",,,,,2558,"boisseaux",0.75,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
97,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Cire jaune",,,,,35,"livres",2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
98,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Confitures",,,,,28,"livres",1.2,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
99,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Coton en laine",,,,,7264,"livres",0.62,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
100,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Damas",,,,,20,"piece",150,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
101,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Eau de Vie",,,,,1729,"veltes",4.5,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
102,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Etoffe de soye",,,,,311,"piece",60,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
103,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Graine de foin",,,,,2000,"livres",0.1,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
104,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","huile d’olive",,,,,2358,"livres",0.8,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
105,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Indigo",,,,,2006,"livres",7.25,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
106,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Lampas",,,,,42,"piece",200,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
107,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","liqueurs",,,,,140,"pinte",3,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",4,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
108,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","sustrine",,,,,27,"piece",80,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",5,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
109,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","marchandises blanches",,,,,282,"piece",50,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",5,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
110,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Marchandises melée",,,301,,,,301,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",5,,,,,"Marion Merville & Jules Oudot",,,,,,,,,,,,
111,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Miel",,,,,79750,"livres",0.65,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",5,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
112,"Local",1775,"Nantes",,"Flandre Autrichienne","Exports","Mouchoirs de Mazulipatam",,,,,52,"piece",24,"sources/Local/Nantes -- 1775 -- Exports -- AD44_C717","AD44 C717",5,,,,,"Marion Merville & Jules Oudot",,,0,,,,,,,,,
