line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3956,Local,1754,Nantes,,Angleterre,Imports,patates,,,,,10,paniers,"2,5",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3956,Local,1754,Nantes,,Angleterre,Imports,patates,,,,,3,sacs,"2,5",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3957,Local,1754,Nantes,,Angleterre,Imports,Plomb en saumon,,,,,50420,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3958,Local,1754,Nantes,,Angleterre,Imports,ris,,,,,130000,livres,"3,5",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3959,Local,1754,Nantes,,Angleterre,Imports,saumon salé,,,,,6,pipes,80,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3959,Local,1754,Nantes,,Angleterre,Imports,saumon salé,,,,,6,tierçons,30,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3959,Local,1754,Nantes,,Angleterre,Imports,saumon salé,,,,,15,aunes,15,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,Unité ?,0,,,,,,,,,
3959,Local,1754,Nantes,,Angleterre,Imports,saumon salé,,,,,1,frequin,10,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3960,Local,1754,Nantes,,Angleterre,Imports,Saumures,,,,,6,bariques,30,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3960,Local,1754,Nantes,,Angleterre,Imports,Saumures,,,,,32,barils,15,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3961,Local,1754,Nantes,,Angleterre,Imports,Suif,,,,,54160,livres,"0,35",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3962,Local,1754,Nantes,,Angleterre,Imports,Vieux-oing,,,,,4000,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3963,Local,1754,Nantes,,Angleterre,Imports,Vin de Madère,,,,,15,pots,2,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3964,Local,1754,Nantes,,De Danemarck,Imports,acier,,,,,847,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3965,Local,1754,Nantes,,De Danemarck,Imports,amidon,,,,,2088,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3966,Local,1754,Nantes,,De Danemarck,Imports,avirons,,,,,40,pièces,"0,6",Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3967,Local,1754,Nantes,,De Danemarck,Imports,avoine,,,,,50,tonneaux,40,Nantes -- 1754 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3968,Local,1754,Nantes,,De Danemarck,Imports,bray gras,,,,,22,Baril,22,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3969,Local,1754,Nantes,,De Danemarck,Imports,cordages,,,,,2100,livres,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3970,Local,1754,Nantes,,De Danemarck,Imports,esparts,,,,,352,livres,"1,5",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3971,Local,1754,Nantes,,De Danemarck,Imports,fer en barres,,,,,45000,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3972,Local,1754,Nantes,,De Danemarck,Imports,goudron,,,,,67,Baril,22,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3973,Local,1754,Nantes,,De Danemarck,Imports,Maquereau salé,,,,,14,quarts,25,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3974,Local,1754,Nantes,,De Danemarck,Imports,mats de 40 pieds,,,,,5,pièces,30,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3975,Local,1754,Nantes,,De Danemarck,Imports,Matereaux de 28 à 30 pieds,,,,,144,pièces,25,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 4 à 5 pieds,,,,,2451,pièces,"0,5",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 8 pieds,,,,,9902,pièces,"0,6",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 8 à 9 pieds,,,,,5127,pièces,"0,6",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 9 pieds,,,,,459,pièces,"0,6",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 9 à 11 pieds,,,,,30586,pièces,"0,65",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 10 à 11 pieds,,,,,1516,pièces,"0,75",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 10 à 12 pieds,,,,,2323,pièces,1,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin ??,,,,,368,pièces,10,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,intitulé produit,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 20 à 21 pieds,,,,,101,pièces,2,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3976,Local,1754,Nantes,,De Danemarck,Imports,Planches de sapin de 26 à 27 pieds,,,,,60,pièces,3,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,,,,,,,,,,
3977,Local,1754,Nantes,,De Danemarck,Imports,raves de morue,,,,,29,Baril,22,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3978,Local,1754,Nantes,,De Danemarck,Imports,rogues de morue,,,,,50,Baril,10,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3979,Local,1754,Nantes,,De Danemarck,Imports,Saumon salé,,,,,8,quarts,20,Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3980,Local,1754,Nantes,,Espagne,Imports,Balais de jong,,,,,153,pièces,"0,1",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3981,Local,1754,Nantes,,Espagne,Imports,bouteilles de verre,,,,,180,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3982,Local,1754,Nantes,,Espagne,Imports,Citrons,,,,,4,milliers,"0,01",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3983,Local,1754,Nantes,,Espagne,Imports,Fer en barres,,,,,1219655,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3984,Local,1754,Nantes,,Espagne,Imports,Fer plat,,,,,27395,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3985,Local,1754,Nantes,,Espagne,Imports,huiles d'olive,,,,,33672,livres,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3986,Local,1754,Nantes,,Espagne,Imports,Jambon,,,,,662,livres,"1,25",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3987,Local,1754,Nantes,,Espagne,Imports,laine surge,,,,,263552,livres,"1,25",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3988,Local,1754,Nantes,,Espagne,Imports,Oranges aigres,,,,,41,milliers,"0,01",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3989,Local,1754,Nantes,,Espagne,Imports,toile de chanvre,,,,,880,livres,1,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3990,Local,1754,Nantes,,Espagne,Imports,Vins d'Espagne,,,,,38,pintes,1,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3990,Local,1754,Nantes,,Espagne,Imports,Vins d'Espagne,,,,,208,pots,2,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3991,Local,1754,Nantes,,Espagne,Imports,Vins de Rancio,,,,,140,Bouteille,1,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3992,Local,1754,Nantes,,De la Flandre autrichienne,Imports,anchois,,,,,15,livres,"0,75",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3993,Local,1754,Nantes,,De la Flandre autrichienne,Imports,armes à feu fuzils,,,,,4294,livres,"1,5",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3994,Local,1754,Nantes,,De la Flandre autrichienne,Imports,beure,,,,,343,livres,"0,3",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3995,Local,1754,Nantes,,De la Flandre autrichienne,Imports,bois merrain a barriques;a pipes,,,,,2031,pièces,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3995,Local,1754,Nantes,,De la Flandre autrichienne,Imports,bois merrain a barriques;a pipes,,,,,4980,pièces,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3996,Local,1754,Nantes,,De la Flandre autrichienne,Imports,Cabilleau,,,,,5200,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3997,Local,1754,Nantes,,De la Flandre autrichienne,Imports,Charbon de terre,,,,,"318,5",Barique,10,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3998,Local,1754,Nantes,,De la Flandre autrichienne,Imports,laine,,,,,2516,livres,"1,5",Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3999,Local,1754,Nantes,,De la Flandre autrichienne,Imports,mercerie,,,,,319,livres,2,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
4000,Local,1754,Nantes,,De la Flandre autrichienne,Imports,Quincaillerie,,,,,495,livres,1,Nantes -- 1754 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
4001,Local,1754,Nantes,,Hollande,Imports,Acier,,,,,134,barils,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4001,Local,1754,Nantes,,Hollande,Imports,Acier,,,,,32249,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4002,Local,1754,Nantes,,Hollande,Imports,agathe,,,,,1500,grains,"2,5",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4003,Local,1754,Nantes,,Hollande,Imports,aiguilles,,,,,376,livres,3,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4003,Local,1754,Nantes,,Hollande,Imports,aiguilles,,,,,24500,pièces,"0,0005",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4004,Local,1754,Nantes,,Hollande,Imports,ains à pêcher,,,,,23,milliers,"1,5",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4005,Local,1754,Nantes,,Hollande,Imports,amidon,,,,,11023,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4006,Local,1754,Nantes,,Hollande,Imports,anabas,,,,,3420,Piece,25,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4007,Local,1754,Nantes,,Hollande,Imports,ancres de fer,,,,,17852,livres,"0,24",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4008,Local,1754,Nantes,,Hollande,Imports,antimoine,,,,,8,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4009,Local,1754,Nantes,,Hollande,Imports,arsenic,,,,,461,livres,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4010,Local,1754,Nantes,,Hollande,Imports,"armes à feu, fusils",,,,,9996,livres,"1,5",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4011,Local,1754,Nantes,,Hollande,Imports,avirons,,,,,100,traques,3,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4012,Local,1754,Nantes,,Hollande,Imports,avoine,,,,,220,tonneaux,40,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4013,Local,1754,Nantes,,Hollande,Imports,azur,,,,,4826,livres,"0,75",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4014,Local,1754,Nantes,,Hollande,Imports,bajutapeaux,,,,,292,Piece,30,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4015,Local,1754,Nantes,,Hollande,Imports,baleine coupée,,,,,2035,livres,"3,75",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4016,Local,1754,Nantes,,Hollande,Imports,Baleine en fanon,,,,,205,livres,3,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4017,Local,1754,Nantes,,Hollande,Imports,barbençons de grain,,,,,3768,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4018,Local,1754,Nantes,,Hollande,Imports,batons à lave place,,,,,360,pièces,"0,3",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4019,Local,1754,Nantes,,Hollande,Imports,beuf salé,,,,,40,barils,30,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4019,Local,1754,Nantes,,Hollande,Imports,beuf salé,,,,,14160,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4020,Local,1754,Nantes,,Hollande,Imports,beure,,,,,341,livres,"0,3",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4021,Local,1754,Nantes,,Hollande,Imports,Biere,,,,,1511,bariques,15,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4021,Local,1754,Nantes,,Hollande,Imports,Biere,,,,,12,tierçons,10,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4021,Local,1754,Nantes,,Hollande,Imports,Biere,,,,,2,barils,8,Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4022,Local,1754,Nantes,,Hollande,Imports,Blanc de baleine,,,,,43,livres,"2,5",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4023,Local,1754,Nantes,,Hollande,Imports,blanc de seruze,,,,,4025,livres,"0,1",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4024,Local,1754,Nantes,,Hollande,Imports,Bois du bresil,,,,,12242,livres,"0,3",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4025,Local,1754,Nantes,,Hollande,Imports,bois de Caliatour,,,,,2643,livres,"0,1",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4026,Local,1754,Nantes,,Hollande,Imports,bois de campêche,,,,,42115,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
4027,Local,1754,Nantes,,Hollande,Imports,bois de fernambourg,,,,,944,livres,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4028,Local,1754,Nantes,,Hollande,Imports,bois de fustel,,,,,1440,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4029,Local,1754,Nantes,,Hollande,Imports,bois jaune,,,,,500,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4030,Local,1754,Nantes,,Hollande,Imports,bois de japon,,,,,10295,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4031,Local,1754,Nantes,,Hollande,Imports,bois des indes en buches,,,,,20268,livres,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4032,Local,1754,Nantes,,Hollande,Imports,bois des indes rapé,,,,,3872,livres,"0,25",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4033,Local,1754,Nantes,,Hollande,Imports,bois de sapan,,,,,20055,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4034,Local,1754,Nantes,,Hollande,Imports,bois à teindre en buche,,,,,24412,livres,"0,15",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4035,Local,1754,Nantes,,Hollande,Imports,bois à teindre moulu,,,,,1177,livres,"0,3",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4036,Local,1754,Nantes,,Hollande,Imports,boucles d’allemagne,,,,,260,livres,"1,5",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4038,Local,1754,Nantes,,Hollande,Imports,Bougie,,,,,419,livres,2,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4039,Local,1754,Nantes,,Hollande,Imports,Bouteilles de verre,,,,,6533,pièces,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4039,Local,1754,Nantes,,Hollande,Imports,Bouteilles de verre,,,,,186,livres,4,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4040,Local,1754,Nantes,,Hollande,Imports,Braules,,,,,170,livres,32,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4041,Local,1754,Nantes,,Hollande,Imports,Bray gras,,,,,130,Baril,22,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4042,Local,1754,Nantes,,Hollande,Imports,brosserie,,,,,1385,livres,1,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4043,Local,1754,Nantes,,Hollande,Imports,Cabarets Vernis,,,,,24,pièces,6,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4044,Local,1754,Nantes,,Hollande,Imports,cadenatz,,,,,18,douzaines,3,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4044,Local,1754,Nantes,,Hollande,Imports,cadenatz,,,,,767,livres,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4045,Local,1754,Nantes,,Hollande,Imports,camphre,,,,,24,livres,8,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4046,Local,1754,Nantes,,Hollande,Imports,canelle,,,,,7,livres,6,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4047,Local,1754,Nantes,,Hollande,Imports,canot neuf,,,,,1,pièce,200,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4048,Local,1754,Nantes,,Hollande,Imports,canettes de grais,,,,,10148,pièces,"0,2",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4049,Local,1754,Nantes,,Hollande,Imports,cauris,,,,,15000,livres,"0,85",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4050,Local,1754,Nantes,,Hollande,Imports,caves garnies de 6 flacons,,,,,980,pièces,4,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4050,Local,1754,Nantes,,Hollande,Imports,caves garnies,,,,,50,pièces,6,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4050,Local,1754,Nantes,,Hollande,Imports,caves garnies,,,,,40,pièces,8,Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4050,Local,1754,Nantes,,Hollande,Imports,caves garnies,,,,,39984,livres,"0,45",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4051,Local,1754,Nantes,,Hollande,Imports,cendre commune,,,,,51390,livres,"0,025",Nantes -- 1754 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
4052,Local,1754,Nantes,,Hollande,Imports,chaises de commodité,,,,,88,pièces,6,Nantes -- 1754 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
4053,Local,1754,Nantes,,Hollande,Imports,chanvre cru,,,,,17500,livres,"0,18",Nantes -- 1754 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
4054,Local,1754,Nantes,,Hollande,Imports,charbon de terre,,,,,875,barique,10,Nantes -- 1754 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
4055,Local,1754,Nantes,,Hollande,Imports,chauffe pieds,,,,,38,pièces,"0,4",Nantes -- 1754 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
4056,Local,1754,Nantes,,Hollande,Imports,chevrons de sapin de 15 pieds,,,,,24,pièces,"0,6",Nantes -- 1754 -- Imports -- AD44_C716,,7,,,,,,,,0,,,,,,,,,
