line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3165,Local,1752,Nantes,,Angleterre,Imports,saumure ,,,12,,2,tierçons,3,Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,prix unitaire déduit,6,,,,,,,,,
3166,Local,1752,Nantes,,Angleterre,Imports,stocfiche,,,1000,,5000,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3167,Local,1752,Nantes,,Angleterre,Imports,suif,,,"7696,5",,25655,livres,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3168,Local,1752,Nantes,,Angleterre,Imports,vieux oing,,,"980,7",,3269,livres,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3169,Local,1752,Nantes,,Danemark,Imports,bled fromens,,,10800,,60,tonneaux,180,Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3170,Local,1752,Nantes,,Danemark,Imports,bled seigle,,,18400,,230,tonneaux,80,Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3171,Local,1752,Nantes,,Danemark,Imports,Bray gras,,,4830,,210,Baril,23,Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3172,Local,1752,Nantes,,Danemark,Imports,fer en barres,,,"1200,5",,8575,livres,"0,14",Nantes -- 1752 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
3173,Local,1752,Nantes,,Danemark,Imports,planches de sapin,,,,1,3709,pièces,140,de,,2,,,,,,,à discuter,-519260,,,,,,,,,
3173,Local,1752,Nantes,,Danemark,Imports,planches de sapin,,,,2,3258,pièces,,de,,2,,,,,,,lecture,0,,,,,,,,,
3173,Local,1752,Nantes,,Danemark,Imports,planches de sapin,,,,3,145,pièces,"0,225",de,,2,,,,,,,Lecture ; prix donné comme un intervalle 5-6,"-32,625",,,,,,,,,
3173,Local,1752,Nantes,,Danemark,Imports,planches de sapin,,,5609,4,7012,pièces,"0,8",de,,2,,,,,,,ligne de total ?,"-0,600000000000364",,,,,,,,,
3174,Local,1752,Nantes,,Danemark,Imports,Avirons,,,198,,"49,5",traques,2,,,,,,,,,,Intitulé produit,99,,,,,,,,,
3175,Local,1752,Nantes,,Espagne,Imports,Citrons Verts,,,480,,48,milliers,10,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3176,Local,1752,Nantes,,Espagne,Imports,fer en barres,,,"112979,75",,869075,livres,"0,13",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3177,Local,1752,Nantes,,Espagne,Imports,fer en perlermons,,,"2148,75",,14325,livres,"0,15",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3178,Local,1752,Nantes,,Espagne,Imports,goudron,,,205,,20,Baril,20,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,incohérence,-195,,,,,,,,,
3179,Local,1752,Nantes,,Espagne,Imports,huile d’olive,,,"3706,5",,4942,livres,"0,75",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3180,Local,1752,Nantes,,Espagne,Imports,Jambons,,,704,,176,livres,"0,4",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,lecture,"633,6",,,,,,,,,
3181,Local,1752,Nantes,,Espagne,Imports,laine d’espagne,,,469977,,313318,livres,"1,5",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3182,Local,1752,Nantes,,Espagne,Imports,laine surge,,,"24721,5",,53443,livres,"0,5",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,lecture,-2000,,,,,,,,,
3183,Local,1752,Nantes,,Espagne,Imports,noisettes,,,25000,,300,tonneaux,,10,,3,,,,,,,lecture,25000,,,,,,,,,
3183,Local,1752,Nantes,,Espagne,Imports,noisettes,,,25000,,2000,boisseaux,"0,5",10,,3,,,,,,,lecture,24000,,,,,,,,,
3184,Local,1752,Nantes,,Espagne,Imports,oranges aigres,,,580,,58,milliers,10,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3185,Local,1752,Nantes,,Espagne,Imports,oranges douces,,,750,,75,milliers,10,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3186,Local,1752,Nantes,,Espagne,Imports,vin d’espagne,,,495,,120,bouteilles,,270,,3,,,,,,,Inversion ?,495,,,,,,,,,
3186,Local,1752,Nantes,,Espagne,Imports,vin d’espagne,,,495,,270,pots,,270,,3,,,,,,,Inversion ?,495,,,,,,,,,
3187,Local,1752,Nantes,,Espagne,Imports,vin de Ramis,,,60,,30,pots,2,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3188,Local,1752,Nantes,,Flandre autrichienne,Imports,cabarets vernis,,,200,,20,livres,10,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3189,Local,1752,Nantes,,Flandre autrichienne,Imports,cuivre en chaudron,,,3525,,2350,livres,"1,5",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3190,Local,1752,Nantes,,Flandre autrichienne,Imports,figues,,,"36,25",,145,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3191,Local,1752,Nantes,,Flandre autrichienne,Imports,harangs ,,,1280,,32,milliers,40,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3192,Local,1752,Nantes,,Flandre autrichienne,Imports,mercerie,,,66,,33,livres,,la,,3,,,,,,,lecture,66,,,,,,,,,
3193,Local,1752,Nantes,,Flandre autrichienne,Imports,orge,,,19200,,240,tonneaux,80,Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3194,Local,1752,Nantes,,Flandre autrichienne,Imports,pain d’epice,,,6,,30,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
3195,Local,1752,Nantes,,Flandre autrichienne,Imports,planches pour grenniers,,,540,,90,pièces,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,513,,,,,,,,,
3196,Local,1752,Nantes,,Flandre autrichienne,Imports,poisson salé,,,18,,180,livres,"0,1",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3197,Local,1752,Nantes,,Flandre autrichienne,Imports,stocfiche,,,20,,100,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3198,Local,1752,Nantes,,D'Hollande,Imports,acier,,,"3239,25",,12957,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3199,Local,1752,Nantes,,D'Hollande,Imports,agatte,,,400,,100,feuillures,,Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,400,,,,,,,,,
3200,Local,1752,Nantes,,D'Hollande,Imports,eguille a voille,,,"75,75",,505,livres,3,Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,lecture,"-1439,25",,,,,,,,,
3201,Local,1752,Nantes,,D'Hollande,Imports,alun,,,"4992,2",,24961,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3202,Local,1752,Nantes,,D'Hollande,Imports,ambre jaune,,,6496,,29,livres,"1,75",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,lecture,"6445,25",,,,,,,,,
3203,Local,1752,Nantes,,D'Hollande,Imports,amidon,,,"5412,6",,27063,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3204,Local,1752,Nantes,,D'Hollande,Imports,anabas,,,4750,,3800,piece,"1,25",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3205,Local,1752,Nantes,,D'Hollande,Imports,arbrisseaux,,,400,,2000,pièces,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3206,Local,1752,Nantes,,D'Hollande,Imports,arme a feu ,,,,,5830,livres,,pour,,4,,,,,,,lecture,0,,,,,,,,,
3207,Local,1752,Nantes,,D'Hollande,Imports,arosoirs de bois,,,,,88,en nombre,,Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3208,Local,1752,Nantes,,D'Hollande,Imports,avoinne,,,5600,,70,tonneaux,80,Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3209,Local,1752,Nantes,,D'Hollande,Imports,azur,,,39102,,52136,livres,"0,75",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3210,Local,1752,Nantes,,D'Hollande,Imports,bajutupaux,,,14498,,659,piece,22,Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3211,Local,1752,Nantes,,D'Hollande,Imports,balaine coupée,,,34856,,9295,livres,"3,75",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,"-0,25",,,,,,,,,
3212,Local,1752,Nantes,,D'Hollande,Imports,barbançons de grez,,,364,,2424,livres,"0,15",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,"0,400000000000034",,,,,,,,,
3213,Local,1752,Nantes,,D'Hollande,Imports,baton de sapin,,,"157,5",,630,pièces,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3214,Local,1752,Nantes,,D'Hollande,Imports,beuf salé,,,33792,,1408,barils,24,150s,,4,,,,,,,,0,,,,,,,,,
3214,Local,1752,Nantes,,D'Hollande,Imports,beuf salé,,,15012,,417,tierçons,36,150s,,4,,,,,,,,0,,,,,,,,,
3214,Local,1752,Nantes,,D'Hollande,Imports,beuf salé,,,9,,36,livres,"0,25",150s,,4,,,,,,,,0,,,,,,,,,
3215,Local,1752,Nantes,,D'Hollande,Imports,beure,,,11649,,15532,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,incohérence,7766,,,,,,,,,
3216,Local,1752,Nantes,,D'Hollande,Imports,bierre,,,37098,,2061,bariques,"17,5",Canon,,4,,,,,,,prix donné comme un intervalle 15-20 livres,"1030,5",,,,,,,,,
3216,Local,1752,Nantes,,D'Hollande,Imports,bierre,,,448,,32,tierçons,14,Canon,,4,,,,,,,,0,,,,,,,,,
3217,Local,1752,Nantes,,D'Hollande,Imports,bled fromens,,,315640,,2428,tonneaux,130,Nantes -- 1752 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
3218,Local,1752,Nantes,,D'Hollande,Imports,bled seigle,,,487900,,6970,tonneaux,70,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3219,Local,1752,Nantes,,D'Hollande,Imports,bois de brezil ,,,452,,1509,livres,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,699999999999989",,,,,,,,,
3220,Local,1752,Nantes,,D'Hollande,Imports,bois de calliatour,,,268,,1344,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,800000000000011",,,,,,,,,
3221,Local,1752,Nantes,,D'Hollande,Imports,bois de campeche,,,1890,,12600,livres,"0,15",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3222,Local,1752,Nantes,,D'Hollande,Imports,bois d’inde en buches,,,1309,,6545,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3223,Local,1752,Nantes,,D'Hollande,Imports,bois d’inde rapé,,,579,,2317,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,25",,,,,,,,,
3224,Local,1752,Nantes,,D'Hollande,Imports,bois de sainte marthe,,,437,,1750,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,5",,,,,,,,,
3225,Local,1752,Nantes,,D'Hollande,Imports,bois de sandal en buches,,,10750,,43000,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3225,Local,1752,Nantes,,D'Hollande,Imports,bois de sandal moulu,,,6880,,22936,livres,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,800000000000182",,,,,,,,,
3227,Local,1752,Nantes,,D'Hollande,Imports,bonnet de cuir ,,,68806,,229356,livres,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,80000000000291",,,,,,,,,
3228,Local,1752,Nantes,,D'Hollande,Imports,matelos,,,72,,4,Douzaine,"1,5",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,66,,,,,,,,,
3229,Local,1752,Nantes,,D'Hollande,Imports,bouteilles de verres,,,15,,75,livres,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3230,Local,1752,Nantes,,D'Hollande,Imports,boules,,,1200,,100,piece,12,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3231,Local,1752,Nantes,,D'Hollande,Imports,brosserie,,,1326,,1326,livres,1,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3232,Local,1752,Nantes,,D'Hollande,Imports,cabarets vernis,,,24,,4,pièces,6,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3233,Local,1752,Nantes,,D'Hollande,Imports,cadenats,,,2311,,321,douzaines,"0,6",18s,,5,,,,,,,lecture,"2118,4",,,,,,,,,
3233,Local,1752,Nantes,,D'Hollande,Imports,cadenats,,,231,,231,livres,"0,4",18s,,5,,,,,,,,"138,6",,,,,,,,,
3234,Local,1752,Nantes,,D'Hollande,Imports,caisse de fer,,,50,,1,en nombre,"0,2",noir,,5,,,,,,,lecture,"49,8",,,,,,,,,
3235,Local,1752,Nantes,,D'Hollande,Imports,canelles,,,1177,,1308,livres,"0,9",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,200000000000045",,,,,,,,,
3236,Local,1752,Nantes,,D'Hollande,Imports,canettes de gréz,,,414,,2073,pièces,"0,2",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,600000000000023",,,,,,,,,
3237,Local,1752,Nantes,,D'Hollande,Imports,caves garnies,,,4380,,1095,pièces,4,14858,,5,,,,,,,,0,,,,,,,,,
3237,Local,1752,Nantes,,D'Hollande,Imports,caves garnies,,,5948,,14873,livres,4,14858,,5,,,,,,,lecture/incohérence,-53544,,,,,,,,,
3238,Local,1752,Nantes,,D'Hollande,Imports,cauris,,,1890,,2700,livres,"0,7",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3239,Local,1752,Nantes,,D'Hollande,Imports,creuses,,,1196,,3989,livres,"0,3",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,700000000000046",,,,,,,,,
3240,Local,1752,Nantes,,D'Hollande,Imports,chaises de commodités,,,1110,,185,pièces,6,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3241,Local,1752,Nantes,,D'Hollande,Imports,chandelle,,,2842,,8121,livres,"0,35",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,"-0,349999999999909",,,,,,,,,
3242,Local,1752,Nantes,,D'Hollande,Imports,chanvre cru,,,13194,,73300,livres,"0,18",Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
3243,Local,1752,Nantes,,D'Hollande,Imports,chasselas,,,27744,,1156,pièces,21,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,,3468,,,,,,,,,
3244,Local,1752,Nantes,,D'Hollande,Imports,chandelliers de fer,,,570,,2851,livres,,Nantes -- 1752 -- Imports -- AD44_C716,,5,,,,,,,lecture,570,,,,,,,,,
3245,Local,1752,Nantes,,D'Hollande,Imports,chitte,,,1710,,90,piece,19,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,prix donné comme un intervalle 18-20 livres ,0,,,,,,,,,
3246,Local,1752,Nantes,,D'Hollande,Imports,chevrons de sapin,,,3,,2,en nombre,"0,05",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,"2,9",,,,,,,,,
3247,Local,1752,Nantes,,D'Hollande,Imports,cloux de fer,,,2723,,7780,livres,"0,35",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3248,Local,1752,Nantes,,D'Hollande,Imports,coclaria,,,15,,15,livres,1,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3249,Local,1752,Nantes,,D'Hollande,Imports,coffres forts  ,,,900,,6,pièces,150,;,,6,,,,,,,,0,,,,,,,,,
3249,Local,1752,Nantes,,D'Hollande,Imports,coffres forts  ,,,60,,200,livres,"0,3",;,,6,,,,,,,,0,,,,,,,,,
3250,Local,1752,Nantes,,D'Hollande,Imports,colle de poisson,,,720,,288,livres,"0,5",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,576,,,,,,,,,
3251,Local,1752,Nantes,,D'Hollande,Imports,commodes de sapin,,,60,,4,pièces,15,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3252,Local,1752,Nantes,,D'Hollande,Imports,cordages,,,7271,,29087,livres,"0,25",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,"-0,75",,,,,,,,,
3253,Local,1752,Nantes,,D'Hollande,Imports,cornichons,,,6,,15,livres,"0,4",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3254,Local,1752,Nantes,,D'Hollande,Imports,corous,,,9436,,2359,piece,4,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3255,Local,1752,Nantes,,D'Hollande,Imports,couperose,,,3730,,46625,livres,"0,08",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3256,Local,1752,Nantes,,D'Hollande,Imports,coupis,,,6300,,420,piece,15,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3257,Local,1752,Nantes,,D'Hollande,Imports,couttau de chasse,,,9,,1,pièce,9,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3258,Local,1752,Nantes,,D'Hollande,Imports,couteaux flamands,,,11976,,7984,Douzaine,"1,5",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3259,Local,1752,Nantes,,D'Hollande,Imports,conti,,,"237,5",,95,Aune,"2,5",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3260,Local,1752,Nantes,,D'Hollande,Imports,crick de fer,,,11976,,29,pièces,10,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,incohérence,11686,,,,,,,,,
3261,Local,1752,Nantes,,D'Hollande,Imports,crin de cheval,,,"2228,4",,3714,livres,"0,6",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3262,Local,1752,Nantes,,D'Hollande,Imports,cuirs verts en poil,,,19278,,1071,pièces,18,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3263,Local,1752,Nantes,,D'Hollande,Imports,cuivre jaune,,,5081,,5081,livres,1,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3264,Local,1752,Nantes,,D'Hollande,Imports,cuivre ouvré,,,45094,,32210,livres,"1,4",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
3265,Local,1752,Nantes,,D'Hollande,Imports,cuillieres de fer,,,5160,,430,pièces,"0,6",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,incohérence,4902,,,,,,,,,
3265,Local,1752,Nantes,,D'Hollande,Imports,cuillieres de fer,,,113,,225,livres,"0,5",Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,"0,5",,,,,,,,,
3266,Local,1752,Nantes,,D'Hollande,Imports,dez à coudre,,,74,,28,livres,3,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,-10,,,,,,,,,
3267,Local,1752,Nantes,,D'Hollande,Imports,draps de lin vieux,,,100,,1,Caisse,1,Nantes -- 1752 -- Imports -- AD44_C716,,6,,,,,,,,99,,,,,,,,,
