numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
132,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,3,platre,Piemont,773,727,charges,1.05,9.64999999999998,arrondi
133,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,planches de sapin,Piemont,104.4,232,pièces,0.45,0,
134,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,poudre à poudrer,Piemont,8,40,livres,0.2,0,en quintal
135,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,ris,Piemont,653400,72600,livres,9,0,
136,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,rossoly,Piemont,15,30,livres,0.5,0,
137,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,sardines salées,Piemont,22632,5658,livres,4,0,
138,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,saumure,Piemont,96,1200,livres,0.08,0,en quintal
139,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,satinade,Piemont,55,55,livres,1,0,
140,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,savon,Piemont,170,850,livres,0.2,0,en quintal
141,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,soude,Piemont,92.5,1850,livres,0.05,0,en quintal
142,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,tableaux,Piemont,7.5,50,livres,0.15,0,en quintal
143,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,toile de crin,Piemont,19.2,48,livres,0.4,0,
144,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,toile blanche,Piemont,210,102,aunes,2,6,arrondi
145,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,toile de menage,Piemont,495,16.5,pièces,30,0,16 pieces et 1/2
146,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,toile d'embalage,Piemont,1050,42,pièces,25,0,
147,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,terraille blanche,Piemont,48,8,charges,6,0,
148,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,terraille noire,Piemont,0.6,60,livres,0.01,0,en quintal
149,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,vermichel,Piemont,1551,10340,livres,0.15,0,
150,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,verny,Piemont,750,300,livres,2.5,0,
151,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,alin,Italie,21227.5,151625,livres,0.14,0,en quintal
152,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,arquifou,Italie,1512.5,15125,livres,0.1,0,en quintal
153,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,bled,Italie,450,30,charges,15,0,
154,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,boutons de fil,Italie,48,8,livres,6,0,
155,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,bagarot,Italie,100,1,pièces,100,0,
156,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,barils vuides,Italie,72,160,pièces,0.45,0,
157,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,confitures,Italie,2856,4080,livres,0.7,0,
158,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,conserve de rose,Italie,150,50,pots,3,0,
159,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chateignes blanches,Italie,2133.75,42675,livres,0.05,0,en quintal
160,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,citrons,Italie,437.5,125000,pièces,0.0035,0,
161,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chair salée,Italie,16.15,95,livres,0.17,0,en quintal
162,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,choux,Italie,21,7,charges,3,0,
163,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,couvertures fil et coton,Italie,1950,975,livres,2,0,
164,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cuirs de vache en poil,Italie,100,10,pièces,10,0,
165,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chanvre peigné,Italie,16192,50600,livres,0.32,0,en quintal
166,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chanvre cru,Italie,36735,244900,livres,0.15,0,en quintal
167,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chapeaux de paille,Italie,21,21,pièces,1,0,
168,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chapeaux de poil,Italie,3600,50,douzaine,72,0,
169,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,corbeilles d'ozier,Italie,551,275.5,douzaine,2,0,
170,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,couffes,Italie,10,8,douzaine,1.25,0,
171,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à tamis,Italie,16,1100,livres,0,0,Marchendises en estimation
172,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à tonneaux,Italie,1295,518,charges,2.5,0,
173,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à tonneaux,Italie,606.6,337,canelle,1.8,0,
174,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à tonneaux,Italie,1635,2180,faix,0.75,0,
175,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à tonneaux,Italie,4387,3510,codes,1.25,-0.5,arrondi
176,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à barils,Italie,60,6,balles,0,0,Marchendises en estimation
177,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cercles à barils,Italie,322.5,21500,pièces,0.015,0,en milliers
178,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,cuivre vieux,Italie,25684.2,27036,livres,0.95,0,en quintal
179,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,couperoze,Italie,1956.25,39125,livres,0.05,0,en quintal
180,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,chandelle,Italie,21.6,80,livres,0.27,0,en quintal
181,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,douelles à tonneaux,Italie,3120,520,charges,6,0,
182,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,douelles à tonneaux,Italie,1880,376,canelle,5,0,
183,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,douelles à tonneaux,Italie,3725,74500,pièces,0.05,0,en pourcentage
184,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,etoffe de soye,Italie,2831,1415.5,livres,2,0,1415 livres et 1/2 La livres
185,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,etoupe,Italie,5,100,livres,0.05,0,en quintal
186,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,evantail de paille,Italie,6,4,douzaine,1.5,0,
187,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,ecorce de citron,Italie,9,90,livres,0.1,0,en quintal
188,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,eau de cedre,Italie,24,24,pots,1,0,
189,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,eau de fleur d'orange,Italie,187.5,375,livres,0.5,0,
190,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,esprit de bergamotte,Italie,60,40,livres,1.5,0,
191,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,4,fromage de Sardaigne,Italie,1951,19510,livres,0.1,0,
192,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,fleurs artificieles,Italie,1100,110,livres,10,0,
193,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,graisse de boucherie,Italie,540,2700,livres,0.2,0,en quintal
194,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,grenades fruits,Italie,120,2400,pièces,0.05,0,
195,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,galles legeres,Italie,609,4350,livres,0.14,0,en quintal
196,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,graine de chanvre,Italie,205,4100,livres,0.05,0,en quintal
197,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,huile d'olive,Italie,33920,848,milleroles,40,0,
198,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,haricots,Italie,605,12100,livres,0.05,0,en quintal
199,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,iris,Italie,250,1000,livres,0.25,0,
200,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,liqueurs à boire,Italie,40,40,livres,1,0,
201,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,lin cru,Italie,85.8,330,livres,0.26,0,en quintal
202,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,mane de calabre,Italie,49426.5,44935,livres,1.1,-2.00000000000728,arrondi
203,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,maquet,Italie,9,12,barils,0.75,0,
204,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,mercerie commune,Italie,160,80,livres,2,0,
205,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,mortiers de marbre,Italie,415,415,pièces,1,0,
206,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,marbre en tables,Italie,3585,17925,livres,0.2,0,en quintal
207,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,marbre brut,Italie,461,11525,livres,0.04,0,en quintal
208,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,noisettes,Italie,1641,27350,livres,0.06,0,en quintal
209,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,oranges douces,Italie,1238.4,103200,pièces,0.012,0,en milliers
210,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,orangelets,Italie,150,200,livres,0.75,0,
211,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,pistaches,Italie,2682.5,5365,livres,0.5,0,en quintal
212,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,pommes,Italie,110,5500,pièces,0.02,0,en milliers
213,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,paste d'amendes,Italie,615,820,livres,0.75,0,
214,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,parapluis,Italie,1590,530,pièces,3,0,
215,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,peaux de veau en poil,Italie,300,1500,livres,0.2,0,
216,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,peaux de chevre en poil,Italie,50,10,douzaine,5,0,
217,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,peaux de poisson,Italie,25,50,livres,0.5,0,
218,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,pinques,Italie,1000,1,pièces,1000,0,
219,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,pièrre de malte,Italie,20,20,livres,0,0,Marchendises en estimation
220,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,platre,Italie,1050,150,quintaux,7,0,
221,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,ris,Italie,40441.5,449350,livres,0.09,0,en quintal
222,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,rouge d'Espagne,Italie,199.5,1596,pièces,0.125,0,
223,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,saucissons,Italie,2670,2670,livres,1,0,
224,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,sardines salées,Italie,524,131,barils,4,0,
225,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,soyes organsine,Italie,120770,9290,livres,13,0,
226,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,soyes crues,Italie,565672,70709,livres,8,0,
227,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,savonettes,Italie,16.5,55,livres,0.3,0,en quintal
228,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,savon,Italie,80,400,livres,0.2,0,en quintal
229,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,souffre,Italie,11131.75,159025,livres,0.07,0,en quintal
230,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,terixe,Italie,12,12,livres,1,0,
231,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,tableaux commun vieux,Italie,3710,371,livres,10,0,
232,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,toile à tamies,Italie,89.2,223,livres,0.4,0,
233,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,terraille de gray,Italie,96,8,charges,12,0,
234,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,tonneaux cerclés de fer,Italie,100,5,pièces,20,0,
235,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,tonneaux cerclés de boir,Italie,9471,1353,pièces,7,0,
236,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,vin,Italie,6,1,barils,0,0,Marchendises en estimation
237,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,vermichel,Italie,7972.5,53150,livres,0.15,0,
238,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,viande de pate,Italie,6039,40260,livres,0.15,0,
239,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,assafetida,levant,492,410,livres,1.2,0,
240,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,aloes,levant,85,85,livres,1,0,
241,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,bled froment,levant,14265,951,charges,15,0,
242,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,bol,levant,49,245,livres,0.2,0,
243,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,beaume,levant,40,5,livres,8,0,
244,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,bedelin,levant,93.5,85,livres,1.1,0,
245,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,bois de buy,levant,103.25,1475,livres,0.07,0,en quintal
246,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,balais de palme,levant,2580,41280,pièces,0.0625,0,
247,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,caffé,levant,114489,76326,livres,1.5,0,
248,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,casse en baston,levant,487.8,2710,livres,0.18,0,en quintal
249,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,collequinte,levant,76.5,85,livres,0.9,0,
250,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,coque levant,levant,675,675,livres,1,0,
251,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,5,cire jaune,levant,123300,102750,livres,1.2,0,en quintal
252,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,cuivre tangou,levant,1230,2050,livres,0.6,0,en quintal
253,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,chevaux de barbarie,levant,600,4,pièces,150,0,
254,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,cuire de bœuf et vaches en poil,levant,125064,10422,pièces,12,0,
255,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,coton en laine,levant,134197,353150,livres,0.38,0,en quintal
256,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,coton file fin donce,levant,21420,15300,livres,1.4,0,en quintal
257,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,coton filé commun,levant,575730,639700,livres,0.9,0,en quintal
258,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,couffins de palme,levant,21,168,pièces,0.125,0,
259,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,caffetieres,levant,849,283,pièces,3,0,
260,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,cendre,levant,5760,128,livres,45,0,
261,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,cendres,levant,1664,20800,livres,0.08,0,en quintal
262,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,dates,levant,796,4975,livres,0.16,0,en quintal
263,Ahmed,CCI Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1730.csv,Local,1730,Imports,Marseille,6,drogues communes,levant,21625,21625,livres,1,0,
