numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
30,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Saumon salé,Marseille,Hollande,18500,livres,"0,2",3700,0,
31,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Anis vert,Marseille,Espagne,56100,livres,"0,18",10098,0,
32,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Arquifou,Marseille,Espagne,199400,livres,"0,11",21934,0,
33,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Auf,Marseille,Espagne,768300,livres,"0,1",76830,0,
34,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Bois de reglisse,Marseille,Espagne,9200,livres,"0,05",460,0,
35,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Beaume du Perou,Marseille,Espagne,22,livres,10,220,0,
36,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Brun rouge,Marseille,Espagne,4700,livres,"0,025","117,5",0,
37,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Balais de palme,Marseille,Espagne,2313,douzaines,1,2313,0,
38,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Cumin,Marseille,Espagne,7165,livres,"0,18","1289,7",0,
39,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Capres,Marseille,Espagne,4400,livres,"0,34",1496,0,
40,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Cochenille,Marseille,Espagne,7252,livres,20,145040,0,
41,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Couffins de palme,Marseille,Espagne,71,douzaines,"1,75","124,25",0,
42,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Filozelle,Marseille,Espagne,50,livres,3,150,0,
43,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Jus de reglisse,Marseille,Espagne,1020,livres,"0,28","285,6",0,
44,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Jalap,Marseille,Espagne,408,livres,"1,25",510,0,
45,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Ipecacuana,Marseille,Espagne,4,livres,16,64,0,
46,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Laine lavée,Marseille,Espagne,44950,livres,"0,75","33712,5",0,
47,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Laine demy lavée,Marseille,Espagne,5425,livres,"0,55","2983,75",0,
48,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Laine surge,Marseille,Espagne,1325,livres,"0,36",477,0,
49,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Liege,Marseille,Espagne,22350,livres,"0,1",2235,0,
50,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Noisettes,Marseille,Espagne,13250,livres,"0,07","927,5",0,
51,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Ocre,Marseille,Espagne,3600,livres,"0,0225",81,0,
52,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Pignons cassés,Marseille,Espagne,200,livres,"0,18",36,0,
53,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Quinquina,Marseille,Espagne,1664,livres,3,4992,0,
54,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Rouge d'Espagne,Marseille,Espagne,6,ecuelles,"2,5",15,0,en valeur
55,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Sardines sallées,Marseille,Espagne,116250,livres,"0,12",13950,0,
56,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Salsepareille,Marseille,Espagne,9,livres,"1,75","15,75",0,
57,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Soÿes crües,Marseille,Espagne,196168,livres,10,1961680,0,
58,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Soude,Marseille,Espagne,334975,livres,"0,06","20098,5",0,
59,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,2,1729,Imports,Vanille,Marseille,Espagne,3,livres,60,180,0,
60,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Anchois,Marseille,Piemont,165,barrils,9,1485,0,
61,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Anis ,Marseille,Piemont,20,livres,"0,18","3,6",0,
62,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Acier,Marseille,Piemont,20,livres,"0,3",6,0,
63,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Arquifou,Marseille,Piemont,7750,livres,"0,11","852,5",0,
64,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Auf,Marseille,Piemont,500,livres,"0,1",50,0,
65,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Beure frais,Marseille,Piemont,925,livres,"0,2",185,0,
66,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Bas de fils,Marseille,Piemont,38,paires,"1,25","47,5",0,
67,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Bazanes,Marseille,Piemont,50,estimées,"0,35","17,5",0,
68,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Bourre a bastier,Marseille,Piemont,1950,livres,"0,05","97,5",0,
69,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Barrils vuides,Marseille,Piemont,5,cents,50,250,0,
70,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Confitures,Marseille,Piemont,10,livres,"0,8",8,0,
71,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Chataignes seches,Marseille,Piemont,9725,livres,"0,04",389,0,
72,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Citrons,Marseille,Piemont,72,charges,6,432,0,
73,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Citrons,Marseille,Piemont,3,milliers,3,9,0,
74,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cheveux comuns,Marseille,Piemont,4,livres,5,20,0,
75,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Chanvre peigné,Marseille,Piemont,150,livres,"0,34",51,0,
76,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Chanvre battu,Marseille,Piemont,86375,livres,"0,16",13820,0,
77,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Chanvre crû,Marseille,Piemont,49350,livres,"0,12",5922,0,
78,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cordage de chanvre,Marseille,Piemont,925,livres,"0,21","194,25",0,
79,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cuir de bœuf en poil,Marseille,Piemont,1,en nombre,5,5,0,
80,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cabas de jongs,Marseille,Piemont,4,douzaines,2,8,0,
81,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cuivre vieux,Marseille,Piemont,2275,livres,1,2275,0,
82,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Chevrons de sapin,Marseille,Piemont,11,douzaines,"3,5","38,5",0,
83,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cercles a baril,Marseille,Piemont,2,milliers,"1,25","2,5",0,
84,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Cordeillat,Marseille,Piemont,25,livres,.,18,0,25 livres estimées à 18 livres
85,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Drogues communes,Marseille,Piemont,10,livres,1,10,0,
86,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Eau de citron,Marseille,Piemont,45,livres,"0,4",18,0,
87,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Feves,Marseille,Piemont,650,livres,"0,04",26,0,
88,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Fromage,Marseille,Piemont,2330,livres,"0,18","419,4",0,
89,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Foin,Marseille,Piemont,30,quintaux,2,60,0,
90,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Filet,Marseille,Piemont,20,livres,1,20,0,
91,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Fer blanc,Marseille,Piemont,36,feuilles,"0,2","7,2",0,
92,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Fer en barres,Marseille,Piemont,3930,livres,"0,135","530,55",0,
93,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Graisse de boucherie,Marseille,Piemont,17625,livres,"0,2",3525,0,
94,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Graine de jardin,Marseille,Piemont,80,livres,"0,75",60,0,
95,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Graine de chanvre,Marseille,Piemont,7525,livres,"0,05","376,25",0,
96,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Galles legeres,Marseille,Piemont,5985,livres,"0,12","718,2",0,
97,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Harans sors,Marseille,Piemont,800,en nombre,"0,015",12,0,
98,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Harancades,Marseille,Piemont,1750,en nombre,"0,025","43,75",0,
99,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Huile d'olive,Marseille,Piemont,54,milleroles,40,2160,0,
100,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Herbage,Marseille,Piemont,8,charges,4,32,0,
101,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Huile de poisson,Marseille,Piemont,35,livres,"0,18","6,3",0,
102,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Liqueurs a boire,Marseille,Piemont,892,bouteilles,1,892,0,
103,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Laine pellade,Marseille,Piemont,2190,livres,"0,22","481,8",0,
104,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Linge vieux,Marseille,Piemont,100,livres,"0,4",40,0,
105,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Maquet,Marseille,Piemont,275,barils,"0,8",220,0,
106,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,3,1729,Imports,Merluche,Marseille,Piemont,250,livres,"0,15","37,5",0,
107,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Mercerie commune,Marseille,Piemont,80,livres,1,80,0,
108,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Noisettes,Marseille,Piemont,250,livres,"0,07","17,5",0,
109,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Oranges,Marseille,Piemont,80,charges,16,1280,0,
110,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Oranges,Marseille,Piemont,3,milliers,15,45,0,
111,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Pelleterie blanche,Marseille,Piemont,115,livres,"0,75","86,25",0,
112,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Peaux de chien de mer,Marseille,Piemont,165,livres,"0,5","82,5",0,
113,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Plomb en grenaille,Marseille,Piemont,100,livres,"0,185","18,5",0,
114,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Pierres a fusil,Marseille,Piemont,50,livres,"0,08",4,0,
115,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,platre,Marseille,Piemont,1516,quintaux,"0,15","227,4",0,
116,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Planches de sapin,Marseille,Piemont,264,en nombre,"0,5",132,0,
117,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Ris ,Marseille,Piemont,85100,livres,"0,1",8510,0,
118,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Rossoly,Marseille,Piemont,160,livres,"0,5",80,0,
119,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1729.csv,Local,4,1729,Imports,Sardines salées,Marseille,Piemont,5,barils,4,20,0,
