numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
12,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Cannelle,Marseille,Hollande,707,livres,5,3535,0,
13,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Colle de poisson,Marseille,Hollande,980,livres,"1,25",1225,0,
14,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Colle commune,Marseille,Hollande,985,livres,"0,3","295,5",0,
15,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Ceruze,Marseille,Hollande,135,livres,"0,2",27,0,
16,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Couperose verte,Marseille,Hollande,39535,livres,"0,06","2372,1",0,
17,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Cuivre en planches,Marseille,Hollande,3870,livres,1,3870,0,
18,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,1,1727,Import,Cuivre vieux,Marseille,Hollande,1025,livres,"0,8",820,0,
19,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Cuirs de roussy,Marseille,Hollande,20,livres,1,20,0,
20,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Crin,Marseille,Hollande,3515,livres,"0,25","878,75",0,
21,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Epicerie,Marseille,Hollande,320,livres,2,640,0,
22,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Etain,Marseille,Hollande,105,livres,"0,64","67,2",0,
23,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Fromage,Marseille,Hollande,11725,livres,"0,18","2110,5",0,
24,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Fil cru,Marseille,Hollande,775,livres,"1,25","968,75",0,
25,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Fayance,Marseille,Hollande,230,livres,"0,2",46,0,
26,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Fer en plaques,Marseille,Hollande,190,livres,"0,22","41,8",0,
27,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Geroffle,Marseille,Hollande,2946,livres,"7,5",22095,0,
28,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Garance,Marseille,Hollande,7440,livres,"0,45",3348,0,
29,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Harans fors,Marseille,Hollande,2,cent,"1,5",3,0,
30,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Huille de poisson,Marseille,Hollande,40,livres,"0,3",12,0,
31,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Muscade,Marseille,Hollande,1130,livres,"7,5",8475,0,
32,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Moulins a caffé,Marseille,Hollande,3,en nombre,6,18,0,
33,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Noir de fumée,Marseille,Hollande,350,livres,"0,6",210,0,
34,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Poivre noir,Marseille,Hollande,171780,livres,"0,75",128835,0,
35,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Plomb en saumon,Marseille,Hollande,175860,livres,"0,17","29896,2",0,
36,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Pipes a fumer ,Marseille,Hollande,316,grosses,"2,5",790,0,
37,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Papier,Marseille,Hollande,"0,5",rame,8,4,0,1 demie rame estimée à 4 livres 
38,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Saumon sale,Marseille,Hollande,3235,livres,"0,15","485,25",0,
39,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Thé,Marseille,Hollande,"3,5",livres,4,14,0,
40,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Baleine coupée,Marseille,Angleterre,5,livres,"3,4",17,0,
41,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Bois de campeche,Marseille,Angleterre,960,livres,"0,16","153,6",0,
42,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Chair salée,Marseille,Angleterre,880,livres,"0,2",176,0,
43,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Crin,Marseille,Angleterre,225,livres,"0,25","56,25",0,
44,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Couperose ,Marseille,Angleterre,540,livres,"0,06","32,4",0,
45,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Charbon de terre,Marseille,Angleterre,169,barils,"1,25","211,25",0,
46,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Etain,Marseille,Angleterre,240,livres,"0,68","163,2",0,
47,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Harans sors,Marseille,Angleterre,95000,en nombre,"0,015",1425,0,95000 en nombre à 15 livres le mille
48,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Mine de plomb,Marseille,Angleterre,1075,livres,"0,15","161,25",0,
49,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Plomb en saumon,Marseille,Angleterre,4515,livres,"0,17","767,55",0,
50,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Saumon sale,Marseille,Angleterre,"57,5",barils,40,2300,0,
51,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Saumon sale,Marseille,Angleterre,9525,livres,"0,15","1428,75",0,
52,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Anis vert,Marseille,Espagne,35850,livres,"0,25","8962,5",0,
53,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Arquifou,Marseille,Espagne,103700,livres,"0,12",12444,0,
54,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Auf,Marseille,Espagne,573525,livres,"0,13","74558,25",0,
55,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Beaume du Perou,Marseille,Espagne,"5,5",livres,10,55,0,
56,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Bois de reglisse,Marseille,Espagne,22825,livres,"0,03","684,75",0,
57,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Brun rouge,Marseille,Espagne,16800,livres,"0,025",420,0,
58,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Balais de palme,Marseille,Espagne,625,douzaines,"0,5","312,5",0,
59,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Chocolat,Marseille,Espagne,20,livres,2,40,0,
60,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Cochenille,Marseille,Espagne,373,livres,20,7460,0,
61,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Cuivre brut,Marseille,Espagne,600,livres,"0,7",420,0,
62,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Cabas de jongs,Marseille,Espagne,91,douzaines,"1,5","136,5",0,
63,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Fer en barre,Marseille,Espagne,460,livres,"0,16","73,6",0,
64,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Jalap,Marseille,Espagne,868,livres,"1,25",1085,0,
65,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import, Ipecacuana,Marseille,Espagne,30,livres,6,180,0,
66,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Jus de reglisse,Marseille,Espagne,2300,livres,"0,3",690,0,
67,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Huille d'ollive,Marseille,Espagne,"8,5",millerolles,30,255,0,1310 livres font 8 millerolles et demi à 30 lt la millerolle
68,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Laine de vigogne,Marseille,Espagne,460,livres,4,1840,0,
69,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Laine lavée,Marseille,Espagne,137700,livres,"0,85",117045,0,
70,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Laine demy lavée,Marseille,Espagne,5860,livres,"0,7",4102,0,
71,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Liege,Marseille,Espagne,28340,livres,"0,14","3967,6",0,
72,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Mecoacam,Marseille,Espagne,21,livres,"1,5","31,5",0,
73,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Mouchoir de soye,Marseille,Espagne,6,en nombre,3,18,0,
74,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Noisettes,Marseille,Espagne,3760,livres,"0,06","225,6",0,
75,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Ollives,Marseille,Espagne,23,barils,"1,8","41,4",0,
76,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Pignons cassés,Marseille,Espagne,360,livres,"0,2",72,0,
77,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Peaux de marroquin,Marseille,Espagne,"13,5",douzaines,24,324,0,
78,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Quinquina,Marseille,Espagne,2972,livres,"2,5",7430,0,
79,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Rouge d'Espagne,Marseille,Espagne,612,Tasses,"0,1","61,2",0,
80,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Salsepareille,Marseille,Espagne,173,livres,"1,5",260,"0,5",arrondi
81,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Soye crue,Marseille,Espagne,89211,livres,"13,5","1204348,5",0,
82,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Sardines,Marseille,Espagne,2737,barils,5,13685,0,
83,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Sanguine,Marseille,Espagne,25,livres,"0,5","12,5",0,
84,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Soude,Marseille,Espagne,890,issarions,48,42720,0,"à 8 lt le quintal, 1 issarion = 6 quintaux+U211"
85,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Soude,Marseille,Espagne,69450,livres,"0,08",5556,0,
86,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Vin d'alicant,Marseille,Espagne,420,livres,"0,15",63,0,
87,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,2,1727,Import,Vanille,Marseille,Espagne,4,onces,3,12,0,
88,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Anchois,Marseille,Piemont,47,barils,6,282,0,
89,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Amidon,Marseille,Piemont,100,livres,"0,15",15,0,
90,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Acier,Marseille,Piemont,35,livres,"0,24","8,4",0,
91,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Amadou,Marseille,Piemont,25,livres,"1,5","37,5",0,
92,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import, Beure fraix,Marseille,Piemont,170,livres,"0,3",51,0,
93,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Bourre a bastier,Marseille,Piemont,840,livres,"0,06","50,4",0,
94,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Barils vuides,Marseille,Piemont,466,en nombre,"0,5",233,0,
95,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Bois de campesche,Marseille,Piemont,80,livres,"0,15",12,0,
96,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Briques,Marseille,Piemont,1,millier,10,10,0,1 millier estimé à 10 livres
97,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chocolat,Marseille,Piemont,27,livres,2,52,-2,erreur de calcul 
98,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Confiture,Marseille,Piemont,300,livres,"0,7",210,0,
99,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chataignes seiches,Marseille,Piemont,13,setiers,"1,5","19,5",0,
100,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chataignes seiches,Marseille,Piemont,5550,livres,"0,07","388,5",0,
101,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Citrons,Marseille,Piemont,52,charges,6,312,0,
102,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Citrons,Marseille,Piemont,12700,en nombre,"0,04",508,0,
103,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Cire blanche,Marseille,Piemont,15,livres,"1,5","22,5",0,
104,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Corde de chanvre,Marseille,Piemont,3530,livres,"0,2",706,0,
105,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chanvre peigné,Marseille,Piemont,80,livres,"0,3",24,0,
106,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chanvre battu,Marseille,Piemont,90575,livres,"0,2",18115,0,
107,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chanvre cru,Marseille,Piemont,60750,livres,"0,16",9720,0,
108,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Cheveux communs,Marseille,Piemont,"11,5",livres,4,46,0,
109,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chaise de paille,Marseille,Piemont,13,en nombre,"0,5","6,5",0,
110,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Cuivre vieux,Marseille,Piemont,1910,livres,"0,8",1528,0,
111,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Clous de fer,Marseille,Piemont,50,livres,"0,24",12,0,
112,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Cercles a tamis,Marseille,Piemont,2,faix,"0,5",1,0,
113,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Chevrons,Marseille,Piemont,3,douzaines,4,12,0,
114,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Eau de fleur d'orange,Marseille,Piemont,705,livres,"0,3","211,5",0,
115,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Esclapes de bois,Marseille,Piemont,1,charge,5,5,0,1 charge estimée à 5 livres
116,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Fromage,Marseille,Piemont,5550,livres,"0,18",999,0,
117,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Fil cru,Marseille,Piemont,1270,livres,"1,25","1587,5",0,
118,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Fer en bandes ,Marseille,Piemont,1470,livres,"0,24","352,8",0,
119,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Graisse de boucherie,Marseille,Piemont,2280,livres,"0,2",456,0,
120,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Graine de ver a soye,Marseille,Piemont,1,livres,6,6,0,1 livre estimée à 6 livres
121,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1727,Local,3,1727,Import,Galles legeres,Marseille,Piemont,1200,livres,"0,15",180,0,
