numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
131,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Moulins a caffé,Hollande,"498,00",Nombre,"5,0000000","2490,00","0,00",,,,
132,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Mature de navire,Hollande,,valeur,"0,0000000","1800,00","1 800,00",,,,
133,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Matreaux,Hollande,"12,00",Pieces,"50,0000000","600,00","0,00",,,,
134,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Matreaux,Hollande,"59,00",Pieces,"25,0000000","1475,00","0,00",,,,
135,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Matreaux,Hollande,"94,00",Pieces,"20,0000000","1800,00","-80,00",erreur de calcul,,,
136,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Matreaux,Hollande,"328,00",Pieces,"15,0000000","4920,00","0,00",,,,
137,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Manches de gaffe de 20 pieds,Hollande,"1 012,00",Pieces,"1,0000000","1012,00","0,00",,,,
138,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Merain a pipes,Hollande,"10 000,00",Douelles,"0,2500000","2500,00","0,00",,,,
139,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Merain a barriques,Hollande,"242 825,00",Douelles,"0,1500000","36423,75","0,00",,,,
140,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Merain foncaille,Hollande,"57 550,00",Pieces,"0,0750000","4316,25","0,00",,,,
141,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Nattes en balles,Hollande,"100,00",Pieces,"3,0000000","300,00","0,00",,,,
142,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Orpiment,Hollande,"800,00",livres,"0,6000000","480,00","0,00",,,,
143,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Orseille,Hollande,"90,00",livres,"0,3000000","27,00","0,00",doute sur la marchandise,,,
144,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poix verts,Hollande,"868,00",Boisseaux,"12,0000000","10416,00","0,00",,,,
145,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poivre gerofflé,Hollande,"2 050,00",livres,"0,7500000","1537,50","0,00",,,,
146,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poivre blanc,Hollande,"200,00",livres,"1,7500000","350,00","0,00",,,,
147,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poivre noir,Hollande,"132 075,00",livres,"1,2500000","165093,75","0,00",,,,
148,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Papier violet,Hollande,"740,00",Rames,"12,0000000","8880,00","0,00",,,,
149,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plumes a ecrire,Hollande,"89,00",Milliers,"4,0000000","356,00","0,00",,,,
150,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plumes a ecrire,Hollande,"410,00",Livres,"0,1000000","41,00","0,00",,,,
151,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plume a lit,Hollande,"580,00",Livres,"1,1000000","638,00","0,00",,,,
152,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poil de sanglier,Hollande,"910,00",Livres,"1,2500000","1137,50","0,00",,,,
153,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Pinceaux,Hollande,"25,00",Douzaines,"3,5000000","87,50","0,00",,,,
154,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Porcelaine,Hollande,"722,00",Livres,"5,0000000","3610,00","0,00",,,,
155,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Pipe a fumer,Hollande,"5 777,00",grosses,"2,2500000","12998,25","0,00",,,,
156,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poix de Bourgogne,Hollande,"2 980,00",Livres,"0,2500000","745,00","0,00",,,,
157,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plomb en saumon,Hollande,"287 950,00",Livres,"0,2000000","57590,00","0,00",,,,
158,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plomb en planches,Hollande,"49 475,00",Livres,"0,2100000","10389,75","0,00",,,,
159,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plomb en grenaille,Hollande,"73 100,00",Livres,"0,2200000","16082,00","0,00",,,,
160,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poilles de fer a frire,Hollande,"13 070,00",Livres,"0,4000000","5228,00","0,00",,,,
161,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Plaques de cheminée,Hollande,"24,00",Pieces,"7,5000000","180,00","0,00",,,,
162,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Poussiere de buy,Hollande,"2 450,00",Livres,"0,2500000","612,50","0,00",,,,
163,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planches de chesne,Hollande,"474,00",Pieces,"3,0000000","1422,00","0,00",,,,
164,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planche de sapin,Hollande,"86,00",Pieces,"10,0000000","860,00","0,00",,,,
165,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planche de sapin,Hollande,"260,00",Pieces,"6,0000000","1560,00","0,00",,,,
166,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planche de sapin,Hollande,"12 136,00",Pieces,"1,8000000","21844,80","0,00",,,,
167,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planche de sapin,Hollande,"85 800,00",Pieces,"1,3000000","111540,00","0,00",,,,
168,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planche de sapin,Hollande,"8 117,00",Pieces,"1,2000000","9740,40","0,00",,,,
169,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Planche de sapin,Hollande,"71 681,00",Pieces,"0,7000000","50176,00","-0,70",erreur de calcul,,,
170,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Quincaille,Hollande,"13 225,00",livres,"0,5000000","6612,50","0,00",,,,
171,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Reglisse,Hollande,"4 350,00",livres,"0,1000000","435,00","0,00",,,,
172,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Rubarbe de moscovie,Hollande,"691,50",livres,"40,0000000","27660,00","0,00",,,,
173,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Racine scamonée,Hollande,"20,00",livres,"7,5000000","150,00","0,00",,,,
174,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Ruban de fil,Hollande,"15 820,00",livres,"2,5000000","39550,00","0,00",,,,
175,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Ruban de fil et de laine,Hollande,"4 364,00",livres,"2,0000000","8728,00","0,00",,,,
176,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Saumon salé,Hollande,"50,00",Barils,"60,0000000","3000,00","0,00",,,,
177,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Stockfish,Hollande,"1 425,00",livres,"0,2000000","285,00","0,00",,,,
178,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Sublimé,Hollande,"220,00",livres,"3,0000000","660,00","0,00",,,,
179,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Salsepareille,Hollande,"650,00",livres,"2,0000000","1300,00","0,00",,,,
180,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Square,Hollande,"380,00",livres,"0,5000000","140,00","-50,00",erreur de calcul,,,
181,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Souffre,Hollande,"28 975,00",livres,"0,1200000","3477,00","0,00",,,,
182,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,3,Sabres,Hollande,"1 263,00",livres,"1,0000000","1263,00","0,00",,,,
183,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Soufflet a tirer le vin au clair,Hollande,"1,00",Nombre,"16,0000000","16,00","0,00",,,,
184,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Soliveaux de sapin,Hollande,"1 552,00",Pieces,"3,0000000","4656,00","0,00",,,,
185,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Thé,Hollande,"286,00",livres,"4,0000000","1144,00","0,00",,,,
186,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Tournesol,Hollande,"2 915,00",livres,"0,6000000","1748,00","-1,00",erreur de calcul,,,
187,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Tamarin,Hollande,"500,00",livres,"0,5000000","250,00","0,00",,,,
188,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Terebantine,Hollande,"475,00",livres,"0,2000000","95,00","0,00",,,,
189,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Toile platille,Hollande,"1 450,00",Aunes,"1,2500000","1812,50","0,00",,,,
190,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Tables de bois peintes,Hollande,,valeur,"0,0000000","80,00","80,00",,,,
191,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Truffes de fonte de fer,Hollande,"37 325,00",livres,"0,0750000","2799,37","-0,01",erreur de calcul,,,
192,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Vin de canarie,Hollande,"4,00",Barriques,"200,0000000","800,00","0,00",,,,
193,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Vin de canarie,Hollande,"130,00",Bouteilles,"1,2500000","162,50","0,00",,,,
194,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Verres cristallin,Hollande,"2 335,00",livres,"1,7500000","4086,25","0,00",,,,
195,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Verres commun a boire,Hollande,"405,00",livres,"1,0000000","405,00","0,00",,,,
196,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Vitriol de chipre,Hollande,"134,00",livres,"1,0000000","134,00","0,00",,,,
197,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Vere d'antimoine,Hollande,"120,00",livres,"0,4000000","48,00","0,00",,,,
198,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Yeux d'ecrevisse,Hollande,"50,00",livres,"2,0000000","100,00","0,00",,,,
199,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Alpiste ,Nord,"1 125,00",livres,"0,4000000","450,00","0,00",,,,
200,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Argent vif,Nord,"150,00",livres,"5,0000000","750,00","0,00",,,,
201,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Acier,Nord,"10 425,00",livres,"0,3000000","3127,50","0,00",,,,
202,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Azur commun,Nord,"20 575,00",livres,"0,6000000","12345,00","0,00",,,,
203,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Amidon,Nord,"254 975,00",livres,"0,2200000","56094,50","0,00",,,,
204,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Alun,Nord,"19 675,00",livres,"0,2500000","4918,75","0,00",,,,
205,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Avirons,Nord,"50,00",Pieces,"1,7500000","87,50","0,00",,,,
206,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Beurre,Nord,"4 290,00",Livres,"0,3500000","1501,50","0,00",,,,
207,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bierre,Nord,"9,00",Barriques,"20,0000000","180,00","0,00",,,,
208,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bourre de bœuf ,Nord,"550,00",Livres,"0,0750000","41,25","0,00",,,,
209,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bouteilles de verre clissées,Nord,"112,00",Nombre,"0,2000000","22,40","0,00",,,,
210,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bois de Sandal moulu,Nord,"6 150,00",Livres,"0,4000000","2460,00","0,00",,,,
211,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bois de campesche,Nord,"21 775,00",Livres,"0,1600000","3384,00","-100,00",erreur de calcul,,,
212,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bois jaune,Nord,"31 400,00",Livres,"0,0700000","2198,00","0,00",,,,
213,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Bourdillons,Nord,"17 175,00",Pieces,"1,0000000","17175,00","0,00",,,,
214,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Barres de guindeau,Nord,"100,00",Nombre,"0,2500000","25,00","0,00",,,,
215,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Barriques vuides,Nord,"10,00",Nombre,"2,0000000","20,00","0,00",,,,
216,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Canetille,Nord,"170,00",Marcs,"15,0000000","2550,00","0,00",,,,
217,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Cuir de roussy,Nord,"6 570,00",livres,"1,2500000","8218,75","6,25",erreur de calcul,,,
218,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Chanvre peigné,Nord,"1 550,00",livres,"0,3200000","496,00","0,00",,,,
219,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Colle de poisson,Nord,"200,00",livres,"3,0000000","600,00","0,00",,,,
220,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Cire jaune,Nord,"8 550,00",livres,"1,1000000","9405,00","0,00",,,,
221,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Couperose verte,Nord,"145 675,00",livres,"0,0750000","10925,50","-0,13",erreur de calcul,,,
222,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Cuivre ouvré,Nord,"8 200,00",livres,"0,3200000","2624,00","0,00",,,,
223,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Cuivre en planches,Nord,"252 630,00",livres,"0,2800000","70736,40","0,00",,,,
224,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Carreaux de marbre,Nord,"150,00",Pieces,"0,6000000","90,00","0,00",,,,
225,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Carreaux de Suède,Nord,"1 900,00",Pieces,"0,2500000","475,00","0,00",,,,
226,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Damejannes clissés,Nord,"33,00",Nombre,"3,0000000","99,00","0,00",,,,
227,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Fromage,Nord,"2 850,00",livres,"0,3000000","855,00","0,00",,,,
228,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Flacons de verre,Nord,"4 360,00",Pieces,"0,2500000","1090,00","0,00",,,,
229,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Fil de Laton,Nord,"10 665,00",livres,"1,4000000","14931,00","0,00",,,,
230,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Faulx de faucher,Nord,"67 600,00",livres,"0,6000000","40560,00","0,00",,,,
231,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Fer blanc,Nord,"45,00",Barils,"90,0000000","4050,00","0,00",,,,
232,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Fer ouvré,Nord,"1 490,00",livres,"0,2600000","387,40","0,00",,,,
233,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Fer en barre,Nord,"5 200,00",livres,"0,1300000","676,00","0,00",,,,
234,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Gobellets de cristal,Nord,"160,00",Pieces,"0,2500000","40,00","0,00",,,,
235,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Graine de verre,Nord,"1 535,00",livres,"0,5000000","767,50","0,00",,,,
236,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Laton brut,Nord,"6 275,00",livres,"1,5000000","9412,50","0,00",,,,
237,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Laton graté,Nord,"685,00",livres,"2,2500000","1541,25","0,00",,,,
238,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Lardoires de fer,Nord,"75,00",livres,"0,3000000","22,50","0,00",doute sur la marchandise,,,
239,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Laine commune,Nord,"3 080,00",livres,"0,6000000","1848,00","0,00",,,,
240,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Mercerie grossiere,Nord,"12 057,00",livres,"1,0000000","12057,00","0,00",,,,
241,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Matreaux,Nord,,valeur,"0,0000000","270,00","270,00",,,,
242,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Madriers de chesne,Nord,"614,00",Nombre,"13,0000000","7968,00","-14,00",erreur de calcul,,,
243,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Manches de caffé,Nord,"60,00",Pieces,"1,0000000","60,00","0,00",,,,
244,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Merain de pipes,Nord,"16 250,00",Douelles,"0,2500000","4062,50","0,00",,,,
245,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Merain a barriques,Nord,"947 350,00",Douelles,"0,1500000","142102,50","0,00",,,,
246,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Merain foncaille,Nord,"353 400,00",Pieces,"0,0750000","26505,00","0,00",,,,
247,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Noir de fumée,Nord,"10 625,00",Barillets,"0,0500000","531,25","0,00",,,,
248,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Poivre gerofflé,Nord,"9 000,00",Livres,"0,7500000","6750,00","0,00",,,,
249,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Poivre noir,Nord,"7 675,00",Livres,"1,2500000","9593,75","0,00",,,,
250,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Piment,Nord,"425,00",Livres,"0,2000000","85,00","0,00",,,,
251,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Pains a cacheter,Nord,,valeur,"0,0000000","50,00","50,00",,,,
252,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Porcelaine,Nord,"50,00",Livres,"5,0000000","250,00","0,00",,,,
253,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Potin,Nord,"3 025,00",Livres,"0,5500000","1663,75","0,00",,,,
254,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Plomb en saumon,Nord,"491 725,00",Livres,"0,2000000","98345,00","0,00",,,,
255,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Platines a verdet,Nord,"1 425,00",Livres,"1,4000000","1995,00","0,00",,,,
256,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Poil de sanglier,Nord,"380,00",Livres,"1,2500000","475,00","0,00",,,,
257,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,4,Planches de noyer ; 12 pieds,Nord,"16,00",Pieces,"4,0000000","64,00","0,00",,,,
258,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Nord,"325,00",Pieces,"3,0000000","975,00","0,00",,,,
259,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Nord,"43 800,00",Pieces,"2,2500000","98050,00","-500,00",erreur de calcul,,,
260,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Nord,"1 800,00",Pieces,"1,5000000","2700,00","0,00",,,,
261,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1741.csv,Local,1741,Imports,Bordeaux,5,Planches de sapin,Nord,"41 170,00",Pieces,"0,7000000","28819,00","0,00",,,,
