numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
16,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Sucre brut,Danemark,"47 929,00",Livres,"0,35","16775,15","0,00",,,,
17,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de haut,Danemark,"368,25",tonneaux,"150,00","55237,50","0,00",,,,
18,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de ville,Danemark,"4 033,75",tonneaux,"200,00","806750,00","0,00",,,,
19,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vinaigre,Danemark,"76,50",tonneaux,"130,00","9945,00","0,00",,,,
20,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Bled froment,Espagne,"3 616,00",boisseaux,"8,00","28928,00","0,00",,,,
21,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Bled froment,Espagne,"500,00",tonneaux,"160,00","80000,00","0,00",,,,
22,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Cacao,Espagne,"2 110,00",Livres,"0,50","1055,00","0,00",,,,
23,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Caffé,Espagne,"1 600,00",Livres,"0,85","1360,00","0,00",,,,
24,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Eau de vie,Espagne,"417,00",Barriques,"75,00","31275,00","0,00",,,,
25,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Feves,Espagne,"640,00",boisseaux,"6,00","3840,00","0,00",,,,
26,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Fer en Pottorie,Espagne,"1,50",charge,"40,00","60,00","0,00",,,,
27,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Sucre blanc,Espagne,"967 329,00",Livres,"0,50","483664,00","-0,50",erreur de calcul,,,
28,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de Blaye,Espagne,"53,75",tonneaux,"75,00","4012,00","-19,25",erreur de calcul,,,
29,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de haut,Espagne,"25,25",tonneaux,"150,00","3787,50","0,00",,,,
30,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de haut,Espagne,"33,25",tonneaux,"200,00","6650,00","0,00",,,,
31,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de haut,Espagne,"112,50",tonneaux,"100,00","11250,00","0,00",,,,
32,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de ville,Espagne,"4 269,50",tonneaux,"200,00","853900,00","0,00",,,,
33,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vinaigre,Espagne,"79,50",tonneaux,"130,00","10335,00","0,00",,,,
34,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Caffé,Flandre,"1 830,00",Livres,"0,90","1647,00","0,00",,,,
35,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Eau de vie,Flandre,"617,00",Barriques,"75,00","46275,00","0,00",,,,
36,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Indigo,Flandre,"135,00",Livres,"8,00","1080,00","0,00",,,,
37,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Pruneaux,Flandre,"4 300,00",Livres,"0,13","537,50","0,00",,,,
38,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Sucre brut,Flandre,"46 678,00",Livres,"0,35","16337,30","0,00",,,,
39,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Taffia,Flandre,"569,00",veltes,"4,00","2276,00","0,00",,,,
40,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de haut,Flandre,"69,75",tonneaux,"150,00","10462,50","0,00",,,,
41,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de ville,Flandre,"53,25",tonneaux,"200,00","10650,00","0,00",,,,
42,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de ville,Flandre,"59,00",tonneaux,"150,00","8850,00","0,00",,,,
43,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vin de ville,Flandre,"206,25",tonneaux,"100,00","20625,00","0,00",,,,
44,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vinaigre,Flandre,"2,00",Barriques,"32,50","65,00","0,00",,,,
45,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Vinaigre,Flandre,"2,50",tonneaux,"130,00","325,00","0,00",,,,
46,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Amandes en coques,Hollande,,,,"300,00","300,00",,,,
47,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Amandes cassées,Hollande,,,,"150,00","150,00",,,,
48,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Barriques vuides,Hollande,"3,00",nombre,"0,00","7,50","7,50",manque prix,,,
49,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Bois  de Campeche,Hollande,"26 485,00",Livres,"0,20","5297,00","0,00",,,,
50,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Bois de Saint Marthe,Hollande,"21 125,00",Livres,"0,20","4225,00","0,00",,,,
51,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Bled Seigle,Hollande,"1 900,00",boisseaux,"3,50","6650,00","0,00",,,,
52,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Bière,Hollande,"2,00",tiercons,"15,00","30,00","0,00",,,,
53,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Cacao,Hollande,"60,00",Livres,"0,50","30,00","0,00",,,,
54,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Caffé,Hollande,"26 776,00",Livres,"0,90","24098,40","0,00",,,,
55,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Cannefice,Hollande,"89,00",Livres,"1,00","89,00","0,00",,,,
56,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Capres,Hollande,,,,"50,00","50,00",,,,
57,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Chateignes,Hollande,"325,00",boisseaux,"6,00","1950,00","0,00",,,,
58,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Eau de vie,Hollande,"4 655,00",Barriques,"75,00","349025,00","-100,00",erreur de calcul,,,
59,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,2,Eau de vie,Hollande,"38,00",velte,"2,25","85,50","0,00",,,,
60,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Feves,Hollande,"800,00",boisseaux,"8,00","6400,00","0,00",,,,
61,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Graine de lin,Hollande,"2 190,00",Livres,"0,10","219,00","0,00",,,,
62,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Jambon,Hollande,"300,00",Livres,"0,35","110,00","5,00",erreur de calcul,,,
63,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Indigo,Hollande,"4 348,00",Livres,"8,00","34784,00","0,00",,,,
64,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Miel,Hollande,"156,00",tonneaux,"300,00","46800,00","0,00",,,,
65,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Olives,Hollande,"16,00",boisseaux,"20,00","320,00","0,00",,,,
66,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Pruneaux,Hollande,"2 690 339,00",Livres,"0,13","336292,35","-0,03",erreur de calcul,,,
67,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Pruneaux,Hollande,,,,"1150,00","1 150,00",,,,
68,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Quinquina,Hollande,"5 830,00",Livres,"3,00","17490,00","0,00",,,,
69,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Rocou,Hollande,"480,00",Livres,"2,00","960,00","0,00",,,,
70,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sirop de melasse,Hollande,"169 900,00",Livres,"0,10","16990,00","0,00",,,,
71,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sucre blanc,Hollande,"69 455,00",Livres,"0,50","34727,50","0,00",,,,
72,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sucre brut,Hollande,"642 276,00",Livres,"0,35","224796,60","0,00",,,,
73,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Blaye,Hollande,"251,00",tonneaux,"75,00","18825,00","0,00",,,,
74,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Blaye,Hollande,"9,00",Barriques,"18,75","168,75","0,00",,,,
75,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Bourg,Hollande,"37,00",tonneaux,"75,00","2775,00","0,00",,,,
76,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Bourg,Hollande,"2,00",Barriques,"18,75","37,50","0,00",,,,
77,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de haut,Hollande,"2 469,00",tonneaux,"250,00","617250,00","0,00",,,,
78,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de haut,Hollande,"789,00",tonneaux,"150,00","118350,00","0,00",,,,
79,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de haut,Hollande,"160,00",tonneaux,"100,00","16000,00","0,00",,,,
80,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de ville,Hollande,"24 259,00",tonneaux,"150,00","3638850,00","0,00",,,,
81,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de ville,Hollande,"6 740,00",tonneaux,"200,00","1348000,00","0,00",,,,
82,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de ville,Hollande,"459,00",tonneaux,"150,00","68850,00","0,00",,,,
83,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vinaigre,Hollande,"707,50",tonneaux,"200,00","91975,00","-49 525,00",erreur de calcul,,,
84,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Cacao,Italie,"14 150,00",Livres,"0,50","7075,00","0,00",,,,
85,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Caffé,Italie,"582 206,00",Livres,"0,85","494875,00","-0,10",erreur de calcul,,,
86,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Indigo,Italie,"76 806,00",Livres,"8,00","614448,00","0,00",,,,
87,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sucre blanc,Italie,"1 572 265,00",Livres,"0,50","786132,50","0,00",,,,
88,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sucre brut,Italie,"160 350,00",Livres,"0,35","56122,50","0,00",,,,
89,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Blaye,Italie,"60,00",tonneaux,"100,00","6000,00","0,00",,,,
90,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Bled Seigle,Nord,"25 000,00",boisseaux,"3,50","87500,00","0,00",,,,
91,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Cacao,Nord,"675,00",Livres,"0,50","337,50","0,00",,,,
92,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Caffé,Nord,"1 036 637,00",Livres,"0,85","881141,45","0,00",,,,
93,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Confitures,Nord,"960,00",Livres,"1,00","960,00","0,00",,,,
94,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Eau de vie,Nord,"6 707,00",Barriques,"75,00","503025,00","0,00",,,,
95,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Eau de vie,Nord,"12,00",piece,"90,00","1080,00","0,00",,,,
96,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Indigo,Nord,"68 412,00",Livres,"8,00","547296,00","0,00",,,,
97,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Noix,Nord,"20,00",boisseaux,"4,00","80,00","0,00",,,,
98,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Pruneaux,Nord,"265 000,00",Livres,"0,13","33125,00","0,00",,,,
99,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sirop de melasse,Nord,"6 440,00",Livres,"0,10","644,00","0,00",,,,
100,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sucre blanc,Nord,"2 094 874,00",Livres,"0,50","1047437,00","0,00",,,,
101,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Sucre brut,Nord,"3 100 222,00",Livres,"0,35","1085077,70","0,00",,,,
102,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Blaye,Nord,"60,00",tonneaux,"90,00","5400,00","0,00",,,,
103,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de Blaye,Nord,"15,00",tonneaux,"22,50","337,00","-0,50",erreur de calcul,,,
104,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de haut,Nord,"1 600,00",tonneaux,"100,00","160000,00","0,00",,,,
105,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de haut,Nord,"497,00",tonneaux,"150,00","74550,00","0,00",,,,
106,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de haut,Nord,"60,00",tonneaux,"240,00","14400,00","0,00",,,,
107,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de ville,Nord,"16 497,00",tonneaux,"150,00","2474550,00","0,00",,,,
108,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de ville,Nord,"354,00",tonneaux,"300,00","106200,00","0,00",,,,
109,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vin de ville,Nord,"103,00",tonneaux,"200,00","20600,00","0,00",,,,
110,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Vinaigre,Nord,"202,75",tonneaux,"200,00","40550,00","0,00",,,,
111,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,3,Bled d'inde,Portugal,"3 200,00",boisseaux,"4,00","12800,00","0,00",,,,
112,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Caffé,Russie,"24 080,00",Livres,"0,85","20468,00","0,00",,,,
113,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Indigo,Russie,"8 066,00",Livres,"8,00","64528,00","0,00",,,,
114,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Sucre blanc,Russie,"1 026,00",Livres,"0,50","513,00","0,00",,,,
115,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Sucre brut,Russie,"830,00",Livres,"0,35","290,00","-0,50",erreur de calcul,,,
116,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vin de haut,Russie,"2,00",Barriques,"7,50","15,00","0,00",,,,
117,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vin de haut,Russie,"65,25",tonneaux,"180,00","9045,00","-2 700,00",erreur de calcul,,,
118,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vin de ville,Russie,"608,25",tonneaux,"200,00","120650,00","-1 000,00",erreur de calcul,,,
119,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vinaigre,Russie,"63,00",tonneaux,"130,00","8190,00","0,00",,,,
120,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Caffé,Suede,"34 489,00",Livres,"0,85","586313,00","556 997,35","erreur, confusion entre livres et sous",,,
121,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Eau de vie,Suede,"1 174,00",Barriques,"75,00","88050,00","0,00",,,,
122,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Indigo,Suede,"10 591,00",Livres,"8,00","84728,00","0,00",,,,
123,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Pruneaux,Suede,"516 000,00",Livres,"0,13","64500,00","0,00",,,,
124,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Sucre blanc,Suede,"307 582,00",Livres,"0,50","153791,00","0,00",,,,
125,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Sucre brut,Suede,"418 533,00",Livres,"0,35","146493,00","6,45",erreur de calcul,,,
126,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vin de haut,Suede,"197,75",tonneaux,"180,00","35595,00","0,00",,,,
127,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vin de ville,Suede,"1 682,50",tonneaux,"200,00","336500,00","0,00",,,,
128,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Vinaigre,Suede,"96,00",tonneaux,"130,00","12480,00","0,00",,,,
129,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Caffé,Suisse,"44 182,00",Livres,"0,85","37554,70","0,00",,,,
130,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Gingembre,Suisse,"4 227,00",Livres,"0,25","1056,65","-0,10",erreur de calcul,,,
131,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Indigo,Suisse,"14 597,00",Livres,"8,00","116776,00","0,00",,,,
132,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Sucre blanc,Suisse,"80 807,00",Livres,"0,50","40403,50","0,00",,,,
133,Demba,AD33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1757.csv,Local,1757,Exports,Bordeaux,4,Sucre en pain raffiné,Suisse,"850,00",Livres,"0,75","637,50","0,00",,,,
