numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
129,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Merrain a pipe,Nord,"88 000,00",Douelles,"0,2000000","17600,00","0,00",,,,
130,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Merrain a barriques,Nord,"121 350,00",Douelles,"0,1250000","15168,75","0,00",,,,
131,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Merrain foncaille,Nord,"22 100,00",Nombre,"0,0625000","1381,25","0,00",,,,
132,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Noir de fumée,Nord,"36 050,00",Barillets,"0,0500000","1802,50","0,00",,,,
133,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Poivre blanc,Nord,"1 200,00",Livres,"1,4000000","1680,00","0,00",,,,
134,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Porcelaine,Nord,"180,00",Livres,"1,7500000","315,00","0,00",,,,
135,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Plomb en saumon,Nord,"204 450,00",Livres,"0,2000000","40890,00","0,00",,,,
136,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Planches de chesne ; 20 pieds,Nord,"120,00",Pieces,"3,0000000","360,00","0,00",,,,
137,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Planches de Sapin ; 26 pieds,Nord,"226,00",Pieces,"2,0000000","452,00","0,00",,,,
138,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Planches de Sapin ; 24 pieds,Nord,"160,00",Pieces,"1,7500000","180,00","-100,00",erreur de calcul,,,
139,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Planches de Sapin ; 18 pieds,Nord,"3 912,00",Pieces,"1,5000000","5868,00","0,00",,,,
140,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Planches de Sapin ; 13 pieds,Nord,"320,00",Pieces,"1,0000000","320,00","0,00",,,,
141,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Vin de canarie,Nord,"128,00",pots,"3,0000000","384,00","0,00",,,,
142,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Amidon,Dannrmarc,"1 000,00",Livres,"0,1500000","150,00","0,00",,,,
143,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Chanvre cru,Dannrmarc,"14 000,00",Livres,"0,2000000","2800,00","0,00",,,,
144,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Cuivre brut,Dannrmarc,"9 000,00",Livres,"1,4000000","12600,00","0,00",,,,
145,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Chevrons de sapin,Dannrmarc,"19,00",Pieces,"4,0000000","76,00","0,00",,,,
146,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Fil de Laton,Dannrmarc,"1 000,00",Livres,"1,2500000","1250,00","0,00",,,,
147,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Fer blanc,Dannrmarc,"15,00",Barils,"90,0000000","1350,00","0,00",,,,
148,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Merrain a barriques,Dannrmarc,"9 000,00",Douelles,"0,1250000","1125,00","0,00",,,,
149,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Planches de Sapin ; 18 pieds,Dannrmarc,"4 700,00",Pieces,"1,5000000","7050,00","0,00",,,,
150,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,3,Bouteilles de verre,Suede,"10,00",Douzaines,"2,4000000","24,00","0,00",,,,
151,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Clouds de fer,Suede,"2 000,00",Livres,"0,2000000","400,00","0,00",,,,
152,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Fer de fonte ouvré,Suede,"14 000,00",Livres,"0,1000000","1400,00","0,00",,,,
153,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Merrain a barriques,Suede,"33 425,00",Douelles,"0,1250000","4178,13","0,00",,,,
154,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Merrain foncaille,Suede,"10 700,00",Nombre,"0,0625000","668,75","0,00",,,,
155,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Poutres de sapin,Suede,"48,00",Pieces,"14,0000000","672,00","0,00",,,,
156,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Planches de sapin ; 30 pieds,Suede,"136,00",Pieces,"2,5000000","340,00","0,00",,,,
157,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Planches de sapin ; 16 pieds,Suede,"900,00",Pieces,"1,2500000","1125,00","0,00",,,,
158,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Savon,Suede,"4 000,00",Livres,"0,3000000","1200,00","0,00",,,,
159,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Suif,Suede,"1 200,00",Livres,"0,2000000","240,00","0,00",,,,
160,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Fer en barre,Espagne,"1 213 300,00",Livres,"0,1200000","145596,00","0,00",,,,
161,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Huille d'olive,Espagne,"576 325,00",Livres,"0,3000000","172897,50","0,00",,,,
162,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Laine d'Espagne,Espagne,"12 380,00",Livres,"2,0000000","24760,00","0,00",,,,
163,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Madriers de chesne ; 12 pieds,Espagne,"12,00",Pieces,"10,0000000","120,00","0,00",,,,
164,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Planches de chesne ; 18 pieds,Espagne,"18,00",Pieces,"4,0000000","72,00","0,00",,,,
165,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Bois a teindre,Isles françoise de l' Amerique,"64 500,00",Livres,"0,0750000","4837,50","0,00",,,,
166,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Confitures,Isles françoise de l' Amerique,"17 840,00",Livres,"0,6000000","10704,00","0,00",,,,
167,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Cacao,Isles françoise de l' Amerique,"40 400,00",Livres,"1,7500000","70700,00","0,00",,,,
168,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Caffé,Isles françoise de l' Amerique,"658 115,00",Livres,"0,7500000","493586,25","0,00",,,,
169,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Casse,Isles françoise de l' Amerique,"125,00",Livres,"0,0600000","7,50","0,00",,,,
170,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Cuir tanné,Isles françoise de l' Amerique,"184 225,00",Livres,"0,4500000","82901,25","0,00",,,,
171,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Coton en laine,Isles françoise de l' Amerique,"117 575,00",Livres,"0,9000000","105817,50","0,00",,,,
172,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Ecaille de torture,Isles françoise de l' Amerique,"540,00",Livres,"7,0000000","3780,00","0,00",,,,
173,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Gingembre,Isles françoise de l' Amerique,"153 870,00",Livres,"0,2000000","30740,00","-34,00",erreur de calcul,,,
174,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Indigo,Isles françoise de l' Amerique,"588 400,00",Livres,"3,5000000","2059400,00","0,00",,,,
175,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Rocou,Isles françoise de l' Amerique,"58 100,00",Livres,"0,4000000","23240,00","0,00",,,,
176,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Sucre terré,Isles françoise de l' Amerique,"5 494 700,00",Livres,"0,2600000","1428622,00","0,00",,,,
177,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Sucre tete de forme,Isles françoise de l' Amerique,"3 470 000,00",Livres,"0,1800000","624600,00","0,00",,,,
178,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1736.csv,Local,1736,Imports,Bordeaux,4,Sucre brut,Isles françoise de l' Amerique,"13 833 850,00",Livres,"0,1600000","2213416,00","0,00",,,,
