numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
16,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,1,Acier,Danemark,8590,livres,"0,35","3006,5",0,,,,
17,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bois merrain a barriques,Danemark,"8,75",Milliers,330,"2887,5",0,,,,
18,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bois a fonds,Danemark,"2,25",Milliers,320,720,0,,,,
19,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre en feuilles,Danemark,22018,livres,"1,5",33027,0,,,,
20,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre en rosette,Danemark,31877,livres,1,31877,0,,,,
21,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Planche de chesne,Danemark,113,Nombre,8,904,0,,,,
22,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Planche de sapin,Danemark,3326,cent,120,99780,-299340,erreur de calcul,,,
23,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Soliveaux,Danemark,,valeur,0,24550,24550,,,,
24,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Avirons,Espagne,951,traques,19,18069,0,,,,
25,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuirs de bœuf en poil,Espagne,9701,Pieces,24,132824,-100000,erreur de calcul,,,
26,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Fer en barre,Espagne,38958175,Livres,"0,15","5843726,25",0,,,,
27,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Laine d'Espagne,Espagne,740,Balles,350,259000,0,,,,
28,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Meules a faire,Espagne,336,Nombre,5,1680,0,,,,
29,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Rognures de cartes,Espagne,14390,Livres,"0,2",2878,0,,,,
30,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Vin d'Espagne,Espagne,405,pots,3,1215,0,,,,
31,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Agaric,Hollande,179,Livres,"1,25","223,75",0,,,,
32,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Aiguilles a coudre,Hollande,361,Livres,5,1805,0,,,,
33,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Allumettes épicées,Hollande,419,Livres,"0,5","209,5",0,,,,
34,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Alun ,Hollande,49125,Livres,"0,2",9825,0,,,,
35,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Arcenic,Hollande,1252,Livres,"0,2","250,4",0,,,,
36,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Avoine,Hollande,448880,Livres,"0,05",22444,0,,,,
37,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Baleine coupé,Hollande,211,Livres,"2,25","474,75",0,,,,
38,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Baleine en fanon,Hollande,36192,Livres,2,78040,5656,erreur de calcul,,,
39,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Beurre,Hollande,39020,Livres,"0,8",31216,0,,,,
40,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bled froment,Hollande,1672,Boisseaux,12,20064,0,,,,
41,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bled froment,Hollande,5493920,Livres,"0,1",549392,0,,,,
42,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bled seigle,Hollande,2212910,Livres,"0,075","165968,25",0,,,,
43,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bois ; merrain ; a barriques,Hollande,"23,17",Milliers,600,13900,0,,,,
44,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bois ; merrain ; a pipes,Hollande,"6,25",Milliers,1000,6250,0,,,,
45,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bois ; merrain ; a fonds,Hollande,"7,5",Milliers,550,4125,0,,,,
46,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bois ; de Sandal,Hollande,5820,Livres,"0,25",1455,0,,,,
47,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Borax,Hollande,375,Livres,"2,75","1031,25",0,,,,
48,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Boullets de marbre,Hollande,110,Livres,"0,1",11,0,,,,
49,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bourre a battier,Hollande,49210,Livres,"0,1",4921,0,,,,
50,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Brosserie,Hollande,936,Livres,1,936,0,,,,
51,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Brun rouge,Hollande,39750,Livres,"0,04",1590,0,,,,
52,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Bureau,Hollande,6,Nombre,30,180,0,,,,
53,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Ceruze,Hollande,32780,Livres,"0,2",6556,0,,,,
54,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Chaises de commodité,Hollande,214,Nombre,6,1284,0,,,,
55,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Chanvre peigné,Hollande,46280,livres,"0,4",18512,0,,,,
56,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Chanvre en rames,Hollande,287130,livres,"0,3",86139,0,,,,
57,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cinabre broyé,Hollande,1037,livres,4,4148,0,,,,
58,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Colle forte,Hollande,2434,livres,"0,75","1825,5",0,,,,
59,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Colle de poisson,Hollande,543,livres,4,2172,0,,,,
60,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre en feuilles,Hollande,37060,livres,"1,5",55590,0,,,,
61,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre en hopiteaux,Hollande,751,livres,2,1502,0,,,,
62,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre ouvré,Hollande,884,livres,"1,5",1326,0,,,,
63,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre en platines,Hollande,18010,livres,"1,3",23413,0,,,,
64,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Cuivre en rosette,Hollande,28768,livres,1,28768,0,,,,
65,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Dez de cuivre,Hollande,106,livres,"2,5",265,0,,,,
66,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Dez de fer,Hollande,941,livres,1,941,0,,,,
67,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Encoigures,Hollande,5,Nombre,15,75,0,,,,
68,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Epiceries,Hollande,204,livres,3,612,0,,,,
69,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Etain en bloc,Hollande,5570,livres,"0,75","4177,5",0,,,,
70,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Fer en barre,Hollande,61350,livres,"0,15","9202,5",0,,,,
71,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Fer coulé,Hollande,16120,livres,"0,1",1612,0,,,,
72,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Fer ouvré,Hollande,3520,livres,"0,4",1408,0,,,,
73,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Fer en poele a frire,Hollande,36974,livres,"0,3","11092,2",0,,,,
74,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Fer en taule,Hollande,10196,livres,"0,5",5098,0,,,,
75,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Feves,Hollande,1452,Boisseaux,9,13068,0,,,,
76,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,2,Feves,Hollande,1088100,livres,"0,075",81607,"-0,5",erreur de calcul,,,
77,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Fil a coudre,Hollande,57180,livres,2,114360,0,,,,
78,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Fil de fer,Hollande,25650,livres,"0,5",12825,0,,,,
79,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Fil de laton,Hollande,17883,livres,"1,75","31295,25",0,,,,
80,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Fromage d'hollande,Hollande,1176780,livres,"0,4",470712,0,,,,
81,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Garance,Hollande,62200,livres,"0,5",31100,0,,,,
82,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Geroffle,Hollande,1620,livres,8,12960,0,,,,
83,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Gomme gutte,Hollande,570,livres,4,2280,0,,,,
84,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Gruau,Hollande,3620,livres,"0,3",1086,0,,,,
85,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Huile de Capahu,Hollande,21,Livres,"1,25","26,25",0,,,,
86,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Huile de graine,Hollande,124410,Livres,"0,3",37323,0,,,,
87,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Huile de poisson,Hollande,41155,Livres,"0,2",8231,0,,,,
88,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Inde platte,Hollande,668,Livres,"0,75",501,0,,,,
89,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Laine en rame,Hollande,158140,Livres,"0,5",79070,0,,,,
90,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Lapin,Hollande,90,Livres,1,90,0,,,,
91,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Legumes,Hollande,442570,Livres,"0,15","66385,5",0,,,,
92,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Lin peigné,Hollande,82842,Livres,"0,8","66273,6",0,,,,
93,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Lin en rames,Hollande,161650,Livres,"0,5",80825,0,,,,
94,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Litarge,Hollande,2434,Livres,"0,2","486,8",0,,,,
95,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Macis,Hollande,118,Livres,12,"70,8","-1345,2",erreur de calcul,,,
96,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Marchandises meslée,Hollande,,,0,653,653,,,,
97,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Mercerie,Hollande,11409,Livres,1,11409,0,,,,
98,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Meches souffrées,Hollande,984,Livres,"0,4","393,6",0,,,,
99,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Mini,Hollande,1444,Livres,"0,25",361,0,,,,
100,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Moulins a caffé,Hollande,1313,Nombre,"2,5","3282,5",0,,,,
101,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Muscade,Hollande,1445,Livres,9,13005,0,,,,
102,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Nattes,Hollande,270,Nombre,"0,5",135,0,,,,
103,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Noir de fumée,Hollande,843,Livres,"0,5","421,5",0,,,,
104,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Papier blanc,Hollande,909,Livres,1,909,0,,,,
105,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Papier violet,Hollande,6050,Livres,"0,35",2117,"-0,5",erreur de calcul,,,
106,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Pruneaux,Hollande,490,Livres,"0,75","367,5",0,,,,
107,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Planches de sapin,Hollande,1083,Nombre,4,4332,0,,,,
108,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Plomb en saumon,Hollande,151130,livres,"0,2",30226,0,,,,
109,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Plumes a ecrire,Hollande,1116,livres,5,5580,0,,,,
110,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Plumes de lit,Hollande,344,livres,"1,2","412,3","-0,5",erreur de calcul,,,
111,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Poil de sanglier,Hollande,256,livres,"2,25",576,0,,,,
112,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Pommes de terre,Hollande,3,sacs,6,18,0,,,,
113,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Poutres,Hollande,8,Nombre,30,240,0,,,,
114,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Quincaille de cuivre,Hollande,2792,livres,"1,5",4188,0,,,,
115,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Quincaille de fer,Hollande,53100,livres,"0,4",21240,0,,,,
116,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Ruban de fil,Hollande,3282,livres,"0,3","984,6",0,,,,
117,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Ruban de fil et laine,Hollande,1410,livres,"0,4",564,0,,,,
118,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Saffran,Hollande,230,livres,15,"172,5","-3277,5",erreur de calcul,,,
119,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Salsepareille,Hollande,585,livres,"2,5","1462,5",0,,,,
120,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Saxafran,Hollande,175,livres,"0,4",70,0,,,,
121,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Scamonée,Hollande,128,livres,10,1280,0,,,,
122,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Stocfiche,Hollande,11934,livres,"0,2",2386,"-0,8",erreur de calcul,,,
123,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Sublimé,Hollande,320,livres,5,1600,0,,,,
124,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Tabac en feuilles,Hollande,1371820,livres,"0,8",1097456,0,,,,
125,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Thé,Hollande,104,livres,2,208,0,,,,
126,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Tournesol,Hollande,482,livres,"0,6","289,2",0,,,,
127,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Acier,Nord,31170,livres,"0,35","10909,5",0,,,,
128,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Aloes,Nord,302,livres,"0,9","271,8",0,,,,
129,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Alun ,Nord,32210,livres,"0,2",6442,0,,,,
130,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Avoine,Nord,177600,livres,"0,05",8880,0,,,,
131,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Azur,Nord,7184,livres,"0,5",3592,0,,,,
132,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Baleine coupée,Nord,1200,livres,"2,25",2700,0,,,,
133,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Bled froment,Nord,10105900,livres,"0,1",1010590,0,,,,
134,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Bled seigle,Nord,9592725,livres,"0,075","719454,38",0,,,,
135,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Bois ; bourdillons,Nord,799,cents,210,167790,0,,,,
136,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Bois ; merrain ; a barriques,Nord,"58,75",Milliers,340,19975,0,,,,
137,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Bois ; merrain ; a fonds,Nord,"24,5",Milliers,330,8085,0,,,,
138,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,3,Bois ; merrain ; a pipes,Nord,"16,11",Milliers,500,"8166,67","111,11",erreur de calcul,,,
139,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Bray et gaudron,Nord,847,Barils,30,25410,0,,,,
140,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Calamine,Nord,980,Livres,1,980,0,,,,
141,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Cuirs de Russie,Nord,950,Pieces,9,8550,0,,,,
142,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Fer blanc,Nord,43300,Livres,"0,45",19485,0,,,,
143,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Fer coulé,Nord,9110,Livres,"0,1",911,0,,,,
144,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Fil de fer,Nord,4090,Livres,"0,5",2045,0,,,,
145,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1777.csv,Local,1777,Imports,Bordeaux,4,Legumes,Nord,182070,Livres,"0,15","27310,5",0,,,,
