numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
11,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,1,Cheval,Angleterre,"1,00",Estimé,"100,0000000","100,00","0,00",,,,
12,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,1,Cuirs de Beuf en poil,Angleterre,"1 047,00",Nombre,"5,0000000","5225,00","-10,00",erreur de calcul,,,
13,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,1,Cuirs de Beuf en poil,Angleterre,"30 200,00",Livres,"0,1600000","4832,00","0,00",,,,
14,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,1,Cire jaune,Angleterre,"1 150,00",Livres,"1,3000000","1495,00","0,00",,,,
15,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,1,Chandelle,Angleterre,"34 700,00",Livres,"0,3500000","11145,00","-1 000,00",erreur de calcul,,,
16,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Charbon de terre,Angleterre,"145,00",Tonneaux,"200,0000000","29000,00","0,00",,,,
17,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Carreaux de terre,Angleterre,"600,00",Nombre,"0,1000000","60,00","0,00",,,,
18,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Etain en bloc,Angleterre,"3 000,00",Livres,"0,9000000","2700,00","0,00",,,,
19,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Fer en barre,Angleterre,"1 075,00",Livres,"0,1500000","161,25","0,00",,,,
20,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Huile de poisson,Angleterre,"7 825,00",Livres,"0,2000000","1565,00","0,00",,,,
21,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Laine filée,Angleterre,"1 050,00",Livres,"2,0000000","2100,00","0,00",,,,
22,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Laine peignée,Angleterre,"11 340,00",Livres,"0,8500000","9639,00","0,00",,,,
23,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Laine en crin,Angleterre,"20 520,00",Livres,"0,8500000","17442,00","0,00",,,,
24,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Mercerie commune,Angleterre,"518,00",Livres,"2,0000000","1036,00","0,00",,,,
25,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Meulles a faure,Angleterre,"30,00",Nombre,"1,5000000","45,00","0,00",,,,
26,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Plomb en saumon,Angleterre,"22 700,00",Livres,"0,1800000","4086,00","0,00",,,,
27,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Plomb en grenaille,Angleterre,"6 130,00",Livres,"0,1900000","1165,08","0,38",erreur de calcul,,,
28,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Planches à sapin de 18 pieds,Angleterre,"30,00",Nombre,"2,0000000","60,00","0,00",,,,
29,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Suif,Angleterre,"432 425,00",Livres,"0,3200000","138376,00","0,00",,,,
30,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Tabac de virginie,Angleterre,"100 000,00",Livres,"0,5500000","55000,00","0,00",,,,
31,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bled froment,Hollande,"22 051,00",Boisseaux,"8,0000000","176408,00","0,00",,,,
32,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bled seigle,Hollande,"2 400,00",Boisseaux,"5,0000000","12000,00","0,00",,,,
33,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Beurre,Hollande,"7 975,00",Livres,"0,2800000","63800,00","61 567,00",erreur de calcul,,,
34,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bierre,Hollande,"454,00",Barriques,"20,0000000","9080,00","0,00",,,,
35,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Canelle,Hollande,"1 870,00",Livres,"5,5000000","10280,00","-5,00",erreur de calcul,,,
36,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Fromage,Hollande,"33 676,00",Livres,"0,2000000","6435,20","-300,00",erreur de calcul,,,
37,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Geroffe,Hollande,"18 518,00",Livres,"8,0000000","148144,00","0,00",,,,
38,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Jambon,Hollande,"150,00",Livres,"0,3000000","45,00","0,00",,,,
39,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Harans blancs,Hollande,"192,00",Barils,"30,0000000","5760,00","0,00",,,,
40,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Harans sors,Hollande,"6,00",Barils,"30,0000000","180,00","0,00",,,,
41,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Mougette,Hollande,"1 050,00",Boisseaux,"6,0000000","6300,00","0,00",,,,
42,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Morue seche,Hollande,"200,00",Livres,"0,2200000","2400,00","2 356,00",erreur de calcul,,,
43,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Muscade,Hollande,"5 824,00",Livres,"8,0000000","46592,00","0,00",,,,
44,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Oranges aigres,Hollande,"10,00",Milliers,"3,5000000","35,00","0,00",,,,
45,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Pois secs,Hollande,"608,00",Boisseaux,"9,5000000","5776,00","0,00",,,,
46,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Poudre noir,Hollande,"185 500,00",Livres,"1,0000000","185500,00","0,00",,,,
47,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Ris,Hollande,"1 050,00",Livres,"0,1250000","131,00","-0,25",erreur de calcul,,,
48,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Thé,Hollande,"850,00",Livres,"6,0000000","5100,00","0,00",,,,
49,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Vin du Rhin,Hollande,"70,00",pots,"2,0000000","140,00","0,00",,,,
50,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Azur commun,Hollande,"14 810,00",Livres,"0,6000000","8886,00","0,00",,,,
51,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Amidon,Hollande,"3 010,00",Livres,"0,1400000","421,40","0,00",,,,
52,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Acier,Hollande,"8 920,00",Livres,"0,2000000","1784,00","0,00",,,,
53,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Arcenic,Hollande,"3 970,00",Livres,"0,1400000","555,80","0,00",,,,
54,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Allumettes a vin,Hollande,"275,00",Livres,"0,1000000","27,50","0,00",,,,
55,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bray gras,Hollande,"12,00",Barils,"12,0000000","144,00","0,00",,,,
56,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bourre de bœuf ,Hollande,"52 725,00",Livres,"0,0800000","4218,00","0,00",,,,
57,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Brun rouge,Hollande,"4 250,00",Livres,"0,0300000","127,50","0,00",,,,
58,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Blanc d'Espagne,Hollande,"16 000,00",Livres,"0,0150000","240,00","0,00",,,,
59,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bottines,Hollande,"4,00",Paires,"2,0000000","8,00","0,00",,,,
60,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bouteilles de verre,Hollande,"2 400,00",Nombre,"0,2300000","552,00","0,00",,,,
61,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Baleine coupées,Hollande,"1 160,00",Livres,"3,0000000","3480,00","0,00",,,,
62,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bois a teindre,Hollande,"117 450,00",Livres,"0,0800000","9396,00","0,00",,,,
63,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bois de Campesche,Hollande,"54 050,00",Livres,"0,0600000","3243,00","0,00",,,,
64,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bois de Sandal moulu,Hollande,"59 400,00",Livres,"0,0300000","1782,00","0,00",,,,
65,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Barriques vuides,Hollande,"5 378,00",Nombre,"1,0000000","5378,00","0,00",,,,
66,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Boudilles,Hollande,"10 572,00",Nombre,"2,0000000","21144,00","0,00",,,,
67,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bourdillons,Hollande,"63 350,00",Nombre,"0,9677419","6856,45","-54 450,00",erreur de calcul,,,
68,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Bourdillons en barils,Hollande,"8 000,00",Nombre,"0,3629032","2903,23","0,00",,,,
69,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Couty,Hollande,"5 143,00",Aunes,"1,5000000","7714,00","-0,50",erreur de calcul,,,
70,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Cuirs de beuf en poil,Hollande,"95,00",Nombre,"6,0000000","570,00","0,00",,,,
71,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Cordage,Hollande,"12 300,00",Livres,"0,2200000","2706,00","0,00",,,,
72,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Chanvre cru,Hollande,"17 650,00",Livres,"0,1900000","3358,00","4,50",erreur de calcul,,,
73,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Crin,Hollande,"6 960,00",Livres,"0,6000000","4176,00","0,00",,,,
74,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Cabinets peints,Hollande,"19,00",piece,"10,0000000","190,00","0,00",,,,
75,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Chaise a comodité,Hollande,"138,00",Nombre,"3,0000000","414,00","0,00",,,,
76,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Chaise de paille,Hollande,"5,00",Douzaines,"20,0000000","100,00","0,00",,,,
77,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Comodes de Sapin,Hollande,"7,00",piece,"15,0000000","105,00","0,00",,,,
78,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Cire a cachetter,Hollande,"26,00",Livres,"2,5000000","165,00","100,00",erreur de calcul,,,
79,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,2,Cire jaune,Hollande,"6 400,00",Livres,"1,2500000","8000,00","0,00",,,,
80,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Chandelle,Hollande,"2 660,00",Livres,"0,3500000","931,00","0,00",,,,
81,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Colle forte,Hollande,"7 175,00",Livres,"0,5500000","3905,00","-41,25",erreur de calcul,,,
82,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Cornes a lanterne,Hollande,"16 000,00",Nombre,"0,0600000","960,00","0,00",,,,
83,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Cuivre bruit,Hollande,"61 940,00",Livres,"1,0000000","61940,00","0,00",,,,
84,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Cuivre ouvré,Hollande,"19 040,00",Livres,"1,2500000","23800,00","0,00",,,,
85,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Clouds de fer,Hollande,"64 575,00",Livres,"0,2800000","8081,00","-10 000,00",erreur de calcul,,,
86,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Caboches,Hollande,"82 725,00",Livres,"0,1500000","12408,75","0,00",,,,
87,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Carreaux de marbre,Hollande,"265,00",piece,"0,5000000","132,50","0,00",,,,
88,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Ceruze,Hollande,"11 500,00",Livres,"0,2500000","2875,00","0,00",,,,
89,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Couperose,Hollande,"381 700,00",Livres,"0,0500000","19085,00","0,00",,,,
90,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Charbon de terre,Hollande,"6,00",Tonneaux,"220,0000000","1320,00","0,00",,,,
91,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Chevrons de chesne ; 16 pieds,Hollande,"919,00",piece,"5,0000000","4595,00","0,00",,,,
92,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Chevrons de sapin ; 15 pieds,Hollande,"318,00",Livres,"3,5000000","1063,00","-50,00",erreur de calcul,,,
93,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Drogues a teindre,Hollande,"8 916,00",Livres,"0,5000000","4458,00","0,00",,,,
94,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Etain,Hollande,"6 450,00",Livres,"1,0000000","6450,00","0,00",,,,
95,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fayance,Hollande,"48 425,00",Livres,"0,1000000","4842,50","0,00",,,,
96,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fer blanc,Hollande,"150,00",Barils de 450 feuilles,"85,0000000","12750,00","0,00",,,,
97,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fer en barre,Hollande,"1 028 250,00",Livres,"0,1500000","154237,50","0,00",,,,
98,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fer de fonte ouvré,Hollande,"237 600,00",Livres,"0,1200000","28512,00","0,00",,,,
99,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fer en taule,Hollande,"5 425,00",Livres,"0,1500000","817,50","3,75",erreur de calcul,,,
100,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fil de Laton,Hollande,"8 490,00",Livres,"1,2000000","10188,00","0,00",,,,
101,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fil de fer,Hollande,"90 700,00",Livres,"0,2800000","25396,00","0,00",,,,
102,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Fil a Table,Hollande,"3 625,00",Livres,"0,1900000","693,50","4,75",erreur de calcul,,,
103,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Formes terre a sucre,Hollande,"3 000,00",Nombre,"1,0000000","3000,00","0,00",,,,
104,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Gaudron,Hollande,"24,00",Barils,"10,0000000","240,00","0,00",,,,
105,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Graine de Jardin,Hollande,"4,00",Boisseaux,"20,0000000","80,00","0,00",,,,
106,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Garance non robée,Hollande,"105 375,00",Livres,"0,4500000","47418,75","0,00",,,,
107,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Huiles de navettes,Hollande,"342 725,00",Livres,"0,2300000","78826,00","-0,75",erreur de calcul,,,
108,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Huile de Balenne,Hollande,"20 600,00",Livres,"0,2000000","4120,00","0,00",,,,
109,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Inde platte,Hollande,"850,00",Livres,"0,8000000","680,00","0,00",,,,
110,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Lin peignée,Hollande,"20 170,00",Livres,"0,5500000","11093,50","0,00",,,,
111,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Lin cru,Hollande,"79 775,00",Livres,"0,3000000","23932,50","0,00",,,,
112,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Mercerie grosse,Hollande,"24 394,00",Livres,"1,0000000","24394,00","0,00",,,,
113,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Meche,Hollande,"3 200,00",Livres,"0,0800000","256,00","0,00",,,,
114,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Miny,Hollande,"3 100,00",Livres,"0,2200000","682,00","0,00",,,,
115,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Meulles a eguiser,Hollande,"1 140,00",Nombre,"1,5000000","1710,00","0,00",,,,
116,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Mats de sapin ; 55 pieds,Hollande,"3,00",Livres,"60,0000000","180,00","0,00",,,,
117,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Mats de sapin ; 24 pieds,Hollande,"74,00",Livres,"25,0000000","1850,00","0,00",,,,
118,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Merain a pipes,Hollande,"267 400,00",Douelles,"0,6000000","160200,00","-240,00",erreur de calcul,,,
119,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Merain a barriques,Hollande,"267 000,00",Douelles,"0,2000000","53400,00","0,00",,,,
120,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Merain a barils,Hollande,"23 500,00",Douelles,"0,1000000","2350,00","0,00",,,,
121,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Merain foncail,Hollande,"77 200,00",Pieces,"0,2000000","15420,00","-20,00",erreur de calcul,,,
122,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Nattes de paille,Hollande,"310,00",Pieces,"0,2500000","77,50","0,00",,,,
123,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Orpin,Hollande,"6 150,00",Livres,"0,7500000","4612,50","0,00",,,,
124,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Orpiman,Hollande,"750,00",Livres,"0,3500000","262,50","0,00",,,,
125,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Paravents,Hollande,"2,00",Pieces,"50,0000000","100,00","0,00",,,,
126,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Peau de roussy,Hollande,"7 430,00",Livres,"1,0000000","7430,00","0,00",,,,
127,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1729.csv,Local,1729,Imports,Bordeaux,3,Papier bleu,Hollande,"1 058,00",Rames,"0,2000000","211,60","0,00",,,,
