numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
95,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer blanc,Hollande,340,Livres,"0,6",204,0,,,,
96,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer blanc,Hollande,1,Barils grand modèle,102,102,0,,,,
97,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer blanc,Hollande,1,Barils petit modèle,100,100,0,,,,
98,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer en cercles,Hollande,750,Livres,"0,18",135,0,,,,
99,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer coulé,Hollande,139680,Livres,"0,11","15364,8",0,,,,
100,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer en feuilles,Hollande,141652,Livres,"0,23","32579,96",0,,,,
101,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer en fleaux,Hollande,870,Livres,"0,45","391,5",0,,,,
102,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer ouvré,Hollande,1175,Livres,"1,2",1410,0,,,,
103,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer en plaques,Hollande,1765,Livres,"0,12","211,8",0,,,,
104,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer plat,Hollande,590,Livres,"0,17","100,3",0,,,,
105,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer en poeles a frire,Hollande,53825,Livres,"0,3","16147,5",0,,,,
106,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer rond,Hollande,825,Livres,"0,2",165,0,,,,
107,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer quarré,Hollande,4200,Livres,"0,17",714,0,,,,
108,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fer en taule,Hollande,41719,Livres,"0,26","10846,94",0,,,,
109,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Figues,Hollande,9384,Livres,"0,08","750,72",0,,,,
110,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil a coudre,Hollande,450,Livres,3,1350,0,,,,
111,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil cru,Hollande,3250,Livres,2,6500,0,,,,
112,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil de Silezie,Hollande,2045,Livres,3,6135,0,,,,
113,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil de fer assorty,Hollande,40510,Livres,"0,25","10127,5",0,,,,
114,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil de fer a corder,Hollande,9120,Livres,"0,4",3648,0,,,,
115,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil de fer gros,Hollande,20390,Livres,"0,2",4078,0,,,,
116,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil de fer passeperle,Hollande,7780,Livres,"0,35",2723,0,,,,
117,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fil de leton,Hollande,22630,Livres,"0,65","14709,5",0,,,,
118,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Fromage d'Hollande,Hollande,629000,Livres,"0,35",220150,0,,,,
119,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Futailles,Hollande,297,Nombre,3,891,0,,,,
120,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Galles,Hollande,200,Livres,"0,6",120,0,,,,
121,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Garance billon,Hollande,62955,Livres,"0,15","9443,25",0,,,,
122,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Garance commune,Hollande,53270,Livres,"0,25","13317,5",0,,,,
123,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Garance grappe,Hollande,7665,Livres,"2,25","17246,25",0,,,,
124,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Garance fine,Hollande,800,Livres,"0,75",600,0,,,,
125,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Garance non robée,Hollande,139370,Livres,"0,3",41811,0,,,,
126,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Gaudron,Hollande,1,Barils,8,8,0,,,,
127,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Geroffle,Hollande,1250,Livres,10,12500,0,,,,
128,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Gomme Copalle,Hollande,25,Livres,"1,5","37,5",0,,,,
129,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Graine de choux,Hollande,135,Livres,1,135,0,,,,
130,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Graine de jardin,Hollande,212,Livres,1,212,0,,,,
131,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Graine d'oignon,Hollande,165,Livres,1,165,0,,,,
132,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Gruau,Hollande,215,Livres,"0,15","32,25",0,,,,
133,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Harangs blancs,Hollande,1,quart,"7,5","7,5",0,,,,
134,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Harangs sors,Hollande,760,Barils,18,13680,0,,,,
135,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Harangs sors,Hollande,115,Milliers,20,2300,0,,,,
136,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Huille de lin,Hollande,57768,Livres,"0,25",14442,0,,,,
137,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Huille de navette,Hollande,1960,Livres,"0,26","509,6",0,,,,
138,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Huille de poisson,Hollande,63415,Livres,"0,25","15853,75",0,,,,
139,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Huille de vitriol,Hollande,1400,Livres,"2,25",3150,0,,,,
140,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Indeplate,Hollande,8000,Livres,"0,5",4000,0,,,,
141,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Ipecacuana,Hollande,20,Livres,"2,75",55,0,,,,
142,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,3,Limes d'acier,Hollande,2125,Livres,"1,15","2443,75",0,,,,
143,Demba,AD 33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1758.csv,Local,1758,Imports,Bordeaux,4,Limes de fer,Hollande,75,Livres,"0,6",45,0,,,,
