numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
41,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,2,Caffé des Isles,Flandre,8679,Livres,"0,9","7811,1",0,,,,
42,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Cuirs en poil,Flandre,559,Cottés,6,3354,0,,,,
43,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Indigo,Flandre,421,Livres,5,2105,0,,,,
44,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Sucre blanc,Flandre,122802,Livres,"0,35","42980,7",0,,,,
45,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Sucre brut,Flandre,90010,Livres,"0,25","22502,5",0,,,,
46,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Cacao,Hollande,24493,Livres,"0,45","11021,85",0,,,,
47,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Caffé des Isles,Hollande,776027,Livres,"0,9","698424,3",0,,,,
48,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Chataignes,Hollande,3805,boisseaux,5,19025,0,,,,
49,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Confitures,Hollande,1045,Livres,1,1045,0,,,,
50,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Cuirs en poil,Hollande,400,Cottés,6,2400,0,,,,
51,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Eau de vie,Hollande,418,Barriques,120,50160,0,,,20,
52,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Gingembre sec,Hollande,59636,Livres,"0,6","35781,6",0,,,,
53,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Graine de genievre,Hollande,850,boisseaux,5,4250,0,,,,
54,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Graine de lin,Hollande,1635,boisseaux,8,13080,0,,,,
55,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Indigo,Hollande,27539,Livres,5,137695,0,,,,
56,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Miel,Hollande,5,Tonneaux,300,1500,0,,,,
57,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Noix,Hollande,370,boisseaux,5,1850,0,,,,
58,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Plumes d'oye,Hollande,50,Livres,1,50,0,,,,
59,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Pruneaux,Hollande,2237200,Livres,"0,18",391510,0,,,,
60,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Rocou,Hollande,535,Livres,"0,5","267,5",0,,,,
61,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Savon,Hollande,120,Livres,"0,4",48,0,,,,
62,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Sucre blanc,Hollande,5765042,Livres,"0,35","2017764,7",0,,,,
63,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Sucre brut,Hollande,6970970,Livres,"0,25","1742742,5",0,,,,
64,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Toille commune,Hollande,75,Aunes,"0,7","52,5",0,,,,
65,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Vin de Blaye,Hollande,38,Tonneaux,75,2850,0,,,"20,3583333333",
66,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Vin de Bourg,Hollande,10,Tonneaux,75,750,0,,,"20,3583333333",
67,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Vin de Castillon,Hollande,19,Tonneaux,72,1368,0,,,"20,3583333333",
68,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Vin de haut,Hollande,"19760,5",Tonneaux,150,2964075,0,,,"11,45",
69,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Vin de ville,Hollande,3549,Tonneaux,600,2129400,0,,,"20,3583333333",
70,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Vin de ville,Hollande,10734,Tonneaux,200,2146800,0,,,"20,3583333333",
71,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,vinaigre,Hollande,193,Tonneaux,200,38600,0,,,15,
72,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,vinaigre,Hollande,51,Tonneaux,150,7650,0,,,15,
73,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Beaume du Perou,Italie,90,Livres,5,450,0,,,,
74,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Bois du Bresil,Italie,17665,Livres,"0,08","1324,88",0,,,,
75,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Cacao,Italie,2115,Livres,"0,45","951,75",0,,,,
76,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Caffé des Isles,Italie,162053,Livres,"0,9","145847,7",0,,,,
77,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Gingembre sec,Italie,16610,Livres,"0,6",9966,0,,,,
78,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Indigo,Italie,108646,Livres,5,543230,0,,,,
79,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,Rocou,Italie,6601,Livres,"0,5","3300,5",0,,,,
80,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,3,sucre blanc,Italie,1051107,Livres,"0,35","367887,45",0,,,,
81,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Sucre brut,Italie,26200,Livres,"0,25",6550,0,,,,
82,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Cacao,Nord,21689,Livres,"0,5","10844,5",0,,,,
83,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Caffé des Isles,Nord,3449560,Livres,"0,9",3104604,0,,,,
84,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Chataignes,Nord,6,boisseaux,5,30,0,,,,
85,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Confitures,Nord,914,Livres,1,914,0,,,,
86,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Eau de vie,Nord,2413,Barriques,100,241300,0,,,20,
87,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Gingembre sec,Nord,80292,Livres,"0,6","48175,2",0,,,,
88,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Indigo,Nord,253935,Livres,5,1269675,0,,,,
89,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Noix,Nord,3,Barriques,10,30,0,,,,
90,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Pruneaux,Nord,1014800,Livres,"0,18",177590,0,,,,
91,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Rocou,Nord,14473,Livres,"0,5","7236,5",0,,,,
92,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Sucre blanc,Nord,8410234,Livres,"0,35","2943581,9",0,,,,
93,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Sucre brut,Nord,8874516,Livres,"0,25",2218629,0,,,,
94,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin Blanc,Nord,60,Tonneaux,75,4500,0,,,"20,3583333333",
95,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de Blaye,Nord,258,Tonneaux,66,17028,0,,,"20,3583333333",
96,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de Bourg,Nord,"6,5",Tonneaux,75,"487,5",0,,,"20,3583333333",
97,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de Castillon,Nord,"62,5",Tonneaux,75,"4687,5",0,,,"20,3583333333",
98,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de haut,Nord,3378,Tonneaux,150,506700,0,,,"11,45",
99,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de ville,Nord,211,Tonneaux,600,126600,0,,,"20,3583333333",
100,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de ville,Nord,19917,Tonneaux,200,3983400,0,,,"20,3583333333",
101,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,vinaigre,Nord,"132,25",Tonneaux,200,26450,0,,,15,
102,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,vinaigre,Nord,"32,75",Tonneaux,150,"4912,5",0,,,15,
103,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Bled d'Inde,Portugal,500,boisseaux,5,2500,0,,,,
104,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Caffé des Isles,Russie,15811,Livres,"0,9","14229,9",0,,,,
105,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Eau de vie,Russie,319,Barriques,120,38280,0,,,20,
106,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Gingembre sec,Russie,2750,Livres,"0,6",1650,0,,,,
107,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Indigo,Russie,18253,Livres,5,91265,0,,,,
108,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Sucre blanc,Russie,166,Livres,"0,35","58,1",0,,,,
109,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de haut,Russie,"307,75",Tonneaux,150,"46162,5",0,,,"11,45",
110,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,4,Vin de ville,Russie,"1165,5",Tonneaux,200,233100,0,,,"20,3583333333",
111,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,vinaigre,Russie,"19,25",Tonneaux,200,3850,0,,,15,
112,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,vinaigre,Russie,"9,5",Tonneaux,150,1425,0,,,15,
113,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Caffé des Isles,Savoye,5696,Livres,"0,9","5126,5","0,1",erreur de calcul,,,
114,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Sucre en pain,Savoye,87102,Livres,"0,75","65326,5",0,,,,
115,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Cacao,Suede,595,Livres,"0,45","267,75",0,,,,
116,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Caffé des Isles,Suede,50111,Livres,"0,9","45099,9",0,,,,
117,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Eau de vie,Suede,164,Barriques,120,19680,0,,,20,
118,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Gingembre sec,Suede,375,Livres,"0,6",225,0,,,,
119,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Indigo,Suede,41926,Livres,5,209630,0,,,,
120,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Pruneaux,Suede,224300,Livres,"0,18","39252,5",0,,,,
121,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Rocou,Suede,6110,Livres,"0,5",3055,0,,,,
122,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,sucre blanc,Suede,723341,Livres,"0,35","253159,35",-10,erreur de calcul,,,
123,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Sucre brut,Suede,1044711,Livres,"0,25","261171,75",-6,erreur de calcul,,,
124,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Sucre en pain,Suede,2500,Livres,"0,75",1875,0,,,,
125,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Vin de haut,Suede,"123,5",Tonneaux,150,18525,0,,,"11,45",
126,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Vin de ville,Suede,"1695,25",Tonneaux,200,339050,0,,,"20,3583333333",
127,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,vinaigre,Suede,"19,5",Tonneaux,200,3900,0,,,15,
128,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,vinaigre,Suede,"7,5",Tonneaux,150,1125,0,,,15,
129,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Cacao,Suisse,4003,Livres,"0,45","1801,35",0,,,,
130,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Caffé des Isles,Suisse,14609,Livres,"0,9","13148,1",0,,,,
131,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Indigo,Suisse,9566,Livres,5,47830,0,,,,
132,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Rocou,Suisse,2009,Livres,"0,5","1004,5",0,,,,
133,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,sucre blanc,Suisse,90251,Livres,"0,35","31587,85",0,,,,
134,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Sucre brut,Suisse,45709,Livres,"0,25","11427,5","0,25",erreur de calcul,,,
135,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,sucre raffiné,Suisse,133233,Livres,"0,75","99924,75",0,,,,
136,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Acier,Isles de francoises de l'amerique,16300,Livres,"0,4",6520,0,,,,
137,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Amidon,Isles de francoises de l'amerique,15400,Livres,"0,2",3080,0,,,,
138,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Anchois,Isles de francoises de l'amerique,570,flacons,"1,25","712,5",0,,,,
139,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Argenterie,Isles de francoises de l'amerique,1398,marcs,57,79686,0,,,,
140,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties – 1753.csv,Local,1753,Exports,Bordeaux,5,Artichaux confits,Isles de francoises de l'amerique,380,Douzaines,"1,75",665,0,,,,
