numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
129,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,"9 660 000,00",Livres,"0,15","1449000,00","0,00",,,,
130,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Fayance,Isles françoise de l' Amerique,"19 400,00",Livres,"0,50","9700,00","0,00",,,,
131,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,"12 000,00",Livres,"0,25","3000,00","0,00",,,,
132,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Fil a sene,Isles françoise de l' Amerique,"10 300,00",Livres,"0,58","5974,00","0,00",,,,
133,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Fromage d'hollande,Isles françoise de l' Amerique,"28 200,00",Livres,"0,40","11280,00","0,00",,,,
134,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Fusil,Isles françoise de l' Amerique,"4 000,00",Nombre,"24,00","96000,00","0,00",,,,
135,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Graisse de porc,Isles françoise de l' Amerique,"14 200,00",livres,"0,30","4260,00","0,00",,,,
136,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Huile Commune,Isles françoise de l' Amerique,"60 700,00",livres,"0,40","24280,00","0,00",,,,
137,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Huile de lin,Isles françoise de l' Amerique,"5 400,00",livres,"0,40","2160,00","0,00",,,,
138,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Huile d'olive,Isles françoise de l' Amerique,"17 900,00",livres,"0,60","10740,00","0,00",,,,
139,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Jambon,Isles françoise de l' Amerique,"28 900,00",livres,"0,40","11560,00","0,00",,,,
140,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Jeux de voile,Isles françoise de l' Amerique,,valeurs,"0,00","52200,00","52 200,00",,,,
141,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Langues salée,Isles françoise de l' Amerique,"25,00",Douzaines,"20,00","500,00","0,00",,,,
142,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Lard,Isles françoise de l' Amerique,"40 300,00",Livres,"0,30","12090,00","0,00",,,,
143,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Legumes,Isles françoise de l' Amerique,"1 270,00",Boisseaux,"6,00","7620,00","0,00",,,,
144,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Liqueurs,Isles françoise de l' Amerique,"1 670,00",Pots,"3,00","5010,00","0,00",,,,
145,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Mercerie,Isles françoise de l' Amerique,"9 200,00",Livres,"4,00","36800,00","0,00",,,,
146,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Mouchoirs de fil de Rouen,Isles françoise de l' Amerique,"16 400,00",Douzaines,"30,00","492000,00","0,00",,,,
147,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Papier blanc,Isles françoise de l' Amerique,"584,00",Rames,"6,00","3504,00","0,00",,,,
148,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Pipes a fumer,Isles françoise de l' Amerique,"1 070,00",Grosses,"3,00","3210,00","0,00",,,,
149,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Plomb en grenaille,Isles françoise de l' Amerique,"24 800,00",Livres,"0,25","6200,00","0,00",,,,
150,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Plume a Ecrire,Isles françoise de l' Amerique,"25,00",Milliers,"30,00","750,00","0,00",,,,
151,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Poudre a Canon,Isles françoise de l' Amerique,"136 800,00",Livres,"1,00","136800,00","0,00",,,,
152,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Provisions de bouche,Isles françoise de l' Amerique,"13 600,00",Livres,"0,20","2720,00","0,00",,,,
153,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Quinquaille de fer,Isles françoise de l' Amerique,"11 700,00",Livres,"0,60","7020,00","0,00",,,,
154,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Remedes,Isles françoise de l' Amerique,,valeurs,"0,00","2400,00","2 400,00",,,,
155,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Savon,Isles françoise de l' Amerique,"35 500,00",Livres,"0,40","14200,00","0,00",,,,
156,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Sel,Isles françoise de l' Amerique,"324,00",mine,"3,00","972,00","0,00",,,,
157,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Serviettes communes,Isles françoise de l' Amerique,"210,00",Douzaines,"12,00","2520,00","0,00",,,,
158,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Serviettes ouvrées,Isles françoise de l' Amerique,"60,00",Douzaines,"15,00","900,00","0,00",,,,
159,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Souliers,Isles françoise de l' Amerique,"48 700,00",Paires,"4,00","194800,00","0,00",,,,
160,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Suif,Isles françoise de l' Amerique,"16 600,00",Livres,"0,50","8300,00","0,00",,,,
161,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Tabac rapé,Isles françoise de l' Amerique,"2 800,00",Livres,"4,00","11200,00","0,00",,,,
162,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Toile diverse,Isles françoise de l' Amerique,,valeurs,"0,00","990000,00","990 000,00",,,,
163,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Toile a voille,Isles françoise de l' Amerique,"6 200,00",Aunes,"2,00","12400,00","0,00",,,,
164,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Verre Commun,Isles françoise de l' Amerique,"34,00",Barriques,"30,00","1020,00","0,00",,,,
165,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Vin de haut,Isles françoise de l' Amerique,"439,50",tonneaux,"150,00","65925,00","0,00",,,,
166,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Vin de ville,Isles françoise de l' Amerique,"1 754,50",tonneaux,"200,00","350900,00","0,00",,,,
167,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1758.csv,Local,1758,Exports,Bordeaux,4,Vinaigre,Isles françoise de l' Amerique,"10,75",tonneaux,"120,00","1290,00","0,00",,,,
