numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
75,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Huile de navette,Hollande,"140 475,00",Livres,"0,1600000","22476,00","0,00",,,,
76,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Hardes vieilles,Hollande,,valeur,"0,0000000","200,00","200,00",,,,
77,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Langues de morue,Hollande,"3,00",Barils,"12,0000000","36,00","0,00",,,,
78,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Laine d'Espagne,Hollande,"19 750,00",Livres,"0,2000000","3950,00","0,00",,,,
79,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Lin peignée,Hollande,"8 250,00",Livres,"0,7000000","5775,00","0,00",,,,
80,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Lin en rame,Hollande,"15 125,00",Livres,"0,3500000","5293,75","0,00",,,,
81,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Morue seche,Hollande,"43 665,00",Livres,"0,1200000","5239,80","0,00",,,,
82,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Muscade,Hollande,"1 210,00",Livres,"8,0000000","9680,00","0,00",,,,
83,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Mercerie grossiere,Hollande,"19 700,00",Livres,"1,0000000","19700,00","0,00",,,,
84,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Miroire petits,Hollande,"2,00",estimée,"0,0000000","10,00","10,00",,,,
85,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Mine,Hollande,"1 400,00",Livres,"0,7500000","1050,00","0,00",,,,
86,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Mats de navire ; 58 pieds,Hollande,"2,00",Pieces,"40,0000000","80,00","0,00",valeur total devrait être de 1720,,,
87,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Mats de navire ; 55 pieds,Hollande,"1,00",Pieces,"40,0000000","40,00","0,00",,,,
88,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Mats de navire ; 45 pieds,Hollande,"20,00",Pieces,"40,0000000","800,00","0,00",,,,
89,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Mats de navire ; 40 pieds,Hollande,"20,00",Pieces,"40,0000000","800,00","0,00",,,,
90,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Madriers de chesne ; 24 pieds,Hollande,"6,00",Pieces,"30,0000000","180,00","0,00",,,,
91,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Merrain a pipe,Hollande,"10 350,00",Douelles,"0,3000000","3105,00","0,00",,,,
92,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Merrain a barriques,Hollande,"225 850,00",Douelles,"0,1500000","33877,50","0,00",,,,
93,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Merrain a foncaille,Hollande,"45 650,00",Nombre,"0,0750000","3423,75","0,00",,,,
94,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Nattes de paille,Hollande,"200,00",Pieces,"1,0000000","200,00","0,00",,,,
95,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,2,Noir de fumée,Hollande,"2 100,00",Barillets,"0,1000000","210,00","0,00",,,,
96,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Pois verte,Hollande,"7,00",Boisseaux,"6,0000000","42,00","0,00",,,,
97,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Poivre,Hollande,"129 325,00",Livres,"1,0000000","129325,00","0,00",,,,
98,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Paravents peints,Hollande,"9,00",Pieces,"18,0000000","162,00","0,00",,,,
99,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Papier bleu,Hollande,"838,00",Rames,"24,0000000","20112,00","0,00",doute sur le prix,,,
100,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Plumes a ecrire,Hollande,"29,00",Milliers,"30,0000000","870,00","0,00",,,,
101,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Peau de veau apretées,Hollande,"124,00",Douzaines,"24,0000000","2976,00","0,00",,,,
102,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Peau de veau apretées,Hollande,"3 260,00",Livres,"0,0000000","3260,00","3 260,00",absence de total,,,
103,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Poil de Sanglier,Hollande,"1 320,00",Livres,"4,0000000","5280,00","0,00",,,,
104,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Poil de Chameau,Hollande,"200,00",Livres,"2,0000000","400,00","0,00",,,,
105,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Porcelaine,Hollande,"1 215,00",Livres,"1,7500000","2126,25","0,00",,,,
106,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Pipes a fumer,Hollande,"4 744,00",Grosses,"2,2500000","10674,00","0,00",,,,
107,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Plomb en grenaille,Hollande,"47 600,00",Livres,"0,2000000","9520,00","0,00",,,,
108,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Plomb en saumon,Hollande,"636 175,00",Livres,"0,2000000","127235,00","0,00",,,,
109,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Plaques de fer,Hollande,"18,00",Nombre,"20,0000000","360,00","0,00",,,,
110,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Plaques de fer,Hollande,"2 500,00",Livres,"0,0000000","2500,00","2 500,00",absence de total,,,
111,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Poix de Bourgogne,Hollande,"9 050,00",Livres,"0,0750000","678,75","0,00",,,,
112,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de chesne; 18 pieds,Hollande,"15,00",Pieces,"2,2500000","0,00","-33,75",valeur total devrait etre de 2434 livres et 10 sous,#REF!,,
113,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de chesne; 16 pieds,Hollande,"647,00",Pieces,"2,2500000","0,00","-1 455,75",,,,
114,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de chesne; 12 pieds,Hollande,"200,00",Pieces,"2,2500000","0,00","-450,00",,,,
115,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de chesne; 10 pieds,Hollande,"220,00",Pieces,"2,2500000","0,00","-495,00",,,,
116,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de sapin ; 30 pieds,Hollande,"625,00",Pieces,"1,5000000","937,50","0,00",valeur total devrait être de  41265 livres,#REF!,,
117,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de sapin ; 20 pieds,Hollande,"500,00",Pieces,"1,5000000","750,00","0,00",,,,
118,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de sapin ; 18 pieds,Hollande,"20 950,00",Pieces,"1,5000000","31425,00","0,00",,,,
119,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de sapin ; 16 pieds,Hollande,"1 250,00",Pieces,"1,5000000","1875,00","0,00",,,,
120,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de sapin ; 12 pieds,Hollande,"900,00",Pieces,"1,5000000","1350,00","0,00",,,,
121,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Planches de sapin ; 10 pieds,Hollande,"3 285,00",Pieces,"1,5000000","4927,50","0,00",,,,
122,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Quinquina,Hollande,"300,00",Livres,"7,0000000","2100,00","0,00",,,,
123,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Quincaille,Hollande,"11 250,00",Livres,"0,8000000","9000,00","0,00",,,,
124,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Reglisse,Hollande,"1 200,00",Livres,"0,0500000","60,00","0,00",,,,
125,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Rouets a filer,Hollande,"3,00",Nombre,"6,0000000","18,00","0,00",,,,
126,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Suif,Hollande,"31 925,00",Livres,"0,2200000","7023,50","0,00",,,,
127,Demba,AD 33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1737.csv,Local,1737,Imports,Bordeaux,3,Souffre,Hollande,"34 025,00",Livres,"0,1200000","4083,00","0,00",,,,
