numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
129,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Bijouterie,Isles françoise de l' Amerique,,valeurs,"0,0000000","13750,00","13 750,00",,,,
130,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Bonnets de cotton,Isles françoise de l' Amerique,"116,00",Douzaines,"12,0000000","1392,00","0,00",,,,
131,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Bougie,Isles françoise de l' Amerique,"21 200,00",Livres,"2,2500000","47700,00","0,00",,,,
132,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Bourre de bœuf,Isles françoise de l' Amerique,"20 500,00",Livres,"0,1500000","3075,00","0,00",,,,
133,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Bray,Isles françoise de l' Amerique,"43 665,00",Livres,"0,1000000","4366,50","0,00",,,,
134,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Cercles de bois,Isles françoise de l' Amerique,"26 260,00",faix,"2,0000000","52520,00","0,00",,,,
135,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Cercles de bois,Isles françoise de l' Amerique,"691,00",paquet,"2,0000000","1382,00","0,00",,,,
136,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Chandelle,Isles françoise de l' Amerique,"111 075,00",Livres,"0,6000000","66645,00","0,00",,,,
137,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Chapeaux castor,Isles françoise de l' Amerique,"113,00",Douzaines,"150,0000000","16950,00","0,00",,,,
138,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Chapeaux commun,Isles françoise de l' Amerique,"539,00",Douzaines,"96,0000000","51744,00","0,00",,,,
139,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Chemises communes,Isles françoise de l' Amerique,"1 230,00",Douzaines,"96,0000000","118080,00","0,00",,,,
140,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Clous de fer,Isles françoise de l' Amerique,"6 150,00",Livres,"0,3000000","1845,00","0,00",,,,
141,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Coffres de chirurgie,Isles françoise de l' Amerique,"320,00",nombre,"400,0000000","128000,00","0,00",,,,
142,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Cordages de Chanvre,Isles françoise de l' Amerique,"969 119,00",Livres,"0,3000000","290735,70","0,00",,,,
143,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Cuivre en hopitaux,Isles françoise de l' Amerique,"120,00",Livres,"1,5000000","180,00","0,00",,,,
144,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Cuivre ouvré,Isles françoise de l' Amerique,"16 595,00",Livres,"1,8000000","29871,00","0,00",,,,
145,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Dames jaunes,Isles françoise de l' Amerique,"1 500,00",nombre,"6,0000000","9000,00","0,00",,,,
146,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Dentelle fine,Isles françoise de l' Amerique,,valeurs,"0,0000000","13300,00","13 300,00",,,,
147,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"244,00",Barriques,"120,0000000","29280,00","0,00",,,,
148,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"76 370,00",pots,"0,7500000","57277,50","0,00",,,,
149,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Eau de senteur,Isles françoise de l' Amerique,"91,00",pots,"1,0000000","91,00","0,00",,,,
150,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Epicerie,Isles françoise de l' Amerique,"420,00",Livres,"8,0000000","3360,00","0,00",,,,
151,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Eponges,Isles françoise de l' Amerique,"30,00",Livres,"2,5000000","75,00","0,00",,,,
152,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Etain ouvré,Isles françoise de l' Amerique,"1 775,00",Livres,"1,5000000","2662,50","0,00",,,,
153,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Etoffe de soye,Isles françoise de l' Amerique,"2 450,00",Livres,"30,0000000","73500,00","0,00",,,,
154,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Etoupes,Isles françoise de l' Amerique,"61 796,00",Livres,"0,1000000","6179,60","0,00",,,,
155,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,"7 337 528,00",Livres,"0,1500000","1100629,20","0,00",,,,
156,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Fayance,Isles françoise de l' Amerique,"18 600,00",Livres,"0,7500000","13950,00","0,00",,,,
157,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Fer en barre,Isles françoise de l' Amerique,"51 750,00",Livres,"0,1800000","9315,00","0,00",,,,
158,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,"39 076,00",Livres,"0,3000000","11722,80","0,00",,,,
159,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Fromage,Isles françoise de l' Amerique,"3 950,00",Livres,"0,3000000","1185,00","0,00",,,,
160,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Fruit a l'eau de vie,Isles françoise de l' Amerique,"204,00",pots,"2,0000000","408,00","0,00",,,,
161,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Galons,Isles françoise de l' Amerique,,valeurs,"0,0000000","4550,00","4 550,00",,,,
162,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Gans de soye,Isles françoise de l' Amerique,"76,00",Douzaines,"60,0000000","4560,00","0,00",,,,
163,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Graisse de porc,Isles françoise de l' Amerique,"33 170,00",Livres,"0,6000000","19902,00","0,00",,,,
164,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Huille d'olive fine,Isles françoise de l' Amerique,"9 660,00",Livres,"0,8000000","7720,00","-8,00",,,,
165,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Jambon,Isles françoise de l' Amerique,"73 850,00",Livres,"0,5000000","36925,00","0,00",,,,
166,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Jeux de voile,Isles françoise de l' Amerique,"330,00",nombre,"1 000,0000000","330000,00","0,00",,,,
167,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Lard,Isles françoise de l' Amerique,"43 273,00",Livres,"0,5000000","21636,50","0,00",,,,
168,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Legumes,Isles françoise de l' Amerique,"13 767,00",Livres,"0,1000000","1376,70","0,00",,,,
169,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Liqueurs ,Isles françoise de l' Amerique,"1 100,00",pots,"3,0000000","3300,00","0,00",,,,
170,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Marchandises blanche,Isles françoise de l' Amerique,"220,00",pieces,"60,0000000","13200,00","0,00",,,,
171,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Meches souffrée,Isles françoise de l' Amerique,"1 120,00",Livres,"1,0000000","1120,00","0,00",,,,
172,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Mercerie,Isles françoise de l' Amerique,"50 010,00",Livres,"1,0000000","50010,00","0,00",,,,
173,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Morue seche,Isles françoise de l' Amerique,"7 251,00",Livres,"0,2500000","1812,75","0,00",,,,
174,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Mouchoirs de fil,Isles françoise de l' Amerique,"616,00",Douzaines,"20,0000000","12320,00","0,00",,,,
175,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Olives,Isles françoise de l' Amerique,"1 626,00",Livres,"0,2500000","406,50","0,00",,,,
176,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Ozier,Isles françoise de l' Amerique,"1 121,00",faix,"4,0000000","4484,00","0,00",,,,
177,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Parasols,Isles françoise de l' Amerique,"166,00",aunes,"8,0000000","1328,00","0,00",,,,
178,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Planches de sapin,Isles françoise de l' Amerique,"1 706,00",cent,"180,0000000","307080,00","0,00",,,,
179,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Plomb en grenaille,Isles françoise de l' Amerique,"67 934,00",Livres,"0,2000000","13586,80","0,00",,,,
180,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Porc salé,Isles françoise de l' Amerique,"72 640,00",Livres,"0,3000000","21792,00","0,00",,,,
181,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Poudre a feu,Isles françoise de l' Amerique,"43 595,00",Livres,"0,9000000","39235,50","0,00",,,,
182,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Poudre a poudrer,Isles françoise de l' Amerique,"47 281,00",Livres,"0,2500000","11820,25","0,00",,,,
183,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,4,Pruneaux,Isles françoise de l' Amerique,"8 051,00",Livres,"0,1000000","805,10","0,00",,,,
184,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Quincaille de cuivre,Isles françoise de l' Amerique,"7 426,00",livres,"1,4000000","10396,40","0,00",,,,
185,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Quincaille de fer,Isles françoise de l' Amerique,"18 846,00",livres,"0,3000000","5653,80","0,00",,,,
186,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Savon,Isles françoise de l' Amerique,"2 895,00",livres,"0,4000000","1158,00","0,00",,,,
187,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Sel,Isles françoise de l' Amerique,"12,00",pipes,"30,0000000","360,00","0,00",,,,
188,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Cervelats,Isles françoise de l' Amerique,"3 028,00",livres,"0,7500000","2271,00","0,00",,,,
189,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Souliers,Isles françoise de l' Amerique,"10 310,00",paires,"3,0000000","30930,00","0,00",,,,
190,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Suif,Isles françoise de l' Amerique,"40 128,00",livres,"0,5000000","20064,00","0,00",,,,
191,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Toile diverses,Isles françoise de l' Amerique,,valeurs,"0,0000000","35800,00","35 800,00",,,,
192,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Toile gingan,Isles françoise de l' Amerique,"3 414,00",pieces,"10,0000000","34140,00","0,00",,,,
193,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Toile Linge de table ; serviettes,Isles françoise de l' Amerique,"100,00",Douzaines,"15,0000000","1500,00","0,00",,,,
194,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Toile peinte,Isles françoise de l' Amerique,"1 250,00",aunes,"2,0000000","2500,00","0,00",,,,
195,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Toile siamoise,Isles françoise de l' Amerique,"3 910,00",aunes,"1,0000000","3910,00","0,00",,,,
196,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Velours,Isles françoise de l' Amerique,"120,00",aunes,"20,0000000","2400,00","0,00",,,,
197,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Verres commun,Isles françoise de l' Amerique,"6,00",Barriques,"30,0000000","180,00","0,00",,,,
198,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Vin de haut,Isles françoise de l' Amerique,"2 010,50",tonneaux,"200,0000000","402100,00","0,00",,,,
199,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Vin de liqueurs,Isles françoise de l' Amerique,"985,00",pots,"3,0000000","2955,00","0,00",,,,
200,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Vin de ville,Isles françoise de l' Amerique,"7 883,00",tonneaux,"200,0000000","1576600,00","0,00",,,,
201,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1773.csv,Local,1773,Exports,Bordeaux,5,Vinaigre,Isles françoise de l' Amerique,"5,50",tonneaux,"100,0000000","550,00","0,00",,,,
