numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
18,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Eau de vie,Espagne,"32,00",Barriques,"200,0000000","6400,00","0,00",,,,
19,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Eau de vie,Espagne,"36,00",Barriques,"150,0000000","5400,00","0,00",,,,
20,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Eau de vie,Espagne,"182,00",Barriques,"120,0000000","21840,00","0,00",,,,
21,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Farine,Espagne,"150,00",Boisseaux,"15,0000000","2250,00","0,00",,,,
22,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Indigo,Espagne,"430,00",livres,"8,0000000","3440,00","0,00",,,,
23,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Legumes,Espagne,"1 000,00",Boisseaux,"6,0000000","6000,00","0,00",,,,
24,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Pruneaux,Espagne,"131 900,00",Livres,"0,1000000","13190,00","0,00",,,,
25,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Verre Commun,Espagne,"400,00",nombre,"0,2500000","100,00","0,00",,,,
26,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de haut,Espagne,"93,00",tonneaux,"200,0000000","18600,00","0,00",,,,
27,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de ville,Espagne,"464,25",tonneaux,"300,0000000","139275,00","0,00",,,,
28,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de ville,Espagne,"436,25",tonneaux,"250,0000000","109062,50","0,00",,,,
29,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vinaigre,Espagne,"93,00",tonneaux,"150,0000000","13950,00","0,00",,,,
30,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Eau de vie,Flandre,"80,00",Barriques,"200,0000000","16000,00","0,00",,,,
31,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de Blaye,Flandre,"197,75",tonneaux,"120,0000000","23730,00","0,00",,,,
32,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de haut,Flandre,"174,50",tonneaux,"200,0000000","34900,00","0,00",,,,
33,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de ville,Flandre,"170,00",tonneaux,"300,0000000","51000,00","0,00",,,,
34,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de ville,Flandre,"1 136,25",tonneaux,"250,0000000","284062,50","0,00",,,,
35,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vinaigre,Flandre,"9,50",tonneaux,"150,0000000","1425,00","0,00",,,,
36,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Caffé des Isles,Hollande,"20 996,00",Livres,"0,8500000","17846,60","0,00",,,,
37,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Chataignes,Hollande,"1 894,00",Boisseaux,"6,0000000","11346,00","-18,00",erreur de calcul,,,
38,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Eau de vie,Hollande,"1 432,00",Barriques,"200,0000000","286400,00","0,00",,,,
39,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Eau de vie,Hollande,"1 205,00",Barriques,"150,0000000","180750,00","0,00",,,,
40,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Graine de lin,Hollande,"3 710,00",Boisseaux,"3,0000000","11130,00","0,00",,,,
41,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Indigo,Hollande,"1 095,00",Livres,"8,0000000","8760,00","0,00",,,,
42,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Legumes,Hollande,"64,00",Boisseaux,"6,0000000","384,00","0,00",,,,
43,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Miel,Hollande,"223,50",tonneaux,"300,0000000","66900,00","-150,00","erreur de calcul, oubli du demi tonneau",,,
44,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Noix,Hollande,"1,00",Boisseaux,"10,0000000","10,00","0,00",,,,
45,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Pruneaux,Hollande,"3 107 290,00",Livres,"0,1000000","310729,00","0,00",,,,
46,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de Blaye,Hollande,"1 111,75",tonneaux,"120,0000000","133410,00","0,00",,,,
47,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de Bourg,Hollande,"129,25",tonneaux,"140,0000000","18095,00","0,00",,,,
48,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de Castillon,Hollande,"16,75",tonneaux,"120,0000000","2010,00","0,00",,,,
49,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de haut,Hollande,"5 788,00",tonneaux,"250,0000000","1447000,00","0,00",,,,
50,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de haut,Hollande,"9 681,33",tonneaux,"200,0000000","1936266,67","0,00",,,,
51,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de ville,Hollande,"8 691,50",tonneaux,"300,0000000","2607450,00","0,00",,,,
52,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Vin de ville,Hollande,"13 622,75",tonneaux,"200,0000000","2724550,00","0,00",,,,
53,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Caffé des Isles,Italie,"98 144,00",Livres,"0,8500000","83422,40","0,00",,,,
54,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Indigo,Italie,"78 893,00",Livres,"8,0000000","631144,00","0,00",,,,
55,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Sucre blanc,Italie,"104 800,00",Livres,"0,7500000","88600,00","10 000,00",erreur de calcul,,,
56,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,2,Caffé des Isles,Nord,"119 249,00",Livres,"0,8500000","101361,65","0,00",,,,
57,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Nord,"616,00",Barriques,"200,0000000","123200,00","0,00",,,,
58,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Nord,"320,00",Barriques,"150,0000000","48000,00","0,00",,,,
59,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Nord,"580,00",Barriques,"120,0000000","69600,00","0,00",,,,
60,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Nord,"393,00",Pots,"0,8000000","314,40","0,00",,,,
61,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Indigo,Nord,"15 081,00",Livres,"8,0000000","120648,00","0,00",,,,
62,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Legumes,Nord,"10,00",Boisseaux,"6,0000000","60,00","0,00",,,,
63,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Pruneaux,Nord,"1 288 800,00",livres,"0,1000000","128880,00","0,00",,,,
64,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Sirop de melasse,Nord,"32 667,00",livres,"0,1500000","4900,05","0,00",,,,
65,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Sucre brut,Nord,"22 305,00",livres,"0,4000000","8922,00","0,00",,,,
66,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de Blaye,Nord,"77,00",tonneaux,"120,0000000","9240,00","0,00",,,,
67,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de haut,Nord,"3 709,25",tonneaux,"200,0000000","741850,00","0,00",,,,
68,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de ville,Nord,"1 672,00",tonneaux,"300,0000000","501600,00","0,00",,,,
69,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de ville,Nord,"10 530,33",tonneaux,"200,0000000","2106066,00","0,00",,,,
70,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vinaigre,Nord,"184,75",tonneaux,"150,0000000","27712,50","0,00",,,,
71,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bled Seigle,Portugal,"43,00",tonneaux,"140,0000000","6020,00","0,00",,,,
72,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Russie,"17,00",Barriques,"200,0000000","3400,00","0,00",,,,
73,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Indigo,Russie,"500,00",Livres,"8,0000000","4000,00","0,00",,,,
74,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de haut,Russie,"544,75",tonneaux,"200,0000000","108950,00","0,00",,,,
75,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de ville,Russie,"1 073,25",tonneaux,"250,0000000","268312,50","0,00",,,,
76,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vinaigre,Russie,"27,00",tonneaux,"150,0000000","4050,00","0,00",,,,
77,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Caffé des Isles,Suede,"7 846,00",Livres,"0,8500000","6276,80","-392,30",erreur de calcul,,,
78,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Suede,"116,00",Barriques,"200,0000000","23200,00","0,00",,,,
79,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Suede,"50,00",Barriques,"150,0000000","7500,00","0,00",,,,
80,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Eau de vie,Suede,"340,00",Barriques,"120,0000000","40800,00","0,00",,,,
81,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Noix,Suede,"30,00",Boisseaux,"10,0000000","300,00","0,00",,,,
82,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Pruneaux,Suede,"152 900,00",Livres,"0,1000000","15290,00","0,00",,,,
83,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de haut,Suede,"63,25",tonneaux,"200,0000000","12650,00","0,00",,,,
84,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de ville,Suede,"340,25",tonneaux,"300,0000000","102075,00","0,00",,,,
85,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vin de ville,Suede,"1 033,00",tonneaux,"250,0000000","258250,00","0,00",,,,
86,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Vinaigre,Suede,"35,00",tonneaux,"150,0000000","5250,00","0,00",,,,
87,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Caffé des Isles,Suisse,"4 235,00",Livres,"0,8500000","3599,75","0,00",,,,
88,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Indigo,Suisse,"12 751,00",Livres,"8,0000000","102008,00","0,00",,,,
89,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Anchois,Isles françoise de l' Amerique,"10 850,00",flacons,"1,2500000","13562,50","0,00",,,,
90,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Artichaux ,Isles françoise de l' Amerique,"705,00",Livres,"1,2500000","881,25","0,00",,,,
91,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bas de fil,Isles françoise de l' Amerique,"3 700,00",Paires,"2,2500000","8125,00","-200,00",erreur de calcul,,,
92,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bas de laine,Isles françoise de l' Amerique,"42 000,00",Paires,"2,5000000","105000,00","0,00",,,,
93,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bas de soye,Isles françoise de l' Amerique,"30,00",Douzaines,"120,0000000","3600,00","0,00",,,,
94,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Basin,Isles françoise de l' Amerique,"1 200,00",Aunes,"3,0000000","3600,00","0,00",,,,
95,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bœuf salé,Isles françoise de l' Amerique,"27 300,00",Livres,"0,1000000","54600,00","51 870,00","erreur de calcul, confusion entre livres et sous",,,
96,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Beurre,Isles françoise de l' Amerique,"226 400,00",Livres,"0,3500000","79240,00","0,00",,,,
97,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bougie,Isles françoise de l' Amerique,"6 600,00",Livres,"2,4000000","15840,00","0,00",,,,
98,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Bray sec,Isles françoise de l' Amerique,"12 900,00",Livres,"0,0500000","12900,00","12 255,00","erreur de calcul, confusion entre livres et sous",,,
99,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Capres,Isles françoise de l' Amerique,"1 600,00",flacons,"1,5000000","2400,00","0,00",,,,
100,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Chandelle,Isles françoise de l' Amerique,"63 500,00",Livres,"0,5000000","31750,00","0,00",,,,
101,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,3,Chemises communes,Isles françoise de l' Amerique,"9 120,00",Douzaines,"48,0000000","437760,00","0,00",,,,
102,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Chemises garnier,Isles françoise de l' Amerique,"56,00",Douzaines,"72,0000000","4032,00","0,00",,,,
103,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Cochons saler,Isles françoise de l' Amerique,"1 776 500,00",Livres,"0,2000000","355300,00","0,00",,,,
104,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Coffres de chirurgie,Isles françoise de l' Amerique,,valeurs,"0,0000000","36200,00","36 200,00",,,,
105,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Cordages de Chanvre,Isles françoise de l' Amerique,"2 094 000,00",Livres,"0,2500000","523500,00","0,00",,,,
106,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Cordillatrie,Isles françoise de l' Amerique,"136 500,00",Livres,"2,0000000","273000,00","0,00",,,,
107,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Couvertures de laine,Isles françoise de l' Amerique,"410,00",Douzaines,"90,0000000","36900,00","0,00",,,,
108,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Cuivre ouvré,Isles françoise de l' Amerique,"8 200,00",Livres,"2,0000000","16400,00","0,00",,,,
109,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Draperie de toute especes,Isles françoise de l' Amerique,,valeurs,"0,0000000","640000,00","640 000,00",,,,
110,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"120,00",Barriques,"200,0000000","24000,00","0,00",,,,
111,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"290 190,00",Pots,"1,5000000","435285,00","0,00",,,,
112,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Epicerie,Isles françoise de l' Amerique,"1 160,00",livres,"6,0000000","6960,00","0,00",,,,
113,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Etain ouvré,Isles françoise de l' Amerique,"6 200,00",livres,"1,5000000","9300,00","0,00",,,,
114,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Etamine du mans,Isles françoise de l' Amerique,"700,00",Aunes,"2,2500000","1575,00","0,00",,,,
115,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Etoffe de soye,Isles françoise de l' Amerique,"260,00",livres,"40,0000000","10400,00","0,00",,,,
116,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Etoupes,Isles françoise de l' Amerique,"13 200,00",livres,"0,1000000","1320,00","0,00",,,,
117,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,"7 424 500,00",livres,"0,1500000","1113675,00","0,00",,,,
118,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Fayance,Isles françoise de l' Amerique,"11 400,00",livres,"0,5000000","5700,00","0,00",,,,
119,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Fer en barre,Isles françoise de l' Amerique,"3 000,00",livres,"0,1500000","4500,00","4 050,00",erreur de calcul,,,
120,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,"6 600,00",livres,"0,2500000","1650,00","0,00",,,,
121,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Fil a sene,Isles françoise de l' Amerique,"4 800,00",livres,"0,5800000","2784,00","0,00",,,,
122,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Fromage d'hollande,Isles françoise de l' Amerique,"12 500,00",livres,"0,4000000","5000,00","0,00",,,,
123,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Fusils,Isles françoise de l' Amerique,"4 945,00",en nombre,"24,0000000","118680,00","0,00",,,,
124,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Graisse de porc,Isles françoise de l' Amerique,"8 500,00",livres,"0,3000000","2550,00","0,00",,,,
125,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Huile de lin,Isles françoise de l' Amerique,"14 800,00",livres,"0,4000000","5920,00","0,00",,,,
126,Demba,AD 33 C4387,Local/Bordeaux/Bordeaux - Sorties - 1759.csv,Local,1759,Exports,Bordeaux,4,Huile d'olive fine,Isles françoise de l' Amerique,"14 200,00",livres,"0,7000000","9940,00","0,00",,,,
