numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
42,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Bled froment,Hollande,1123,Boisseaux,8,8984,0,,,,
43,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Biscuit,Hollande,350,Livres,"0,08",28,0,,,,
44,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Beuf sallé,Hollande,804,Barils,24,19296,0,,,,
45,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Beurre,Hollande,198060,Livres,"0,3",59418,0,,,,
46,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Bois de geroffle,Hollande,100,Livres,"1,5",150,0,,,,
47,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Bière,Hollande,150,Barriques,20,3000,0,,,,
48,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Cabilleau,Hollande,15,Barils,20,300,0,,,,
49,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Canelle,Hollande,3974,Livres,10,39740,0,,,,
50,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Confitures,Hollande,160,Livres,"1,5",240,0,,,,
51,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Citrons aigres,Hollande,21,Caisses,30,630,0,,,,
52,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,3,Drogues d'apoticaire,Hollande,760,Livres,"1,2",912,0,,,,
53,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Feves,Hollande,40,Boisseaux,7,280,0,,,,
54,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Fromage,Hollande,292260,Livres,"0,25",73065,0,,,,
55,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Foin,Hollande,344000,Livres,"0,015",5160,0,,,,
56,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Geroffle,Hollande,15832,Livres,"10,5",166236,0,,,,
57,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Harangs blanc,Hollande,2802,Barils,20,56040,0,,,,
58,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Harangs sors,Hollande,60,Barils,22,1320,0,,,,
59,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Legumes,Hollande,38,Boisseaux,6,228,0,,,,
60,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Muscade,Hollande,5369,Livres,10,56374,2684,erreur de calcul,,,
61,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Mercure doux,Hollande,15,Livres,10,150,0,,,,
62,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Orge,Hollande,216,Boisseaux,5,1080,0,,,,
63,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Oranges,Hollande,111,Caisses,40,4440,0,,,,
64,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Oranges,Hollande,3000,Nombre,"0,03",90,0,,,,
65,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Poivre,Hollande,590134,livres,"1,5",885191,-10,erreur de calcul,,,
66,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Pois vert,Hollande,1062,Boisseaux,10,10620,0,,,,
67,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Quinquina,Hollande,1970,livres,10,19700,0,,,,
68,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Saumon salé,Hollande,7,Barils,60,420,0,,,,
69,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Salsepareille,Hollande,40,livres,"2,25",90,0,,,,
70,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Thé,Hollande,"1356,5",livres,15,"20347,5",0,,,,
71,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Vin d'alicant,Hollande,24,Pintes,2,48,0,,,,
72,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,4,Argent vif,Hollande,3247,livres,5,16325,90,erreur de calcul,,,
73,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Ambre jaune,Hollande,1450,livres,"2,5",3625,0,,,,
74,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Azur gros,Hollande,2255,livres,"0,8",1804,0,,,,
75,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Amidon,Hollande,5800,livres,"0,2",1160,0,,,,
76,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Alun,Hollande,18975,livres,"0,18","3415,5",0,,,,
77,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Arcenic,Hollande,2350,livres,"1,5",3525,0,,,,
78,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Acier,Hollande,64425,livres,"0,06",38655,"34789,5",erreur de calcul,,,
79,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Alpiste,Hollande,100,livres,"0,4",40,0,,,,
80,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Allumettes a vin,Hollande,1400,livres,"0,2",210,-70,erreur de calcul,,,
81,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Arbres a planter,Hollande,,,,100,100,,,,
82,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Baleine coupé,Hollande,4200,livres,"4,5",18900,0,,,,
83,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Baleine en fanon,Hollande,1505,livres,"2,8",4214,0,,,,
84,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bois de brezil,Hollande,8360,livres,"0,25",2090,0,,,,
85,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bois de campeche,Hollande,150000,livres,"0,18",27000,0,,,,
86,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bois de Saint Marthe,Hollande,113460,livres,"0,18","20422,5","-0,3",erreur de calcul,,,
87,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bois de sandal,Hollande,44060,livres,"0,45",18827,-1000,erreur de calcul,,,
88,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bois de sandal moulu,Hollande,100825,livres,"0,5","50412,5",0,,,,
89,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bois jaune ,Hollande,2500,livres,"0,08",200,0,,,,
90,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bourdilles,Hollande,39710,Pieces,"2,016129","8062,5","-71997,98",erreur de calcul,,,
91,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,5,Bourdillons,Hollande,28130,Pieces,"0,9677419",26800,"-422,58",erreur de calcul,,,
92,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Barres de guindeau,Hollande,100,Nombre,"0,25",25,0,,,,
93,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Bray,Hollande,9,Barils,20,180,0,,,,
94,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Borax,Hollande,400,Livres,4,400,-1200,erreur de calcul,,,
95,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Brun rouge,Hollande,17250,Livres,"0,06",1035,0,,,,
96,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Bourre de beuf,Hollande,39710,Livres,"0,05",1985,"-0,5",erreur de calcul,,,
97,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Barriques en bottes,Hollande,4113,Nombre,"1,25",5141,"-0,25",erreur de calcul,,,
98,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cuivre en plaques,Hollande,13095,Livres,"1,25","16368,75",0,,,,
99,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cuivre en rosette,Hollande,2310,Livres,"1,3",2887,-116,erreur de calcul,,,
100,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Caboches,Hollande,5400,Livres,"0,12",648,0,,,,
101,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Colle de poisson,Hollande,365,Livres,4,1460,0,,,,
102,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Colle forte,Hollande,16875,Livres,"0,6",10125,0,,,,
103,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cire jaune,Hollande,1850,Livres,"1,5",2775,0,,,,
104,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Camphre,Hollande,250,Livres,6,150,-1350,"erreur de prix dans la source, il s’agit de 6 livres la livre pesant et non 0,06 livres",,,
105,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Caffialinea,Hollande,5,Livres,"1,5","7,5",0,,,,
106,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cinabre broyé,Hollande,860,Livres,6,5160,0,,,,
107,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Ceruze,Hollande,13275,Livres,"0,25","3318,75",0,,,,
108,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Couperose,Hollande,62225,Livres,"0,09",5600,"-0,25",erreur de calcul,,,
109,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cendre bleue,Hollande,15,Livres,"2,25",675,"641,25",confusion entre livres et sous dans la source,,,
110,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cornes a lanterne,Hollande,5000,Nombre,1,5000,0,,,,
111,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cornes a lanterne,Hollande,2500,Nombre,"0,6666667","1666,5","-0,17",erreur de calcul,,,
112,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cornes a lanterne,Hollande,1000,livres,"0,5",500,0,,,,
113,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Cannes de terre,Hollande,50,Nombre,"0,75","37,5",0,,,,
114,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Charbon de terre,Hollande,11,Tonneaux,300,3300,0,,,,
115,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,6,Chevrons de sapin ; 12 pieds,Hollande,64,Nombre,1,64,0,,,,
116,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Canne a faire chaise,Hollande,60,livres,"0,5",30,0,,,,
117,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Crin,Hollande,400,livres,"0,6",240,0,,,,
118,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Chanvre cru,Hollande,58800,livres,"0,2",11760,0,,,,
119,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Escopes,Hollande,20,Douzaines,9,180,0,,,,
120,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Fer a cercles,Hollande,13050,livres,"0,06",2088,1305,erreur de calcul,,,
121,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Fer en barre,Hollande,269900,livres,"0,12",32388,0,,,,
122,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Fer en taule,Hollande,30250,livres,"0,16",4840,0,,,,
123,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Garance billon,Hollande,96500,livres,"0,55",53075,0,,,,
124,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Garance non robée,Hollande,156950,livres,"0,6",94170,0,,,,
125,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Graine de choux,Hollande,10,livres,"2,25","22,5",0,,,,
126,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Graine de navette,Hollande,30,livres,"0,5",15,0,,,,
127,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Gomme senegal,Hollande,1425,livres,"0,5","712,5",0,,,,
128,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Gomme harabique,Hollande,300,livres,"0,55",150,-15,erreur de calcul,,,
129,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Gomme Lacque,Hollande,250,livres,"0,5","135,5","10,5",erreur de calcul,,,
130,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Huille de Navette,Hollande,1434450,livres,"0,35","502057,5",0,,,,
131,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Huille de lin,Hollande,1450,livres,"0,35","507,5",0,,,,
132,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Huille de Poisson,Hollande,156750,livres,"0,36",56430,0,,,,
133,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Lin peigné,Hollande,47575,livres,"0,7","33302,5",0,,,,
134,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Lin cru,Hollande,12825,livres,"0,45","5771,25",0,,,,
135,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Mougettes,Hollande,32,Boisseaux,7,224,0,,,,
136,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Mini,Hollande,11150,livres,"0,13",1449,"-0,5",erreur de calcul,,,
137,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Meules assortis,Hollande,12,Nombre,"2,5",30,0,,,,
138,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Merain a pipes,Hollande,4650,Douelles,"0,1856436","863,5","0,26",erreur de calcul,,,
139,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Merain a barriques,Hollande,69825,Douelles,"0,0928218",6500,"18,72",erreur de calcul,,,
140,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,7,Merain foncaille a barrique,Hollande,7395,Pieces,"0,625","458,3","-4163,58",erreur de calcul,,,
141,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,8,Manches de gaffe,Hollande,270,Nombre,"0,75","202,5",0,,,,
142,Demba,AD33 C4268,Local/Bordeaux/Bordeaux - Entrées - 1719.csv,Local,1719,Imports,Bordeaux,8,Mats de navire ; 45 pieds,Hollande,22,Pieces,30,660,0,,,,
