numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
71,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Indigo,Italie,143320,Livres,4,573280,0,,,,
72,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Sucre blanc,Italie,11540,Livres,"0,3",3462,0,,,,
73,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Cacao,Nord,1687,Livres,"0,4","674,8",0,,,,
74,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Caffé des Isles,Nord,3013319,Livres,"0,9","2711987,1",0,,,,
75,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Confitures,Nord,3565,Livres,"0,5","1782,5",0,,,,
76,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Eau de vie,Nord,1078,Barriques,85,91630,0,,,20,
77,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Gingembre ,Nord,4638,Livres,"0,5",2319,0,,,,
78,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Indigo,Nord,179552,Livres,4,718208,0,,,,
79,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Pruneaux,Nord,40,Barriques,40,1600,0,,,,
80,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Pruneaux,Nord,1213900,Livres,"0,2",242780,0,,,,
81,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Rocou,Nord,42531,Livres,"0,4","17012,4",0,,,,
82,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Sirop melasse,Nord,41000,Livres,"0,1",4100,0,,,,
83,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Sucre blanc,Nord,8448642,Livres,"0,3","2534592,6",0,,,,
84,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Sucre brut,Nord,7016653,Livres,"0,25","1754163,25",0,,,,
85,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Vin de Blaye,Nord,"240,25",Tonneaux,100,24025,0,,,"20,3583333333",
86,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Vin de haut,Nord,2069,Tonneaux,250,517250,0,,,"11,45",
87,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,3,Vin de haut,Nord,"2,5",Tonneaux,150,450,75,erreur de calcul,,"11,45",
88,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,vin de ville,Nord,"9344,75",Tonneaux,300,2703425,-100000,erreur de calcul,,"20,3583333333",
89,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,vin de ville,Nord,618,Tonneaux,200,123600,0,,,"20,3583333333",
90,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vinaigre,Nord,"130,5",Tonneaux,150,19575,0,,,15,
91,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Caffé des Isles,Russie,36496,Livres,"0,9","32846,4",0,,,,
92,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Eau de vie,Russie,35,Barriques,85,2975,0,,,20,
93,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Indigo,Russie,2004,Livres,4,8016,0,,,,
94,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Pruneaux,Russie,50,Barriques,40,2000,0,,,,
95,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Rocou,Russie,1145,Livres,"0,4",458,0,,,,
96,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vin de haut,Russie,"331,75",Tonneaux,250,"82937,5",0,,,"11,45",
97,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vin de ville,Russie,"965,5",Tonneaux,300,289650,0,,,"20,3583333333",
98,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vinaigre,Russie,"32,25",Tonneaux,150,"4837,5",0,,,15,
99,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vinaigre,Russie,3,Barriques,"37,5","112,5",0,,,"3,75","droits de 15 livres par tonneau, mais du total on peut déduire les droits par barrique (ainsi que l'équivalence 1 tonneau = 4 barriques)"
100,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Caffé des Isles,Savoye,659,Livres,"0,9","593,1",0,,,,
101,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Sucre raffiné,Savoye,121651,Livres,"0,8","97320,8",0,,,,
102,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Cacao,Suede,555,Livres,"0,4",222,0,,,,
103,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Caffé des Isles,Suede,36977,Livres,"0,9","33279,3",0,,,,
104,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Eau de vie,Suede,126,Barriques,85,10710,0,,,20,
105,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Indigo,Suede,17081,Livres,4,68324,0,,,,
106,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Pruneaux,Suede,29000,Livres,"0,2",5800,0,,,,
107,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Rocou,Suede,2065,Livres,"0,4",826,0,,,,
108,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Sucre blanc,Suede,460611,Livres,"0,3","138133,3",-50,erreur de calcul,,,
109,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Sucre brut,Suede,353493,Livres,"0,25","88359,75","-13,5",erreur de calcul,,,
110,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vin de haut,Suede,"48,75",Tonneaux,225,"10968,75",0,,,"11,45",
111,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vin de ville,Suede,"863,25",Tonneaux,300,258975,0,,,"20,3583333333",
112,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Vinaigre,Suede,"15,25",Tonneaux,150,"2287,5",0,,,15,
113,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Caffé des Isles,Suisse,10858,Livres,"0,9","9772,2",0,,,,
114,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Indigo,Suisse,5543,Livres,4,22172,0,,,,
115,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Rocou,Suisse,6265,Livres,"0,4",2506,0,,,,
116,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Sucre blanc,Suisse,860,Livres,"0,3",258,0,,,,
117,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Sucre raffiné,Suisse,122694,Livres,"0,8","93155,2",-5000,erreur de calcul,,,
118,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Alibanis,Guinée,200,Pieces,13,2600,0,,,,
119,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Anabas,Guinée,200,Pieces,30,6000,0,,,,
120,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,4,Baffetas,Guinée,110,Pieces,16,1760,0,,,,
121,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Bajutapaux,Guinée,980,Pieces,30,29400,0,,,,
122,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Bœuf salé,Guinée,125000,Livres,"0,1",12500,0,,,,
123,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Beurre,Guinée,8500,Livres,"0,4",3400,0,,,,
124,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Bière,Guinée,122,Barriques,18,2196,0,,,,
125,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Biscuits de mer,Guinée,6000,Livres,"0,16",960,0,,,,
126,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Boulange,Guinée,1040,Pieces,9,9360,0,,,,
127,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Bracelles,Guinée,810,Pieces,30,24300,0,,,,
128,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Brandans,Guinée,1220,Pieces,24,29280,0,,,,
129,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Braule,Guinée,1660,Pieces,30,49800,0,,,,
130,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Bray,Guinée,18000,Livres,"0,05",900,0,,,,
131,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Canevettes de grez,Guinée,1000,nombre,"0,75",750,0,,,,
132,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Carotes,Guinée,810,Pieces,4,3240,0,,,,
133,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Cauris,Guinée,12700,Livres,1,12700,0,,,,
134,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Chandelle,Guinée,600,Livres,"0,4",240,0,,,,
135,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Chapeaux de castor brodé,Guinée,,valeurs,0,2600,2600,,,,
136,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Chapeaux a negre,Guinée,60,Douzaines,16,960,0,,,,
137,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Chaselat,Guinée,440,Pieces,38,16720,0,,,,
138,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Coffre de chirurgies,Guinée,,valeurs,0,5460,5460,,,,
139,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Coupis,Guinée,100,Pieces,18,1800,0,,,,
140,Demba,AD 33 C4386,Local/Bordeaux/Bordeaux - Sorties - 1752.csv,Local,1752,Exports,Bordeaux,5,Cuivre en bassin,Guinée,5100,Livres,"0,8",4080,0,,,,
