numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
133,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Massicot,Hollande,"155,00",Livres,"1,0000000","155,00","0,00",,,,
134,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Massis,Hollande,"17,00",Livres,"16,0000000","272,00","0,00",,,,
135,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Merrain a barriques,Hollande,"22,00",milliers au grand compte,"310,0000000","6820,00","0,00",,,,
136,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Merrain foncaille,Hollande,"11,50",milliers au grand compte,"270,0000000","3105,00","0,00",,,,
137,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Mercerie grossiere,Hollande,"4 205,00",Livres,"1,0000000","4205,00","0,00",,,,
138,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Mercure doux,Hollande,"10,00",Livres,"2,5000000","25,00","0,00",,,,
139,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Minium,Hollande,"13 025,00",Livres,"0,2800000","3647,00","0,00",,,,
140,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Mongette,Hollande,"242,00",Boisseaux,"6,0000000","1452,00","0,00",,,,
141,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Moulin a caffé,Hollande,"546,00",Pieces,"5,0000000","2730,00","0,00",,,,
142,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Mouton,Hollande,"4,00",Nombre,"7,0000000","28,00","0,00",,,,
143,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Muscade,Hollande,"5 817,00",Livres,"8,5000000","49444,50","0,00",,,,
144,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Necaneas,Hollande,"700,00",Pieces,"11,0000000","7700,00","0,00",,,,
145,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Orge mondée,Hollande,"50,00",Livres,"0,0500000","2,50","0,00",,,,
146,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Orpiment broyé,Hollande,"345,00",Livres,"0,5000000","172,50","0,00",,,,
147,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,3,Orpiment en pierre,Hollande,"1 760,00",Livres,"0,4000000","704,00","0,00",,,,
148,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Papier violet,Hollande,"872,00",Rames,"6,0000000","5232,00","0,00",,,,
149,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Pendule,Hollande,"1,00",Nombre,"200,0000000","200,00","0,00",,,,
150,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Pipes a fumer,Hollande,"6 226,00",grosses,"2,2500000","14006,25","-2,25",erreur calcul,,,
151,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Planches de sapin commun,Hollande,"1 427,00",Nombre,"1,2000000","1712,40","0,00",,,,
152,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Planches de sapin commun,Hollande,"332,00",cent au grand compte,"150,0000000","49800,00","0,00",,,,
153,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Plomb en grenaille,Hollande,"5 225,00",Livres,"0,2300000","1201,75","0,00",,,,
154,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Plomb en planche,Hollande,"1 160,00",Livres,"0,2100000","243,60","0,00",,,,
155,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Plomb en saumon,Hollande,"105 650,00",Livres,"0,2000000","21130,00","0,00",,,,
156,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Plumes a ecrire,Hollande,"70,00",Livres,"5,0000000","350,00","0,00",,,,
157,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poelles de fer a chaudron,Hollande,"5 700,00",Livres,"0,3500000","1995,00","0,00",,,,
158,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poelles a frire,Hollande,"8 800,00",Livres,"0,4000000","3520,00","0,00",,,,
159,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poil de chameau,Hollande,"497,00",Livres,"2,0000000","994,00","0,00",,,,
160,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poil de sanglier,Hollande,"1 330,00",Livres,"1,2500000","1662,50","0,00",,,,
161,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poivre blanc,Hollande,"316,00",Livres,"1,7500000","553,00","0,00",,,,
162,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poivre geroffle,Hollande,"3 720,00",Livres,"1,0000000","3720,00","0,00",,,,
163,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poivre long,Hollande,"100,00",Livres,"1,7500000","175,00","0,00",,,,
164,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poivre noir,Hollande,"109 600,00",Livres,"1,2000000","131520,00","0,00",,,,
165,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poix de bourgogne,Hollande,"4 550,00",Livres,"0,2500000","1137,50","0,00",,,,
166,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Porcelaine,Hollande,"771,00",Livres,"5,0000000","3855,00","0,00",,,,
167,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Potin gris,Hollande,"750,00",Livres,"0,7000000","525,00","0,00",,,,
168,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Poudre a tirer,Hollande,"12 300,00",Livres,"1,0000000","12300,00","0,00",,,,
169,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Quincaille de cuivre,Hollande,"200,00",Livres,"2,0000000","400,00","0,00",,,,
170,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Quincaille de fer,Hollande,"11 650,00",Livres,"0,6000000","6990,00","0,00",,,,
171,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Rapure de corne de cerf,Hollande,"90,00",Livres,"0,2500000","22,50","0,00",,,,
172,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Rapure d'ivoire,Hollande,"35,00",Livres,"0,2000000","7,00","0,00",,,,
173,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Ruban fil et laine,Hollande,"4 720,00",Livres,"2,0000000","9440,00","0,00",,,,
174,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Ruban de fil ,Hollande,"15 810,00",Livres,"2,5000000","39525,00","0,00",,,,
175,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Rubarbe en moscovie,Hollande,"965,00",Livres,"36,0000000","34740,00","0,00",,,,
176,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Salemporis,Hollande,"392,00",Pieces,"16,0000000","6272,00","0,00",,,,
177,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Sang dragon fin,Hollande,"39,00",Livres,"4,0000000","156,00","0,00",,,,
178,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Sagapin,Hollande,"20,00",Livres,"0,7500000","15,00","0,00",,,,
179,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Salsepareille,Hollande,"575,00",Livres,"2,0000000","1150,00","0,00",,,,
180,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Sanguine,Hollande,"340,00",Livres,"0,2500000","85,00","0,00",,,,
181,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Santal rouge,Hollande,"30,00",Livres,"0,6000000","18,00","0,00",,,,
182,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Saxafra,Hollande,"140,00",Livres,"0,6500000","91,00","0,00",,,,
183,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Scamonée,Hollande,"5,00",Livres,"9,0000000","45,00","0,00",,,,
184,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Sel gomme,Hollande,"375,00",Livres,"0,3000000","112,50","0,00",,,,
185,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Souffre,Hollande,"93 500,00",Livres,"0,1500000","14205,00","180,00",erreur calcul,,,
186,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Savoine languine,Hollande,"190,00",Livres,"0,2000000","38,00","0,00",,,,
187,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Stocfiche,Hollande,"8 175,00",Livres,"0,3000000","2452,50","0,00",,,,
188,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Storax,Hollande,"8,00",Livres,"4,0000000","32,00","0,00",,,,
189,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Sublimé,Hollande,"116,00",Livres,"3,0000000","348,00","0,00",,,,
190,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Suif,Hollande,"101 300,00",Livres,"0,4500000","45585,00","0,00",,,,
191,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Tabac en feuilles de virginie,Hollande,"2 135 375,00",Livres,"0,2500000","533843,75","0,00",,,,
192,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Tapsel,Hollande,"800,00",Pieces,"16,5000000","13200,00","0,00",,,,
193,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Thé,Hollande,"88,00",Livres,"3,2500000","286,00","0,00",,,,
194,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Tournesol,Hollande,"3 965,00",Livres,"0,6000000","2379,00","0,00",,,,
195,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Verd d'antimoine,Hollande,"62,00",Livres,"2,0000000","124,00","0,00",,,,
196,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vermillon ,Hollande,"37,00",Livres,"5,0000000","185,00","0,00",,,,
197,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Verre cristalin a boire,Hollande,"1 865,00",Livres,"2,0000000","3730,00","0,00",,,,
198,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vin de canarie,Hollande,"6,00",pipes,"400,0000000","2400,00","0,00",,,,
199,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vin de canarie,Hollande,"800,00",pots,"1,0000000","800,00","0,00",,,,
200,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vin de canarie,Hollande,"1 000,00",bouteilles,"1,0000000","1000,00","0,00",,,,
201,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vin d'Espagne,Hollande,"207,00",Barriques,"120,0000000","24140,00","-700,00",erreur calcul,,,
202,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vin de malaga,Hollande,"110,00",bouteilles,"1,0000000","110,00","0,00",,,,
203,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vin de Renvoy de ville,Hollande,"76,25",Tonneaux,"150,0000000","11437,50","0,00",,,,
204,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Vitriol,Hollande,"303,00",Livres,"1,0000000","303,00","0,00",,,,
205,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Yeux d’Ecrevisses,Hollande,"100,00",Livres,"5,0000000","500,00","0,00",,,,
206,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Amidon,Nord,"158 925,00",Livres,"0,1600000","25428,00","0,00",,,,
207,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Aiguilles,Nord,"155,00",Livres,"5,0000000","775,00","0,00",,,,
208,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,4,Alun,Nord,"32 000,00",Livres,"0,2000000","6400,00","0,00",,,,
209,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Ambre jaune,Nord,"23,00",Livres,"2,0000000","46,00","0,00",,,,
210,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Arcenic,Nord,"1 565,00",Livres,"0,2500000","391,25","0,00",,,,
211,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Azur commun,Nord,"9 720,00",Livres,"0,6000000","5832,00","0,00",,,,
212,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Baleine en fanon,Nord,"7 200,00",Livres,"2,0000000","14400,00","0,00",,,,
213,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Bassin de cuivre jaune,Nord,"2 190,00",Livres,"1,2500000","2737,50","0,00",,,,
214,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Beurre sallé,Nord,"990,00",Livres,"0,3500000","346,50","0,00",,,,
215,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Bierre,Nord,"1,00",Barriques,"15,0000000","15,00","0,00",,,,
216,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Bois de chesne,Nord,"270,00",Pieces,"3,5000000","945,00","0,00",,,,
217,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Bois jaune,Nord,"9 000,00",Livres,"0,1000000","900,00","0,00",,,,
218,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Bois de sapin,Nord,"1 220,00",Pieces,"2,5000000","3050,00","0,00",,,,
219,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Bourdillons,Nord,"895,00",cent au grand compte,"120,0000000","107400,00","0,00",,,,
220,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Carreaux de marbre,Nord,"600,00",Pieces,"0,5000000","300,00","0,00",,,,
221,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Caves garnies assortie,Nord,"1 192,00",Nombre,"8,0000000","9536,00","0,00",,,,
222,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Chandelle,Nord,"550,00",Livres,"0,4400000","242,00","0,00",,,,
223,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Chapelet de verre,Nord,"340,00",Livres,"1,5000000","510,00","0,00",,,,
224,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Cire jaune,Nord,"4 612,00",Livres,"1,5000000","6918,00","0,00",,,,
225,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Colle de poisson,Nord,"1 746,00",Livres,"2,0000000","3492,00","0,00",,,,
226,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Couperose verte,Nord,"101 400,00",Livres,"0,0900000","9126,00","0,00",,,,
227,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Cuir de Roussy,Nord,"5 420,00",Livres,"1,2500000","6775,00","0,00",,,,
228,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Cuivre brut,Nord,"12 380,00",Livres,"0,6000000","7428,00","0,00",,,,
229,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Cuivre en feuilles,Nord,"66 590,00",Livres,"1,2500000","83237,50","0,00",,,,
230,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Cuivre ouvré,Nord,"11 500,00",Livres,"1,6000000","18400,00","0,00",,,,
231,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Cuivre en rozette,Nord,"108 320,00",Livres,"1,2000000","129984,00","0,00",,,,
232,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Damejeaune,Nord,"250,00",Pieces,"2,0000000","500,00","0,00",,,,
233,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Faulx a faucher,Nord,"60 680,00",Livres,"0,4000000","24272,00","0,00",,,,
234,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Fer ouvré,Nord,"1 030,00",Livres,"0,2500000","257,50","0,00",,,,
235,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Fil de chanvre,Nord,"2 775,00",Livres,"1,0000000","2775,00","0,00",,,,
236,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Fil de leton,Nord,"2 350,00",Livres,"1,2500000","2937,50","0,00",,,,
237,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Fromage ,Nord,"10 800,00",Livres,"0,2500000","2700,00","0,00",,,,
238,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Gaudron,Nord,"18 800,00",Livres,"0,0400000","752,00","0,00",,,,
239,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Indienne,Nord,"126,00",Pieces,"16,0000000","2016,00","0,00",,,,
240,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Laton en feuille,Nord,"3 005,00",Livres,"2,0000000","6010,00","0,00",,,,
241,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Laton ouvré,Nord,"200,00",Livres,"1,5000000","300,00","0,00",,,,
242,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Litarge,Nord,"600,00",Livres,"0,1500000","90,00","0,00",,,,
243,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Lunettes,Nord,"250,00",Livres,"3,0000000","750,00","0,00",,,,
244,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Merrain a barriques,Nord,"1 344,00",milliers au grand compte,"200,0000000","268800,00","0,00",,,,
245,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Merrain foncaille,Nord,"387,00",milliers au grand compte,"250,0000000","71750,00","-25 000,00",erreur calcul,,,
246,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Mercerie grossiere,Nord,"10 240,00",Livres,"1,0000000","10240,00","0,00",,,,
247,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Noir a noirer,Nord,"1 000,00",Barillets,"0,1000000","100,00","0,00",,,,
248,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Pains a cachetter,Nord,"80,00",Livres,"1,5000000","120,00","0,00",,,,
249,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Piment,Nord,"5 850,00",Livres,"0,7500000","4387,50","0,00",,,,
250,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Planche de chesne,Nord,"19,50",cent au grand compte,"700,0000000","13650,00","0,00",,,,
251,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Planche de sapin,Nord,"65,25",cent au grand compte,"130,0000000","8482,50","0,00",,,,
252,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Plomb en saumon,Nord,"297 100,00",Livres,"0,2000000","59420,00","0,00",,,,
253,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Plumes a ecrire,Nord,"110,00",Livres,"5,0000000","550,00","0,00",,,,
254,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Poil de sanglier,Nord,"2 585,00",Livres,"1,2500000","3231,25","0,00",,,,
255,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Poivre geroffle,Nord,"14 100,00",Livres,"0,7500000","10575,00","0,00",,,,
256,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Poivre noir,Nord,"1 400,00",Livres,"1,2500000","1750,00","0,00",,,,
257,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Poudre a poudrer,Nord,"300,00",Livres,"0,2500000","75,00","0,00",,,,
258,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Poutres de sapin,Nord,"40,00",Pieces,"30,0000000","1200,00","0,00",,,,
259,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Quincaille de fer,Nord,"3 000,00",Livres,"0,6000000","1800,00","0,00",,,,
260,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Rubarbe en  moscovie,Nord,"30,00",Livres,"36,0000000","1080,00","0,00",,,,
261,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Soliveaux de sapin,Nord,"2 034,00",Pieces,"1,2500000","2542,50","0,00",,,,
262,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Suif,Nord,"30 775,00",Livres,"0,4500000","13848,75","0,00",,,,
263,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Toille platille,Nord,"600,00",Pieces,"5,5000000","3300,00","0,00",,,,
264,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Verre commun a boire,Nord,"1 405,00",Livres,"1,0000000","1405,00","0,00",,,,
265,Demba,AD33C4389,Local/Bordeaux/Bordeaux - Entrées - 1744.csv,Local,1744,Imports,Bordeaux,5,Verre cristalin a boire,Nord,"6 430,00",Livres,"2,0000000","12860,00","0,00",,,,
