numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
31,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Chataignes,Hollande,"3 634,00",Boisseaux,"6,0000000","21804,00","0,00",,,,
32,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Hollande,"4 371,00",Barriques,"75,0000000","326825,00","-1 000,00",erreur de calcul,,,
33,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Hollande,"1 590,00",pieces,"112,0000000","178080,00","0,00",,,,
34,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Hollande,"52 921,00",Pots,"0,7500000","39690,75","0,00",,,,
35,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Hollande,"14,00",Veltes,"2,4000000","33,90","0,30",erreur de calcul,,,
36,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Graine de lin,Hollande,"5 170,00",Livres,"0,0500000","258,50","0,00",,,,
37,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Indigo,Hollande,"4 760,00",Livres,"7,0000000","33320,00","0,00",,,,
38,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Legumes,Hollande,"2 610,00",Boisseaux,"6,0000000","15660,00","0,00",,,,
39,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Miel,Hollande,"62,00",tonneaux,"400,0000000","24800,00","0,00",,,,
40,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Noix,Hollande,"261,00",Boisseaux,"10,0000000","2610,00","0,00",,,,
41,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Olives,Hollande,"80,00",Barils,"0,6000000","0,00","-48,00",manque la valeur totale,,,
42,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Pruneaux,Hollande,"2 089 002,00",Livres,"0,1000000","208900,20","0,00",valeur totale déchirée,,,
43,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Raisin,Hollande,"350,00",Livres,"0,1000000","35,00","0,00",,,,
44,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Savon,Hollande,"300,00",Livres,"0,4000000","120,00","0,00",,,,
45,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Vin de Blaye,Hollande,"686,00",tonneaux,"100,0000000","68600,00","0,00",,,,
46,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Vin de Bourg,Hollande,"31,50",tonneaux,"100,0000000","3150,00","0,00",,,,
47,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Vin de haut,Hollande,"13 859,00",tonneaux,"100,0000000","1385900,00","0,00",,,,
48,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Vin de ville,Hollande,"22 220,00",tonneaux,"200,0000000","4444000,00","0,00",,,,
49,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Vinaigre,Hollande,"412,50",tonneaux,"100,0000000","41200,00","-50,00","erreur de calcul, oubli du demi tonneau",,,
50,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Cacao,Italie,"22 695,00",livres,"1,2000000","27234,00","0,00",,,,
51,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Caffé des Isles,Italie,"137 563,00",livres,"0,8500000","116928,55","0,00",,,,
52,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Indigo,Italie,"36 489,00",livres,"7,0000000","255423,00","0,00",,,,
53,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Sucre blanc,Italie,"837 044,00",livres,"0,7500000","62778,30","-565 004,70",erreur de calcul,,,
54,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Caffé des Isles,Nord,"53 174,00",livres,"0,8500000","45197,90","0,00",erreur de calcul,,,
55,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Confitures,Nord,"370,00",livres,"2,5000000","925,00","0,00",,,,
56,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Nord,"2 914,00",Barriques,"75,0000000","218550,00","0,00",,,,
57,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Nord,"935,00",pieces,"112,0000000","104720,00","0,00",,,,
58,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Eau de vie,Nord,"32,00",Pots,"0,7500000","24,00","0,00",,,,
59,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Indigo,Nord,"36 691,00",livres,"7,0000000","256837,00","0,00",,,,
60,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,3,Noix,Nord,"56,00",Boisseaux,"10,0000000","560,00","0,00",,,,
61,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Pruneaux,Nord,"181 700,00",livres,"0,1000000","18170,00","0,00",nom de la marchandise déchiré,,,
62,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de Blaye,Nord,"330,50",tonneaux,"100,0000000","33050,00","0,00",,,,
63,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de Bourg,Nord,"17,50",tonneaux,"100,0000000","1750,00","0,00",,,,
64,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de haut,Nord,"2 490,50",tonneaux,"100,0000000","249050,00","0,00",,,,
65,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de haut,Nord,"101,00",tonneaux,"100,0000000","10100,00","0,00",,,,
66,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de ville,Nord,"1 503,00",tonneaux,"150,0000000","0,00","-225 450,00",Valeur finale 4047750 livres,,,
67,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de ville,Nord,"24 985,25",tonneaux,"150,0000000","0,00","-3 747 787,50",,,,
68,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de ville,Nord,"556,66",tonneaux,"150,0000000","0,00","-83 499,00",,,,
69,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vinaigre,Nord,"394,75",tonneaux,"100,0000000","39475,00","0,00",,,,
70,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Caffé ,Russie,"729,00",Livres,"0,8500000","619,65","0,00",,,,
71,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Eau de vie,Russie,"1 372,00",Barriques,"75,0000000","102900,00","0,00",,,,
72,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Indigo,Russie,"4 125,00",Livres,"7,0000000","28875,00","0,00",,,,
73,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Pruneaux,Russie,"35 000,00",Livres,"0,1000000","3500,00","0,00",,,,
74,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de haut,Russie,"315,50",tonneaux,"100,0000000","31550,00","0,00",,,,
75,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de ville,Russie,"1 314,25",tonneaux,"150,0000000","197100,00","-37,50","erreur de calcul, oubli du quart de tonneau",,,
76,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vinaigre,Russie,"13,75",tonneaux,"100,0000000","1375,00","0,00",,,,
77,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Caffé,Savoye,"21 584,00",Livres,"0,8500000","18346,20","-0,20",erreur de calcul,,,
78,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Sucre blanc,Savoye,"22 632,00",Livres,"0,7500000","16974,00","0,00",,,,
79,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Caffé des Isles,Suede,"20 979,00",Livres,"0,8500000","17832,15","0,00",,,,
80,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Eau de vie,Suede,"1 063,00",Barriques,"75,0000000","79725,00","0,00",,,,
81,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Indigo,Suede,"2 699,00",Livres,"7,0000000","18893,00","0,00",,,,
82,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Pruneaux,Suede,"227 899,00",Livres,"0,1000000","22789,90","0,00",,,,
83,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Sucre blanc,Suede,"2 039,00",Livres,"1,0000000","2039,00","0,00",,,,
84,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de haut,Suede,"111,25",tonneaux,"100,0000000","11100,00","-25,00","erreur de calcul, oubli du quart de tonneau",,,
85,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vin de ville,Suede,"2 112,75",tonneaux,"150,0000000","316700,00","-212,50",erreur de calcul,,,
86,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Vinaigre,Suede,"97,50",tonneaux,"100,0000000","9750,00","0,00",,,,
87,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Caffé,Suisse,"1 786,00",Livres,"0,8500000","1518,60","0,50",erreur de calcul,,,
88,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Indigo,Suisse,"15 945,00",Livres,"7,0000000","111615,00","0,00",,,,
89,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Acier,Isles françoise de l' Amerique,"4 400,00",Livres,"0,3500000","1540,00","0,00",,,,
90,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Alun,Isles françoise de l' Amerique,"2 400,00",Livres,"0,3500000","840,00","0,00",,,,
91,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Amidon,Isles françoise de l' Amerique,"4 100,00",Livres,"0,2000000","820,00","0,00",,,,
92,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Anchoix,Isles françoise de l' Amerique,"1 196,00",flacons,"0,6000000","717,60","0,00",,,,
93,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Bazin,Isles françoise de l' Amerique,"3 306,00",Aunes,"3,0000000","9918,00","0,00",,,,
94,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Bœuf salé,Isles françoise de l' Amerique,"70 800,00",livres,"0,1000000","7080,00","0,00",,,,
95,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Beurre,Isles françoise de l' Amerique,"247 900,00",livres,"0,5000000","123950,00","0,00",,,,
96,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Bougie,Isles françoise de l' Amerique,"18 500,00",livres,"2,4000000","44400,00","0,00",,,,
97,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Bourre de bœuf,Isles françoise de l' Amerique,"13 100,00",livres,"0,0500000","655,00","0,00",,,,
98,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Bouteilles de verre,Isles françoise de l' Amerique,"33 754,00",nombre,"0,2000000","6750,00","-0,80",erreur de calcul,,,
99,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Braay,Isles françoise de l' Amerique,"27 100,00",livres,"0,0500000","1355,00","0,00",,,,
100,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Castors,Isles françoise de l' Amerique,"63,00",Douzaines,"140,0000000","8820,00","0,00",,,,
101,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Chandelle,Isles françoise de l' Amerique,"179 100,00",livres,"0,5000000","89550,00","0,00",,,,
102,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Chemises garnier,Isles françoise de l' Amerique,"1 153,00",Douzaines,"70,0000000","80710,00","0,00",,,,
103,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,4,Chemises a negres,Isles françoise de l' Amerique,"113,00",Douzaines,"18,0000000","2034,00","0,00",,,,
104,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Chaudron,Isles françoise de l' Amerique,"108 700,00",livres,"0,2000000","21740,00","0,00",doute sur la marchandise,,,
105,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Coffres de chirurgie,Isles françoise de l' Amerique,,,,"73000,00","73 000,00",,,,
106,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Cordages de Chanvre,Isles françoise de l' Amerique,"1 206 600,00",livres,"0,2500000","301650,00","0,00",,,,
107,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Coton fillé,Isles françoise de l' Amerique,"3 800,00",livres,"4,0000000","15200,00","0,00",,,,
108,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Cuivre ouvré,Isles françoise de l' Amerique,"15 600,00",livres,"1,5000000","23400,00","0,00",,,,
109,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Cuivre en platine,Isles françoise de l' Amerique,"4 100,00",livres,"1,4000000","5740,00","0,00",,,,
110,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Dames Jaunes,Isles françoise de l' Amerique,"805,00",nombre,"4,0000000","3220,00","0,00",,,,
111,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Draperie de toute especes,Isles françoise de l' Amerique,,,,"13300,00","13 300,00",,,,
112,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Eau de vie,Isles françoise de l' Amerique,"101,00",Barriques,"75,0000000","7575,00","0,00",,,,
113,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Eau de vie,Isles françoise de l' Amerique,"8 619,00",Pots,"0,7500000","6464,25","0,00",,,,
114,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Epicerie,Isles françoise de l' Amerique,"4 100,00",Livres,"6,0000000","24600,00","0,00",,,,
115,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Etoupes,Isles françoise de l' Amerique,"35 500,00",Livres,"0,1000000","71000,00","67 450,00","erreur de calcul, confusion entre livres et sous",,,
116,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Farine,Isles françoise de l' Amerique,"7 080 000,00",Livres,"0,1500000","1062000,00","0,00",,,,
117,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Fayance,Isles françoise de l' Amerique,"11 300,00",Livres,"0,5000000","5650,00","0,00",,,,
118,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Fer en barre,Isles françoise de l' Amerique,"20 200,00",Livres,"0,1500000","3030,00","0,00",,,,
119,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Fer de chaudiere,Isles françoise de l' Amerique,"34 800,00",Livres,"0,0500000","1740,00","0,00",,,,
120,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Fer ouvré,Isles françoise de l' Amerique,"14 600,00",Livres,"0,2500000","3650,00","0,00",,,,
121,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Fromage d'hollande,Isles françoise de l' Amerique,"14 700,00",Livres,"0,4000000","5880,00","0,00",,,,
122,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Fusils,Isles françoise de l' Amerique,"3 600,00",nombre,"24,0000000","86400,00","0,00",,,,
123,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Graisse de porc,Isles françoise de l' Amerique,"4 500,00",Livres,"0,3000000","1350,00","0,00",,,,
124,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Houes et serpes,Isles françoise de l' Amerique,"14 700,00",livres,"0,3000000","4410,00","0,00",,,,
125,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Huille de lin,Isles françoise de l' Amerique,"14 100,00",Livres,"0,4000000","5640,00","0,00",,,,
126,Demba,AD33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1761.csv,Local,1761,Exports,Bordeaux,5,Huille d'olive fine,Isles françoise de l' Amerique,"24 600,00",Livres,"0,7000000","17220,00","0,00",,,,
