numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
1,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Bled froment,Angleterre,38660,Boisseaux,6,231960,0,,,,
2,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Bled froment,Angleterre,600,quartiers,"6,5",3900,0,,,,
3,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Bled seigle,Angleterre,2400,Boisseaux,"3,75",9000,0,,,,
4,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Avoine,Angleterre,5200,Boisseaux,"2,5",13000,0,,,,
5,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Bœuf salé,Angleterre,9380,Barils,20,187600,0,,,,
6,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Beurre salé,Angleterre,209105,Livres,"0,25","52276,25",0,,,,
7,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Brun rouge,Angleterre,3500,Livres,"0,04",140,0,,,,
8,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Bouteilles de verre,Angleterre,525,Pieces,"0,25","131,25",0,,,,
9,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Barriques vieilles vuides,Angleterre,605,Nombre,"2,5","1512,5",0,,,,
10,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Chevaux,Angleterre,2,estimées,0,400,400,,,,
11,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Cuirs en poil,Angleterre,342,Nombre,"5,5",1881,0,,,,
12,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Cire jaune,Angleterre,1320,Livres,"0,27","356,4",0,,,,
13,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Chandelle,Angleterre,2385,Livres,"0,4",954,0,,,,
14,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Clouds de fer,Angleterre,16025,Livres,"0,25","4006,25",0,,,,
15,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Charbon de terre,Angleterre,248,Tonneaux,200,49600,0,,,,
16,Demba,AD33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1731.csv,Local,1731,Imports,Bordeaux,1,Etain en bloc,Angleterre,9550,Livres,"1,1",10505,0,,,,
