numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
27,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Acier,Hollande,140120,Livres,"0,3",42036,0,,,,
28,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Aloes,Hollande,70,Livres,"1,5",105,0,,,,
29,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Azur commun,Hollande,2440,Livres,"0,6",1464,0,,,,
30,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Amidon,Hollande,200,Livres,"0,18",36,0,,,,
31,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Alun,Hollande,1085,Livres,"0,18","195,3",0,,,,
32,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Arcenic,Hollande,3975,Livres,"0,25","993,75",0,,,,
33,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Allumettes a vin,Hollande,515,Livres,"0,3","154,5",0,,,,
34,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bled  froment,Hollande,6232,Boisseaux,10,62320,0,,,,
35,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bled  froment,Hollande,1610,Quartiers,35,56350,0,,,,
36,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Biscuit de mer,Hollande,200,Livres,"0,135",27,0,oubli de la division par 100 dans la source,,,
37,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bœuf salé,Hollande,31800,Livres,"0,15",4770,0,,,,
38,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Beure,Hollande,14200,Livres,"0,32",4544,0,,,,
39,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bierre,Hollande,1692,Barriques,18,30456,0,,,,
40,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Beaume de Copahu,Hollande,10,Livres,4,40,0,,,,
41,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Borax,Hollande,170,Livres,"1,6",272,0,,,,
42,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Blanc de balaine,Hollande,250,Livres,3,750,0,,,,
43,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Benjoin,Hollande,35,Livres,3,105,0,,,,
44,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bajutapau,Hollande,99,Pieces,20,1980,0,,,,
45,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bas de laine commun,Hollande,6,Pieces,1,6,0,,,,
46,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bourre de bœuf ,Hollande,34475,Livres,"0,075","2585,65","0,02",erreur de calcul,,,
47,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Brosserie,Hollande,172,Livres,"1,25",215,0,,,,
48,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Baleine coupée,Hollande,9635,Livres,"3,75","36131,25",0,,,,
49,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Baleine en fanon,Hollande,34100,Livres,3,102300,0,,,,
50,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bois de Sandal moulu,Hollande,220525,Livres,"0,3","66157,5",0,,,,
51,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bois de geroffle,Hollande,485,Livres,"0,5","242,5",0,,,,
52,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bois de Brezil,Hollande,81000,Pieces,"0,45",36450,0,,,,
53,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bois de Saint Marthe,Hollande,19850,Pieces,"0,25","4962,5",0,,,,
54,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bois de campesche,Hollande,208850,Pieces,"0,16",33416,0,,,,
55,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bois jaune,Hollande,25225,livres,"0,075","1891,88",0,,,,
56,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bourdillons a barriques,Hollande,96,cent au grand compte,140,13440,0,,,,
57,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bourdillons a tiercons,Hollande,210,cent au grand compte,95,19950,0,,,,
58,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Barriques vuides,Hollande,227,Nombre,3,681,0,,,,
59,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Bottes forte,Hollande,1,Paire,18,18,0,,,,
60,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Boulet de Canon,Hollande,14600,livres,"0,1",1460,0,,,,
61,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Brun rouge,Hollande,31200,livres,"0,04",1248,0,,,,
62,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cabillau,Hollande,60,Barils,30,1800,0,,,,
63,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Canelle,Hollande,3318,livres,5,16590,0,,,,
64,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cochon,Hollande,16,livres,4,64,0,,,,
65,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cassalinea,Hollande,192,livres,"1,5",288,0,,,,
66,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Costus,Hollande,20,livres,"1,5",30,0,doute sur la marchandise,,,
67,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Coque Levant,Hollande,25,livres,"0,75","18,75",0,,,,
68,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Camfre,Hollande,110,livres,"3,5",370,-15,erreur de calcul,,,
69,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cinabre Broyé,Hollande,610,livres,5,3050,0,,,,
70,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Ceruze,Hollande,33560,livres,"0,18","6040,8",0,,,,
71,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Couperose verte,Hollande,164300,livres,"0,07",11501,0,,,,
72,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cire blanche,Hollande,1600,livres,"1,6",2560,0,,,,
73,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cire jaune,Hollande,11165,livres,"1,4",10630,-5001,erreur de calcul,,,
74,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Colle de poisson,Hollande,1005,livres,3,3015,0,,,,
75,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Colle forte,Hollande,25540,livres,"0,4",10216,0,,,,
76,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Chandelle,Hollande,1000,livres,"0,4",400,0,,,,
77,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Coupis,Hollande,115,Pieces,13,1495,0,,,,
78,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cuir de roussy,Hollande,7445,Livres,"1,25","9306,25",0,,,,
79,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cordage de chanvre,Hollande,39050,Livres,"0,22",8591,0,,,,
80,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Chanvre cru,Hollande,163325,Livres,"0,24",39198,0,,,,
81,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cauris,Hollande,11000,Livres,"1,65",18150,0,,,,
82,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Couteaux communs,Hollande,655,Douzaines,"1,75","1146,25",0,,,,
83,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Couteaux communs,Hollande,850,Livres,"0,75","642,5",5,erreur de calcul,,,
84,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Chaudiere de cuivre et ustenciles,Hollande,1,Nombre,200,200,0,,,,
85,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cuivre rouge ouvré,Hollande,47910,Livres,"1,6",76656,0,,,,
86,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,2,Cuivre en bassin,Hollande,6470,Livres,"1,2",7764,0,,,,
87,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Cuivre en planches,Hollande,24590,Livres,"1,4",34426,0,,,,
88,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Clouds de fer,Hollande,110450,Livres,"0,22",24299,0,,,,
89,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Chaises de comodité,Hollande,159,Pieces,5,795,0,,,,
90,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Chevrons de sapin ,Hollande,434,Pieces,2,868,0,,,,
91,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Carreaux de marbre,Hollande,1550,Pieces,"0,5",775,0,,,,
92,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Carreaux de terre,Hollande,18,Milliers,18,324,0,,,,
93,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Crayon,Hollande,900,Livres,"1,25",1125,0,,,,
94,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Cendre bleue,Hollande,25,Livres,"0,6",15,0,,,,
95,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Charbon de terre,Hollande,30,Tonneaux,270,7100,-1000,erreur de calcul,,,
96,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Dames jeanne clissées,Hollande,300,Pieces,"1,5",450,0,,,,
97,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Dez a coudre de cuivre,Hollande,1406,Livres,2,2812,0,,,,
98,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Eau de garance,Hollande,10,pots,"1,5",15,0,,,,
99,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Eau forte,Hollande,35,Livres,2,70,0,absence d'unité,,,
100,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Etain en bloc,Hollande,6765,Livres,"1,08","7306,2",0,,,,
101,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fromage ,Hollande,432125,Livres,"0,35","151243,75",0,,,,
102,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Feves,Hollande,31,Settiers,14,434,0,,,,
103,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fayence,Hollande,65825,livres,"0,2",13165,0,,,,
104,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fil blanc a coudre,Hollande,105,livres,2,210,0,,,,
105,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fil de Laton,Hollande,40105,livres,"1,4",56147,0,,,,
106,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fil de fer a cordes,Hollande,9600,livres,"1,3",12480,0,,,,
107,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fil de fer assorti,Hollande,127450,livres,"0,6",76470,0,,,,
108,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fer blanc,Hollande,3,Barils de 450 feuilles,95,285,0,,,,
109,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fleaux de fer,Hollande,3415,livres,"0,45","1536,75",0,,,,
110,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fer en taule,Hollande,135775,livres,"0,07","9504,25",0,,,,
111,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fer ouvré,Hollande,8850,livres,"0,25","2218,5",6,erreur de calcul,,,
112,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fer de fonte ouvré,Hollande,126175,livres,"0,38","48706,5",760,erreur de calcul,,,
113,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Fer en barre,Hollande,512600,livres,"0,13",66638,0,,,,
114,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Gruau,Hollande,750,livres,"0,5",375,0,,,,
115,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Geroffle,Hollande,12026,livres,"8,5",104221,2000,erreur de calcul,,,
116,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Guingans,Hollande,50,Pieces,"8,5",425,0,,,,
117,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Graines de choux fleurs,Hollande,75,livres,10,750,0,,,,
118,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Graines a chapeler,Hollande,480,livres,"0,4",192,0,,,,
119,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Gomme gutte,Hollande,65,livres,3,213,18,erreur de calcul,,,
120,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Garance non robée,Hollande,5435,livres,"0,62","3369,7",0,,,,
121,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Garance commune,Hollande,31960,livres,"0,42","13423,2",0,,,,
122,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Gaudron,Hollande,40800,livres,"0,045",1836,0,,,,
123,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Goblets de cristal,Hollande,715,livres,2,1430,0,,,,
124,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Haricot,Hollande,7,Quartiers,28,196,0,,,,
125,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Haranx blanc,Hollande,184,Barils,28,5152,0,,,,
126,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Huile d'olive,Hollande,5290,livres,"0,42","2221,8",0,,,,
127,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Huile de lin,Hollande,175500,livres,"0,34",59678,8,erreur de calcul,,,
128,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Huile de poisson,Hollande,2650,livres,"0,26",686,-3,erreur de calcul,,,
129,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Huile de vitriol,Hollande,50,livres,4,2000,1800,erreur de calcul,,,
130,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Indienne,Hollande,235,Pieces,30,7050,0,,,,
131,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Indienne,Hollande,1200,Aunes,2,2400,0,,,,
132,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Ipecacuana,Hollande,178,Livres,4,712,0,,,,
133,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Jalop,Hollande,175,Livres,"2,5","837,5",400,erreur de calcul,,,
134,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Inde plate,Hollande,5165,Livres,"0,75","3873,75",0,,,,
135,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Jets de canne,Hollande,133,Livres,7,931,0,,,,
136,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Langues de cabilau,Hollande,"12,5",Barils,30,375,0,,,,
137,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Limeneas,Hollande,516,Pieces,15,7740,0,,,,
138,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Laine commune,Hollande,400,Livres,"0,35",140,0,,,,
139,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Lin peigne,Hollande,53660,Livres,"0,7",37562,0,,,,
140,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Lin cru,Hollande,11100,Livres,"0,5",5550,0,,,,
141,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Laque pale,Hollande,630,Livres,"1,3",819,0,,,,
142,Demba,AD 33 C4389,Local/Bordeaux/Bordeaux - Entrées - 1742.csv,Local,1742,Imports,Bordeaux,3,Lames d'Epée,Hollande,595,Livres,"2,25","1338,75",0,,,,
