numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
22,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Espagne,"38 230,00",Livres,"0,8000000","30584,00","0,00",,,,
23,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Espagne,"66,00",Barriques,"140,0000000","9240,00","0,00",,,,
24,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Farine,Espagne,"62 450,00",Boisseaux,"18,0000000","1124100,00","0,00",,,,
25,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Pruneaux,Espagne,"27 544,00",Livres,"0,1000000","2754,40","0,00",,,,
26,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Indigo,Espagne,"17 000,00",Livres,"5,5000000","93500,00","0,00",,,,
27,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Rocou,Espagne,"1 926,00",Livres,"1,0000000","1926,00","0,00",,,,
28,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Espagne,"1 053 493,00",Livres,"0,4000000","421397,20","0,00",,,,
29,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre brut,Espagne,"3 938,00",Livres,"0,2500000","984,50","0,00",,,,
30,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre rafiné,Espagne,"24 647,00",Livres,"0,7000000","17252,90","0,00",,,,
31,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vin de haut,Espagne,"125,00",tonneaux,"250,0000000","31250,00","0,00",,,,
32,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vin de ville,Espagne,"408,00",tonneaux,"350,0000000","142800,00","0,00",,,,
33,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vinaigre,Espagne,"3,75",tonneaux,"160,0000000","600,00","0,00",,,,
34,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Flandre,"3 360 910,00",Livres,"0,8000000","2688728,00","0,00",,,,
35,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Flandre,"1 086,00",Barriques,"140,0000000","152040,00","0,00",,,,
36,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Indigo,Flandre,"156 067,00",Livres,"5,5000000","858368,50","0,00",,,,
37,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Pruneaux,Flandre,"69 220,00",Livres,"0,1000000","6922,00","0,00",,,,
38,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Rocou,Flandre,"21 221,00",Livres,"1,0000000","21221,00","0,00",,,,
39,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Flandre,"258 133,00",Livres,"0,4000000","103253,20","0,00",,,,
40,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre brut,Flandre,"68 350,00",Livres,"0,2500000","17087,50","0,00",,,,
41,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vin de haut,Flandre,"287,75",tonneaux,"250,0000000","71937,50","0,00",,,,
42,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vin de ville,Flandre,"780,00",tonneaux,"350,0000000","273000,00","0,00",,,,
43,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vinaigre,Flandre,"21,50",tonneaux,"160,0000000","3440,00","0,00",,,,
44,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Hollande,"3 181 227,00",Livres,"0,8000000","2544981,60","0,00",,,,
45,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Chataignes,Hollande,"2 689,00",Boisseaux,"6,0000000","16134,00","0,00",,,,
46,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Hollande,"1 622,00",Barriques,"140,0000000","227080,00","0,00",,,,
47,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Indigo,Hollande,"181 116,00",Livres,"5,5000000","996138,00","0,00",,,,
48,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Pruneaux,Hollande,"125 975,00",Livres,"0,1000000","12597,50","0,00",,,,
49,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Rocou,Hollande,"8 877,00",Livres,"1,0000000","8877,00","0,00",,,,
50,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Hollande,"10 174 903,00",Livres,"0,4000000","4069961,20","0,00",,,,
51,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre brut,Hollande,"9 318 590,00",Livres,"0,2500000","2329647,50","0,00",,,,
52,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vin de haut,Hollande,"6 021,00",tonneaux,"250,0000000","1505250,00","0,00",,,,
53,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vin de ville,Hollande,"15 229,00",tonneaux,"350,0000000","5330150,00","0,00",,,,
54,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Vinaigre,Hollande,"86,00",tonneaux,"160,0000000","13760,00","0,00",,,,
55,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Italie,"1 233 532,00",Livres,"0,8000000","986825,60","0,00",,,,
56,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Indigo,Italie,"550 164,00",Livres,"5,5000000","3025902,00","0,00",,,,
57,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Rocou,Italie,"1 131,00",Livres,"1,0000000","1131,00","0,00",,,,
58,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Italie,"485 056,00",Livres,"0,4000000","194022,40","0,00",,,,
59,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Sucre en pain,Italie,"104 805,00",Livres,"0,2500000","26201,25","0,00",,,,
60,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Cacao,Nord,"40 250,00",Livres,"0,6000000","24150,00","0,00",,,,
61,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Nord,"21 505 340,00",Livres,"0,8000000","17204272,00","0,00",,,,
62,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Nord,"1 693,00",Barriques,"140,0000000","237020,00","0,00",,,,
63,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,2,Indigo,Nord,"430 856,00",Livres,"5,5000000","2369708,00","0,00",,,,
64,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Pruneaux,Nord,"1 389 110,00",Livres,"0,1000000","138911,00","0,00",,,,
65,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Rocou,Nord,"877,00",Livres,"1,0000000","877,00","0,00",,,,
66,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Nord,"7 062 565,00",Livres,"0,4000000","2825026,00","0,00",,,,
67,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre brut,Nord,"6 307 166,00",Livres,"0,2500000","1576791,50","0,00",,,,
68,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vin de haut,Nord,"4 022,50",tonneaux,"250,0000000","1005625,00","0,00",,,,
69,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vin de ville,Nord,"22 231,00",tonneaux,"350,0000000","7780850,00","0,00",,,,
70,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vinaigre,Nord,"96,25",tonneaux,"160,0000000","15400,00","0,00",,,,
71,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Caffé des Isles,Russie,"3 382 605,00",Livres,"0,8000000","2706084,00","0,00",,,,
72,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Eau de vie,Russie,"1 790,00",Barriques,"140,0000000","250600,00","0,00",,,,
73,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Indigo,Russie,"157 935,00",Livres,"5,5000000","868642,00","-0,50",,,,
74,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Russie,"454 492,00",Livres,"0,4000000","181796,80","0,00",,,,
75,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vin de haut,Russie,"1 236,00",tonneaux,"250,0000000","309000,00","0,00",,,,
76,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vin de ville,Russie,"4 276,00",tonneaux,"350,0000000","1496600,00","0,00",,,,
77,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vinaigre,Russie,"160,00",tonneaux,"160,0000000","25600,00","0,00",,,,
78,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Cacao,Suede,"4 338,00",Livres,"0,6000000","2602,50","-0,30",erreur de calcul,,,
79,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Caffé des Isles,Suede,"2 043 455,00",Livres,"0,8000000","1634764,00","0,00",,,,
80,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Eau de vie,Suede,"1 040,00",Barriques,"140,0000000","145600,00","0,00",,,,
81,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Indigo,Suede,"153 950,00",Livres,"5,5000000","846725,00","0,00",,,,
82,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Pruneaux,Suede,"1 569 910,00",Livres,"0,1000000","156991,00","0,00",,,,
83,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Rocou,Suede,"11 119,00",Livres,"1,0000000","11119,00","0,00",,,,
84,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Suede,"8 109 688,00",Livres,"0,4000000","3243875,20","0,00",,,,
85,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre brut,Suede,"1 173 240,00",Livres,"0,2500000","293310,00","0,00",,,,
86,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vin de haut,Suede,"363,75",tonneaux,"250,0000000","90937,50","0,00",,,,
87,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vin de ville,Suede,"896,50",tonneaux,"350,0000000","313775,00","0,00",,,,
88,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Vinaigre,Suede,"45,75",tonneaux,"160,0000000","7320,00","0,00",,,,
89,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Caffé des Isles,Suisse,"1 263 730,00",Livres,"0,8000000","1010984,00","0,00",,,,
90,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Indigo,Suisse,"85 311,00",Livres,"5,5000000","469210,50","0,00",,,,
91,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Suisse,"1 130 114,00",Livres,"0,4000000","452045,60","0,00",,,,
92,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Sucre rafiné,Suisse,"90 598,00",Livres,"0,7000000","63418,60","0,00",,,,
93,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Acier,Isles françoise de l' Amerique,"26 587,00",Livres,"0,3500000","9305,45","0,00",,,,
94,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Amidon,Isles françoise de l' Amerique,"114 638,00",Livres,"0,2000000","22927,60","0,00",,,,
95,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Anchoix,Isles françoise de l' Amerique,"4 110,00",flacons,"0,9000000","3699,00","0,00",,,,
96,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Argenterie,Isles françoise de l' Amerique,,valeurs,"0,0000000","14650,00","14 650,00",,,,
97,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Artichaux confits,Isles françoise de l' Amerique,"19 950,00",Livres,"2,0000000","39900,00","0,00",,,,
98,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bas de fil,Isles françoise de l' Amerique,"12 750,00",paires,"2,5000000","31875,00","0,00",,,,
99,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bas de soye,Isles françoise de l' Amerique,"350,00",Douzaines,"96,0000000","33600,00","0,00",,,,
100,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bazin,Isles françoise de l' Amerique,"3 964,00",Aunes,"3,0000000","11892,00","0,00",,,,
101,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Beuf salé,Isles françoise de l' Amerique,"29 075,00",Livres,"0,1500000","4361,25","0,00",,,,
102,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Beurre,Isles françoise de l' Amerique,"82 095,00",Livres,"0,6000000","49257,00","0,00",,,,
103,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bière,Isles françoise de l' Amerique,"210,00",Barriques,"24,0000000","5040,00","0,00",,,,
104,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bijouterie,Isles françoise de l' Amerique,,valeurs,"0,0000000","16400,00","16 400,00",,,,
105,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bonnets de cotton,Isles françoise de l' Amerique,"18,00",Douzaines,"18,0000000","324,00","0,00",,,,
106,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bougie,Isles françoise de l' Amerique,"26 760,00",Livres,"2,0000000","53520,00","0,00",,,,
107,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Bray sec,Isles françoise de l' Amerique,"41 795,00",Livres,"0,1000000","4179,50","0,00",,,,
108,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Cartes a jouer,Isles françoise de l' Amerique,"166,00",grosses,"3,0000000","498,00","0,00",,,,
109,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Chandelle,Isles françoise de l' Amerique,"123 820,00",Livres,"0,6000000","74292,00","0,00",,,,
110,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Chapeaux castor,Isles françoise de l' Amerique,"77,00",Douzaines,"180,0000000","13860,00","0,00",,,,
111,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Chemises communes,Isles françoise de l' Amerique,"860,00",Douzaines,"30,0000000","25800,00","0,00",,,,
112,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Coffres de chirurgie,Isles françoise de l' Amerique,"356,00",nombre,"200,0000000","71200,00","0,00",,,,
113,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Cordages de Chanvre,Isles françoise de l' Amerique,"132 580,00",Livres,"0,2500000","33145,00","0,00",,,,
114,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Cuivres ouvré,Isles françoise de l' Amerique,"28 151,00",Livres,"1,6000000","45041,60","0,00",,,,
115,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Dames jaunes,Isles françoise de l' Amerique,"785,00",nombre,"2,5000000","1962,50","0,00",,,,
116,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,3,Dorure fine,Isles françoise de l' Amerique,,valeurs,"0,0000000","7525,00","7 525,00",,,,
117,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"148,00",Barriques,"140,0000000","20720,00","0,00",,,,
118,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,"148 577,00",pots,"1,4000000","208007,80","0,00",,,,
119,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Epicerie,Isles françoise de l' Amerique,"1 341,00",Livres,"10,0000000","13410,00","0,00",,,,
120,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Etain ouvré,Isles françoise de l' Amerique,"7 825,00",Livres,"1,0000000","7825,00","0,00",,,,
121,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Etoffe de soye,Isles françoise de l' Amerique,"2 483,00",Livres,"40,0000000","99320,00","0,00",,,,
122,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Etoupes,Isles françoise de l' Amerique,"104 400,00",Livres,"0,1000000","10440,00","0,00",,,,
123,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,"2 516 510,00",Livres,"0,2000000","503302,00","0,00",,,,
124,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Fayance,Isles françoise de l' Amerique,"65 920,00",Livres,"0,4000000","26368,00","0,00",,,,
125,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Fer en barre,Isles françoise de l' Amerique,"25 190,00",Livres,"0,1500000","3778,50","0,00",,,,
126,Demba,AD 33 C4388,Local/Bordeaux/Bordeaux - Sorties - 1770.csv,Local,1770,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,"45 400,00",Livres,"0,3000000","13620,00","0,00",,,,
