numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
31,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Meules a faire,Espagne,579,Livres,"5,5","3184,5",0,,,,
32,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Noisette,Espagne,49745,Livres,"0,1","4974,5",0,,,,
33,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Oranges,Espagne,2000,pieces,"0,05",100,0,,,,
34,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Rognures de cartes,Espagne,4035,Livres,"0,07","282,45",0,,,,
35,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Saumon salé,Espagne,64760,Livres,"0,25",16190,0,,,,
36,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Suif,Espagne,3072,Livres,"0,4","1228,8",0,,,,
37,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Vin de canarie,Espagne,6,pipes,400,2400,0,,,,
38,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Acier,Hollande,94853,Livres,"0,4","37941,2",0,,,,
39,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Aiguilles a coudre,Hollande,1635,Livres,5,8175,0,,,,
40,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Allumette,Hollande,1100,Livres,"0,3",330,0,,,,
41,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Angelique,Hollande,50,Livres,2,100,0,,,,
42,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Arcenic,Hollande,2575,Livres,"0,2",515,0,,,,
43,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Argent vif,Hollande,409,Livres,"3,5","1431,5",0,,,,
44,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Azur,Hollande,12,Livres,"0,45","5,4",0,,,,
45,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Baleine coupée,Hollande,13185,Livres,3,39564,9,erreur de calcul,,,
46,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Baleine en fanon,Hollande,22040,Livres,"2,5",55100,0,,,,
47,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Barrique vuides,Hollande,12,Nombre,3,36,0,,,,
48,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Benjoin,Hollande,45,Livres,4,180,0,,,,
49,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bœuf fumé,Hollande,70,Livres,"0,15","10,5",0,,,,
50,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bœuf salé,Hollande,88000,Livres,"0,1",8800,0,,,,
51,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Beurre,Hollande,127706,Livres,"0,5",63853,0,,,,
52,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bierre,Hollande,876,Barriques,20,17520,0,,,,
53,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Biscuit de mer,Hollande,10,Barils,6,60,0,,,,
54,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bithume,Hollande,8,Livres,0,0,0,Manques prix et valeur,,,
55,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bois de campeche,Hollande,135000,Livres,"0,12",16200,0,,,,
56,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bois d'Ebene,Hollande,4765,Livres,0,0,0,Manques prix et valeur,,,
57,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bois de Geroffle,Hollande,255,Livres,"1,2",306,0,,,,
58,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bois jaune,Hollande,79860,Livres,"0,06","4791,6",0,,,,
59,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bois de Saint marthe,Hollande,5145,Livres,"0,12","617,4",0,,,,
60,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bois de sandal moulu,Hollande,393927,Livres,"0,32","126056,65","0,01",erreur de calcul,,,
61,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Borax,Hollande,275,Livres,"1,4",385,0,,,,
62,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Boulet de Canon,Hollande,1800,Nombre,"0,1",180,0,,,,
63,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bourdillons,Hollande,28,cent,120,3360,0,,,,
64,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bourre de bœuf,Hollande,19690,Livres,"0,125","2461,25",0,,,,
65,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Brosserie,Hollande,870,Livres,1,870,0,,,,
66,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Brun rouge,Hollande,65845,Livres,"0,03","1975,35",0,,,,
67,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,2,Bureaux,Hollande,7,Nombre,50,350,0,,,,
68,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cabillau,Hollande,"59,5",Barils,0,3390,3390,manques prix ,,,
69,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cabillau,Hollande,2,Tonnes,80,160,0,,,,
70,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cabillau,Hollande,97110,Livres,"0,15","14566,5",0,,,,
71,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cadenas de fer,Hollande,350,Livres,"1,2",420,0,,,,
72,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Camphre,Hollande,450,Livres,4,1800,0,,,,
73,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Canelle,Hollande,564,Livres,10,5640,0,,,,
74,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cauris vernis,Hollande,20,Livres,8,160,0,,,,
75,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,cassialinea,Hollande,255,Livres,"2,25","573,75",0,,,,
76,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cendre bleue,Hollande,5,Livres,4,20,0,,,,
77,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Ceruze,Hollande,61440,Livres,"0,22","13516,8",0,,,,
78,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Chaise de commodité,Hollande,123,Livres,6,738,0,,,,
79,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Chandelle,Hollande,630,Livres,"0,4",242,-10,erreur de calcul,,,
80,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Charbon de terre,Hollande,123,Tonneaux,290,35670,0,,,,
81,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Charbon de terre,Hollande,1448,Bailles,"5,75",8326,0,,,,
82,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cinabre,Hollande,1323,Livres,3,3969,0,,,,
83,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cire jaune,Hollande,1836,Livres,"1,5",2754,0,,,,
84,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Clous de fer,Hollande,177998,Livres,"0,27","48059,45","-0,01",erreur de calcul,,,
85,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cocalum,Hollande,45,Livres,0,0,0,manque prix et valeur,,,
86,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Coco,Hollande,92,Livres,6,552,0,,,,
87,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Colle de flandre,Hollande,10075,Livres,"0,45","4533,75",0,,,,
88,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Colle forte,Hollande,11457,Livres,"0,5","5728,5",0,,,,
89,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Colle de poisson,Hollande,1176,Livres,2,2352,0,,,,
90,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Coques levan,Hollande,40,Livres,"0,9",36,0,,,,
91,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cotton fillé,Hollande,120,Livres,1,120,0,,,,
92,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Couperose,Hollande,249555,Livres,"0,1","24955,5",0,,,,
93,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,crayon d'Allemangne,Hollande,1365,Livres,"0,15","204,75",0,,,,
94,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Crin frisé,Hollande,500,Livres,"0,7",350,0,,,,
95,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cuirs Russie,Hollande,675,Livres,1,675,0,,,,
96,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cuivre en feuilles,Hollande,6427,Livres,"1,2","7712,4",0,,,,
97,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cuivre ouvré,Hollande,60219,Livres,"1,6","96350,4",0,,,,
98,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cuivre en platine,Hollande,3950,Livres,"1,3",5135,0,,,,
99,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cuivre en rozette,Hollande,4720,Livres,"1,15",5428,0,,,,
100,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Cuivre vieux,Hollande,1425,Livres,1,1425,0,,,,
101,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Dez de cuivre,Hollande,715,Livres,2,1430,0,,,,
102,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Dez de fer,Hollande,712,Livres,"0,5",356,0,,,,
103,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Dez de laton,Hollande,1125,Livres,"2,5","2812,5",0,,,,
104,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Eponge,Hollande,970,Livres,1,970,0,,,,
105,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Esprit de begaunotte,Hollande,95,Livres,10,950,0,,,,
106,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Etain ouvré,Hollande,1785,Livres,"1,25","2231,25",0,,,,
107,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Etain de saumon,Hollande,6455,Livres,1,6455,0,,,,
108,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fayance,Hollande,450,Livres,"0,75","337,5",0,,,,
109,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer en barre,Hollande,347196,Livres,"0,17","59023,32",0,,,,
110,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer blanc,Hollande,100,Livres,"0,6",60,0,,,,
111,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer en feuilles,Hollande,17665,Livres,"0,23","4062,95",0,,,,
112,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer de fonte,Hollande,152373,Livres,"0,11","16760,92","-0,11",erreur de calcul,,,
113,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer ouvré,Hollande,880,Livres,"0,28","246,4",0,,,,
114,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer plat,Hollande,5680,Livres,"0,28","1590,4",0,,,,
115,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer en rames,Hollande,2100,Livres,"0,35",735,0,,,,
116,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer rond,Hollande,500,Livres,"0,2",100,0,,,,
117,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer taule,Hollande,45150,Livres,"0,35","15802,5",0,,,,
118,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fer en truffes,Hollande,1500,Livres,"0,11",165,0,,,,
119,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de corder,Hollande,16280,Livres,"0,4",6512,0,,,,
120,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil a coudre,Hollande,6101,Livres,3,18303,0,,,,
121,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil cru,Hollande,1585,Livres,2,3170,0,,,,
122,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de fer assorty,Hollande,72481,Livres,"0,25","18120,25",0,,,,
123,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de filoselle,Hollande,675,Livres,15,10125,0,,,,
124,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de fer gros,Hollande,31510,Livres,"0,2",6302,0,,,,
125,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de leton,Hollande,27545,Livres,"0,65","17904,25",0,,,,
126,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de fer passeperle,Hollande,61885,Livres,"0,35","21659,75",0,,,,
127,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fil de literie,Hollande,1635,Livres,3,4905,0,,,,
128,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fleau de fer,Hollande,2830,Livres,"0,4",1132,0,,,,
129,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Fromage ,Hollande,601757,Livres,"0,35","210114,95",-500,erreur de calcul,,,
130,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Futailles vuides,Hollande,42,Nombre,3,126,0,,,,
131,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,3,Galles,Hollande,758,Livres,"0,8","606,4",0,,,,
132,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Garance billon,Hollande,62105,Livres,"0,15","9315,75",0,,,,
133,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Garance commune,Hollande,80275,Livres,"0,25","20068,75",0,,,,
134,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Garance grappe,Hollande,13465,Livres,"0,45","6059,25",0,,,,
135,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Garance non robée,Hollande,126562,Livres,"0,3","37968,6",0,,,,
136,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Geroffle,Hollande,14037,Livres,10,140370,0,,,,
137,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Gomme elemy,Hollande,25,Livres,"3,5","87,5",0,,,,
138,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Gomme en feuilles,Hollande,50,Livres,5,250,0,,,,
139,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Gomme de gayac,Hollande,105,Livres,"0,4",42,0,,,,
140,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Graine d'alpiste,Hollande,300,Livres,"0,1",30,0,,,,
141,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Graine de choux,Hollande,10,Livres,4,40,0,,,,
142,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Graine de jardin,Hollande,70,Livres,"0,9",63,0,,,,
143,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Graine de verre,Hollande,320,Livres,"0,3",96,0,,,,
144,Demba,AD33 C4390,Local/Bordeaux/Bordeaux - Entrées - 1756.csv,Local,1756,Imports,Bordeaux,4,Hopitaux de cuivre,Hollande,1,Nombre,4,4,0,,,,
