line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
289,Out,1833,,,,Exports,Acétates ; de plomb,,,42520,,25012,Kilo,1.7,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,285,42520,,,,Pierre Holegien,,,,,,,,,,,,
290,Out,1833,,,,Exports,Aloès,,,2433,,1106,Kilo,2.2,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,125,2433,,,,Pierre Holegien,,,,,,,,,,,,
291,Out,1833,,,,Exports,Baume ; Benjoin,,,41592,,13864,Kilo,3,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,121,41592,,,,Pierre Holegien,,,,,,,,,,,,
292,Out,1833,,,,Exports,Baume ; Copahu,,,2772,,1386,Kilo,2,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,123,2772,,,,Pierre Holegien,,,,,,,,,,,,
293,Out,1833,,,,Exports,Baume ; Storax liquide,,,3226,,2145,Kilo,1.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,123,3226,,,,Pierre Holegien,,,,,,,,,,,,
294,Out,1833,,,,Exports,Camphre ; raffiné,,,132456,,15583,Kilo,8.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,125,132456,,,,Pierre Holegien,,,,,,,,,,,,
295,Out,1833,,,,Exports,Cantharides,,,20750,,2075,Kilo,10,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,57,20750,,,,Pierre Holegien,,,,,,,,,,,,
296,Out,1833,,,,Exports,Cornes de cerf et de snack ; en morceaux,,,106,,152,Kilo,.69999999,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,59,106,,,,Pierre Holegien,,,,,,,,,,,,
297,Out,1833,,,,Exports,Cornes de cerf et de snack ; en râpures,,,919,,1313,Kilo,.69999999,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,59,919,,,,Pierre Holegien,,,,,,,,,,,,
298,Out,1833,,,,Exports,Ecorces ; autres,,,4891,,6114,Kilo,.80000001,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,145,4891,,,,Pierre Holegien,,,,,,,,,,,,
299,Out,1833,,,,Exports,Ecorces ; de Quinquina,,,397784,,49723,Kilo,8,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,145,397784,,,,Pierre Holegien,,,,,,,,,,,,
300,Out,1833,,,,Exports,"Ecorces de citron, d'orange, et de leurs variétés",,,14154,,28307,Kilo,.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,143,14154,,,,Pierre Holegien,,,,,,,,,,,,
301,Out,1833,,,,Exports,Eponges ; communes,,,52722,,8787,Kilo,6,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,59,52722,,,,Pierre Holegien,,,,,,,,,,,,
302,Out,1833,,,,Exports,Eponges ; fines,,,50520,,2526,Kilo,20,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,59,50520,,,,Pierre Holegien,,,,,,,,,,,,
303,Out,1833,,,,Exports,Feuilles ; d'Oranger,,,197,,197,Kilo,1,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,147,197,,,,Pierre Holegien,,,,,,,,,,,,
304,Out,1833,,,,Exports,Feuilles ; de Séné,,,78295,,22370,Kilo,3.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,147,78295,,,,Pierre Holegien,,,,,,,,,,,,
305,Out,1833,,,,Exports,Feuilles non dénommées,,,19273,,19273,Kilo,1,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,149,19273,,,,Pierre Holegien,,,,,,,,,,,,
306,Out,1833,,,,Exports,Fleurs de Lavande et d'Oranger,,,187832,,93916,Kilo,2,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,149,187832,,,,Pierre Holegien,,,,,,,,,,,,
307,Out,1833,,,,Exports,Fleurs non dénommées,,,35782,,35782,Kilo,1,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,151,35782,,,,Pierre Holegien,,,,,,,,,,,,
308,Out,1833,,,,Exports,Fruits ; Autres,,,103331,,103331,Kilo,1,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,155,103331,,,,Pierre Holegien,,,,,,,,,,,,
309,Out,1833,,,,Exports,Fruits ; Badiane ou Anis étoilé de la Chine,,,4932,,2466,Kilo,2,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,153,4932,,,,Pierre Holegien,,,,,,,,,,,,
310,Out,1833,,,,Exports,Fruits ; Barbotine,,,413,,1376,Kilo,.30000001,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,153,413,,,,Pierre Holegien,,,,,,,,,,,,
311,Out,1833,,,,Exports,Fruits ; Casse sans apprêt,,,134675,,89783,Kilo,1.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,151,134675,,,,Pierre Holegien,,,,,,,,,,,,
312,Out,1833,,,,Exports,Fruits ; Follicules de séné,,,10195,,3641,Kilo,2.8,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,155,10195,,,,Pierre Holegien,,,,,,,,,,,,
313,Out,1833,,,,Exports,Fruits ; Graine de moutarde,,,15493,,30986,Kilo,.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,153,15493,,,,Pierre Holegien,,,,,,,,,,,,
314,Out,1833,,,,Exports,Fruits ; Tamarins en gousses,,,581,,1292,Kilo,.44999999,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,153,581,,,,Pierre Holegien,,,,,,,,,,,,
315,Out,1833,,,,Exports,Herbes,,,2738,,5475,Kilo,.5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,147,2738,,,,Pierre Holegien,,,,,,,,,,,,
316,Out,1833,,,,Exports,Ipécacuana,,,9256,,712,Kilo,13,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,137,9256,,,,Pierre Holegien,,,,,,,,,,,,
317,Out,1833,,,,Exports,Jus de réglisse,,,311944,,311944,Kilo,1,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,129,311944,,,,Pierre Holegien,,,,,,,,,,,,
318,Out,1833,,,,Exports,Lichens médicinaux,,,1039,,3462,Kilo,.30000001,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,155,1039,,,,Pierre Holegien,,,,,,,,,,,,
319,Out,1833,,,,Exports,Manne,,,50135,,27853,Kilo,1.8,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,127,50135,,,,Pierre Holegien,,,,,,,,,,,,
320,Out,1833,,,,Exports,Médicaments composés ; Autres,,,1903620,,190362,Kilo,10,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,315,1903620,,,,Pierre Holegien,,,,,,,,,,,,
321,Out,1833,,,,Exports,Médicaments composés ; Eaux distillées,,,577275,,115455,Kilo,5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,315,577275,,,,Pierre Holegien,,,,,,,,,,,,
322,Out,1833,,,,Exports,Opium,,,664352,,20761,Kilo,32,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,125,664352,,,,Pierre Holegien,,,,,,,,,,,,
323,Out,1833,,,,Exports,Racines ; Iris de Florence,,,9461,,5256,Kilo,1.8,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,141,9461,,,,Pierre Holegien,,,,,,,,,,,,
324,Out,1833,,,,Exports,Racines ; Jalap,,,136563,,42676,Kilo,3.2,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,139,136563,,,,Pierre Holegien,,,,,,,,,,,,
325,Out,1833,,,,Exports,Racines ; Rhubarbe,,,42310,,8462,Kilo,5,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,139,42310,,,,Pierre Holegien,,,,,,,,,,,,
326,Out,1833,,,,Exports,Racines ; Réglisse,,,143170,,318155,Kilo,.44999999,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,141,143170,,,,Pierre Holegien,,,,,,,,,,,,
327,Out,1833,,,,Exports,Racines non dénommées,,,507558,,169186,Kilo,3,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,143,507558,,,,Pierre Holegien,,,,,,,,,,,,
328,Out,1833,,,,Exports,Résineux exotiques ; Scammonée,,,88080,,2202,Kilo,40,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,121,88080,,,,Pierre Holegien,,,,,,,,,,,,
329,Out,1833,,,,Exports,Salsepareille,,,132717,,44239,Kilo,3,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,137,132717,,,,Pierre Holegien,,,,,,,,,,,,
330,Out,1833,,,,Exports,Sangsues,,,26059,,868650,pièce,.029999999,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,57,26059,,,,Pierre Holegien,,,,,,,,,,,,
331,Out,1833,,,,Exports,Sels ammoniacaux,,,21091,,5216,Kilo,4.04352,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,271,21091,,,,Pierre Holegien,,,,,,,,,,,,
332,Out,1833,,,,Exports,"Sels, sulfates ; de magnésie",,,8444,,9596,Kilo,.88,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,275,8444,,,,Pierre Holegien,,,,,,,,,,,,
333,Out,1833,,,,Exports,"Sels, sulfates ; de soude",,,276846,,922820,Kilo,.30000001,sources/Out/Tableau_decennal_Exports_1833.csv,Tableau décennal,273,276846,,,,Pierre Holegien,,,,,,,,,,,,
