line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3,Out,1767,Rouen,,Allemagne,Exports,Café,,,,,4057,livres,.89999998,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
4,Out,1771,Rouen,,Allemagne,Exports,Café,,,,,635004,livres,1,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
5,Out,1774,Rouen,,Allemagne,Exports,Café,,,,,45958,livres,.60000002,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
6,Out,1776,Rouen,,Allemagne,Exports,Café,,,,,69508,livres,.60000002,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
8,Out,1771,Rouen,,Allemagne,Exports,Indigo,,,32900,,,,10,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
9,Out,1774,Rouen,,Allemagne,Exports,Indigo,,,,,9255,livres,12,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
10,Out,1776,Rouen,,Allemagne,Exports,Indigo,,,,,1125,livres,12,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
11,Out,1771,Rouen,,Allemagne,Exports,Sucre brut,,,,,168252,livres,.30000001,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
12,Out,1771,Rouen,,Allemagne,Exports,Sucre de tête,,,,,73767,livres,.55000001,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
13,Out,1767,Rouen,,Allemagne,Exports,Sucre terré,,,,,243,livres,.40000001,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
14,Out,1771,Rouen,,Allemagne,Exports,Sucre terré,,,,,527237,livres,.5,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,104,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
15,Out,1738,Rouen,,Allemagne Lorraine et pays de Liège,Exports,Beurre,,,,,300,livres,.40000001,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,106,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
17,Out,1771,Rouen,,Allemagne Lorraine et pays de Liège,Exports,Cacao,,,,,602,livres,.75,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,109,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
22,Out,1767,Rouen,,Allemagne Lorraine et pays de Liège,Exports,Café,,,,,4508,livres,.89999998,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,108,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
24,Out,1771,Rouen,,Allemagne Lorraine et pays de Liège,Exports,Café,,,,,635004,livres,1,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,109,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
27,Out,1774,Rouen,,Allemagne Lorraine et pays de Liège,Exports,Café,,,,,76598,livres,.60000002,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,109,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
29,Out,1738,Rouen,,Allemagne Lorraine et pays de Liège,Exports,Confitures,,,,,50,livres,1.1,sources/Out/AD76_7F97_via_Dardel_Exports.csv,AD76 7F97 - via Dardel,106,,,,,Paul Maneuvrier-Hervieu,,Prix trouvés dans les documents de la BdC pour les années proches ou les notes de Dardel,,,,,,,,,,
