numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,Droits totaux indiqués,Droits unitaires,remarks pour les droits
23,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Espagne,66,Barriques,140,9240,0,,,,
24,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Farine,Espagne,62450,Boisseaux,18,1124100,0,,,,
25,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Pruneaux,Espagne,27544,Livres,"0,1","2754,4",0,,,,
26,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Indigo,Espagne,17000,Livres,"5,5",93500,0,,,,
27,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Rocou,Espagne,1926,Livres,1,1926,0,,,,
28,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Espagne,1053493,Livres,"0,4","421397,2",0,,,,
29,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre brut,Espagne,3938,Livres,"0,25","984,5",0,,,,
30,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre rafiné,Espagne,24647,Livres,"0,7","17252,9",0,,,,
31,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vin de haut,Espagne,125,tonneaux,250,31250,0,,,,
32,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vin de ville,Espagne,408,tonneaux,350,142800,0,,,,
33,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vinaigre,Espagne,"3,75",tonneaux,160,600,0,,,,
34,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Flandre,3360910,Livres,"0,8",2688728,0,,,,
35,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Flandre,1086,Barriques,140,152040,0,,,,
36,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Indigo,Flandre,156067,Livres,"5,5","858368,5",0,,,,
37,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Pruneaux,Flandre,69220,Livres,"0,1",6922,0,,,,
38,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Rocou,Flandre,21221,Livres,1,21221,0,,,,
39,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Flandre,258133,Livres,"0,4","103253,2",0,,,,
40,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre brut,Flandre,68350,Livres,"0,25","17087,5",0,,,,
41,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vin de haut,Flandre,"287,75",tonneaux,250,"71937,5",0,,,,
42,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vin de ville,Flandre,780,tonneaux,350,273000,0,,,,
43,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vinaigre,Flandre,"21,5",tonneaux,160,3440,0,,,,
44,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Hollande,3181227,Livres,"0,8","2544981,6",0,,,,
45,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Chataignes,Hollande,2689,Boisseaux,6,16134,0,,,,
46,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Hollande,1622,Barriques,140,227080,0,,,,
47,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Indigo,Hollande,181116,Livres,"5,5",996138,0,,,,
48,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Pruneaux,Hollande,125975,Livres,"0,1","12597,5",0,,,,
49,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Rocou,Hollande,8877,Livres,1,8877,0,,,,
50,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Hollande,10174903,Livres,"0,4","4069961,2",0,,,,
51,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre brut,Hollande,9318590,Livres,"0,25","2329647,5",0,,,,
52,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vin de haut,Hollande,6021,tonneaux,250,1505250,0,,,,
53,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vin de ville,Hollande,15229,tonneaux,350,5330150,0,,,,
54,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Vinaigre,Hollande,86,tonneaux,160,13760,0,,,,
55,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Italie,1233532,Livres,"0,8","986825,6",0,,,,
56,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Indigo,Italie,550164,Livres,"5,5",3025902,0,,,,
57,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Rocou,Italie,1131,Livres,1,1131,0,,,,
58,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre blanc,Italie,485056,Livres,"0,4","194022,4",0,,,,
59,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Sucre en pain,Italie,104805,Livres,"0,25","26201,25",0,,,,
60,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Cacao,Nord,40250,Livres,"0,6",24150,0,,,,
61,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Caffé des Isles,Nord,21505340,Livres,"0,8",17204272,0,,,,
62,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Eau de vie,Nord,1693,Barriques,140,237020,0,,,,
63,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,2,Indigo,Nord,430856,Livres,"5,5",2369708,0,,,,
64,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Pruneaux,Nord,1389110,Livres,"0,1",138911,0,,,,
65,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Rocou,Nord,877,Livres,1,877,0,,,,
66,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Nord,7062565,Livres,"0,4",2825026,0,,,,
67,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre brut,Nord,6307166,Livres,"0,25","1576791,5",0,,,,
68,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vin de haut,Nord,"4022,5",tonneaux,250,1005625,0,,,,
69,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vin de ville,Nord,22231,tonneaux,350,7780850,0,,,,
70,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vinaigre,Nord,"96,25",tonneaux,160,15400,0,,,,
71,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Caffé des Isles,Russie,3382605,Livres,"0,8",2706084,0,,,,
72,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Eau de vie,Russie,1790,Barriques,140,250600,0,,,,
73,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Indigo,Russie,157935,Livres,"5,5",868642,"-0,5",,,,
74,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Russie,454492,Livres,"0,4","181796,8",0,,,,
75,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vin de haut,Russie,1236,tonneaux,250,309000,0,,,,
76,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vin de ville,Russie,4276,tonneaux,350,1496600,0,,,,
77,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vinaigre,Russie,160,tonneaux,160,25600,0,,,,
78,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Cacao,Suede,4338,Livres,"0,6","2602,5","-0,3",erreur de calcul,,,
79,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Caffé des Isles,Suede,2043455,Livres,"0,8",1634764,0,,,,
80,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Eau de vie,Suede,1040,Barriques,140,145600,0,,,,
81,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Indigo,Suede,153950,Livres,"5,5",846725,0,,,,
82,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Pruneaux,Suede,1569910,Livres,"0,1",156991,0,,,,
83,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Rocou,Suede,11119,Livres,1,11119,0,,,,
84,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Suede,8109688,Livres,"0,4","3243875,2",0,,,,
85,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre brut,Suede,1173240,Livres,"0,25",293310,0,,,,
86,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vin de haut,Suede,"363,75",tonneaux,250,"90937,5",0,,,,
87,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vin de ville,Suede,"896,5",tonneaux,350,313775,0,,,,
88,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Vinaigre,Suede,"45,75",tonneaux,160,7320,0,,,,
89,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Caffé des Isles,Suisse,1263730,Livres,"0,8",1010984,0,,,,
90,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Indigo,Suisse,85311,Livres,"5,5","469210,5",0,,,,
91,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre blanc,Suisse,1130114,Livres,"0,4","452045,6",0,,,,
92,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Sucre rafiné,Suisse,90598,Livres,"0,7","63418,6",0,,,,
93,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Acier,Isles françoise de l' Amerique,26587,Livres,"0,35","9305,45",0,,,,
94,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Amidon,Isles françoise de l' Amerique,114638,Livres,"0,2","22927,6",0,,,,
95,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Anchoix,Isles françoise de l' Amerique,4110,flacons,"0,9",3699,0,,,,
96,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Argenterie,Isles françoise de l' Amerique,,,,14650,14650,,,,
97,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Artichaux confits,Isles françoise de l' Amerique,19950,Livres,2,39900,0,,,,
98,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bas de fil,Isles françoise de l' Amerique,12750,paires,"2,5",31875,0,,,,
99,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bas de soye,Isles françoise de l' Amerique,350,Douzaines,96,33600,0,,,,
100,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bazin,Isles françoise de l' Amerique,3964,Aunes,3,11892,0,,,,
101,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Beuf salé,Isles françoise de l' Amerique,29075,Livres,"0,15","4361,25",0,,,,
102,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Beurre,Isles françoise de l' Amerique,82095,Livres,"0,6",49257,0,,,,
103,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bière,Isles françoise de l' Amerique,210,Barriques,24,5040,0,,,,
104,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bijouterie,Isles françoise de l' Amerique,,,,16400,16400,,,,
105,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bonnets de cotton,Isles françoise de l' Amerique,18,Douzaines,18,324,0,,,,
106,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bougie,Isles françoise de l' Amerique,26760,Livres,2,53520,0,,,,
107,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Bray sec,Isles françoise de l' Amerique,41795,Livres,"0,1","4179,5",0,,,,
108,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Cartes a jouer,Isles françoise de l' Amerique,166,grosses,3,498,0,,,,
109,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Chandelle,Isles françoise de l' Amerique,123820,Livres,"0,6",74292,0,,,,
110,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Chapeaux castor,Isles françoise de l' Amerique,77,Douzaines,180,13860,0,,,,
111,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Chemises communes,Isles françoise de l' Amerique,860,Douzaines,30,25800,0,,,,
112,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Coffres de chirurgie,Isles françoise de l' Amerique,356,nombre,200,71200,0,,,,
113,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Cordages de Chanvre,Isles françoise de l' Amerique,132580,Livres,"0,25",33145,0,,,,
114,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Cuivres ouvré,Isles françoise de l' Amerique,28151,Livres,"1,6","45041,6",0,,,,
115,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Dames jaunes,Isles françoise de l' Amerique,785,nombre,"2,5","1962,5",0,,,,
116,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,3,Dorure fine,Isles françoise de l' Amerique,,,,7525,7525,,,,
117,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,148,Barriques,140,20720,0,,,,
118,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Eau de vie,Isles françoise de l' Amerique,148577,pots,"1,4","208007,8",0,,,,
119,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Epicerie,Isles françoise de l' Amerique,1341,Livres,10,13410,0,,,,
120,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Etain ouvré,Isles françoise de l' Amerique,7825,Livres,1,7825,0,,,,
121,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Etoffe de soye,Isles françoise de l' Amerique,2483,Livres,40,99320,0,,,,
122,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Etoupes,Isles françoise de l' Amerique,104400,Livres,"0,1",10440,0,,,,
123,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Farine,Isles françoise de l' Amerique,2516510,Livres,"0,2",503302,0,,,,
124,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Fayance,Isles françoise de l' Amerique,65920,Livres,"0,4",26368,0,,,,
125,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Fer en barre,Isles françoise de l' Amerique,25190,Livres,"0,15","3778,5",0,,,,
126,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Fer ouvré,Isles françoise de l' Amerique,45400,Livres,"0,3",13620,0,,,,
127,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Fromage,Isles françoise de l' Amerique,39655,Livres,"0,45","17844,75",0,,,,
128,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Gans de soye,Isles françoise de l' Amerique,8,Douzaines,24,192,0,,,,
129,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Graisse de porc,Isles françoise de l' Amerique,38890,Livres,"0,7",27223,0,,,,
130,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Huille d'olive ; commune,Isles françoise de l' Amerique,14026,Livres,"0,55","7714,3",0,,,,
131,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Huille d'olive ; fine,Isles françoise de l' Amerique,36050,Livres,"0,7",25235,0,,,,
132,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Jambon,Isles françoise de l' Amerique,53600,Livres,"0,6",32160,0,,,,
133,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Jeux de voile,Isles françoise de l' Amerique,350,nombre,1000,350000,0,,,,
134,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Langues salées,Isles françoise de l' Amerique,125,Livres,"0,25","31,25",0,,,,
135,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Lard,Isles françoise de l' Amerique,27700,Livres,"0,5",13850,0,,,,
136,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Legumes,Isles françoise de l' Amerique,2600,Livres,"0,15",390,0,,,,
137,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Liqueurs ,Isles françoise de l' Amerique,821,pots,3,2463,0,,,,
138,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Meches souffrée,Isles françoise de l' Amerique,810,Livres,"0,5",405,0,,,,
139,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Mercerie,Isles françoise de l' Amerique,65547,Livres,4,262188,0,,,,
140,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Mouchoirs de Cholet,Isles françoise de l' Amerique,1395,Douzaines,13,18135,0,,,,
141,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Mousseline,Isles françoise de l' Amerique,114,pieces,70,7980,0,,,,
142,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Olives ,Isles françoise de l' Amerique,721,Livres,"0,5","360,5",0,,,,
143,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Ozier,Isles françoise de l' Amerique,120,faix,2,240,0,,,,
144,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Papier blanc,Isles françoise de l' Amerique,1090,rames,5,5450,0,,,,
145,Demba,AD33 C4388,Out/Bordeaux - Sorties – 1770 – bis.csv,Local,1770,Exports,Bordeaux,4,Papier violet,Isles françoise de l' Amerique,310,rames,20,6200,0,,,,
