line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
193,Out,1831,,,,Exports,Acétates ; de plomb,,,96314,,56633,Kilo,1.7,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,285,96314,,,,Pierre Holegien,,,,,,,,,,,
194,Out,1831,,,,Exports,Aloès,,,1406,,639,Kilo,2.2,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,125,1406,,,,Pierre Holegien,,,,,,,,,,,
195,Out,1831,,,,Exports,Baume ; Benjoin,,,11544,,3848,Kilo,3,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,121,11544,,,,Pierre Holegien,,,,,,,,,,,
196,Out,1831,,,,Exports,Baume ; Copahu,,,3706,,1853,Kilo,2,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,123,3706,,,,Pierre Holegien,,,,,,,,,,,
197,Out,1831,,,,Exports,Baume ; Storax liquide,,,5700,,4259,Kilo,1.34,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,123,5700,,,,Pierre Holegien,,,,,,,,,,,
198,Out,1831,,,,Exports,Camphre ; raffiné,,,37604,,4424,Kilo,8.5,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,125,37604,,,,Pierre Holegien,,,,,,,,,,,
199,Out,1831,,,,Exports,Cantharides,,,16570,,1657,Kilo,10,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,57,16570,,,,Pierre Holegien,,,,,,,,,,,
200,Out,1831,,,,Exports,Cornes de cerf et de snack ; en morceaux,,,75,,107,Kilo,0.7,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,59,75,,,,Pierre Holegien,,,,,,,,,,,
201,Out,1831,,,,Exports,Cornes de cerf et de snack ; en râpures,,,344,,491,Kilo,0.7,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,59,344,,,,Pierre Holegien,,,,,,,,,,,
202,Out,1831,,,,Exports,Ecorces ; autres,,,2014,,2518,Kilo,0.8,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,145,2014,,,,Pierre Holegien,,,,,,,,,,,
203,Out,1831,,,,Exports,Ecorces ; de Quinquina,,,1666088,,208261,Kilo,8,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,145,1666088,,,,Pierre Holegien,,,,,,,,,,,
204,Out,1831,,,,Exports,"Ecorces de citron, d'orange, et de leurs variétés",,,9571,,19142,Kilo,0.5,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,143,9571,,,,Pierre Holegien,,,,,,,,,,,
205,Out,1831,,,,Exports,Eponges ; communes,,,41178,,6863,Kilo,6,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,59,41178,,,,Pierre Holegien,,,,,,,,,,,
206,Out,1831,,,,Exports,Eponges ; fines,,,18380,,919,Kilo,20,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,59,18380,,,,Pierre Holegien,,,,,,,,,,,
207,Out,1831,,,,Exports,Feuilles ; d'Oranger,,,13426,,13426,Kilo,1,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,147,13426,,,,Pierre Holegien,,,,,,,,,,,
208,Out,1831,,,,Exports,Feuilles ; de Séné,,,78442,,22412,Kilo,3.5,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,147,78442,,,,Pierre Holegien,,,,,,,,,,,
209,Out,1831,,,,Exports,Feuilles non dénommées,,,21204,,21204,Kilo,1,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,149,21204,,,,Pierre Holegien,,,,,,,,,,,
210,Out,1831,,,,Exports,Fleurs de Lavande et d'Oranger,,,77790,,38895,Kilo,2,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,149,77790,,,,Pierre Holegien,,,,,,,,,,,
211,Out,1831,,,,Exports,Fleurs non dénommées,,,29560,,29560,Kilo,1,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,151,29560,,,,Pierre Holegien,,,,,,,,,,,
212,Out,1831,,,,Exports,Fruits ; Autres,,,82360,,82360,Kilo,1,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,155,82360,,,,Pierre Holegien,,,,,,,,,,,
213,Out,1831,,,,Exports,Fruits ; Badiane ou Anis étoilé de la Chine,,,13890,,6945,Kilo,2,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,153,13890,,,,Pierre Holegien,,,,,,,,,,,
214,Out,1831,,,,Exports,Fruits ; Barbotine,,,2214,,7381,Kilo,0.3,sources/Out/Tableau_decennal_Exports_1831.csv,Tableau décennal,153,2214,,,,Pierre Holegien,,,,,,,,,,,
