line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
145,Out,1830,,,,Exports,Acétates ; de plomb,,,115343,,67849,Kilo,1.7,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,285,115343,,,,Pierre Holegien,,,,,,,,,,,
146,Out,1830,,,,Exports,Aloès,,,5854,,2661,Kilo,2.2,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,125,5854,,,,Pierre Holegien,,,,,,,,,,,
147,Out,1830,,,,Exports,Baume ; Benjoin,,,10284,,3428,Kilo,3,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,121,10284,,,,Pierre Holegien,,,,,,,,,,,
148,Out,1830,,,,Exports,Baume ; Copahu,,,6040,,3020,Kilo,2,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,123,6040,,,,Pierre Holegien,,,,,,,,,,,
149,Out,1830,,,,Exports,Baume ; Storax liquide,,,1298,,1112,Kilo,1.17,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,123,1298,,,,Pierre Holegien,,,,,,,,,,,
150,Out,1830,,,,Exports,Camphre ; raffiné,,,19989,,1881,Kilo,10.63,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,125,19989,,,,Pierre Holegien,,,,,,,,,,,
151,Out,1830,,,,Exports,Cantharides,,,14050,,1405,Kilo,10,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,57,14050,,,,Pierre Holegien,,,,,,,,,,,
152,Out,1830,,,,Exports,Cornes de cerf et de snack ; en morceaux,,,280,,400,Kilo,0.7,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,59,280,,,,Pierre Holegien,,,,,,,,,,,
153,Out,1830,,,,Exports,Cornes de cerf et de snack ; en râpures,,,943,,1347,Kilo,0.7,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,59,943,,,,Pierre Holegien,,,,,,,,,,,
154,Out,1830,,,,Exports,Ecorces ; autres,,,1089,,1361,Kilo,0.8,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,145,1089,,,,Pierre Holegien,,,,,,,,,,,
155,Out,1830,,,,Exports,Ecorces ; de Quinquina,,,685608,,85701,Kilo,8,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,145,685608,,,,Pierre Holegien,,,,,,,,,,,
156,Out,1830,,,,Exports,"Ecorces de citron, d'orange, et de leurs variétés",,,8621,,17243,Kilo,0.5,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,143,8621,,,,Pierre Holegien,,,,,,,,,,,
157,Out,1830,,,,Exports,Eponges ; communes,,,50808,,8468,Kilo,6,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,59,50808,,,,Pierre Holegien,,,,,,,,,,,
158,Out,1830,,,,Exports,Eponges ; fines,,,45160,,2258,Kilo,20,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,59,45160,,,,Pierre Holegien,,,,,,,,,,,
159,Out,1830,,,,Exports,Feuilles ; d'Oranger,,,2226,,2226,Kilo,1,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,147,2226,,,,Pierre Holegien,,,,,,,,,,,
160,Out,1830,,,,Exports,Feuilles ; de Séné,,,97381,,27823,Kilo,3.5,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,147,97381,,,,Pierre Holegien,,,,,,,,,,,
161,Out,1830,,,,Exports,Feuilles non dénommées,,,17064,,17064,Kilo,1,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,149,17064,,,,Pierre Holegien,,,,,,,,,,,
162,Out,1830,,,,Exports,Fleurs de Lavande et d'Oranger,,,54308,,27154,Kilo,2,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,149,54308,,,,Pierre Holegien,,,,,,,,,,,
163,Out,1830,,,,Exports,Fleurs non dénommées,,,11684,,11684,Kilo,1,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,151,11684,,,,Pierre Holegien,,,,,,,,,,,
164,Out,1830,,,,Exports,Fruits ; Autres,,,50187,,50187,Kilo,1,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,155,50187,,,,Pierre Holegien,,,,,,,,,,,
165,Out,1830,,,,Exports,Fruits ; Badiane ou Anis étoilé de la Chine,,,870,,435,Kilo,2,sources/Out/Tableau_decennal_Exports_1830.csv,Tableau décennal,153,870,,,,Pierre Holegien,,,,,,,,,,,
