line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
401,Out,1835,,,,Imports,Aloes,,,8055,,3661,Kilo,2.2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,218,8055,,,,Pierre Holegien,,,,,,,,,,,,
402,Out,1835,,,,Imports,Baumes ; Benjoin,,,4587,,1529,Kilo,3,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,216,4587,,,,Pierre Holegien,,,,,,,,,,,,
403,Out,1835,,,,Imports,Baumes ; Copahu,,,26756,,13378,Kilo,2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,216,26756,,,,Pierre Holegien,,,,,,,,,,,,
404,Out,1835,,,,Imports,"Baumes ; Storax préparé, liquide",,,2200,,1375,Kilo,1.6,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,216,2200,,,,Pierre Holegien,,,,,,,,,,,,
405,Out,1835,,,,Imports,Camphre brut,,,1412,,353,Kilo,4,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,218,1412,,,,Pierre Holegien,,,,,,,,,,,,
406,Out,1835,,,,Imports,Camphre raffiné,,,21651,,2547,Kilo,8.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,220,21651,,,,Pierre Holegien,,,,,,,,,,,,
407,Out,1835,,,,Imports,Cantharides,,,40520,,4052,Kilo,10,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,172,40520,,,,Pierre Holegien,,,,,,,,,,,,
408,Out,1835,,,,Imports,Castoreum,,,33360,,417,Kilo,80,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,174,33360,,,,Pierre Holegien,,,,,,,,,,,,
409,Out,1835,,,,Imports,Cornes de cerf ; Râpures,,,850,,1214,Kilo,.69999999,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,176,850,,,,Pierre Holegien,,,,,,,,,,,,
410,Out,1835,,,,Imports,Cornes de cerf ; en morceaux,,,10525,,15035,Kilo,.69999999,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,176,10525,,,,Pierre Holegien,,,,,,,,,,,,
411,Out,1835,,,,Imports,Ecorces ; autres,,,480,,601,Kilo,.80000001,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,228,480,,,,Pierre Holegien,,,,,,,,,,,,
412,Out,1835,,,,Imports,Ecorces ; de Quinquina,,,2006592,,250824,Kilo,8,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,228,2006592,,,,Pierre Holegien,,,,,,,,,,,,
413,Out,1835,,,,Imports,"Ecorces ; de citrons, d'oranges et de leurs variétés",,,16967,,33934,Kilo,.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,228,16967,,,,Pierre Holegien,,,,,,,,,,,,
414,Out,1835,,,,Imports,Eponges ; communes,,,304150,,60830,Kilo,5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,174,304150,,,,Pierre Holegien,,,,,,,,,,,,
415,Out,1835,,,,Imports,Eponges ; fines,,,152976,,9561,Kilo,16,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,174,152976,,,,Pierre Holegien,,,,,,,,,,,,
416,Out,1835,,,,Imports,Feuilles ; Autres,,,1726,,1726,Kilo,1,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,230,1726,,,,Pierre Holegien,,,,,,,,,,,,
417,Out,1835,,,,Imports,Feuilles ; d'oranger,,,39263,,39263,Kilo,1,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,230,39263,,,,Pierre Holegien,,,,,,,,,,,,
418,Out,1835,,,,Imports,Feuilles ; de Séné,,,65899,,18828,Kilo,3.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,230,65899,,,,Pierre Holegien,,,,,,,,,,,,
419,Out,1835,,,,Imports,Fleurs ; Autres,,,8013,,8013,Kilo,1,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,230,8013,,,,Pierre Holegien,,,,,,,,,,,,
420,Out,1835,,,,Imports,Fleurs ; de Lavande et d'oranger,,,418036,,209018,Kilo,2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,230,418036,,,,Pierre Holegien,,,,,,,,,,,,
421,Out,1835,,,,Imports,Fruits ; Autres,,,56522,,56522,Kilo,1,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,234,56522,,,,Pierre Holegien,,,,,,,,,,,,
422,Out,1835,,,,Imports,Fruits ; Badiane ou Anis étoilé de la Chine,,,47014,,23507,Kilo,2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,232,47014,,,,Pierre Holegien,,,,,,,,,,,,
423,Out,1835,,,,Imports,Fruits ; Barbotine,,,1821,,6070,Kilo,.30000001,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,234,1821,,,,Pierre Holegien,,,,,,,,,,,,
424,Out,1835,,,,Imports,Fruits ; Casse sans apprêt,,,104166,,69444,Kilo,1.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,232,104166,,,,Pierre Holegien,,,,,,,,,,,,
425,Out,1835,,,,Imports,Fruits ; Follicules de séné,,,14890,,5318,Kilo,2.8,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,234,14890,,,,Pierre Holegien,,,,,,,,,,,,
426,Out,1835,,,,Imports,Fruits ; Graine de moutarde,,,88182,,176363,Kilo,.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,232,88182,,,,Pierre Holegien,,,,,,,,,,,,
427,Out,1835,,,,Imports,Fruits ; Tamarins ; confits dans le sucre,,,1806,,1203,Kilo,1.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,232,1806,,,,Pierre Holegien,,,,,,,,,,,,
428,Out,1835,,,,Imports,Fruits ; Tamarins ; en gousses,,,6049,,13441,Kilo,.44999999,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,232,6049,,,,Pierre Holegien,,,,,,,,,,,,
429,Out,1835,,,,Imports,Herbes ; Absinthe,,,6862,,13723,Kilo,.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,228,6862,,,,Pierre Holegien,,,,,,,,,,,,
430,Out,1835,,,,Imports,Herbes ; Autres,,,3948,,7894,Kilo,.5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,228,3948,,,,Pierre Holegien,,,,,,,,,,,,
431,Out,1835,,,,Imports,Ipécacuana,,,23283,,1791,Kilo,13,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,224,23283,,,,Pierre Holegien,,,,,,,,,,,,
432,Out,1835,,,,Imports,Iris de Florence,,,23076,,12820,Kilo,1.8,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,226,23076,,,,Pierre Holegien,,,,,,,,,,,,
433,Out,1835,,,,Imports,Jalap,,,93833,,29323,Kilo,3.2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,226,93833,,,,Pierre Holegien,,,,,,,,,,,,
434,Out,1835,,,,Imports,Jus de réglisse,,,327748,,327748,Kilo,1,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,220,327748,,,,Pierre Holegien,,,,,,,,,,,,
435,Out,1835,,,,Imports,Lichens médicinaux,,,2320,,7733,Kilo,.30000001,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,234,2320,,,,Pierre Holegien,,,,,,,,,,,,
436,Out,1835,,,,Imports,Manne,,,96737,,53744,Kilo,1.8,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,220,96737,,,,Pierre Holegien,,,,,,,,,,,,
437,Out,1835,,,,Imports,Médicaments composés (Eaux distillées sans alcool),,,8580,,1716,Kilo,5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,330,8580,,,,Pierre Holegien,,,,,,,,,,,,
438,Out,1835,,,,Imports,Opium,,,211776,,6618,Kilo,32,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,218,211776,,,,Pierre Holegien,,,,,,,,,,,,
439,Out,1835,,,,Imports,Racines ; autres,,,238521,,79507,Kilo,3,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,226,238521,,,,Pierre Holegien,,,,,,,,,,,,
440,Out,1835,,,,Imports,Rhubarbe,,,50710,,10142,Kilo,5,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,224,50710,,,,Pierre Holegien,,,,,,,,,,,,
441,Out,1835,,,,Imports,Réglisse,,,197113,,438031,Kilo,.44999999,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,226,197113,,,,Pierre Holegien,,,,,,,,,,,,
442,Out,1835,,,,Imports,Résines ; Scammonée,,,21520,,538,Kilo,40,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,214,21520,,,,Pierre Holegien,,,,,,,,,,,,
443,Out,1835,,,,Imports,Résines ; Térébenthine ; compacte,,,19841,,99208,Kilo,.2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,214,19841,,,,Pierre Holegien,,,,,,,,,,,,
444,Out,1835,,,,Imports,Résines ; Térébenthine ; essence,,,0,,,Kilo,.60000002,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,214,0,,,,Pierre Holegien,,,,,,,,,,,,
445,Out,1835,,,,Imports,Résines ; Térébenthine liquide,,,3165,,21107,Kilo,.15000001,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,212,3165,,,,Pierre Holegien,,,,,,,,,,,,
446,Out,1835,,,,Imports,Salesepareille,,,380436,,126812,Kilo,3,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,226,380436,,,,Pierre Holegien,,,,,,,,,,,,
447,Out,1835,,,,Imports,Sangsues,,,676813,,22560440,pièce,.029999999,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,172,676813,,,,Pierre Holegien,,,,,,,,,,,,
448,Out,1835,,,,Imports,Sels ammoniacaux ; bruts ou en poudre,,,3002,,938,Kilo,3.2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,308,3002,,,,Pierre Holegien,,,,,,,,,,,,
449,Out,1835,,,,Imports,Sels ammoniacaux ; raffinés,,,29219,,9131,Kilo,3.2,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,308,29219,,,,Pierre Holegien,,,,,,,,,,,,
450,Out,1835,,,,Imports,"Sels, sulfates ; de magnésie",,,3297,,5494,Kilo,.60000002,sources/Out/Tableau_decennal_Imports_1835.csv,Tableau décennal,310,3297,,,,Pierre Holegien,,,,,,,,,,,,
