line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
10,National partenaires manquants,1752,,,Nord,Imports,Acier,,,22044.1,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,232502,,,,Annick Davis,,,,,,,,,,,
23,National partenaires manquants,1752,,,Nord,Imports,Aiguilles,,,2095,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,409927,,,,Annick Davis,,,,,,,,,,,
38,National partenaires manquants,1752,,,Nord,Imports,Alun,,,20446.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,249601,,,,Annick Davis,,,,,,,,,,,
42,National partenaires manquants,1752,,,Nord,Imports,Amadou,,,8820,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11119,,,,Annick Davis,,,,,,,,,,,
52,National partenaires manquants,1752,,,Nord,Imports,Ambre ; gris,,,72,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,20068,,,,Annick Davis,,,,,,,,,,,
56,National partenaires manquants,1752,,,Nord,Imports,Ambre ; jaune,,,2200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,20068,,,,Annick Davis,,,,,,,,,,,
60,National partenaires manquants,1752,,,Nord,Imports,Amidon,,,143318.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,196000,,,,Annick Davis,,,,,,,,,,,
72,National partenaires manquants,1752,,,Nord,Imports,Ancres ; de fer,,,5200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,70911,,,,Annick Davis,,,,,,,,,,,
79,National partenaires manquants,1752,,,Nord,Imports,Anspects,,,88.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,588,,,,Annick Davis,,,,,,,,,,,
89,National partenaires manquants,1752,,,Nord,Imports,Arcenic,,,19403.4,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,28138,,,,Annick Davis,,,,,,,,,,,
