line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,Agrais de navires et jeux de voiles,,,158000,0,26,en nombre,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
2,National partenaires manquants,1788,,,Les Etats de l'Inde,Exports,Agrais de navires et jeux de voiles,,,18000,0,3,en nombre,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
3,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,Argent en piastres,,,123520,0,22460,en nombre,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
4,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,"Argenterie, bijouterie et vieille d'argent",,,188907,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
5,National partenaires manquants,1788,,,Les Etats de l'Inde,Exports,"Argenterie, bijouterie et vieille d'argent",,,6860,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
6,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,"Armes blanches, à feu et artillerie",,,126405,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
7,National partenaires manquants,1788,,,Les Etats de l'Inde,Exports,"Armes blanches, à feu et artillerie",,,12702,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
8,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,Batteaux démontés,,,6000,0,1,en nombre,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
9,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,Bois de construction,,,27172,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
10,National partenaires manquants,1788,,,Les Etats de l'Inde,Exports,Bois de construction,,,20586,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
11,National partenaires manquants,1788,,,Isles de France et de Bourbon,Exports,Bois feuillard et osier,,,9010,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
12,National partenaires manquants,1788,,,Les Etats de l'Inde,Exports,Bois feuillard et osier,,,1350,0,,,,sources/National partenaires manquants/ANOM_Col_F2_B_13_partner_Indes_Exports_1788.csv,ANOM Col F2 B 13 (tableau 32),6,,,,,Paul Chagnaud,,,,,,,,,,,,
