line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
11,National partenaires manquants,1752,,,Flandre,Exports,Agrémens ; de fil,,,49,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,9101,,,,Annick Davis,,,,,,,,,,,,,
14,National partenaires manquants,1752,,,Flandre,Exports,Agrémens ; de soye,,,8223,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,9101,,,,Annick Davis,,,,,,,,,,,,,
27,National partenaires manquants,1752,,,Flandre,Exports,Alun,,,119,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11019,,,,Annick Davis,,,,,,,,,,,,,
37,National partenaires manquants,1752,,,Flandre,Exports,Amandes ; cassées,,,761,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,,,
53,National partenaires manquants,1752,,,Flandre,Exports,Amidon,,,40452,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,,,
64,National partenaires manquants,1752,,,Flandre,Exports,Anchois,,,621,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6067,,,,Annick Davis,,,,,,,,,,,,,
73,National partenaires manquants,1752,,,Flandre,Exports,Anis,,,86,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6070,,,,Annick Davis,,,,,,,,,,,,,
80,National partenaires manquants,1752,,,Flandre,Exports,Arbres ; à planter,,,1021,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,1976,,,,Annick Davis,,,,,,,,,,,,,
85,National partenaires manquants,1752,,,Flandre,Exports,Arcenic,,,3,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,502,,,,Annick Davis,,,,,,,,,,,,,
88,National partenaires manquants,1752,,,Flandre,Exports,Ardoises,,,9191,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,28153,,,,Annick Davis,,,,,,,,,,,,,
