source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1752,,,Nord,Exports,Ajamis,,,1395,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,20,369414,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Amandes ; cassées,,,81067,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,41,327514,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Amidon,,,240,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,57,50837,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Anchois,,,1591,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,66,6067,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Arbres ; à planter,,,128,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,83,1976,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Avirons,,,200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,114,1040,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Baffetas,,,21600,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,122,21600,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Bas ; de Soye,,,50,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,178,3492571,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Beufs ; salé,,,74,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,208,264790,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Nord,Exports,Beurre,,,1224,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Nord_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,222,305731,,,,Annick Davis,,,,,,,,,,,
