source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1752,,,Angleterre,Imports,Ancres ; de fer,,,25,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,,70911,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Ardoises,,,9336.9,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,,35920,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Argenterie,,,7780.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,,16889,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Arquifou,,,7725,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,38459,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Avoine,,,22624,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,272948,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Barils ; vuides,,,1000,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,,1018,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bas ; de laine,,,39,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,,238654,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bas ; de soye,,,104,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,,238654,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Batteaux ; neufs,,,600,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,,720,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Beufs ; Salé,,,1117486.3,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,,1264184,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Beurre,,,786531.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,,931992,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bierre,,,90,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,,124871,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bled ; Seigle,,,885172,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,,24041999,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bled ; froment,,,8391662.1,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,,24041999,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bois ; de campesche,,,1989.9,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,,2266155,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bottes ; fortes,,,96,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,,187,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Boulets ; de canon,,,7550.3,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,,7884,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Bouteilles ; de verre,,,27.7,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,,29990,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Boutons ; de métal,,,9,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,,34424,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Canons ; de fer,,,31800,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",113,,45220,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Carreaux ; de terre,,,83.59999999999999,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",114,,937,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Chair ; Salée,,,24.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",115,,5629,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Chandelle,,,133723.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",116,,151644,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Chanvre ; crü,,,63160,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",116,,2326562,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Angleterre,Imports,Charbon ; de terre,,,743808.1,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Angleterre_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",118,,1873442,,,,Annick Davis,,,,,,,,,,,
