line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
13,National partenaires manquants,1752,,,Suisse,Imports,Acier,,,3611.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,232502,,,,Annick Davis,,,,,,,,,,,
17,National partenaires manquants,1752,,,Suisse,Imports,Agaric,,,800,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,1100,,,,Annick Davis,,,,,,,,,,,
40,National partenaires manquants,1752,,,Suisse,Imports,Alun,,,1,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,249601,,,,Annick Davis,,,,,,,,,,,
145,National partenaires manquants,1752,,,Suisse,Imports,Barils ; vuides,,,4.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,1018,,,,Annick Davis,,,,,,,,,,,
151,National partenaires manquants,1752,,,Suisse,Imports,Bas ; de coton,,,3576,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,238654,,,,Annick Davis,,,,,,,,,,,
157,National partenaires manquants,1752,,,Suisse,Imports,Bas ; de fil,,,3690,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,238654,,,,Annick Davis,,,,,,,,,,,
163,National partenaires manquants,1752,,,Suisse,Imports,Bas ; de laine,,,36,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,238654,,,,Annick Davis,,,,,,,,,,,
164,National partenaires manquants,1752,,,Suisse,Imports,Bas ; de peau,,,198,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,238654,,,,Annick Davis,,,,,,,,,,,
189,National partenaires manquants,1752,,,Suisse,Imports,Bazin,,,110291,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,226068,,,,Annick Davis,,,,,,,,,,,
200,National partenaires manquants,1752,,,Suisse,Imports,Beufs ; en vie,,,200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Suisse_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,1264184,,,,Annick Davis,,,,,,,,,,,
