line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,,1789,,,Isles de France et de Bourbon ,Exports,Acier,,,180,0,600,livres,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
2,,1789,,,Les États de l’Inde ,Exports,Acier,,,7121,0,26375,livres,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
3,,1789,,,Isles de France et de Bourbon ,Exports,Agrais et jeux de voiles ,,,120000,0,20,en nombre,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
4,,1789,,,Isles de France et de Bourbon ,Exports,Argenterie et bijouterie ,,,96788,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
5,,1789,,,Les États de l’Inde ,Exports,Argenterie et bijouterie ,,,5051,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
6,,1789,,,Isles de France et de Bourbon ,Exports,"Armes blanches, à feu et artilleries ",,,57883,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
7,,1789,,,Isles de France et de Bourbon ,Exports,Bois de construction ,,,4680,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
8,,1789,,,Les États de l’Inde ,Exports,Bois de construction ,,,4588,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
9,,1789,,,Chine,Exports,Bois d’Ebenne ,,,15013,0,900275,livres,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
10,,1789,,,Isles de France et de Bourbon ,Exports,Bois feuillard et osier ,,,10390,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
11,,1789,,,Isles de France et de Bourbon ,Exports,Bois Merrain,,,1096,0,,,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
12,,1789,,,Isles de France et de Bourbon ,Exports,Boissons Bierre ,,,"21631,2547",0,"394,361111111111",muids,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
13,,1789,,,Isles de France et de Bourbon ,Exports,Boissons Bierre ,,,"10905,7075",0,27808,bouteilles,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
14,,1789,,,Les États de l’Inde ,Exports,Boissons Bierre ,,,"45,71",0,"0,833333333333333",muids,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
15,,1789,,,Les États de l’Inde ,Exports,Boissons Bierre ,,,"286,29",0,730,bouteilles,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
16,,1789,,,Isles de France et de Bourbon ,Exports,Boissons Cidre,,,"14811,6841666667",0,"268,541666666667",muids,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
17,,1789,,,Isles de France et de Bourbon ,Exports,Boissons Cidre,,,"516,2984131",0,2906,bouteilles,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
18,,1789,,,Les États de l’Inde ,Exports,Boissons Cidre,,,"275,78",0,5,muids,,,,4,,,,,Paul Chagnaud,,,,,,,,,,,,
