line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1787,,,Espagne,Exports,Acier,,,5093,0,20372,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,"Le rouge correspond aux erreurs. Comme je vous l'avez dit au départ, le manuscrit n'est pas de super qualité du coup il y a parfois des erreurs car on ne voit pas le dernier chiffre. Le rouge est donc le plus souvent des erreurs que j'ai détect",,,,,,,,,,,
2,National partenaires manquants,1787,,,Sardaigne,Exports,Acier,,,1503,0,6012,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,,,,,,,,,,,,
3,National partenaires manquants,1787,,,Toscane,Exports,Acier,,,1291,0,5167,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,,,,,,,,,,,,
4,National partenaires manquants,1787,,,Barbarie,Exports,Acier,,,10291,0,41166,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,,,,,,,,,,,,
5,National partenaires manquants,1787,,,Levant,Exports,Acier,,,1064,0,4256,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,,,,,,,,,,,,
6,National partenaires manquants,1787,,,Suisse,Exports,Acier,,,18777,0,56900,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,,,,,,,,,,,,
7,National partenaires manquants,1787,,,Suède,Exports,Acier,,,1840,0,4600,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,39859,,,,Fatima Zahra,,,,,,,,,,,,,
8,National partenaires manquants,1787,,,Sardaigne,Exports,Amandes,,,30402,0,61247,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
9,National partenaires manquants,1787,,,Gènes,Exports,Amandes,,,128358,0,281319,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
10,National partenaires manquants,1787,,,Toscane,Exports,Amandes,,,292621,0,645747,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
11,National partenaires manquants,1787,,,Etats ecclésiastiques,Exports,Amandes,,,31195,0,72350,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
12,National partenaires manquants,1787,,,Naples,Exports,Amandes,,,17442,0,36179,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
13,National partenaires manquants,1787,,,Venise,Exports,Amandes,,,17214,0,39814,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
14,National partenaires manquants,1787,,,Barbarie,Exports,Amandes,,,2826,0,6403,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
15,National partenaires manquants,1787,,,Levant,Exports,Amandes,,,26304,0,57087,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
16,National partenaires manquants,1787,,,Angleterre,Exports,Amandes,,,9817,0,17525,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
17,National partenaires manquants,1787,,,Hollande,Exports,Amandes,,,84085,0,211708,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
18,National partenaires manquants,1787,,,Villes hanséatiques,Exports,Amandes,,,99657,0,224626,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
19,National partenaires manquants,1787,,,Empreur,Exports,Amandes,,,45350,0,136353,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
20,National partenaires manquants,1787,,,Suisse,Exports,Amandes,,,46756,0,88722,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
21,National partenaires manquants,1787,,,Danemark,Exports,Amandes,,,40831,0,88281,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
22,National partenaires manquants,1787,,,Suède,Exports,Amandes,,,24614,0,55108,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
23,National partenaires manquants,1787,,,Prusse,Exports,Amandes,,,2185,0,5601,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
24,National partenaires manquants,1787,,,Russie,Exports,Amandes,,,11378,0,25414,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
25,National partenaires manquants,1787,,,Amérique,Exports,Amandes,,,3686,0,11454,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,914721,,,,Fatima Zahra,,,,,,,,,,,,,
26,National partenaires manquants,1787,,,Espagne,Exports,Amidon,,,5149,0,19789,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,45903,,,,Fatima Zahra,,,,,,,,,,,,,
27,National partenaires manquants,1787,,,Gènes,Exports,Amidon,,,37276,0,124254,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,45903,,,,Fatima Zahra,,,,,,,,,,,,,
28,National partenaires manquants,1787,,,Angleterre,Exports,Amidon,,,2275,0,5901,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,45903,,,,Fatima Zahra,,,,,,,,,,,,,
29,National partenaires manquants,1787,,,Danemark,Exports,Amidon,,,1203,0,4010,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,45903,,,,Fatima Zahra,,,,,,,,,,,,,
30,National partenaires manquants,1787,,,Amérique,Exports,Agrès de navires,,,12000,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,,,,,Fatima Zahra,,,,,,,,,,,,,
31,National partenaires manquants,1787,,,Angleterre,Exports,Arbres et arbrisseaux,,,1500,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,2500,,,,Fatima Zahra,,,,,,,,,,,,,
32,National partenaires manquants,1787,,,Hollande,Exports,Arbres et arbrisseaux,,,1000,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,2500,,,,Fatima Zahra,,,,,,,,,,,,,
33,National partenaires manquants,1787,,,Empreur,Exports,Ardoises,,,112331,0,14000000,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,118686,,,,Fatima Zahra,,,,,,,,,,,,,
34,National partenaires manquants,1787,,,Pologne,Exports,Ardoises,,,6355,0,1100000,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,6,118686,,,,Fatima Zahra,,,,,,,,,,,,,
35,National partenaires manquants,1787,,,Sardaigne,Exports,Argent ; divers,,,78632,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,128132,,,Fatima Zahra,,,,,,,,,,,,,
36,National partenaires manquants,1787,,,Levant,Exports,Argent ; divers,,,49500,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,128132,,,Fatima Zahra,,,,,,,,,,,,,
37,National partenaires manquants,1787,,,Barbarie,Exports,Argent ; argent ; carragoux,,,31800,0,6000,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,273968,4504315,,Fatima Zahra,,,,,,,,,,,,,
38,National partenaires manquants,1787,,,Levant,Exports,Argent ; argent ; carragoux,,,242168,0,45692,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,273968,4504315,,Fatima Zahra,,,,,,,,,,,,,
39,National partenaires manquants,1787,,,Sardaigne,Exports,Argent ; argent ; piastres d'Espagne,,,59507,0,11281,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,474362,4504315,,Fatima Zahra,,,,,,,,,,,,,
40,National partenaires manquants,1787,,,Gènes,Exports,Argent ; argent ; piastres d'Espagne,,,10500,0,2000,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,474362,4504315,,Fatima Zahra,,,,,,,,,,,,,
41,National partenaires manquants,1787,,,Etats ecclésiastiques,Exports,Argent ; argent ; piastres d'Espagne,,,4725,0,900,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,474362,4504315,,Fatima Zahra,,,,,,,,,,,,,
42,National partenaires manquants,1787,,,Naples,Exports,Argent ; argent ; piastres d'Espagne,,,10500,0,2000,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,474362,4504315,,Fatima Zahra,,,,,,,,,,,,,
43,National partenaires manquants,1787,,,Barbarie,Exports,Argent ; argent ; piastres d'Espagne,,,366765,0,69860,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,474362,4504315,,Fatima Zahra,,,,,,,,,,,,,
44,National partenaires manquants,1787,,,Levant,Exports,Argent ; argent ; piastres d'Espagne,,,22365,0,4260,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,474362,4504315,,Fatima Zahra,,,,,,,,,,,,,
45,National partenaires manquants,1787,,,Barbarie,Exports,Argent ; argent ; piastres du Grand Seigneur,,,1002400,0,200480,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,1077895,4504315,,Fatima Zahra,,,,,,,,,,,,,
46,National partenaires manquants,1787,,,Levant,Exports,Argent ; argent ; piastres du Grand Seigneur,,,75495,0,15099,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,1077895,4504315,,Fatima Zahra,,,,,,,,,,,,,
47,National partenaires manquants,1787,,,Levant,Exports,Argent ; argent ; talaris,,,2678090,0,505300,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,4504315,,,Fatima Zahra,,,,,,,,,,,,,
48,National partenaires manquants,1787,,,Sardaigne,Exports,Argent ; or ; quadruples,,,175135,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,460413,478123,,Fatima Zahra,,,,,,,,,,,,,
49,National partenaires manquants,1787,,,Barbarie,Exports,Argent ; or ; quadruples,,,29028,0,354,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,460413,478123,,Fatima Zahra,,,,,,,,,,,,,
50,National partenaires manquants,1787,,,Levant,Exports,Argent ; or ; quadruples,,,256250,0,3125,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,460413,478123,,Fatima Zahra,,,,,,,,,,,,,
51,National partenaires manquants,1787,,,Sardaigne,Exports,Argent ; or ; sequins vénitiens,,,7410,0,741,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,17710,478123,,Fatima Zahra,,,,,,,,,,,,,
52,National partenaires manquants,1787,,,Barbarie,Exports,Argent ; or ; sequins vénitiens,,,10300,0,1030,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,5110570,17710,478123,,Fatima Zahra,,,,,,,,,,,,,
53,National partenaires manquants,1787,,,Empreur,Exports,Armes ; blanches,,,6730,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,44850,,,,Fatima Zahra,,,,,,,,,,,,,
54,National partenaires manquants,1787,,,Gènes,Exports,Armes ; à feu,,,2685,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,44850,38120,,,Fatima Zahra,,,,,,,,,,,,,
55,National partenaires manquants,1787,,,Pologne,Exports,Armes ; à feu,,,2971,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,44850,38120,,,Fatima Zahra,,,,,,,,,,,,,
56,National partenaires manquants,1787,,,Danemark,Exports,Armes ; à feu,,,16250,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,44850,38120,,,Fatima Zahra,,,,,,,,,,,,,
57,National partenaires manquants,1787,,,Suède,Exports,Armes ; à feu,,,4550,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,44850,38120,,,Fatima Zahra,,,,,,,,,,,,,
58,National partenaires manquants,1787,,,Amérique,Exports,Armes ; à feu,,,11664,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,44850,38120,,,Fatima Zahra,,,,,,,,,,,,,
59,National partenaires manquants,1787,,,Suisse,Exports,Balais divers,,,4422,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,8,,,,,Fatima Zahra,,,,,,,,,,,,,
60,National partenaires manquants,1787,,,Empreur,Exports,Baleine,,,1275,0,225,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,2775,,,,Fatima Zahra,,,,,,,,,,,,,
61,National partenaires manquants,1787,,,Danemark,Exports,Baleine,,,1500,0,500,livres,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,2775,,,,Fatima Zahra,,,,,,,,,,,,,
62,National partenaires manquants,1787,,,Espagne,Exports,Bestiaux ; divers,,,11944,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
63,National partenaires manquants,1787,,,Sardaigne,Exports,Bestiaux ; divers,,,11558,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
64,National partenaires manquants,1787,,,Angleterre,Exports,Bestiaux ; divers,,,722,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
65,National partenaires manquants,1787,,,Empreur,Exports,Bestiaux ; divers,,,6337,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
66,National partenaires manquants,1787,,,Pologne,Exports,Bestiaux ; divers,,,3754,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
67,National partenaires manquants,1787,,,Suisse,Exports,Bestiaux ; divers,,,3283,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
68,National partenaires manquants,1787,,,Sardaigne,Exports,Bestiaux ; divers,,,5472,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,37598,,,Fatima Zahra,,,,,,,,,,,,,
69,National partenaires manquants,1787,,,[vide],Exports,Bestiaux ; agneaux,,,5472,0,,,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,5472,,,Fatima Zahra,,,,,,,,,,,,,
70,National partenaires manquants,1787,,,Espagne,Exports,Bestiaux ; bœufs,,,271970,0,1986,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,1391796,,,Fatima Zahra,,,,,,,,,,,,,
71,National partenaires manquants,1787,,,Sardaigne,Exports,Bestiaux ; bœufs,,,105140,0,1000,en nombre,,sources/National partenaires manquants/AN_F12_250_Exports_1787.csv,AN F12 250,10,5064776,1391796,,,Fatima Zahra,,,,,,,,,,,,,
