line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
3,National partenaires manquants,1752,,,Allemagne,Imports,Acier,,,9165,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,232502,,,,Annick Davis,,,,,,,,,,,,,
20,National partenaires manquants,1752,,,Allemagne,Imports,Aiguilles,,,380950,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,409927,,,,Annick Davis,,,,,,,,,,,,,
33,National partenaires manquants,1752,,,Allemagne,Imports,Alun,,,17245.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,249601,,,,Annick Davis,,,,,,,,,,,,,
54,National partenaires manquants,1752,,,Allemagne,Imports,Ambre ; jaune,,,875,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,20068,,,,Annick Davis,,,,,,,,,,,,,
82,National partenaires manquants,1752,,,Allemagne,Imports,Antimoine,,,115.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,128,,,,Annick Davis,,,,,,,,,,,,,
90,National partenaires manquants,1752,,,Allemagne,Imports,Ardoises,,,24610,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,35920,,,,Annick Davis,,,,,,,,,,,,,
97,National partenaires manquants,1752,,,Allemagne,Imports,Argenterie,,,1272,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,16889,,,,Annick Davis,,,,,,,,,,,,,
102,National partenaires manquants,1752,,,Allemagne,Imports,Armes ; à feu,,,142518,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,160008,,,,Annick Davis,,,,,,,,,,,,,
109,National partenaires manquants,1752,,,Allemagne,Imports,Avirons,,,113.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,17467,,,,Annick Davis,,,,,,,,,,,,,
130,National partenaires manquants,1752,,,Allemagne,Imports,Balais ; de bois,,,15,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,11490,,,,Annick Davis,,,,,,,,,,,,,
