line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
8,National partenaires manquants,1752,,,Italie,Imports,Acier,,,13856.2,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,232502,,,,Annick Davis,,,,,,,,,,,
11,National partenaires manquants,1752,,,Savoye,Imports,Acier,,,3.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,232502,,,,Annick Davis,,,,,,,,,,,
15,National partenaires manquants,1752,,,Italie,Imports,Agaric,,,150,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,1100,,,,Annick Davis,,,,,,,,,,,
16,National partenaires manquants,1752,,,Savoye,Imports,Agaric,,,60,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,1100,,,,Annick Davis,,,,,,,,,,,
25,National partenaires manquants,1752,,,Italie,Imports,Ails,,,129.9,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,4653,,,,Annick Davis,,,,,,,,,,,
27,National partenaires manquants,1752,,,Italie,Imports,Albatre,,,954,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,954,,,,Annick Davis,,,,,,,,,,,
32,National partenaires manquants,1752,,,Italie,Imports,Alumettes,,,35,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,358,,,,Annick Davis,,,,,,,,,,,
36,National partenaires manquants,1752,,,Italie,Imports,Alun,,,97371,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,249601,,,,Annick Davis,,,,,,,,,,,
41,National partenaires manquants,1752,,,Italie,Imports,Amadou,,,280,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,11119,,,,Annick Davis,,,,,,,,,,,
46,National partenaires manquants,1752,,,Italie,Imports,Amandes ; cassées,,,1377,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,70853,,,,Annick Davis,,,,,,,,,,,
65,National partenaires manquants,1752,,,Italie,Imports,Anchois,,,1233.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,14101,,,,Annick Davis,,,,,,,,,,,
70,National partenaires manquants,1752,,,Italie,Imports,Ancres ; de fer,,,18220,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,70911,,,,Annick Davis,,,,,,,,,,,
75,National partenaires manquants,1752,,,Italie,Imports,Anis,,,2892.2,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,16209,,,,Annick Davis,,,,,,,,,,,
88,National partenaires manquants,1752,,,Italie,Imports,Arcenic,,,952.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,28138,,,,Annick Davis,,,,,,,,,,,
93,National partenaires manquants,1752,,,Italie,Imports,Ardoises,,,1818,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,35920,,,,Annick Davis,,,,,,,,,,,
95,National partenaires manquants,1752,,,Italie,Imports,Argent ; vif,,,84000,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,109255,,,,Annick Davis,,,,,,,,,,,
101,National partenaires manquants,1752,,,Italie,Imports,Argenterie,,,6000,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,16889,,,,Annick Davis,,,,,,,,,,,
105,National partenaires manquants,1752,,,Italie,Imports,Arquifou,,,30133.9,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,38459,,,,Annick Davis,,,,,,,,,,,
106,National partenaires manquants,1752,,,Savoye,Imports,Arquifou,,,600,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,38459,,,,Annick Davis,,,,,,,,,,,
108,National partenaires manquants,1752,,,Savoye,Imports,Asnes,,,30,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,280,,,,Annick Davis,,,,,,,,,,,
113,National partenaires manquants,1752,,,Italie,Imports,Avirons,,,4676,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,17467,,,,Annick Davis,,,,,,,,,,,
121,National partenaires manquants,1752,,,Italie,Imports,Avoine,,,10200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,272948,,,,Annick Davis,,,,,,,,,,,
127,National partenaires manquants,1752,,,Italie,Imports,Baguettes ; à fusils,,,2400,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,2585,,,,Annick Davis,,,,,,,,,,,
132,National partenaires manquants,1752,,,Savoye,Imports,Balais ; de jongs,,,6,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,11490,,,,Annick Davis,,,,,,,,,,,
134,National partenaires manquants,1752,,,Italie,Imports,Balais ; de palmes,,,1301.1,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,11490,,,,Annick Davis,,,,,,,,,,,
144,National partenaires manquants,1752,,,Savoye,Imports,Barils ; vuides,,,13.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Italie_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,1018,,,,Annick Davis,,,,,,,,,,,
