source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1752,,,Russie,Exports,Amandes ; cassées,,,134,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,,327514,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Bas ; de Soye,,,53,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,,3492571,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Bourses ; à cheveux,,,195,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,,942,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Bouteilles ; de verre,,,750,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,,29799,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Boutons ; or et argent,,,779,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,,114668,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Caffé ; des Isles,,,39231,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",111,,15838949,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Citrons,,,1396,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",120,,10313,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Confitures,,,2930,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",122,,121608,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Craye,,,1740,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",125,,8703,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Drap ; d'Abbeville,,,21750,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",131,,25990828,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Eau ; de senteur ; diverses,,,38,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",135,,70044,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Eau de Vie,,,16444,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",135,,2753315,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Russie,Exports,Fayance,,,3146,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Russie_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",142,,97177,,,,Annick Davis,,,,,,,,,,,
