line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1752,,,Allemagne,Exports,Acier,,,162,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,23754,,,,Annick Davis,,,,,,,,,,,,,
10,National partenaires manquants,1752,,,Allemagne,Exports,Agneaux,,,408,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,408,,,,Annick Davis,,,,,,,,,,,,,
13,National partenaires manquants,1752,,,Allemagne,Exports,Agrémens ; de soye,,,491,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,9101,,,,Annick Davis,,,,,,,,,,,,,
16,National partenaires manquants,1752,,,Allemagne,Exports,Agrémens ; au quart,,,39,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,9101,,,,Annick Davis,,,,,,,,,,,,,
21,National partenaires manquants,1752,,,Allemagne,Exports,Aiguilles,,,1331,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,4581,,,,Annick Davis,,,,,,,,,,,,,
46,National partenaires manquants,1752,,,Allemagne,Exports,Amandes ; en coques,,,30,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,327514,,,,Annick Davis,,,,,,,,,,,,,
50,National partenaires manquants,1752,,,Allemagne,Exports,Amidon,,,1449,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,50837,,,,Annick Davis,,,,,,,,,,,,,
61,National partenaires manquants,1752,,,Allemagne,Exports,Anchois,,,180,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6067,,,,Annick Davis,,,,,,,,,,,,,
71,National partenaires manquants,1752,,,Allemagne,Exports,Anis,,,42,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,6070,,,,Annick Davis,,,,,,,,,,,,,
77,National partenaires manquants,1752,,,Allemagne,Exports,Arbres ; à planter,,,571,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,1976,,,,Annick Davis,,,,,,,,,,,,,
87,National partenaires manquants,1752,,,Allemagne,Exports,Ardoises,,,18963,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,28153,,,,Annick Davis,,,,,,,,,,,,,
89,National partenaires manquants,1752,,,Allemagne,Exports,Argent ; vif,,,80,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,4162,,,,Annick Davis,,,,,,,,,,,,,
94,National partenaires manquants,1752,,,Allemagne,Exports,Argenterie,,,14279,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,192364,,,,Annick Davis,,,,,,,,,,,,,
116,National partenaires manquants,1752,,,Allemagne,Exports,Avoine,,,385,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,1693,,,,Annick Davis,,,,,,,,,,,,,
126,National partenaires manquants,1752,,,Allemagne,Exports,Baleine ; coupée,,,869,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,6501,,,,Annick Davis,,,,,,,,,,,,,
132,National partenaires manquants,1752,,,Allemagne,Exports,Baracan,,,5138,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,127816,,,,Annick Davis,,,,,,,,,,,,,
139,National partenaires manquants,1752,,,Allemagne,Exports,Bariteau,,,930,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,2280,,,,Annick Davis,,,,,,,,,,,,,
143,National partenaires manquants,1752,,,Allemagne,Exports,Bas ; de coton,,,538,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,,,
156,National partenaires manquants,1752,,,Allemagne,Exports,Bas ; de filozelle,,,784,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,,,
163,National partenaires manquants,1752,,,Allemagne,Exports,Bas ; de laine,,,2019,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,,,
170,National partenaires manquants,1752,,,Allemagne,Exports,Bas ; de Soye,,,877386,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,3492571,,,,Annick Davis,,,,,,,,,,,,,
190,National partenaires manquants,1752,,,Allemagne,Exports,Bazannes ; tannées,,,185,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",102,11796,,,,Annick Davis,,,,,,,,,,,,,
210,National partenaires manquants,1752,,,Allemagne,Exports,Beufs ; en vie,,,840,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,264790,,,,Annick Davis,,,,,,,,,,,,,
214,National partenaires manquants,1752,,,Allemagne,Exports,Beurre,,,19412,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,305731,,,,Annick Davis,,,,,,,,,,,,,
226,National partenaires manquants,1752,,,Allemagne,Exports,Bierre,,,75,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,2281,,,,Annick Davis,,,,,,,,,,,,,
236,National partenaires manquants,1752,,,Allemagne,Exports,Bijouterie,,,5433,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",103,197593,,,,Annick Davis,,,,,,,,,,,,,
243,National partenaires manquants,1752,,,Allemagne,Exports,Bled ; froment,,,12526,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,1542094,,,,Annick Davis,,,,,,,,,,,,,
249,National partenaires manquants,1752,,,Allemagne,Exports,Blonde ; de soye,,,4484,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,10436,,,,Annick Davis,,,,,,,,,,,,,
253,National partenaires manquants,1752,,,Allemagne,Exports,Bois ; de brezil,,,686,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",104,524059,,,,Annick Davis,,,,,,,,,,,,,
259,National partenaires manquants,1752,,,Allemagne,Exports,Bois ; à bruler,,,1330,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,524059,,,,Annick Davis,,,,,,,,,,,,,
272,National partenaires manquants,1752,,,Allemagne,Exports,Bois ; d'Ebenne,,,713,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",105,524059,,,,Annick Davis,,,,,,,,,,,,,
291,National partenaires manquants,1752,,,Allemagne,Exports,Bois ; ouvré,,,69,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",106,524059,,,,Annick Davis,,,,,,,,,,,,,
300,National partenaires manquants,1752,,,Allemagne,Exports,Bois ; à teindre,,,2746,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",106,524059,,,,Annick Davis,,,,,,,,,,,,,
305,National partenaires manquants,1752,,,Allemagne,Exports,Bombazin,,,150,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,500,,,,Annick Davis,,,,,,,,,,,,,
309,National partenaires manquants,1752,,,Allemagne,Exports,Bonnets ; de laine,,,1607,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,396899,,,,Annick Davis,,,,,,,,,,,,,
321,National partenaires manquants,1752,,,Allemagne,Exports,Bottes ; fortes,,,31,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,193,,,,Annick Davis,,,,,,,,,,,,,
324,National partenaires manquants,1752,,,Allemagne,Exports,Bouchons ; de liege,,,2815,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,16479,,,,Annick Davis,,,,,,,,,,,,,
332,National partenaires manquants,1752,,,Allemagne,Exports,Bougie,,,4494,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",107,36627,,,,Annick Davis,,,,,,,,,,,,,
342,National partenaires manquants,1752,,,Allemagne,Exports,Bougran,,,200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,2482,,,,Annick Davis,,,,,,,,,,,,,
351,National partenaires manquants,1752,,,Allemagne,Exports,Bourre ; de soye,,,144,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,146,,,,Annick Davis,,,,,,,,,,,,,
360,National partenaires manquants,1752,,,Allemagne,Exports,Bouteilles ; de verre,,,60,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",108,29799,,,,Annick Davis,,,,,,,,,,,,,
371,National partenaires manquants,1752,,,Allemagne,Exports,Boutons ; d'argent,,,14,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,,,
373,National partenaires manquants,1752,,,Allemagne,Exports,Boutons ; de crin,,,60,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,,,
380,National partenaires manquants,1752,,,Allemagne,Exports,Boutons ; d'or,,,1735,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,,,
385,National partenaires manquants,1752,,,Allemagne,Exports,Boutons ; or et argent,,,15685,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,,,
392,National partenaires manquants,1752,,,Allemagne,Exports,Boutons ; de soye,,,60,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,,,
394,National partenaires manquants,1752,,,Allemagne,Exports,Boutons ; de poil,,,2580,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",109,114668,,,,Annick Davis,,,,,,,,,,,,,
411,National partenaires manquants,1752,,,Allemagne,Exports,Briques,,,405,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",110,645,,,,Annick Davis,,,,,,,,,,,,,
419,National partenaires manquants,1752,,,Allemagne,Exports,Bure ; étoffe,,,548,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",110,548,,,,Annick Davis,,,,,,,,,,,,,
437,National partenaires manquants,1752,,,Allemagne,Exports,Caffé ; des Isles,,,3938,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",111,15838949,,,,Annick Davis,,,,,,,,,,,,,
461,National partenaires manquants,1752,,,Allemagne,Exports,Callemande,,,30700,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",112,677934,,,,Annick Davis,,,,,,,,,,,,,
470,National partenaires manquants,1752,,,Allemagne,Exports,Camelot ; de laine,,,28540,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",112,704832,,,,Annick Davis,,,,,,,,,,,,,
491,National partenaires manquants,1752,,,Allemagne,Exports,Caneva,,,1358,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",112,2408,,,,Annick Davis,,,,,,,,,,,,,
511,National partenaires manquants,1752,,,Allemagne,Exports,Cardes ; à carder,,,48,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",113,6558,,,,Annick Davis,,,,,,,,,,,,,
519,National partenaires manquants,1752,,,Allemagne,Exports,Carpes,,,344,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",113,385,,,,Annick Davis,,,,,,,,,,,,,
524,National partenaires manquants,1752,,,Allemagne,Exports,Carreaux ; de terre,,,36,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",114,9725,,,,Annick Davis,,,,,,,,,,,,,
535,National partenaires manquants,1752,,,Allemagne,Exports,Cartons,,,35,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",114,1224,,,,Annick Davis,,,,,,,,,,,,,
542,National partenaires manquants,1752,,,Allemagne,Exports,Cendre ; commune,,,228,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",115,81181,,,,Annick Davis,,,,,,,,,,,,,
549,National partenaires manquants,1752,,,Allemagne,Exports,Cendre ; potasse,,,576,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",115,81181,,,,Annick Davis,,,,,,,,,,,,,
554,National partenaires manquants,1752,,,Allemagne,Exports,Ceruze,,,83,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",115,6026,,,,Annick Davis,,,,,,,,,,,,,
559,National partenaires manquants,1752,,,Allemagne,Exports,Chair ; Salée,,,43,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",115,210,,,,Annick Davis,,,,,,,,,,,,,
571,National partenaires manquants,1752,,,Allemagne,Exports,Chandelle,,,416,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",116,40690,,,,Annick Davis,,,,,,,,,,,,,
581,National partenaires manquants,1752,,,Allemagne,Exports,Chanvre ; crü,,,21,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",116,29193,,,,Annick Davis,,,,,,,,,,,,,
586,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; castors,,,114860,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",116,1575594,,,,Annick Davis,,,,,,,,,,,,,
595,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; mi castors,,,26757,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
603,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; communs,,,10,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
607,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; de laine,,,302,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
612,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; de poil,,,330,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
616,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; de poil et laine,,,74553,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
624,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; de vigogne,,,35300,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
632,National partenaires manquants,1752,,,Allemagne,Exports,Chapeaux ; mi vigogne,,,16272,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Allemagne_Exports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",117,1575594,,,,Annick Davis,,,,,,,,,,,,,
