line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1790,,,Saint Domingue,Export,Boisson bierre,,,177178,1,3091.95138888889,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
2,National partenaires manquants,1790,,,Saint Domingue,Export,Boisson bierre,,,,2,53337,bouteilles,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
3,National partenaires manquants,1790,,,La Martinique,Export,Boisson bierre,,,35011,1,758.680555555556,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
4,National partenaires manquants,1790,,,La Martinique,Export,Boisson bierre,,,,2,1151,bouteilles,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
5,National partenaires manquants,1790,,,La Guadeloupe,Export,Boisson bierre,,,6111,1,106.770833333333,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
6,National partenaires manquants,1790,,,La Guadeloupe,Export,Boisson bierre,,,,2,288,bouteilles,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
7,National partenaires manquants,1790,,,Cayenne en Guyanne,Export,Boisson bierre,,,770,1,11.3888888888889,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
8,National partenaires manquants,1790,,,Cayenne en Guyanne,Export,Boisson bierre,,,,2,756,bouteilles,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
9,National partenaires manquants,1790,,,Tabago,Export,Boisson bierre,,,8248,0,132.857638888889,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
10,National partenaires manquants,1790,,,Commerce du Sénégal et Guinée,Export,Boisson bierre,,,2476,1,50.3472222222222,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
11,National partenaires manquants,1790,,,Commerce du Sénégal et Guinée,Export,Boisson bierre,,,,2,218,bouteilles,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
12,National partenaires manquants,1790,,,Saint Domingue,Export,Boissons eaux de vie,,,81803,1,509.180555555556,muids,,sources/National partenaires manquants/ANOM_07_DFC_305_partner_Colonies_Exports_1790.csv,ANOM 07 DFC 305,2 & 3,,,,,Paul Chagnaud,0,,,,,,,,,,,
