source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1786,,,Etats-Unis,Exports,chanvre,,,27000,,60000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,160,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,bonneterie de soye,,,17800,,356,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,161,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,dentelle de fil,,,11650,,"12,75",Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,162,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,dentelle de soye,,,15000,,150,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,163,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,draps de toutes sorte,,,12584,,2893,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,164,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,etoffes de coton et laine,,,11676,,743,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,165,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,etoffe de soye,,,147750,,2955,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,166,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,mouchoirs divers,,,6206,,7000,nombre,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,167,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,rubans de soye,,,20100,,335,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,168,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,toile de lin batiste,,,8158,,1333,aunes,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,169,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,toile de lin diverse,,,145048,,26250,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,170,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,toile peinte et indienne,,,65790,,5920,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,171,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,toiles melées,,,6600,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,172,,,,,Paul CHEVRET,,Objets manufacturés,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,cordages,,,10800,,21600,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,173,,,,,Paul CHEVRET,,autres objets d'industrie,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,couvertures,,,9524,,2744,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,174,,,,,Paul CHEVRET,,autres objets d'industrie,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,fusils,,,18000,,1500,nombre,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,175,,,,,Paul CHEVRET,,autres objets d'industrie,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,mercerie melée,,,19516,,4421,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,176,,,,,Paul CHEVRET,,autres objets d'industrie,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,savon,,,9318,,18636,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,177,,,,,Paul CHEVRET,,autres objets d'industrie,,,,,,,,,
National partenaires manquants,1786,,,Etats-Unis,Exports,voitures,,,4200,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Exports_1786.csv,AN F12 1835,13,178,,,,,Paul CHEVRET,,autres objets d'industrie,,,,,,,,,
